Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_group_agg_55,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_group_agg_55,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_group_agg_55,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_group_agg_55,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_group_agg_55,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_stressJct,g_walk_speed,g_walk_aadt
25,3702.932730224701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.23077159411237,0.9789215606425774,-0.4562526190624748,0.0,0.6533120331976487,3.0679327146057274,-0.9471227695290624,-1.1229056339975894,0.5679559916300183,-1.0421095428685678,0.8947352414833295,-0.5580330071955004,-0.8169499898848219,0.4312169612856666,4.170826723602766,-1.6163186862707812,-2.1045427678065334,0.39266504387610324,-0.5928334067831496,0.9896860178441851,-0.6322877030020192,-1.2086811325791333,-0.04311773760127273,3.639608242432745,-1.4044770782000573,-1.6638732724167782,0.5695395834785248,2.451049041344405,0.9831967013918208,-0.002096583877872177,-0.2415314769441557,-0.0635680625008393,3.992676687467597,-0.8988899420440868,-1.703362985902245,0.08164775105466524,-0.208121366962151,-0.05584832061842369,-0.08617697048594922,-0.14487326905822365,0.7841844030436432,0.8478798372709848,2.2873572579633645,0.1067601165515744,2.462135395399765,-0.00456571779596541,-3.9825814418419245E-5
26,3682.097550848128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1045334906987674,0.49372990558453456,-0.37831020105460766,0.0,0.516463626423342,3.328101257705361,-0.9665396165037393,-0.9554391296864748,0.1588112455310391,-1.4506103692724355,0.7527557308242104,-0.48434513652928285,-0.6412982364045964,0.6039184016313164,4.659588315288296,-1.4787519682840147,-2.1361503970455398,0.34161624440574345,-0.6394731143815648,0.87260497523313,-0.9736315019925684,-1.2258891701739032,-0.03638258053942151,4.233502524599322,-1.5890520551758267,-1.7983080461175955,0.6918402768828924,2.5748108677190444,1.1601969891570008,-0.28774815598961434,-0.6901323847919968,0.0019210020632007552,4.551523832661455,-0.9939825589070631,-1.9258722069285252,0.3909333301320749,-0.18934596747230084,-0.04341902742802227,-0.08600009055211222,-0.14457815319881828,0.9997002153838561,0.6677612009838102,2.0765426650795504,0.5283150881606103,2.9809182282225857,-0.019018078540577472,-4.729343371415928E-5
27,3661.552846082074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0538214117607403,0.7018915311070016,-0.6006885701057854,0.0,0.801014833345302,3.4716592522102783,-1.247541843900327,-1.1140640172293765,-0.1414721780673862,-1.4641035421994268,0.9748648990796748,-0.45729321810674883,-0.48506364924505674,0.5379278866884514,4.769398681746506,-1.482926970897696,-2.1180790462464762,0.4341583578076338,-0.7937308815584496,0.8657035861312928,-1.0140027567875145,-1.3844067639116575,-0.04439859145995374,4.628640859543412,-1.6000489914595544,-1.9247768533206384,0.7629810172206271,2.5964232117251793,0.9904458110045486,-0.4538878750142909,-0.5421415064442167,-0.0828895180387849,4.6918592044343415,-0.9935292544349655,-1.8957646746172614,0.5392269174777401,-0.17263324129425878,-0.038370993396273596,-0.08399386739750106,-0.1438737592166644,1.1216043620797713,0.5246535278379731,1.8233127751937606,0.47428501166745435,3.255751006307275,-0.025872878349614714,-2.7076491591194136E-5
28,3653.800613384132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0947575230613706,0.9191036130683191,-0.5418067512416265,0.0,0.7761057827660309,3.3469528058066422,-1.1980768937627406,-1.4081490734429774,0.04110497964228538,-1.3986069137771373,1.0205791820886116,-0.5004696489131739,-0.4645233492266758,0.5113743065791737,4.73699871763261,-1.556228793994501,-2.1022003339858535,0.36939134068070734,-0.8087332273522329,0.9470388413924975,-0.9196713687523446,-1.528576842475078,-0.1432982005633674,4.758543632064099,-1.5424157926824373,-2.0258114340214823,0.8315882267648615,2.4744924637242907,1.0514982864434632,-0.4125657733816729,-0.3390094164954296,-0.010252207424145024,4.860769006254575,-1.1748135632959238,-1.720123299270035,0.5130863560396414,-0.16820424526846414,-0.03651286196554561,-0.08400587127141325,-0.1435114138994822,1.1737646160730588,0.5126542911359144,1.7389358704993083,0.5315495768013094,3.364211986675917,-0.02916875761507396,-2.6120156166903564E-5
29,3650.8465893904945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0934064026391974,0.959270206196442,-0.41595169959533884,0.0,0.8262939487557361,3.343366064274138,-1.3806993811725703,-1.5945873608498322,0.12229449744305466,-1.3696440955783975,1.0002568277198407,-0.4758598275347883,-0.5543383259389978,0.5004230521153847,4.7686945607859625,-1.513898974474287,-2.071884918904835,0.35402457639304646,-0.7887070732383895,1.0268172840639533,-0.8898465652834421,-1.57990365444757,-0.17326960709890638,4.756907145246453,-1.5617312743186937,-2.0789145284603134,0.8437584524882717,2.4106070318297967,1.2371995387840946,-0.2658862973127236,-0.2802945626676573,-0.07440111327251346,4.880235067416921,-1.1452644076031457,-1.6043861451816008,0.5102670621938797,-0.16560044269371638,-0.0362700773407111,-0.08403958445289825,-0.14351257684038643,1.1960849022039013,0.5072817762307369,1.708411665554591,0.5267712589064031,3.3971054799272213,-0.02972346822293214,-2.41969838007289E-5
30,3649.763864160926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.051969772064122,1.007482796455382,-0.4744131976836079,0.0,0.7594653785864579,3.349779155584984,-1.3851045914494067,-1.6487695858587859,0.1530824543042535,-1.4150348596998144,1.058579981862337,-0.4944797108691862,-0.5731350793550469,0.49160089452185635,4.783978885453787,-1.542586092008173,-2.0336391521412702,0.37756208534750046,-0.7796236173513468,1.0441221385233612,-0.8575615849355144,-1.568829455641781,-0.17179627213790627,4.735348087622939,-1.6589901068417223,-2.123019374035447,0.8143311783908496,2.3383719301048775,1.333617130212517,-0.20450176207498796,-0.25348338463047054,-0.10179876334145935,4.861905050042617,-1.0973055779647227,-1.6313723546198406,0.47130263037959874,-0.16606622805571764,-0.03551381241076993,-0.08400416075702301,-0.1434283857940286,1.2091510314312972,0.4947026373300506,1.7076415723474874,0.49258817575110214,3.3943479149126525,-0.029892631636736444,-2.083534266568526E-5
31,3648.5923492729885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.056357737620342,1.0444816982563874,-0.49134954743714887,0.0,0.7855594126160987,3.396263720734228,-1.4067050001553594,-1.7377990544493598,0.13477093437160317,-1.3759183773898525,1.1724483821029374,-0.4050081852156768,-0.45719312803410783,0.48513035616769096,4.837680582680274,-1.476043768954314,-1.9460825813201823,0.4204389068001565,-0.73681827219368,1.290250847480662,-0.8207209663269991,-1.5059099640837963,-0.11833444935469023,4.623860875497125,-1.859537475435724,-2.2279407351770524,0.7707261047368916,2.2658549582524734,1.4242173806288718,-0.1688393623750292,-0.08332169372167403,8.641687176201007E-4,4.9125703390624365,-1.1176520018340657,-1.7682201188225457,0.26673824097498167,-0.16507420421081673,-0.03792503818256564,-0.08454094931532335,-0.14337862457625078,1.2552382319865194,0.4990938301916355,1.6844833311338387,0.482158757265361,3.3559535852971125,-0.02960927379390925,-2.0653219648512578E-5
32,3645.261478681213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.237224758034147,1.1871104448545833,-0.37777712480831477,0.0,0.9022504441013027,3.5736609888028648,-1.3330029210251026,-1.7988438745072546,0.14304777683821382,-1.352899410485691,1.169239646467103,-0.3703492110211976,-0.28120957809309943,0.4911228914312149,4.774925712814983,-1.59879294331297,-1.9519666146426622,0.29016433563686894,-0.7754554957350306,1.3525927488382221,-0.6519943938890652,-1.3180198634593419,-0.08577019909895844,4.6015445990417145,-1.8463945272214577,-2.410466068619926,0.746306409588851,2.287177737746314,1.4570668123079649,-0.05889687343901369,-0.06952142762691185,-0.03738644597755065,4.766532321735039,-1.12480088697968,-1.8223713318101262,0.15073815876867575,-0.16642881097041465,-0.0383382523755636,-0.08354295105796582,-0.14381584956636653,1.3395685875877876,0.5554012699927752,1.6885080205675536,0.36368795560007905,3.2620380373129128,-0.02682468116143536,-1.4696537289681912E-5
33,3642.0689051375034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2965447729507416,1.2767733207301901,-0.3383391524837955,0.0,0.8723010919597473,3.6012018249800093,-1.2665902391522639,-1.7830150281005537,0.17020212401354148,-1.3268036681148598,1.201580112218375,-0.3209815196040786,-0.47947092397736735,0.4616448502610711,4.765695953627965,-1.6013737435417872,-2.024132226720263,0.3755825229818897,-0.8208748997016915,1.391002000365484,-0.6068643051020707,-1.197428819849216,-0.05925577813057402,4.620748866622709,-1.745437550454982,-2.4655316327559578,0.6995591478432156,2.387940310776228,1.3722658354638448,-0.03535861896540875,0.004331259161086579,-0.12406328932397795,4.722538049576557,-1.1597631252011429,-1.759295815956651,0.1467489203614757,-0.16598046834980495,-0.03853614111331332,-0.0824996941772959,-0.1443638533474289,1.4021606189314626,0.5863371781401278,1.707067198760589,0.3277291387624143,3.1914080371986198,-0.024240037063299295,-1.620489793020159E-5
34,3640.659022775162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2568369485480537,1.3203808290873347,-0.3797021967467131,0.0,0.8222415069075374,3.609530655657965,-1.3182535267444617,-1.775926242391761,0.20165749794572255,-1.2313206575357254,1.1278214298164597,-0.4171579289951722,-0.47738374896716396,0.42347800298860705,4.788474123433198,-1.605011008800064,-2.1007821968953255,0.45405436207461897,-0.7755078499973931,1.4166703708774389,-0.6160771951743409,-1.2097304707586543,-0.07637789201157008,4.659285817078563,-1.6792589545314567,-2.4070189380857934,0.6763219559702937,2.4029564805001664,1.3636554267004846,-0.09923241306417663,-0.020153464875677148,-0.13917036728443655,4.738167376417515,-1.1540623659870486,-1.689998942778988,0.1642321600069268,-0.16487825510220286,-0.039045961139685254,-0.08252327636227486,-0.14442063348503692,1.4342397333548655,0.6123990332531637,1.7586157206328752,0.28240783716771145,3.157602939455355,-0.023416036725295547,-1.3703240334771094E-5
35,3639.941089800606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.230205434968289,1.2658821918630017,-0.42426974789203165,0.0,0.8164429308995782,3.6258829028444186,-1.3278093559872033,-1.8322657216253622,0.24150312550365932,-1.1447572490450066,1.1408742773689395,-0.4000059987896866,-0.48886218372581103,0.38694293314384676,4.7438160366668765,-1.6571302364103822,-2.157154612858261,0.44237915226272184,-0.7317298894988753,1.3695816772756353,-0.6717305651413904,-1.272563075843164,-0.06114444564411098,4.679689762970617,-1.6765222545458407,-2.302081977395734,0.6708398144126168,2.4100007963513437,1.3330363930723825,-0.10857932747651985,-0.05032748743155236,-0.15452202977976429,4.7920150728360325,-1.1114023984248493,-1.6617723862847062,0.17584182763525488,-0.1649508771113806,-0.03975832730476888,-0.08274148310979691,-0.1444657351391542,1.456603988674971,0.6243527187082011,1.7816199767574183,0.27848378318100836,3.139278989472728,-0.02292509741981605,-1.4140592082310618E-5
36,3639.597138605261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.23243150315852,1.2592213155126566,-0.424284056761928,0.0,0.8321150554550897,3.637751077907832,-1.316323343908039,-1.964142430552529,0.24849005505417737,-1.1937391509089985,1.076544733334119,-0.41778585325319223,-0.5095879178135135,0.42017835604894044,4.7935964679118115,-1.613809531653366,-2.2228435417484946,0.45308600180037184,-0.6668790563981243,1.1955747938904537,-0.7459576013733447,-1.4342176833618119,-0.045948258790368415,4.672408984445648,-1.7232211353706006,-2.0671287326229426,0.6622034359311998,2.422110842897623,1.249738559578924,-0.11579007428399175,-0.04650975867339293,-0.1384867401991983,4.759559200455742,-1.1333162015614535,-1.6472499699504237,0.14430659028413242,-0.1651300046057805,-0.039127955266241146,-0.08257022150922773,-0.14451860920907283,1.4991513004679005,0.6289913627812775,1.7843955718864966,0.25038000417581396,3.1115197038623843,-0.022253095713864995,-1.2879581945741036E-5
37,3638.9903742234974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2559340304325635,1.2894766148184713,-0.3854708263128019,0.0,0.8413832021598007,3.617584597918486,-1.3415056309951336,-1.9042557730021759,0.2738368229844788,-1.1903052050603466,1.0895029129076303,-0.4232127554840841,-0.542276792443674,0.4340936078890921,4.786034506734237,-1.6550749137937977,-2.1746653003607483,0.49576827304767807,-0.6545869458216413,1.1897012274297387,-0.7765270726998111,-1.525121050907558,-0.0536761881182106,4.677619654861197,-1.690573423888726,-1.9475952649769068,0.6324803916726935,2.452879495590445,1.2691512356471715,-0.13008035070202284,-0.11499278412542932,-0.12316688078828257,4.7436529484601975,-1.1615797439904343,-1.7018793790838727,0.18331616205400714,-0.16460362771551368,-0.03882608627305777,-0.08214869676677486,-0.14455836092279878,1.5546700162940825,0.6379316970496898,1.7662666381050973,0.25946461129171694,3.086801636385797,-0.021919256826939973,-1.4271570220700486E-5
38,3638.2963638304127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.238109542683086,1.2930248378971094,-0.4036812118886398,0.0,0.7808221690491316,3.686480441895997,-1.3274411736165181,-1.87220919499133,0.2542918621319841,-1.1744458891752032,1.1109460959680255,-0.44139038207651043,-0.5687557861458206,0.40068739211786275,4.857045372716739,-1.5610867319158799,-2.1061948217922204,0.3882959255376885,-0.6783357318025276,1.2115438361839699,-0.7676138947073273,-1.5977863907407739,-0.08117930755559707,4.791443837575969,-1.6189646664797643,-1.889243568850968,0.6055548149402056,2.5295455772891726,1.293576826143644,-0.16583413096371596,-0.17234348201583158,-0.17785292986810583,4.793531146792978,-1.170833296012647,-1.6981113318067957,0.21693649155370576,-0.16443441791978605,-0.038835919049049726,-0.08171287621935286,-0.14465489793439926,1.6531177310143756,0.6408081767567545,1.7611296502025056,0.28609041042521693,3.047893770205793,-0.02109898137814985,-1.7877176503613705E-5
39,3637.433136865382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2192682694293984,1.1717954233321786,-0.45011012622662755,0.0,0.7998533582446546,3.7468954785695834,-1.3069937048927018,-1.8563788131261711,0.19121126657986368,-1.2113897174217971,1.048732718542961,-0.4534819811639513,-0.5976505881840066,0.4137829588372143,4.9808118659925,-1.5546713463839015,-2.0276361828578136,0.42640067232541695,-0.6536173802172277,1.1737905072940458,-0.7126754309963382,-1.5308239896531517,-0.1432025488125111,4.934763144738168,-1.4833873879630788,-1.9439504580260598,0.6090235224245273,2.4961601340940534,1.2445315411111937,-0.1586994216212867,-0.19328353287186395,-0.18307285210442537,4.985036853298928,-1.0937131825722493,-1.606749039187922,0.21499282548812823,-0.16237529761457964,-0.03757650455840058,-0.08070680280877467,-0.14468011606959155,1.799857007504349,0.6898317285064228,1.7745236320194961,0.28271947760786653,2.99757958711891,-0.02031482431932302,-1.8963779834193976E-5
40,3637.060688059126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2282830181804445,1.1744880151620651,-0.43300607451204975,0.0,0.7865024429194964,3.784437726926502,-1.3426549789369244,-1.8167666686513986,0.24429299811701607,-1.2181023081289823,1.032472684926223,-0.46204856633320995,-0.5924667857897603,0.42123016288406917,5.021798088671166,-1.547381023177787,-2.019044465906706,0.4246754786248846,-0.6910899928818307,1.137099619797006,-0.7557289030034603,-1.4560900280335654,-0.11507463994506942,4.997432472614253,-1.4997771686283288,-1.970523723257795,0.6163715519414659,2.461802101971163,1.2101385549282468,-0.17389466332300543,-0.1887684560944849,-0.16054766275023624,5.059560922060001,-1.058640666448323,-1.549037067865701,0.21264283412162963,-0.16204316216890174,-0.03737475193243786,-0.07995353835744119,-0.14464948876315115,1.854089046022198,0.6838606209349017,1.74007445109172,0.2795148647746805,2.980431413786652,-0.020056238462511675,-1.9150074203196872E-5
41,3636.9338972204223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2433489458775773,1.1823747727161895,-0.44517500161569035,0.0,0.799242306181048,3.819724464170372,-1.3274691073057305,-1.8196495957578558,0.2536649571420464,-1.2345339830372344,1.0535683065061456,-0.46178464817583476,-0.5884926045251627,0.43193299568948146,5.02781130896716,-1.5495890735502962,-2.028683358463247,0.4358080335524108,-0.6953625789069905,1.1714776581420356,-0.7653727533865736,-1.413199473098259,-0.10594194108545399,4.9874871908746545,-1.5299812690388161,-1.955797126978577,0.6766854324377127,2.4564751222876064,1.2292720216053714,-0.18962687174881174,-0.19287692005542934,-0.15221473982494768,5.062617937831919,-1.062578591554844,-1.5064808211866962,0.24632105893948059,-0.16259512357209469,-0.03734115020146647,-0.07981540004761066,-0.14468558378970414,1.890616580387749,0.6930538554610356,1.7481838167016979,0.27566919272348356,2.969376156024576,-0.01975183481717383,-1.916833628471689E-5
42,3636.630733982003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2382763719755627,1.2118482708767568,-0.4153195595946171,0.0,0.7850897522160084,3.807985672157623,-1.3603794240071556,-1.8212987274989765,0.2500242819434827,-1.233490481302984,1.0785017056609372,-0.4259945989620809,-0.5581802524652185,0.4132071057503145,5.048062627067235,-1.5663713659622673,-2.077025868504185,0.4521433336887226,-0.7099278822391096,1.1943503904081831,-0.7073564318309876,-1.36548242699242,-0.10489442945316277,5.012784537839683,-1.5876715338059038,-1.9532728790986542,0.742732407308673,2.4621795054624953,1.242912670201837,-0.16711308316074241,-0.18424366549286855,-0.16580286610214898,5.0870038402563384,-1.081536565034206,-1.5620402723781641,0.2554747041790604,-0.16428565693433608,-0.0378025500964577,-0.07947929187862593,-0.144729121066117,1.9930361500311617,0.7085657337405539,1.7711638926727957,0.27354220398911666,2.937796527475648,-0.01935271912424694,-1.914242146862368E-5
43,3636.1492208347854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.242802703503872,1.2164729449889846,-0.43915560515672447,0.0,0.8145855853183447,3.847988840142202,-1.3800436257555166,-1.8747449393042692,0.27026723484035003,-1.2232649354556793,1.090709381864845,-0.4371758449503002,-0.5674771831096588,0.43304199643098223,5.068556983653462,-1.5897631142377908,-2.16168264021296,0.4460592999069842,-0.7320285717660845,1.247726105051491,-0.7228955373198972,-1.3337841269522646,-0.08808614591227343,5.023031684177873,-1.586446779203795,-2.0385551639071067,0.6952033493690781,2.4523553490529766,1.3105299587787327,-0.1519135232126396,-0.15392769542741194,-0.13348338513437225,5.091656323563966,-1.1244189151144783,-1.7002481547234853,0.2733138094886658,-0.16499600001945944,-0.0379456353062386,-0.07792676974709763,-0.14480670746212293,2.1804846042023383,0.7337589057071159,1.7145056068866087,0.2548117735748609,2.8822022638206524,-0.018468220440633835,-1.8593364746445822E-5
44,3636.048308758762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.252958846293063,1.2440162371650942,-0.42355178282361305,0.0,0.8125771240529708,3.860433255704757,-1.3805455475885617,-1.8609033235004815,0.26372654815306923,-1.232317881806654,1.1165869718773307,-0.41934106872579174,-0.5393257208002192,0.42842901255114696,5.084765340429832,-1.5916340188288278,-2.167178238029542,0.4453321430558118,-0.6696446724062556,1.2324369704678435,-0.7645509333969769,-1.3736900752823573,-0.09375979018642844,5.001049858231384,-1.5953627230362049,-2.114249052946343,0.6682064461558989,2.466455740363438,1.316902762215678,-0.15702136170491318,-0.14310905690567632,-0.1479376070311671,5.107872120033841,-1.127956418640949,-1.689416169417432,0.2855891198427606,-0.16537009531970454,-0.038068161838059965,-0.07790044827520967,-0.14485641276374994,2.255176921054137,0.749130630187596,1.7169269523729473,0.24995391342431184,2.864517567361109,-0.018027169476597705,-1.8624360062417195E-5
45,3635.9403570094005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.256228518811532,1.241897944284903,-0.42694260084404995,0.0,0.8180017617170796,3.8772126698649463,-1.3807776297306382,-1.8477455580920172,0.2516494577286745,-1.2101044821061175,1.0987046803067975,-0.43131593496557064,-0.5647507476539132,0.43050773360960665,5.095482654159386,-1.5998333196970556,-2.153847135008877,0.4405467081003215,-0.663155968383236,1.229305504918074,-0.7577822360231263,-1.4288181999145408,-0.09309684782658294,5.002301871197833,-1.6350823182588377,-2.160749017821876,0.6950864175706947,2.4789086707805112,1.3000536975834678,-0.16819085063572056,-0.16676551656329658,-0.14277781434631856,5.11416472136943,-1.127359081388951,-1.6683543631923463,0.24997159469188907,-0.16553660913342796,-0.038300175942554984,-0.07760275822367708,-0.14482202607472522,2.336454893199944,0.7500640409684145,1.6927323029906356,0.2447093579400819,2.849745677976722,-0.017655033357283027,-1.8673692061911253E-5
