Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,b_carD_hhcars_23,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,b_carP_hhcars_23,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,b_pt_hhcars_23,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,b_bike_hhcars_23,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_walk_hhcars_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_stressLink,g_walk_vgvi,g_walk_speed
440,18743.82234272599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5243324676737702,0.0,-0.5864315118885074,-0.0991878590740153,0.5963703990447958,0.17445981283841933,0.13386803640682182,0.3050155690437698,0.0,-2.21654187752188,-2.0479755195175198,-1.1106940126454274,-0.781009732027766,0.22998203736154987,0.5875495133716333,0.0,0.0,-0.10556175328122819,-2.7596715692416636,-2.42280206930523,-0.5280532427230674,-0.9656354021422677,-0.7631218927114244,0.43563471323659186,0.0,0.0,-0.6199379431636809,1.0892512623437751,-1.5664803148316653,-0.4907015129812078,-0.47721490501246694,0.14909760820823406,0.31488406993803497,0.0,0.0,0.0,-0.0032092306722966758,-8.827255503107953E-4,-0.044626643220550495,-0.0019320269213908288,2.549297655759787,39.3291726329125,80.51769572732562
441,18743.821950764075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5243330118935619,0.0,-0.5864310407654124,-0.09918761062039165,0.5963708349693365,0.17445991031334063,0.13386798662339602,0.30501639318399226,0.0,-2.2165427471471224,-2.047975594579682,-1.1106941056980364,-0.7810093062328732,0.22998200577911093,0.587549254672269,0.0,0.0,-0.10556205963378013,-2.7596624256553164,-2.4228062885432835,-0.5280502576023692,-0.965631138771413,-0.7631290293685875,0.4356384706364273,0.0,0.0,-0.6199360753217176,1.0892457361331898,-1.566475062682945,-0.49069783313912096,-0.47720925596108804,0.14909899672596888,0.31488137002754496,0.0,0.0,0.0,-0.0032092212158561515,-8.827226235547757E-4,-0.04462679850638314,-0.0019334813803775924,2.5493195203402474,39.30774636898594,80.48751662350384
442,18743.821556054318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5243325622076676,0.0,-0.5864314571846767,-0.09918777271683513,0.5963704470683369,0.1744599420524619,0.1338680046284071,0.3050157722610662,0.0,-2.2165424806164022,-2.0479752033337095,-1.110694106894749,-0.7810088448022844,0.22998184898002239,0.5875491975426763,0.0,0.0,-0.10556191020262176,-2.7596718623702094,-2.4228037385887626,-0.5280524886271957,-0.965634588725226,-0.763123316259922,0.4356358577585699,0.0,0.0,-0.6199373735858863,1.0892498101937678,-1.5664789786806668,-0.49070045058949485,-0.47721355320655107,0.14909806648384802,0.31488327926507337,0.0,0.0,0.0,-0.0032092262423153786,-8.827241325542885E-4,-0.04462677930403391,-0.0019311976077784209,2.5492679182552873,39.34583759554068,80.55449565590364
443,18743.821149961947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5243331233643844,0.0,-0.5864309547480944,-0.09918752274291925,0.596370892241814,0.17446002481726922,0.1338679730061981,0.3050166126718415,0.0,-2.2165434321732715,-2.047975429016536,-1.1106941821178684,-0.7810086105523103,0.22998184948568925,0.5875490213440476,0.0,0.0,-0.10556214097426232,-2.7596619957534703,-2.4228078913763866,-0.5280495195997075,-0.9656301977892626,-0.7631307130501931,0.4356396580991134,0.0,0.0,-0.6199354709682695,1.089244190669363,-1.5664736225039444,-0.4906966881321554,-0.4772077661427854,0.14909949070818798,0.31488049188761236,0.0,0.0,0.0,-0.0032092161720295538,-8.827210215991125E-4,-0.04462691730367394,-0.0019326381392660286,2.549295835415652,39.324797004504056,80.52542381794207
444,18743.820741875363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5243326996627746,0.0,-0.5864312853649908,-0.09918766777889464,0.5963705179467553,0.1744599139430379,0.13386810852811407,0.3050159347070344,0.0,-2.216543653940972,-2.047975986077608,-1.1106940308366255,-0.781009323097879,0.22998186402582238,0.5875495623249616,0.0,0.0,-0.10556155900590887,-2.7596642780035614,-2.4228029483436444,-0.5280524069730581,-0.9656330844365614,-0.7631254779477837,0.4356362609685898,0.0,0.0,-0.6199371723281966,1.0892488632967559,-1.5664779706175131,-0.4906995574215235,-0.4772123407973332,0.14909845461606516,0.314882429210777,0.0,0.0,0.0,-0.0032092175086740975,-8.827214190184766E-4,-0.044626521293007246,-0.0019302438118013816,2.5493417722933684,39.36466163694215,80.59544585572505
445,18743.820362810904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5243331207791013,0.0,-0.5864310528303054,-0.09918748705844699,0.5963708676132221,0.17446030537904914,0.133867817902008,0.3050167806035568,0.0,-2.2165434340063572,-2.0479740514354368,-1.110694433732843,-0.781006450875907,0.2299814694488,0.5875480665046111,0.0,0.0,-0.10556272879506616,-2.759671458478816,-2.4228117433215557,-0.5280483908078049,-0.9656305391561412,-0.7631307082806481,0.43564123227623547,0.0,0.0,-0.6199346722792912,1.0892427197283556,-1.5664724250299287,-0.4906957718349421,-0.4772067750915542,0.14909991069068917,0.31487997985100735,0.0,0.0,0.0,-0.0032092167535537415,-8.827211179523919E-4,-0.04462745580896977,-0.0019316821822675417,2.54915363857379,39.343449464670805,80.56529574403172
446,18743.819980745408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5243327380373952,0.0,-0.5864313275976695,-0.09918762443054874,0.5963705242574029,0.17446017315497273,0.13386797190502825,0.30501614920979947,0.0,-2.216543713686295,-2.0479747940418123,-1.1106942626523297,-0.7810074255512427,0.2299815362571346,0.5875487071299016,0.0,0.0,-0.10556207244632787,-2.759672684732423,-2.422806897424538,-0.5280511978035795,-0.9656331541715,-0.7631260510876636,0.4356380184612272,0.0,0.0,-0.6199362597858843,1.089247088997105,-1.5664764737155616,-0.49069843364097365,-0.47721099239408654,0.1490989540264619,0.3148817381257768,0.0,0.0,0.0,-0.0032092174700263276,-8.82721335044212E-4,-0.04462705493973506,-0.0019294417442027997,2.549205769703244,39.380812694138285,80.63109345745528
447,18743.81958935506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5243332933407419,0.0,-0.5864308101047909,-0.09918738471494971,0.5963709621092479,0.17446022345720757,0.13386796655604705,0.3050169627129689,0.0,-2.216544684695165,-2.047975220304842,-1.1106943054759673,-0.7810074979258885,0.22998159017703645,0.587548666836461,0.0,0.0,-0.10556219224317337,-2.7596623204441797,-2.4228107028514914,-0.5280484329093217,-0.9656288464540426,-0.7631334210062282,0.4356416521599758,0.0,0.0,-0.6199344179737183,1.089241664391693,-1.56647128253084,-0.4906947830172001,-0.4772053447089123,0.14910033864944255,0.3148789992513122,0.0,0.0,0.0,-0.0032092073443673493,-8.82718217642725E-4,-0.04462716064614811,-0.0019308659904592976,2.5492412148098387,39.359927977147535,80.60202820885382
448,18743.81919570139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5243328842686514,0.0,-0.5864311212911711,-0.09918752377662636,0.5963705983500316,0.17446010694771155,0.13386810785883724,0.3050162994577036,0.0,-2.2165449172698257,-2.047975832406541,-1.1106941509842967,-0.7810082855100137,0.22998162012839926,0.5875492435349956,0.0,0.0,-0.10556158695905939,-2.759664166714411,-2.4228058115158833,-0.5280512738510819,-0.9656316174442993,-0.7631284308828891,0.43563834368167664,0.0,0.0,-0.6199360661123926,1.089246239671133,-1.5664755438295348,-0.4906975906474239,-0.47720981051533684,0.14909932437209644,0.3148808835022308,0.0,0.0,0.0,-0.0032092085269965352,-8.827185718687994E-4,-0.044626763308496756,-0.0019285240134831398,2.5492898687952135,39.39894083984103,80.6705996893256
449,18743.818828112217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5243334045365868,0.0,-0.5864306698270376,-0.09918728912360908,0.5963710154508219,0.17446019750725356,0.13386806043710084,0.305017087687912,0.0,-2.216545734889225,-2.0479759082476185,-1.1106942369066775,-0.7810078962276131,0.22998159559350076,0.5875489996930927,0.0,0.0,-0.10556187551526303,-2.759655596075258,-2.4228098874987714,-0.5280484249686671,-0.965627579345317,-0.7631352389612965,0.43564194225624303,0.0,0.0,-0.6199342719052955,1.0892409431606531,-1.5664705074636522,-0.49069406680461364,-0.47720439500555967,0.1491006545301815,0.3148782986623431,0.0,0.0,0.0,-0.0032091996070743446,-8.827158120495051E-4,-0.04462692008718281,-0.001929945264484918,2.5493085314182418,39.3778829880243,80.6406334176285
450,18743.818457723104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524332972645411,0.0,-0.5864310699386245,-0.09918744365123765,0.5963706416757935,0.17446023409398018,0.133868074768561,0.30501649336178155,0.0,-2.2165454650225813,-2.0479755045843926,-1.1106942450431847,-0.7810074157398297,0.22998144032179152,0.5875489314217782,0.0,0.0,-0.10556173821134737,-2.759664878911302,-2.422807556418927,-0.52805052917715,-0.9656308964054456,-0.7631297874014281,0.43563949358955484,0.0,0.0,-0.6199354836317865,1.089244820442142,-1.5664742559399008,-0.4906965705104621,-0.47720850987865265,0.14909976528481927,0.3148801298299024,0.0,0.0,0.0,-0.0032092045666829478,-8.827173017030116E-4,-0.04462691800797484,-0.0019277466071979349,2.549255312655022,39.41458767019599,80.70524655685689
451,18743.81807957175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5243335071759792,0.0,-0.5864305909090897,-0.09918720807025556,0.5963710665284239,0.17446030949651165,0.1338680447652529,0.30501729392920535,0.0,-2.2165463549531395,-2.0479757236846674,-1.1106943134763283,-0.7810072111051332,0.2299814463324178,0.5875487673230302,0.0,0.0,-0.10556195578788802,-2.7596556497547104,-2.422811543121756,-0.5280477143063013,-0.9656267560084896,-0.7631368155065376,0.4356431123498491,0.0,0.0,-0.6199336665917305,1.089239455383428,-1.5664691400278832,-0.4906929821735566,-0.47720298374268116,0.1491011238608084,0.3148774722764746,0.0,0.0,0.0,-0.003209195101293849,-8.827143787224275E-4,-0.044627057207935694,-0.0019291550136542076,2.549279736150694,39.39386761696438,80.6762240486958
452,18743.817698960902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5243331048416906,0.0,-0.5864309020913487,-0.09918734399202186,0.5963707093674792,0.17446020388980407,0.1338681761984786,0.3050166477553954,0.0,-2.2165465743147412,-2.0479762684157032,-1.110694170060044,-0.7810079035060049,0.22998146258425672,0.5875492957568254,0.0,0.0,-0.10556138869081233,-2.759657723543543,-2.422806846774725,-0.5280504560666208,-0.9656294826212481,-0.7631318898340111,0.43563990355921595,0.0,0.0,-0.6199352691934865,1.0892438971170386,-1.5664732885905948,-0.4906957158682269,-0.4772073412145697,0.14910013663659913,0.31487931578693373,0.0,0.0,0.0,-0.0032091963368429143,-8.827147464901045E-4,-0.04462667988995214,-0.0019268607120708338,2.5493241156010016,39.43210422361548,80.74347263141075
453,18743.817342080743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524333512883628,0.0,-0.5864306689730403,-0.09918716879776972,0.5963710462548106,0.1744605755542606,0.133867902395491,0.3050174588821756,0.0,-2.2165463409200865,-2.04797444610319,-1.1106945565505064,-0.7810052030392431,0.2299810937243302,0.5875478921185837,0.0,0.0,-0.105562490313903,-2.759664393063472,-2.4228152990867473,-0.5280465884824606,-0.9656269977219342,-0.7631370245522516,0.4356447142844948,0.0,0.0,-0.6199328428025977,1.0892380232687566,-1.5664679860897897,-0.49069209659184787,-0.4772020076810522,0.14910152514819863,0.31487697018044625,0.0,0.0,0.0,-0.003209195744358494,-8.827145029142048E-4,-0.04462757647452714,-0.0019282669370867874,2.5491452252891453,39.41126183642726,80.71357788074688
454,18743.816982143257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5243331462928562,0.0,-0.5864309304644434,-0.09918729849096143,0.5963707160467898,0.17446044913524392,0.1338680517230868,0.30501685254142313,0.0,-2.2165466156446625,-2.0479751663714016,-1.1106943937174134,-0.7810061425093177,0.22998115798708746,0.5875485151946845,0.0,0.0,-0.10556185255596072,-2.7596654974417474,-2.4228106564406877,-0.5280492771707889,-0.9656294902816,-0.7631325999344621,0.4356416500308139,0.0,0.0,-0.6199343532322584,1.089242207853805,-1.566471878143003,-0.49069465208859003,-0.4772060562916085,0.1491006063824016,0.3148786571882677,0.0,0.0,0.0,-0.0032091963990189543,-8.827147015180888E-4,-0.0446271916976307,-0.0019261047918610842,2.54919568962822,39.44734943309153,80.77719726795675
455,18743.81661588853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5243336779356575,0.0,-0.5864304347978825,-0.09918706803221303,0.5963711346357503,0.17446050220577916,0.13386804340776504,0.3050176315369882,0.0,-2.2165474956128035,-2.0479755411200977,-1.1106944442460382,-0.7810061777623291,0.22998120389561208,0.5875484653117639,0.0,0.0,-0.10556198064031781,-2.7596557540894953,-2.422814407596217,-0.528046590475626,-0.9656253657840551,-0.7631396948197279,0.4356451847943724,0.0,0.0,-0.619932558844527,1.0892370202605013,-1.5664669198849335,-0.4906911686217355,-0.477200662067574,0.14910192356161023,0.3148760500937511,0.0,0.0,0.0,-0.003209187033947912,-8.827118203078605E-4,-0.04462730888903984,-0.0019274978722859638,2.5492265787293746,39.42679326437695,80.74823279677123
456,18743.816247288283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5243332877170144,0.0,-0.5864307314857056,-0.0991872000283964,0.5963707874313625,0.17446038834988473,0.13386818049856736,0.3050169985165933,0.0,-2.2165477426214633,-2.0479761435974684,-1.110694293105441,-0.7810069449444959,0.2299812342405177,0.5875490245014255,0.0,0.0,-0.10556139402916465,-2.7596574479755107,-2.422809695773793,-0.5280493284530605,-0.9656280161234476,-0.7631349305894739,0.4356420078920029,0.0,0.0,-0.6199341399758654,1.0892413676462906,-1.5664709790502933,-0.49069383977721653,-0.4772049124340625,0.14910096042614773,0.3148778395139747,0.0,0.0,0.0,-0.0032091879979290034,-8.827121068764824E-4,-0.04462692421006215,-0.001925249846208073,2.5492739544928367,39.46427476136672,80.81419880447635
457,18743.8158996263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5243337898003675,0.0,-0.586430293299026,-0.09918697366715704,0.5963711890016484,0.17446047694837621,0.13386813498059694,0.30501775778082907,0.0,-2.2165484956860912,-2.047976211122626,-1.110694381095975,-0.7810065725497822,0.22998121071466543,0.5875487932514065,0.0,0.0,-0.10556167212605064,-2.7596492560769077,-2.422813683531739,-0.5280465655273813,-0.9656241196474943,-0.7631415377168694,0.4356455124358946,0.0,0.0,-0.6199323883454475,1.0892362759935186,-1.5664661394884793,-0.49069045535042066,-0.4771997046866011,0.14910223497611683,0.3148753584537171,0.0,0.0,0.0,-0.0032091796268305635,-8.827095191726637E-4,-0.044627085222802086,-0.0019266399876733463,2.549290307060181,39.443588023063135,80.78452228499114
458,18743.815549757102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524333423172178,0.0,-0.5864305762431514,-0.09918709275849254,0.5963708611095591,0.17446038779260295,0.13386825390370577,0.3050171683700373,0.0,-2.216548692978255,-2.0479766873242644,-1.1106942597286378,-0.7810071614632466,0.22998121553515308,0.5875492694976698,0.0,0.0,-0.10556115879520567,-2.7596510654882973,-2.422809451817882,-0.5280490242922682,-0.9656265589343462,-0.7631371155329497,0.43564263982745144,0.0,0.0,-0.6199338233581729,1.089240332887432,-1.5664699432718858,-0.4906929559557883,-0.47720369667724427,0.14910132968925843,0.31487704715105164,0.0,0.0,0.0,-0.0032091807739867925,-8.82709860509745E-4,-0.04462674396397944,-0.0019245105034841488,2.549331034444624,39.47914755422042,80.847227300492
459,18743.815195880292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5243338238105877,0.0,-0.5864303588649036,-0.09918691914435841,0.5963711934809967,0.17446076965103277,0.1338679707920506,0.3050179784779032,0.0,-2.2165484463419416,-2.0479747844523293,-1.1106946558023492,-0.7810043426990071,0.22998082364738676,0.5875478106516685,0.0,0.0,-0.10556230206080021,-2.7596582903643374,-2.4228179801391425,-0.5280451611084431,-0.965624160258247,-0.7631420995568836,0.4356474347493438,0.0,0.0,-0.6199314108971713,1.0892344469511301,-1.5664646345827569,-0.49068933379139235,-0.47719837572071205,0.14910272098221286,0.31487471181294624,0.0,0.0,0.0,-0.0032091802957618498,-8.827096470717624E-4,-0.044627657345414545,-0.0019258899072245868,2.5491461382075764,39.458768220333965,80.81821978243542
460,18743.81483909653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5243334484555568,0.0,-0.5864306262448914,-0.09918705016750225,0.5963708542579854,0.17446064712441434,0.1338681202767504,0.3050173580630607,0.0,-2.216548692200172,-2.0479754885449175,-1.1106944995620531,-0.781005265131994,0.2299808830866793,0.5875484358061284,0.0,0.0,-0.10556166024398529,-2.759659515100862,-2.4228133253819863,-0.5280478608687488,-0.9656266870274339,-0.7631376191205435,0.43564435890369824,0.0,0.0,-0.6199329258442813,1.0892387307051363,-1.5664686347936834,-0.49069196134199317,-0.4772025361878809,0.1491017726176854,0.31487645396835323,0.0,0.0,0.0,-0.003209181210595811,-8.827099268410244E-4,-0.04462727557487317,-0.0019236880670410066,2.549195851952753,39.49550023500505,80.88290416863506
461,18743.814500639408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5243339492868688,0.0,-0.5864301658697545,-0.09918683546027895,0.596371251631611,0.17446070139713205,0.13386810423254192,0.30501809866362883,0.0,-2.216549488457823,-2.0479757866286064,-1.1106945525299154,-0.7810052358574158,0.2299809170606724,0.587548348378358,0.0,0.0,-0.10556181708473197,-2.759650699201688,-2.4228169472267487,-0.5280453078794788,-0.9656228399523344,-0.7631442346824048,0.43564769603013975,0.0,0.0,-0.6199312369224074,1.0892337862901933,-1.566463909925564,-0.4906886520924413,-0.47719741065828253,0.14910302261111547,0.3148739902553525,0.0,0.0,0.0,-0.0032091725776817004,-8.827072693311192E-4,-0.044627400969842544,-0.001925063641730237,2.5492206003102558,39.47498743232526,80.8533794350111
462,18743.81415923045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524333592564597,0.0,-0.58643043249407,-0.09918695335323718,0.5963709311477831,0.17446059952788687,0.1338682332120151,0.30501751690900586,0.0,-2.2165497181727973,-2.047976352868174,-1.1106944184901588,-0.7810059492573271,0.22998094435584593,0.5875488763309743,0.0,0.0,-0.10556126455197437,-2.7596520797390918,-2.422812641362565,-0.5280477981626717,-0.9656252221439586,-0.7631399520809025,0.43564482339031435,0.0,0.0,-0.6199326633561668,1.0892377900847863,-1.566467659613854,-0.4906911134912552,-0.477201327882078,0.14910213347444162,0.3148756363506164,0.0,0.0,0.0,-0.003209173446022204,-8.827075287330688E-4,-0.04462704752515103,-0.0019229665946039766,2.5492652840667533,39.510016419408856,80.91518163102936
463,18743.813815471014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5243340907435003,0.0,-0.5864299978821497,-0.09918672998782563,0.5963713298602842,0.174460683810928,0.13386819075393977,0.3050182717052724,0.0,-2.216550493151421,-2.0479764417454716,-1.1106945005880047,-0.7810056002414778,0.22998092177623586,0.5875486524369936,0.0,0.0,-0.10556153412176819,-2.7596439262217176,-2.422816533764441,-0.5280451014091041,-0.9656213761957763,-0.7631464693442143,0.43564825746129615,0.0,0.0,-0.6199309479655294,1.089232724104726,-1.566462837816589,-0.490687739768839,-0.4771961396195264,0.1491034063132849,0.3148731591338889,0.0,0.0,0.0,-0.0032091649340633627,-8.827048966058593E-4,-0.04462720098991327,-0.0019243309790636994,2.549282135863099,39.48976656531084,80.88632817576604
464,18743.81346883695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5243337154547447,0.0,-0.5864302890190028,-0.09918685293124573,0.5963709952267814,0.17446059155225507,0.1338683114284733,0.30501766991325785,0.0,-2.216550697634717,-2.0479769266918537,-1.110694374859626,-0.7810062023010015,0.22998092763562503,0.5875491349438076,0.0,0.0,-0.10556101215860705,-2.7596458552799135,-2.422812202036133,-0.5280476275605306,-0.9656238904935931,-0.7631419184062364,0.4356453058211723,0.0,0.0,-0.6199324225935767,1.089236848986577,-1.566466712684084,-0.49069028850773944,-0.4772002075563071,0.14910248451697317,0.31487488195084684,0.0,0.0,0.0,-0.0032091660916382493,-8.82705240290877E-4,-0.04462685325996844,-0.0019221695796451143,2.5493230181248214,39.525840361027434,80.94988747509136
465,18743.813138466467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5243341046051777,0.0,-0.586430065328225,-0.09918668357555817,0.5963713153050163,0.17446095131898065,0.13386804854244658,0.3050184420454404,0.0,-2.2165504245548164,-2.0479751621882323,-1.1106947550904633,-0.7810035974184704,0.22998056778780826,0.5875477906027157,0.0,0.0,-0.10556207471677596,-2.7596521780891616,-2.422820316410318,-0.5280438969956668,-0.9656214818479295,-0.7631468695432089,0.4356499386601131,0.0,0.0,-0.6199300882015164,1.0892312887902884,-1.5664616952504589,-0.4906868659119102,-0.47719515966274934,0.14910379089843923,0.3148726716936501,0.0,0.0,0.0,-0.0032091658262828346,-8.827051029453412E-4,-0.04462771450273903,-0.0019235314766223109,2.549152273242977,39.50554402847241,80.9204786485263
466,18743.81280512728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5243337560770802,0.0,-0.5864303144623598,-0.09918680417244624,0.5963710001099887,0.17446083648663394,0.13386818886562532,0.30501786689362853,0.0,-2.2165506835315587,-2.0479758273936133,-1.1106946074341935,-0.7810044550396542,0.22998062110423256,0.5875483733866034,0.0,0.0,-0.10556147446644731,-2.759653245330637,-2.4228159477153,-0.5280464274757254,-0.9656238290279645,-0.7631426963402536,0.435647060256021,0.0,0.0,-0.619931507233339,1.0892352465098198,-1.5664653969192566,-0.4906892928793624,-0.47719900824424244,0.14910291702202938,0.31487427780965216,0.0,0.0,0.0,-0.0032091664648822705,-8.827052960918147E-4,-0.044627353436678764,-0.001921462864186994,2.5491994949108143,39.54010774354602,80.98148786311087
467,18743.812470201654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.52433425543826,0.0,-0.5864298521629608,-0.09918658630528987,0.5963713929217599,0.17446090104861106,0.13386817111232097,0.30501860414086435,0.0,-2.2165514313894468,-2.0479760901880515,-1.1106946765093428,-0.7810043795429152,0.2299806442180222,0.5875482784563276,0.0,0.0,-0.10556163827265644,-2.7596444679475094,-2.4228196788823184,-0.5280438099292284,-0.9656199360549879,-0.7631493914722841,0.4356504786221964,0.0,0.0,-0.6199297765922165,1.0892303559122585,-1.566460730825137,-0.4906860205866388,-0.47719394103541407,0.14910414753698678,0.3148718456631227,0.0,0.0,0.0,-0.0032091581629133292,-8.827027428362408E-4,-0.044627492212515725,-0.0019228133752316578,2.549222618951902,39.52002400111881,80.95274131108027
468,18743.812132878327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5243338905214725,0.0,-0.5864301285171413,-0.09918670774579448,0.5963710666183495,0.17446079750071466,0.13386830010038828,0.3050180125848056,0.0,-2.216551670194916,-2.0479766528250294,-1.1106945393566325,-0.7810050860759764,0.22998066854661287,0.5875488021792681,0.0,0.0,-0.10556108606974492,-2.75964601230398,-2.4228152851567,-0.5280463625188312,-0.9656223942299887,-0.7631449683520103,0.43564752769885856,0.0,0.0,-0.6199312444911117,1.0892344071640079,-1.5664645324564166,-0.49068851758894466,-0.4771979170282076,0.14910324664867952,0.3148735191634877,0.0,0.0,0.0,-0.003209159014997884,-8.827029953386641E-4,-0.04462713360496228,-0.0019206898833672448,2.549266926519477,39.55547839901288,81.01524826052001
469,18743.81180993055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5243343682045065,0.0,-0.5864297103542037,-0.09918649289163463,0.5963714475222452,0.17446088925293196,0.13386825348039255,0.3050187372508389,0.0,-2.2165523308773936,-2.047976679962362,-1.1106946361370995,-0.7810046943756661,0.22998063776504857,0.5875485645065311,0.0,0.0,-0.10556136707421193,-2.7596384322683374,-2.422819198286687,-0.5280436879674032,-0.9656186755537689,-0.7631512861619514,0.4356509204362668,0.0,0.0,-0.6199295486801691,1.089229568828175,-1.5664599359946418,-0.4906853061775206,-0.47719297179405484,0.14910445121478524,0.3148711725230748,0.0,0.0,0.0,-0.003209151399029731,-8.827006428541627E-4,-0.04462730566044515,-0.0019220372724110452,2.5492787579793608,39.53532749952683,80.98606301781608
470,18743.811484564074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5243340175974007,0.0,-0.5864299836599642,-0.09918660733310769,0.5963711350390634,0.17446080148058116,0.13386836759948534,0.3050181767008175,0.0,-2.21655255450485,-2.047977144853284,-1.1106945153079342,-0.7810052590259382,0.22998064145947475,0.5875490157674377,0.0,0.0,-0.10556087645295648,-2.7596401914711506,-2.4228151000159857,-0.5280460780025288,-0.9656210328766938,-0.7631470081010461,0.43564813261963364,0.0,0.0,-0.6199309430765818,1.0892333951619686,-1.566463535598665,-0.4906876697986025,-0.47719675037688203,0.14910359891500766,0.3148727673492085,0.0,0.0,0.0,-0.003209152252291355,-8.827008917160033E-4,-0.04462697436931353,-0.0019199980635867932,2.5493177546039765,39.56941192645726,81.04625016238417
471,18743.81115865804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5243343995652052,0.0,-0.5864297700966931,-0.09918644269894922,0.5963714506732216,0.1744611605984455,0.13386810340353636,0.305018943373915,0.0,-2.2165522894018364,-2.047975367629845,-1.1106948929607707,-0.7810026356405451,0.22998027619336958,0.5875476559737561,0.0,0.0,-0.10556194765964531,-2.759646829712052,-2.4228231618030738,-0.5280424122318058,-0.9656187175498447,-0.7631518015946573,0.4356526896543383,0.0,0.0,-0.6199286491212553,1.0892278562476612,-1.5664585352496128,-0.49068426000646337,-0.47719172962240697,0.14910490357650355,0.3148705684252991,0.0,0.0,0.0,-0.0032091519603453106,-8.827007435886665E-4,-0.044627837456198256,-0.0019213362607351167,2.5491444602869398,39.54950490207614,81.01753795261058
472,18743.81082995117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.52433404470476,0.0,-0.5864300259981883,-0.09918656656238944,0.5963711310439265,0.17446104256601588,0.13386824492781346,0.30501835984864895,0.0,-2.216552559734742,-2.04797604117492,-1.1106947405484384,-0.7810035049154164,0.22998033079034635,0.587548242024315,0.0,0.0,-0.10556134182357305,-2.7596480024404966,-2.422818708268746,-0.5280450014128473,-0.9656211281908732,-0.7631475186786687,0.43564974192108946,0.0,0.0,-0.6199301032955468,1.0892318527546618,-1.5664622792640104,-0.49068671591342444,-0.4771956244609401,0.1491040207680036,0.31487219501670977,0.0,0.0,0.0,-0.003209152563344607,-8.827009246546522E-4,-0.04462747076884486,-0.0019192474183758416,2.5491917140863105,39.58439320764508,81.07908214076534
