Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_walk_grad,g_walk_vgvi,g_walk_speed
325,18845.555827453638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222022833343538,0.0,-0.5879783643538307,-0.09832087279414824,0.5957198554900998,0.17621317051748356,0.11929072522490947,0.3321613404647938,-2.230616738973093,-2.0251065110552084,-1.1238333715339273,-0.7597703941759845,0.23308102353375648,0.5880983107251854,-0.23882161363507481,0.2507798575838582,-3.041839117009821,-2.4382586185640807,-0.5428210194485332,-0.9713553178674669,-0.7677211933052417,0.436833984241673,-0.6713071960722404,-0.485095716095949,1.0023347341491393,-1.5997026759803494,-0.5023976470255056,-0.4743661343454898,0.13657396170857294,0.32917482848162655,-0.022492040837715048,0.08470223898131259,-0.0031520524096086276,-8.660463270191379E-4,-0.009076663929944506,-0.00785917012786234,99.66518444806975,6.877810263524746,12.604373502134655,7.9089316481569,15.681186243901353
326,18845.55395518609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222037101188859,0.0,-0.5879766794454011,-0.09831784905994038,0.5957179465936285,0.17621569541879276,0.11929214563808184,0.33216539573653686,-2.2306137972310878,-2.0251059568235728,-1.1238323500470717,-0.7597704302070687,0.2330814054961694,0.5881034842174491,-0.2388221320097496,0.25079445768245157,-3.0418063061103684,-2.438197420616213,-0.5427970590732848,-0.9713922862836966,-0.7677281867455066,0.4368385868196146,-0.6713961543210071,-0.4851019589554697,1.002344252833779,-1.5997065542388749,-0.5024030636503958,-0.4743734229184214,0.13657522238649236,0.3291842912672616,-0.022485756559922784,0.08470741088231155,-0.00315208817690451,-8.660575638115688E-4,-0.009053936392715341,-0.007836636788918412,99.8426156372289,6.894370318955466,12.681635744644927,7.931138350521773,15.711820799603531
327,18845.551941772275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222023606178756,0.0,-0.5879789431088029,-0.09832125203555044,0.5957201999327044,0.17621353539119253,0.119290829214897,0.33216172373260633,-2.2306223512131296,-2.025106622641632,-1.1238326846824387,-0.759769655214983,0.23308108764695848,0.5880980441327022,-0.2388208718008751,0.25077922190183144,-3.041843997007792,-2.438281605557153,-0.5428125014063255,-0.9713570615710296,-0.7677152480296003,0.43683693814421526,-0.6713088997677433,-0.48510233856898133,1.0023173238498064,-1.5996968301656957,-0.5023919946271026,-0.4743576971133207,0.13657536070547485,0.32917303893562794,-0.022487986027365795,0.0847069530307221,-0.0031520173264779463,-8.660351427192359E-4,-0.009066217681042698,-0.007849487446954873,99.76384966493008,6.887249166725962,12.666285167936874,7.917852345708808,15.702583622558551
328,18845.550097680774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222037511819637,0.0,-0.5879772760360361,-0.09831827193995492,0.5957183018774281,0.17621601246529583,0.11929221753682079,0.3321656987459652,-2.2306193765471827,-2.0251060971019506,-1.1238316951955487,-0.7597696815587147,0.23308144250274215,0.5881031302677074,-0.23882137618422702,0.2507935983377287,-3.041812062170328,-2.4382205491180677,-0.5427891681249029,-0.9713933467270609,-0.7677223348289745,0.43684134395559654,-0.6713965952594306,-0.48510843956619953,1.0023274192505094,-1.5997008216720647,-0.5023975735492466,-0.4743652372121485,0.13657658932191735,0.32918246754189245,-0.02248184723952497,0.08471197386932369,-0.003152052889875153,-8.660463132324683E-4,-0.009043792788555988,-0.007827267904607086,99.93899347571526,6.90360032612923,12.742173292773801,7.939856204413704,15.732747530975981
329,18845.548119872044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.522202419994197,0.0,-0.5879795087669313,-0.09832162938027468,0.5957205254976324,0.1762138811195245,0.11929091873012841,0.3321620752675748,-2.230627805352147,-2.025106750813672,-1.1238320260073746,-0.7597689196857237,0.23308113011756065,0.5880977618200213,-0.23882013549519468,0.25077856433319595,-3.04184923536221,-2.4383036171748933,-0.5428044103941656,-0.9713585823485568,-0.7677095784691159,0.43683971377353464,-0.6713104788175916,-0.4851088166448637,1.002300873055709,-1.5996912328254624,-0.5023866569366067,-0.47434972946598664,0.13657672411530317,0.3291713669019161,-0.022484049516421238,0.08471151971111246,-0.0031519830654652063,-8.660242169987434E-4,-0.009055917080754077,-0.007839953052026847,99.86123433608458,6.896570164951266,12.726996794394088,7.926744197701203,15.723623858900906
330,18845.546308356563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222037979555032,0.0,-0.5879778410768052,-0.09831866649042517,0.5957186379203521,0.17621633004764625,0.1192922916363153,0.3321659975843067,-2.2306246602839437,-2.025106200787856,-1.1238310713371564,-0.7597690013321982,0.2330814882815416,0.5881028225086201,-0.23882068206917262,0.25079282919870144,-3.04181743060562,-2.4382426547611167,-0.5427816548300994,-0.9713943127226314,-0.7677167901510448,0.4368439691374132,-0.6713971084497772,-0.4851147683069811,1.002311429077237,-1.5996953709125339,-0.5023923749034276,-0.47435748369048014,0.1365779166248083,0.3291808011440802,-0.022478034422142665,0.08471640379460092,-0.0031520195855297725,-8.660356985303545E-4,-0.009033789333438961,-0.007818017467935121,100.0342800487834,6.912729641764254,12.801579895110965,7.948569322508468,15.753347699834354
331,18845.544359138516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222024820283133,0.0,-0.5879800474805071,-0.09832198523568472,0.5957208358994589,0.17621422298430683,0.11929100764431946,0.3321624153355865,-2.230632983627584,-2.0251068451372984,-1.1238313987899375,-0.7597682493028025,0.23308117995498273,0.5880975142978153,-0.23881945699590704,0.2507779666179109,-3.041854174090245,-2.438324759536356,-0.5427967253579379,-0.9713599425674679,-0.7677041912751239,0.4368423536214254,-0.6713119689969889,-0.48511514358587227,1.0022852182818403,-1.5996858984014295,-0.502381590806768,-0.47434216578474675,0.13657804832726828,0.32916983060107685,-0.02248021396769109,0.08471595230082246,-0.0031519506243169247,-8.660138753544244E-4,-0.009045778802437027,-0.00783056096762765,99.95738060710147,6.905777147474586,12.786548533255003,7.935606515106208,15.744320204023136
332,18845.54257424279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222038241726377,0.0,-0.5879783983161139,-0.09831906521970929,0.5957189581966019,0.1762166260159869,0.11929234934879106,0.3321662615796054,-2.230629829451862,-2.0251063281785218,-1.1238304721419348,-0.7597683130805439,0.23308150964188942,0.5881024882259456,-0.2388199831212056,0.25079201482281077,-3.041823260200778,-2.4382639312195753,-0.5427745376904823,-0.9713950445876495,-0.7677114818451949,0.43684642745598057,-0.6713974385308583,-0.4851209659223679,1.002296307314242,-1.599690134086948,-0.5023874569088377,-0.47435015011845527,0.13657921218997354,0.3291792271334051,-0.022474334544988192,0.08472069700136658,-0.003151986792630443,-8.660252426026728E-4,-0.009023928837455569,-0.007808916296626715,100.12829969720681,6.921742171432621,12.859852812943547,7.957241077200444,15.773608110175928
333,18845.540657121128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222025251640607,0.0,-0.5879805762330261,-0.09832234203178994,0.595721128875964,0.17621454538249595,0.11929108161325847,0.3321627240419831,-2.2306380374119987,-2.025106961270926,-1.1238307960822278,-0.7597675732631157,0.2330812064539957,0.588097246019491,-0.23881877612867214,0.2507773380479748,-3.041859525326254,-2.4383450100731454,-0.542789423867195,-0.9713610980139049,-0.7676990504111846,0.43684482920690415,-0.671313345799303,-0.48512133878335845,1.002270447300625,-1.5996807857794397,-0.5023768125526153,-0.4743350321398216,0.13657934064652313,0.32916839599585745,-0.022476488982771072,0.08472024903103856,-0.0031519187775616367,-8.66003719024551E-4,-0.009035774034043677,-0.00782130761465337,100.05232582541505,6.914873317731923,12.844981661951135,7.944438134686854,15.764685037510166
334,18845.538901687392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.522203858607125,0.0,-0.5879789250095747,-0.09831943580974961,0.5957192622292209,0.1762169241854465,0.11929241097661465,0.3321665240360292,-2.230634711646585,-2.025106414872153,-1.1238299019633058,-0.7597676966545633,0.23308154380743598,0.5881022019137833,-0.2388193484738912,0.2507912913463861,-3.0418286359395457,-2.438284317864899,-0.5427677648261258,-0.9713956915134945,-0.7677064511152338,0.43684877277009315,-0.671397814148473,-0.48512702110417777,1.0022819192541574,-1.599685154686313,-0.5023827937779703,-0.4743431946711615,0.13658047040768947,0.3291777949735622,-0.02247072236889705,0.0847248693160789,-0.003151955954875204,-8.660154146444877E-4,-0.009014207633926855,-0.007799930709425755,100.22126434249702,6.930657222392555,12.9170641446563,7.9658997420215885,15.793561661727507
335,18845.53701152681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222025739871436,0.0,-0.5879810780698557,-0.09832267605139888,0.5957214086229135,0.17621486651364013,0.11929115723659706,0.3321630255210447,-2.2306428206561204,-2.0251070393713095,-1.1238302226609949,-0.7597669658173372,0.23308124435297295,0.5880970166036646,-0.23881815597255457,0.25077677668942355,-3.0418644967083646,-2.4383644848782273,-0.5427824877263113,-0.9713621185752794,-0.767694168202186,0.4368471885535386,-0.6713146475401551,-0.48512739226247775,1.002256375901472,-1.5996759160757483,-0.5023722745894221,-0.4743282559855133,0.13658059602614062,0.3291670867770703,-0.02247285516179177,0.08472442404025093,-0.00315188875046364,-8.65994147461326E-4,-0.009025924797663658,-0.007812187638703565,100.14610649965371,6.923862088724013,12.902331894198179,7.953238158846484,15.784730159851128
336,18845.535281182176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.522203871024779,0.0,-0.5879794467650795,-0.0983198130764228,0.595719550978793,0.1762172003933911,0.11929245552488013,0.33216675214273006,-2.2306395135703827,-2.0251065320432744,-1.1238293527193317,-0.7597670612842393,0.233081550719771,0.5881018840340195,-0.2388186996973297,0.25079051528637225,-3.0418345427321825,-2.4383039210747226,-0.5427613443848437,-0.9713961290961491,-0.7677016332716682,0.4368509626890082,-0.6713980425184349,-0.4851329571306257,1.0022683454386574,-1.5996803667675232,-0.5023783918831629,-0.4743366304543184,0.13658170050958576,0.3291764432416856,-0.022467216006685182,0.08472891511892151,-0.0031519253911865474,-8.660056687954394E-4,-0.00900461336695509,-0.0077910816694127935,100.31305988395374,6.939464251170665,12.973221510658716,7.974519631032916,15.813201823326683
337,18845.533420202035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222026021589097,0.0,-0.5879815734078077,-0.09832301443206272,0.5957216721389944,0.1762151672501574,0.11929121689874507,0.3321632951121371,-2.2306475154097436,-2.025107145958834,-1.1238296701760593,-0.7597663419557819,0.23308125615967634,0.588096759982734,-0.2388175241092295,0.2507761729198069,-3.04186995788711,-2.4383831398405245,-0.5427758963200325,-0.9713629484718267,-0.7676895050817134,0.4368493947433937,-0.6713158447676397,-0.4851333259563334,1.0022431253346586,-1.5996712429746378,-0.5023680015746774,-0.4743218761454655,0.13658182311814152,0.32916586399722503,-0.02246932544175159,0.0847284732418711,-0.003151859065960622,-8.659846800454704E-4,-0.009016197112771547,-0.007803197761058285,100.23875850935796,6.932746508507629,12.958637793583959,7.9620058738408,15.80446704610983
338,18845.531716719295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222038950844932,0.0,-0.5879799378930733,-0.0983201610161855,0.5957198261216544,0.17621748126089282,0.11929250636174205,0.33216698243696474,-2.230644028459201,-2.0251066023777455,-1.123828831039332,-0.7597665040460972,0.2330815755694636,0.5881016185211555,-0.2388181204013865,0.25078983630111296,-3.0418398979059322,-2.438322750082444,-0.5427552371718287,-0.9713964955374145,-0.7676970686876751,0.4368530583445356,-0.6713983009422659,-0.485138758522226,1.002255402531081,-1.599675816592718,-0.5023742113961733,-0.47433039477374683,0.13658289498623954,0.32917522169718333,-0.022463788534258983,0.0847328514346081,-0.003151896821250483,-8.65996564358897E-4,-0.008995157671090865,-0.0077823444299312435,100.40384068904382,6.948177396740631,13.028381939029686,7.983120097461885,15.832553879188527
339,18845.529881126175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222026397517068,0.0,-0.5879820410944516,-0.09832332784967827,0.5957219242843824,0.17621546980030336,0.11929128093228872,0.33216356229528093,-2.2306519376437786,-2.0251072084701605,-1.1238291453620608,-0.7597657928217477,0.23308128440170917,0.5880965481271034,-0.23881695818746398,0.2507756470776712,-3.041874933613723,-2.4384011058658657,-0.5427696339876856,-0.971363668802393,-0.7676850805346745,0.4368515037512575,-0.6713169806570283,-0.48513912575860135,1.0022304815835261,-1.5996667961924222,-0.5023639393464235,-0.47431580985044536,0.13658301499430262,0.3291647585693161,-0.02246587739956316,0.08473241224278096,-0.003151831255775229,-8.659758158494837E-4,-0.009006619875637344,-0.007794333094223988,100.33031339292118,6.941529582237615,13.01393094056685,7.970740210619455,15.82390620203156
340,18845.52820126371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222038944786738,0.0,-0.5879804277419741,-0.09832051936482394,0.5957200864074329,0.17621773878922617,0.11929253855260953,0.3321671773366378,-2.2306485028805825,-2.0251067121508264,-1.1238283265496936,-0.7597659142629967,0.23308156882647368,0.5881013138032749,-0.23881751530136602,0.250789092077115,-3.0418458908976462,-2.43834083805713,-0.5427494443032271,-0.971396669544021,-0.7676926937362314,0.43685500673975663,-0.6713984368928448,-0.48514445239341925,1.0022432308007287,-1.5996714353085126,-0.502370275685109,-0.47432452611790804,0.13658406502422696,0.32917406757872375,-0.022460461345133444,0.0847366699498632,-0.003151868239074174,-8.659874494539345E-4,-0.008985813835677639,-0.007773733116890491,100.49353603188911,6.956790007729718,13.082560096589388,7.991683294390016,15.851615861132984
341,18845.526392397787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222026539294409,0.0,-0.5879825062861503,-0.09832364990570626,0.5957221611221675,0.17621575024334657,0.11929132727502013,0.33216379593173884,-2.2306563117690446,-2.025107308168726,-1.1238286378758058,-0.759765214039081,0.2330812823881256,0.5880963006527198,-0.2388163690780095,0.25077506362969054,-3.0418805081186506,-2.4384183126748655,-0.5427636816915086,-0.9713642082529829,-0.7676808493602524,0.436853467617489,-0.6713180184050919,-0.48514481734937603,1.0022186091040861,-1.5996625216680693,-0.5023601230932505,-0.47431011207157453,0.13658418221893515,0.3291637244285364,-0.022462528333173228,0.08473623406881642,-0.0031518034967522686,-8.659669616831284E-4,-0.008997152000451163,-0.007785590706534588,100.42080577621209,6.950214210380969,13.068247671910017,7.979440865478594,15.843058305112981
342,18845.524737199587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222039101436478,0.0,-0.5879808856523314,-0.09832084562562184,0.5957203355053465,0.17621800440222382,0.11929258025006262,0.3321673794616667,-2.2306526798256283,-2.0251067662285984,-1.1238278487964743,-0.7597654127266444,0.233081586715298,0.5881010689423859,-0.23881698821792255,0.25078845731877203,-3.0418511933297094,-2.438358255270158,-0.5427439360287938,-0.9713967901705944,-0.767688552641022,0.4368568800480508,-0.6713985959148862,-0.48515001770083716,1.0022315902150754,-1.599667276641357,-0.5023665298878408,-0.47431893914077655,0.13658520052016354,0.32917303563115086,-0.022457204022540315,0.08474038984606311,-0.0031518417695994066,-8.659790153951103E-4,-0.00897660873023583,-0.007765229288886269,100.58225856797375,6.965312501952693,13.135801299220535,8.000222226535637,15.870407406667036
343,18845.52295222808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222026822870092,0.0,-0.5879829421113897,-0.09832394360840101,0.5957223884319703,0.17621603630670424,0.11929138139182965,0.3321640328961919,-2.2306604021703826,-2.02510735521241,-1.1238281570834583,-0.7597647196939564,0.2330813033020042,0.5880961063214124,-0.23881585424090754,0.2507745734135589,-3.0418854556722996,-2.4384349127731135,-0.5427580260519094,-0.9713646640305407,-0.7676768403303323,0.43685535355573596,-0.6713190088857565,-0.4851503812006098,1.0022072515341334,-1.599658460445703,-0.502356489135461,-0.47430468528394065,0.13658531534147872,0.32916280214329985,-0.022459251492763583,0.08473995660789925,-0.0031517777375432024,-8.659587521479288E-4,-0.008987831466400203,-0.007776966042547336,100.51026262635041,6.958803038210712,13.121615601904237,7.988106599265046,15.861932680249694
344,18845.521319263113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222038969575316,0.0,-0.5879813469897013,-0.09832118757654694,0.5957205700177083,0.17621824404958822,0.1192926006346463,0.33216754333799886,-2.230656864279529,-2.025106871741874,-1.123827384287328,-0.7597648611818174,0.2330815666298317,0.5881007739671954,-0.2388164202655527,0.2507877381963864,-3.041857289309955,-2.438374967708047,-0.5427387087275118,-0.9713967277924741,-0.7676845777963758,0.43685861052388,-0.6713986484038146,-0.48515548716929835,1.0022206911927563,-1.599663263629335,-0.5023630159544595,-0.4743137003922216,0.1365863154704975,0.3291720567842117,-0.022454043141729794,0.0847439991448753,-0.003151814931650869,-8.659704555454959E-4,-0.008967500439181793,-0.0077568423950644715,100.6699682442668,6.973740953165661,13.188125108725188,8.00872470442187,15.888929658767925
345,18845.51955893045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.522202683084797,0.0,-0.5879833802913508,-0.09832425147913539,0.5957226010569373,0.1762162974973408,0.11929141512182106,0.33216423316241894,-2.2306644920165977,-2.0251074509948475,-1.1238276898059485,-0.7597641788425824,0.2330812878655448,0.5880958651938545,-0.23881530159245873,0.25077400522536764,-3.0418911552714034,-2.4384508026188896,-0.542752649376069,-0.9713649438022954,-0.7676729997695504,0.4368570988801863,-0.6713199048365893,-0.48515584840362036,1.0021966305487005,-1.599654547232568,-0.502353086383498,-0.47429960554419964,0.1365864276372942,0.32916193551283396,-0.022456069991205467,0.08474356916191997,-0.0031517516763698026,-8.65950438414236E-4,-0.008978607343078272,-0.007768456564750409,100.59871768790852,6.967298836395453,13.174069385576747,7.996737513460886,15.880539325314894
346,18845.517948750614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222039063282444,0.0,-0.5879817735612882,-0.09832149271579844,0.5957207956773583,0.17621849648228907,0.11929263489391594,0.3321677211988634,-2.2306607275510766,-2.0251069089615013,-1.1238269464714004,-0.7597644131740667,0.23308158011390165,0.5881005502836129,-0.23881594339798187,0.25078714866064206,-3.0418624994142527,-2.4383911054040057,-0.5427337397800435,-0.9713966341155995,-0.7676808222359219,0.43686028639597557,-0.6713987238345825,-0.4851608322031057,1.0022102221606926,-1.5996594628622853,-0.5023596611662925,-0.4743086973417935,0.1365873961884007,0.3291711958927407,-0.02245094258160085,0.08474752043232975,-0.0031517904292930415,-8.659626496546211E-4,-0.00895853271965562,-0.0077485583994780635,100.75674709994037,6.982083081036149,13.239567398947663,8.017199173967683,15.907197997660209
