Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_bike_stressLink_o,g_walk_vgvi,g_walk_stressJct,g_walk_stressJct_o,g_walk_speed,g_walk_speed_c,g_walk_speed_o
10,14001.678758992151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5746255191560243,0.0,0.18574648319941733,-0.8613037784632934,-0.6502752663425232,1.260068225029494,-1.1004936014047177,-0.8255707306502097,-0.2639909974181267,0.05276085188444135,0.0,0.26932424735481764,0.0,-1.107666171898367,-1.1428004458281023,0.6110444343090246,-0.21762421836183113,0.4045397234448497,0.4790686697834812,-1.151375493370844,3.162540813436573,-1.530727553019258,-0.5132991496996319,-0.27155971823813985,-0.5495932767327315,-0.5687322330084488,-2.139936430165142,-0.38793517991371995,0.06721352795491675,0.0,-0.5261829544534447,-0.9678566041156428,-0.6334042584180563,0.021595201705046113,-0.6388259487938427,-0.24354381728440133,-0.10486384331415599,-0.14002985024906464,-0.4518347773312578,1.6474222850636258,-0.18253597802211866,1.3440061625639061,-0.334303245071059,-0.40390814519525886,-0.16919347122835687,-0.29886397005228493,3.186029824594182,-0.5250095102526036,-0.37241091246073665,0.06365708635924064,1.5044314260214133,0.0588917088470719,-1.173272511244344,-0.30192880417147283,-0.6399250516492415,-0.3581260709546735,0.011960880238743497,-0.20641509439972142,0.2060564382977133,0.3399900418137353,-0.013040360210691201,0.21018780860260095,0.13681693212395266,0.01662705253285022,-0.6258428152176081,0.44151815066073014,0.05445252791776474
11,13808.716449030006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5496588175173861,0.0,0.2669592543926028,-0.8375034673174941,-0.717006770785133,1.2315608544305847,-1.0607376342063535,-0.6193551652462581,-0.38507283562332073,0.039858531992744514,0.0,0.34020900685240835,0.0,-1.2608427646763263,-1.338419514533297,0.7814061724377632,-0.13961156067971786,0.3261542324082214,0.5042080042483424,-1.1993005265556842,3.591803814184179,-1.6205445925177155,-0.601062000304481,-0.2579000746306801,-0.5122071360803131,-0.6660833343859619,-2.295693757394735,-0.39371462236924165,0.1390218623866572,0.0,-0.5944311147084461,-1.0529733374997385,-0.7053414768854722,0.168009716366116,-0.721914405302264,-0.2898094989034317,-0.10619120955957986,-0.057236993611175846,-0.47116657768007403,1.6222310597274254,-0.22487929459714703,1.3377740919713963,-0.2896785435306641,-0.5694210075701792,-0.03243840700892259,-0.3249144080875397,3.2261073235629247,-0.4264441660087181,-0.41823254140664334,0.12351310062893209,1.4389157123678196,0.0627072934437658,-1.1704912297888708,-0.29724019893468456,-0.6103162414118122,-0.35672454259514,0.016023050609035267,-0.18078398429957165,0.08781246920879587,0.19294970165720157,0.04547737457913306,0.1520199116809621,0.17442218226891046,0.019444327792957235,-0.5552558268725893,0.358856528546814,0.10717599400084307
12,13775.76889927882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5372110659616943,0.0,0.39739162272140954,-0.8175693184910455,-0.8233643793897285,1.1494987381263253,-1.0120765246616954,-0.22977211783783008,-0.5141881991374261,-0.013696083829534085,0.0,0.3973851985324812,0.0,-1.5595368255219124,-1.6518541755118774,1.0866133838341907,-7.59476906158435E-4,0.12675760233446512,0.4922430511265975,-1.2400305460908823,4.217430571566293,-1.7167320997008528,-0.7499764277399734,-0.2144397510149865,-0.41695040823538887,-0.8374391194118945,-2.5138125304142425,-0.4235056483415915,0.2795435406349833,0.0,-0.6923225552540868,-1.1942075683635958,-0.8111709564534273,0.45957744183890176,-0.8613231397419021,-0.37114683102430446,-0.10495949506587983,0.10283163809194887,-0.48802753026739987,1.5988017881591692,-0.34495431682019684,1.3011674360138608,-0.20112566494163037,-0.7636890182433611,0.24275741588681243,-0.38762091222396744,3.321274761263733,-0.31037584645796606,-0.4895434247680449,0.21594818526247356,1.3234325067073367,0.07770732412054698,-1.1415447937660257,-0.2839034326972609,-0.5573857408468772,-0.3520534151981458,0.023646504880446312,-0.10776130285569938,-0.033283773931441815,0.07792346616936648,-0.06821927337219583,0.15801742727616047,0.24863210877458833,-8.579776927564939E-4,-0.4429923931142343,0.3535211519251355,-0.28843379692742677
13,13715.829168341252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5469742249665382,0.0,0.4479253072571348,-0.7940464210014956,-0.8391018557245873,1.1378836787017423,-1.0045629010034582,0.00800793367669142,-0.4977444376327564,-0.07121367274462856,0.0,0.35455223940178465,0.0,-1.7471365060653978,-1.7998691784475678,1.2498998162227812,0.07154009718968996,-0.005842548328803293,0.44825211632390616,-1.2290027648141855,4.4368767431421565,-1.7114826909579275,-0.8281413970288972,-0.173137526355973,-0.34489822456029157,-0.9249095813748629,-2.564040823192526,-0.46135091481838,0.37359742434080373,0.0,-0.7258055987189211,-1.2646936131717588,-0.836403946960881,0.6574860956783323,-0.925178739311078,-0.4138395272544957,-0.09827511959039595,0.20641112701697195,-0.47619912030911,1.5726969478751025,-0.4101961252392117,1.2894236813672026,-0.18680630715987892,-0.877238238602008,0.34290826982286643,-0.4081652132395569,3.4043087579771383,-0.3105494149642461,-0.5181061232466623,0.2619117943812257,1.286691505329333,0.07175718187854596,-1.1398695050728944,-0.27867976073265976,-0.5472266656807634,-0.35036196575255274,0.02818289136672244,-0.05257749028170823,0.04229470273484005,0.16456799618638018,-0.25519378284722405,0.15436362068118567,0.2915580896642986,-0.0011957267592390952,-0.43069251817355264,0.29764918810745317,-0.26252166892469087
14,13569.053575233329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6901521895978644,0.0,0.5741822487375673,-0.7141479759026881,-0.85777503674551,1.141579914904448,-1.0239371227517862,0.7956520205864877,-0.340643916370454,-0.29975031838075133,0.0,0.10344467303051658,0.0,-2.396895585458647,-2.2496079923740395,1.7742609444823514,0.29373582703268464,-0.45158861908141357,0.2631240762408633,-1.1586299862159826,4.98175766612352,-1.6156910679699907,-1.0851178862436839,-0.015316142773953212,-0.09411747811830878,-1.193002354099601,-2.523566030567145,-0.5471377969548614,0.7238392651168556,0.0,-0.844403430377385,-1.4785743548259689,-0.818141286954136,1.3843072546403388,-1.0702628392561844,-0.5390445519044881,-0.04849044349573413,0.5947074225123938,-0.3876223964731893,1.4587383962177403,-0.6836534014923316,1.2822376360317773,-0.20996472065667518,-1.203645635955338,0.5640117803662065,-0.4795933360898995,3.7670933243517077,-0.43887991944094595,-0.6014923046633903,0.3921909984210672,1.220612482664471,0.023599348228188655,-1.13314013576021,-0.2616925286647783,-0.5721399301030852,-0.34557119989492663,0.041265372700808066,-0.1501695117495902,0.4332205835121943,0.26655348653165856,-0.1491419373905185,0.20219225480800362,0.44069698421270787,-0.00670642243624101,-0.4948259288484392,0.29287372360536096,-0.25680993798538077
15,13515.51524628243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7510422340986338,0.0,0.5962744203767688,-0.689104710831519,-0.8429338584093986,1.1722649738382407,-1.0071424535374653,0.9148718850814641,-0.2959109846361272,-0.3307076691886691,0.0,0.08714779824474342,0.0,-2.4595963628803768,-2.3029484935781563,1.8618972340047037,0.33587015357769434,-0.4918558591720712,0.2636036351201613,-1.1260071100158429,5.054978307653492,-1.5521952400528078,-1.1373070388528324,0.02590122561126037,-0.05550122388554837,-1.200230687535958,-2.48498609551588,-0.5676813901556276,0.7984210125081403,0.0,-0.8615690293243883,-1.48575837025722,-0.8009343828895525,1.5530687176038165,-1.0829203268507035,-0.5661477954361582,-0.03337628320027353,0.6569459107581701,-0.3548191488004862,1.4859340943890622,-0.7350094536500025,1.2978910476657244,-0.2204501625572739,-1.2350279381311469,0.5236439983632452,-0.4630061234907638,3.8461726061119124,-0.45982090037499546,-0.6103616827186459,0.4149329421491262,1.2460256123226792,0.02819534400129508,-1.1309823494603681,-0.26121153773164313,-0.5877926603441483,-0.3462914790757596,0.04501723996302232,-0.1465543944250421,0.3258714148084716,0.2862938986358277,-0.15379787994799807,0.20849682380955362,0.4736752803621048,-0.009035407397648717,-0.5057787959207114,0.2957787055380221,-0.25338915967511483
16,13413.354759404358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9702495949700233,0.0,0.7468877039654174,-0.634203984726201,-0.6050564869777306,1.136514010844492,-0.8846651093707586,1.2914941974952208,-0.23738010909441482,-0.3474809248781113,0.0,0.2335288636348407,0.0,-2.4101191882226582,-2.347819421258505,2.128042601998049,0.468579016709602,-0.3830549958039801,0.40063817920051137,-0.9436309280717138,5.254649676782562,-1.125614385875875,-1.355526339928755,0.22950907210988575,0.043611786332135194,-1.015929521016556,-2.713992763663701,-0.7476497363160811,1.1184754650272395,0.0,-1.053147381796772,-1.7572968187189693,-0.7927660361756342,2.2508715054630457,-1.2162727608313775,-0.7283580003778239,0.023388257125242624,0.8262880841297593,-0.28507303837453946,1.6012053611206403,-0.9914983808888904,1.3435398202034878,-0.24437349141985784,-1.253133090757774,0.3409317231920859,-0.39452479470993973,4.0534348732587295,-0.43533178403934125,-0.6324658495646663,0.468837911394611,1.2585788829891527,0.08287974013403937,-1.1360619213680858,-0.2757735163624112,-0.5643868715049954,-0.3486435392150163,0.058919378042416946,-0.2030188548439903,0.3050112150026139,0.4663603594309428,-0.0829920373250871,0.17649909787748935,0.6373218315570036,-0.028019893990694232,-0.46619910690448163,0.3085846764072418,-0.26532262646705074
17,13336.498516617401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1408997381400379,0.0,0.9067313956568469,-0.513125326588115,-0.4363585252500995,1.1486202982128968,-0.7446857711696176,1.4443733010291404,-0.24102718614402197,-0.30304947290486917,0.0,0.2949117576514352,0.0,-2.440858548134921,-2.3249832621736135,2.2572206158066095,0.4381126665336178,-0.1824476091143594,0.3898212287972816,-0.9001610151285035,5.3420687413004835,-0.8691594611777308,-1.5187160267106292,0.3584145564641521,0.056868874003667705,-0.852568372903023,-2.778551327724954,-0.7988152138739864,1.3272793387156456,0.0,-1.1572308632625063,-1.9541243512977768,-0.7633533528175724,2.7632386952634365,-1.2350144087534451,-0.8469093833641776,0.09122347860822999,0.9447663436427483,-0.20958120906412586,1.6562144395982938,-1.1968583220344544,1.3979225057919522,-0.291066263498535,-1.2176990622078143,0.301559415600721,-0.41559461182868546,4.271228886613917,-0.42726659043752957,-0.6550352073821589,0.4721267303710804,1.2760022012413308,0.09999993342197291,-1.123979182662325,-0.27736799966667064,-0.5546671376575097,-0.3473761590317659,0.07273666139875568,-0.12594846790328754,0.38977319785908066,0.22922342505981483,-0.18058130440885495,0.1924888749181736,0.7728370876414579,-0.04466686271365916,-0.47256745234765274,0.26479152842206233,-0.26713498985600603
18,13300.912651913392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2520159125461452,0.0,1.371620351250638,-0.33012478031214704,-0.09241821585157001,0.9491805759596645,-0.6612695134285588,1.579371825297148,-0.3143492191225945,-0.15042304194902764,0.0,0.29826116162160465,0.0,-2.6994657574318675,-2.145852912236381,2.345179853370323,0.15279877817953025,0.5395006607947403,0.054105726644057994,-1.1037936230936747,5.606465336765741,-0.7128030458648575,-1.8526263254589834,0.5266794630971162,-0.03776622634722457,-0.5388701380676508,-2.7823872215549317,-1.1298873430630596,1.7632719690106498,0.0,-1.2607559767365253,-2.2573627308070043,-0.41245181005654274,3.7183307067298506,-1.033004639211937,-1.0808942215163129,0.33133960137739016,1.042078478272189,0.017579017245685835,1.4970429642472496,-1.7685998622993004,1.4803053309671408,-0.23028948133493002,-1.1403658648324544,0.563825755962034,-0.44406688011576817,4.536651947327629,-0.2924663967612122,-0.6703254006686804,0.4175913550480378,1.3118591994146689,0.019511109829640785,-1.10696613877435,-0.2662586467518851,-0.5945795325709433,-0.3446537405745326,0.10902079042675805,-0.16707096978153863,0.22033614114051667,0.4146230757026367,-0.17822785934358598,0.25821650229779614,1.1291462227858524,-0.09412782211110568,-0.5507116639744322,0.12784383738421806,-0.25269041119875346
19,13240.724580608548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3459906513184952,0.0,1.5430363761705188,-0.23418134150343872,0.10207794857654584,1.0220657573288847,-0.7652551354521383,1.688807382418192,-0.19476647526057184,-0.23019276820797252,0.0,0.0189451876257839,0.0,-2.8288936537554092,-1.9806158488850147,2.3630630237486083,0.32086999649965753,0.8617371677159443,-0.1436111874336917,-1.1170135598376467,5.777095872711509,-0.8140348834764015,-2.005959888867489,0.6208426097799182,0.009881737265511663,-0.49999328892339095,-2.9914501749916593,-1.3990098841642409,1.9150131109004507,0.0,-1.2208913888925368,-2.491566543471883,-0.14128798320400976,3.948334347555539,-0.7249193877884388,-1.22673498182404,0.5687837590337923,0.9416651568432922,0.07171100826065,1.3382919466458345,-2.135803267439029,1.617205804855482,-0.1852000233054693,-0.9764235341160159,0.45622804565548647,-0.35333594924323714,4.589681049809616,-0.26050507081554536,-0.5772576710965106,0.3455270561919167,1.2428175116303517,0.16214955350562354,-1.0898630921070744,-0.2622452375827417,-0.573117228406129,-0.33787114393320944,0.1453485444304016,-0.13348981651389202,0.15402961885585292,0.3272740339931321,-0.20295046955427726,0.032120741640118994,1.4239691690564427,-0.160092075261841,-0.3121790474406108,0.04446156314123699,-0.281433212050686
20,13173.164819257934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5549583002925873,0.0,1.6650297292244784,-0.03234207287756599,0.18322039250442745,1.0273736708718197,-0.578634201215138,1.8886135880642263,-0.08128389778010486,-0.35813313656575513,0.0,-0.036708456152971115,0.0,-3.076986161702228,-1.7406685739689263,2.482523177175436,0.894371382125946,1.2443930557599778,-0.25434561032582925,-0.991948608465111,5.9736202129289,-1.0970517432133529,-2.2118791196592253,0.7716239059967113,0.07260960186547757,-0.5392601120448317,-3.345613525155499,-1.9117895649805086,2.083727086670945,0.0,-0.9911808522910208,-2.823996143771251,0.323746134853824,4.103057362138197,-0.09374793168216855,-1.4523976541975496,1.0101113006064542,0.6539442046004404,0.13905978296323818,1.1779136774772814,-2.6815956924338975,1.8847670721074652,0.08152056758861603,-0.7667882150565429,0.2824868925953635,-0.030940597931464753,4.5601729445292465,-0.04526912304069863,-0.38840116573901345,0.3017052879980751,1.2495743565752995,0.3748433717346381,-1.0589668199156779,-0.2568202826671375,-0.5226696438274757,-0.3345171928347265,0.22171773315030008,-0.064921694296888,0.1715008773980725,0.14637122826223997,-0.24820199934198942,0.313573275507923,2.017340746422213,-0.2751269258374982,-0.6306183097451834,-0.08440792637508017,-0.2438240762513141
21,13151.626448551484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8494478256886293,0.0,1.7056738386831647,0.048143849389487584,0.2897958883447951,0.9037199533368642,-0.15082604766815394,1.963158975567002,-0.2053054307611339,-0.3683327094505367,0.0,0.521174477976437,0.0,-3.7104325471196486,-1.5374868959187382,2.7792241617101254,1.625265148540585,1.4722913592948812,-0.21402801560709417,-0.6964197300789126,5.7822615430121,-1.4595284954736893,-2.401795127237543,0.937928640853079,0.023232607298638977,-0.6809589170225542,-3.5968731744161433,-2.575648451549813,2.2241752379524353,0.0,-0.5298908280623699,-2.9956258190871776,0.8162257810018105,4.175644914511472,0.595566871813813,-1.6708466958585209,1.4748990393031667,0.3361992317746363,0.1797430366980941,1.0417673811551609,-3.1035967615145257,2.1972763207748067,0.18699209225569113,-0.4346701711825064,0.268040482517398,-0.08224010185396485,4.973956849931637,-0.04839650492970271,-0.3075182570329579,0.1996772010896276,1.074437637399101,0.36239434732214454,-0.9957950974114494,-0.23457909230879315,-0.48517069443305955,-0.3226502333538343,0.3313129414762437,-0.03644474917336449,0.140436865783917,0.08816437826943166,-0.24300832312050946,0.20240789416288774,2.7742269859120072,-0.47082501270378757,-0.5384492396103958,-0.2155503996923746,-0.17837675959544685
22,13017.40824781385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0045330783505237,0.0,1.7254056374380744,0.01932957825159463,0.7493385044245497,1.1508764399412146,-0.1100596714570542,1.9453289071633704,-0.4789342414973762,-0.2722752536681728,0.0,0.5760369532161431,0.0,-4.133015756496947,-1.3353494693884986,3.2915606239984228,2.116218588982251,1.7903528014321597,0.162083453372587,-0.3765324252439474,5.676873743874477,-1.7820368571283147,-2.5216376972832304,1.0448402539299988,-0.06421083214774671,-0.7620633388679224,-3.6403520031178687,-3.089856061418472,2.3136336163307805,0.0,0.027914623451907317,-2.8420970128528884,0.9256932014658434,4.292577515202682,0.7794574911428216,-1.789269147530374,1.6221983016045183,0.21392983986398711,0.10715831485459096,0.9535111988868413,-3.1825828743936055,2.2663225105250064,0.3735649999827827,-0.3772290037618001,0.34277586668370646,-0.005128663401307881,4.972657916313513,0.0699872480119875,-0.34226827165371065,0.2543682200875979,1.3227649282968998,-0.09817317705465212,-0.9374173753045825,-0.22285546484980898,-0.46903275515171083,-0.3157235118054082,0.44872322362218375,-0.025937650914339937,0.22877988244393027,-0.02495570412953936,-0.25936614673897385,0.10020355464825398,3.504777992946081,-0.6886541332477385,-0.4587232951370144,-0.2243273074024876,-0.20645522576036252
23,12775.978527142006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.591594100842815,0.0,1.8634376225947464,0.6530783033417834,0.8149536620146827,1.343432013740388,0.18018213851561543,1.664432713201145,-0.1931437110610249,-0.1205864533717746,0.0,0.4819310495343959,0.0,-4.934725977763133,-0.812575506904906,4.533971008740085,2.6168719599871144,2.821067088655686,1.006408484566028,0.07869752367619515,5.557023550489994,-2.412859233483523,-2.7413929862355677,1.173611843793235,-0.18917286370521344,-0.9754460967893055,-3.8438329582614736,-4.115673937401372,2.429914588656542,0.0,1.126700679626318,-2.2055106165087657,0.773000528843042,4.484334091224115,0.5042699999912899,-1.957568608646385,1.5682972163959534,0.226375119281076,-0.32124599369202833,0.9001927053143226,-2.997698584052688,2.284247362457028,0.42951456942072797,-0.21632338982288044,0.6719897237720999,0.08412732525982994,4.767415942077266,-0.05717293933744669,-0.4509964061986923,0.41249140290030817,1.3114608181103964,-0.24771921118949985,-0.8086346824446753,-0.19700126815030958,-0.4020860843232909,-0.303268211105987,0.7143262218455948,-0.06765972707218557,0.33510409661995966,-0.08097782180906726,-0.18145089529870423,-0.08384529920178738,5.060166298272621,-1.1903993992684103,-0.36587814735882823,-0.10999810524565085,-0.16767275284362215
24,12668.13172112645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.816892580215685,0.0,2.512057379082089,0.406262432040304,1.5560223249709613,1.706312815720552,-0.13819613222325328,1.7479105995946709,-0.24368603840545064,-0.08647579378766393,0.0,0.7095907216549413,0.0,-6.235471106737274,-0.0365502277888643,5.951306490390097,2.9412905207279905,3.9238834186498357,1.2898000336741415,0.4629439335918483,5.061034177265835,-2.7573203043090686,-2.981203882229587,1.295822738547284,-0.2170461908736676,-1.3037700967869401,-4.343066370209512,-5.154688423412211,2.464826034374087,0.0,1.9719431690509373,-1.0440850544659277,0.4243101203915619,4.344883794428156,-0.16257365909946164,-2.104069293704015,1.2958458677735507,0.4817824840277552,-0.9454893794307377,0.8745670687360899,-2.524008251957954,2.344649750147145,0.38061502754196475,-0.1680481423745483,0.7015264851121472,0.14410686387053223,4.624323468807677,-0.35141640476561986,-0.6382683437318635,0.6011681531443744,0.7122403049567829,0.46178677796961914,-0.655763053017249,-0.14284608751695868,-0.2715632533634825,-0.28205263374991085,1.061688703128143,-0.07620828093273595,0.1339164089557035,-0.393348071517066,-0.10392681401541726,0.13641186761619098,6.9797906735244695,-1.8629124105013597,-0.7841616187439227,-0.0035723445781737223,-0.02943670203903287
25,12420.175096022687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7153013027727306,0.0,2.9730331588828975,0.2827326327603299,1.4254693675674464,1.710056309211564,0.10499738745170961,2.0255742442575375,-0.6260751853011033,-0.18230989178115647,0.0,0.7564018443187964,0.0,-6.6961268623609485,0.5274359762291299,6.493583623872586,3.3047051877568823,4.457757610441207,1.0657187418412384,0.46927983155347774,5.287534002113644,-2.551812021104482,-3.1151283307475586,1.2882472765636512,-0.11957655362158928,-1.2848348191579357,-4.317365280323342,-5.355107530499759,2.5572453488340625,0.0,1.6796664915089,0.12878964663677683,0.47412837888964804,3.7960546788295613,-0.45809922562529876,-2.0750951552327295,1.1025722125992623,0.9116161972268352,-0.9717482429186822,1.2122236058267444,-2.1576270794858443,2.6835950900646197,0.12480005519074028,-0.0429152344394943,0.5181284182511479,0.17297722345704222,4.496393171779213,-0.305923854879141,-0.7893222316333242,0.6448364545774704,0.9583182297359332,0.6640024760239897,-0.5558865276320213,-0.1175592966928332,-0.26256819750228105,-0.2776240457301874,1.2734440208074993,-0.14764031236753566,0.3739468486039138,-0.3726662824837197,-0.121289907579031,0.04025632241901017,8.014793642512199,-2.3289624261444053,-0.7421539216133339,0.14895260565373575,0.017989696829698698
26,12278.673310822518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5228574377331725,0.0,3.006118192689826,0.2523767581845612,1.3089451218420947,1.49829733180701,0.09099127569655384,2.057562954324095,-0.5235318666943152,-0.32608768299665597,0.0,0.7329059472987647,0.0,-6.8350084123271895,0.8162853233893548,6.65804036390944,3.4694500468948655,4.523276733984508,0.9148100198080723,0.45198050384702637,5.287000352235024,-2.299522210711644,-3.1298491264823323,1.2660116076483185,-0.023046257867701647,-1.1730514645903833,-4.533637904570539,-5.39415717276589,2.6171113830415313,0.0,1.3566487679197734,0.5399797694575632,0.4095364467833083,3.521469030579866,-0.6586637802613504,-2.071368287120381,0.9879162031467967,1.0083951308135926,-0.9342870022842744,1.2374138403635198,-2.042433236024189,2.844481332780668,0.16290580323461504,-0.14789993321942496,0.5536783617622136,0.14076861054394477,4.580862388761911,-0.44789044304952197,-0.8600866954635862,0.5798860100618684,1.1718121162423907,0.42043366013030914,-0.508787895590236,-0.10716053349253983,-0.20578519435630255,-0.269097185862328,1.3703384195755877,-0.13870444714267977,0.2932477152515841,-0.48726667850950073,-0.11737211869312926,0.04334532194793263,8.413241507682066,-2.5542439797161935,-0.7639858942853447,0.1089661818053194,0.04539197724795387
27,12260.61112473379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.149172546686206,0.0,2.4992489084531035,0.10695943641767311,0.9906221988353836,1.4121602092156529,-0.49954127967367956,1.567090007126991,-0.18411878298445916,-0.6782885370992775,0.0,1.181745534663421,0.0,-6.713529689177376,1.3906969504851556,6.891834807532428,3.785198247915483,4.420670354010775,0.9981442449564157,0.18703131394939815,5.694832248636422,-1.8028131978581767,-3.0850915546385926,1.0913332794172241,0.21348889465839663,-0.8758095057685875,-4.269287023179413,-5.088296216778345,2.939971687328272,0.0,0.49493667689371634,1.2780022501778663,0.371557369707399,3.3158548066234808,-0.8918701368821321,-1.992369801587384,0.7446868533531321,1.1985701435603393,-0.3679485075470207,1.1438170495940712,-1.9071668746133288,3.127641966248347,0.7252833001781969,-0.6796026732769052,0.5781247887259632,0.12127323100952604,4.854978511842838,-0.5699990098828425,-0.992542810541954,0.3510849848085592,0.938428425486548,0.30679828216478466,-0.42314550701449083,-0.10261908479635495,-0.22916201643538803,-0.25268470565255374,1.5654342554920835,-0.16903548204125768,0.4432732329675281,-0.6175215953987224,-0.21418088156564635,0.017284637217422804,9.03982326731398,-3.055929898060888,-0.7437358057258956,-0.1530265637621817,-0.004332155912347223
28,12176.132056041768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8118096740954117,0.0,1.814266151953896,0.20042162348913756,0.38399384847702767,1.6865765387983565,-0.8276492050472577,1.4091183740229682,-0.547283876983993,-0.6156362010894644,0.0,1.001115477206764,0.0,-6.741391895281073,1.7432626859909583,6.756778095312466,3.8109648311108084,3.951777389909767,1.1335941968601386,-0.20915321985479418,5.463903318199418,-1.4878579578625293,-2.9608088338367993,0.8878868732814356,0.306548428231991,-0.7813583068929555,-4.279664993109814,-4.777376521919144,3.2113912208139945,0.0,-0.15456845633872418,1.180215736833436,0.10727143902014413,3.516044104961396,-1.0812035617981899,-1.975964313098789,0.5466679050477864,1.1286133387306356,0.13545401492898412,1.0943303462014222,-1.8313364362568516,3.279294655991997,0.8070162299338844,-0.8482573250663011,0.6021064032338603,0.02631567470264927,5.031157777737509,-0.25933186512662704,-1.1242563501131493,0.2675483269128818,0.7903018074862261,0.42452381758667157,-0.35460589683940075,-0.08594467305394918,-0.18242533687118054,-0.24290521171633755,1.6894561478713432,-0.17356661565011716,0.3213631125343689,-0.5216706811798995,-0.209308597844126,0.03263833101198472,9.241697611990656,-3.397550942766826,-0.7763206042873845,-0.15833555767214705,0.03121678679624172
