Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_bike_stressLink_o,g_walk_vgvi,g_walk_stressJct,g_walk_stressJct_c,g_walk_stressJct_o,g_walk_aadt,g_walk_aadt_c,g_walk_aadt_o
10,13413.272272466627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6027698069197751,0.0,0.09161791221901561,-0.9001719484205569,-0.4215106069647964,1.089333446234763,-1.0698909484970063,-0.8386728281687238,-0.05592353912899348,0.01484707073518145,0.0,0.12313671696387857,0.0,-1.0447146271791647,-0.8708964943039772,0.44939291589400016,-0.30506284142637086,0.32728484071255476,0.2518517262802245,-1.0349776413257263,2.437712623745607,-1.3506477399165657,-0.4020907977448194,-0.257489829444236,-0.49737200535526443,-0.5062111405522827,-2.0758040836291705,-0.44458070131027333,0.026154761893550066,0.0,-0.5335849831558789,-0.8919693011560835,-0.519324205425807,-0.0798897464927506,-0.5885968498104455,-0.20222426849038405,-0.10450311978609575,-0.22649474227944122,-0.444515397467388,2.1950134797567045,-0.08830056975766042,1.1928012807392996,0.10595222628313891,-0.17064855750978802,0.2643097838292701,0.031401812317448145,2.839477879278151,-0.34312324284829143,-0.25929322680365446,0.06796171802806593,1.481180100839481,0.3055268285653018,-0.5819776681574431,-0.18293793248245127,-0.19315752409427026,-0.2797211614617482,0.022587869069253284,0.9178517076440487,0.7261570480981824,1.019034628959988,0.8188362316780852,0.5313086437009548,0.09462161366116582,0.01817213152721193,0.020831619326655598,-0.6098972292358753,-0.09777672524412778,0.2535789172261192
11,13320.546673356606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6203292889304856,0.0,0.10095572449712689,-0.9238079206894678,-0.4688259717569851,1.0263760282354484,-1.081918224804422,-0.741314037629091,-0.08916628804220297,-0.0024821480365771267,0.0,0.12229241242793859,0.0,-1.1507744426331992,-0.9257444534756537,0.5120143060968996,-0.29236919542005546,0.27017748013312143,0.2346172708581082,-1.0764123050484937,2.5393176992778654,-1.4108712623549104,-0.4321328564845517,-0.2591436705226121,-0.4893173843812959,-0.5563582761190036,-2.2268066005943723,-0.46546984366529237,0.036064247348059186,0.0,-0.5602997239236432,-0.9549518224346258,-0.5798830545954818,-0.04749136785412328,-0.6397159391023237,-0.22622574863094305,-0.11148634861509397,-0.22596272254569758,-0.4681389862144608,2.167992015712386,-0.18640473453386686,1.2083278503163508,0.11069558624629833,-0.18525419927267606,0.29566265867634367,-0.0010511261565625402,2.889690106740737,-0.35449002472677815,-0.2763350644529,0.07662250874294894,1.4703074751072347,0.2917187963147485,-0.5559534787231186,-0.17457102747806302,-0.14655528596217085,-0.2745151478055546,0.024648716045229287,0.9789741197555464,0.7272782359487351,0.9776212470902234,0.7790836791723734,0.5779746485369017,0.1068184243693054,0.029395681688046755,0.016700082503354245,-0.6542302346340129,0.015037474304083337,0.17123095426954843
12,13115.367188444217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.634805151307314,0.0,0.15971565819841754,-0.9418221355062465,-0.6025922546072675,1.0116944756407042,-1.0885127677542643,-0.379178232590029,-0.17490829019528215,-0.061248663120802516,0.0,0.13254404167472067,0.0,-1.5572854410937862,-1.1693690429345223,0.7721367543164717,-0.23610488697019533,0.08177808577046322,0.20158902248463517,-1.2661987095666576,3.0337501557485846,-1.693472171744244,-0.5623546701438116,-0.2718011191650188,-0.47055003290598635,-0.7478724732998738,-2.409414540334516,-0.48565119311343846,0.12303174052326629,0.0,-0.5838940796789991,-0.965496134754343,-0.6958103594894072,0.21094696649025824,-0.7325425219138954,-0.3012372180298122,-0.10581465118470641,-0.09589711353304373,-0.4482071747532472,1.950218332470689,-0.5136693402386181,1.2798656722322046,0.024381261167407645,-0.3224778379673513,0.25002440279251376,-0.18641935499675744,3.0719362760385303,-0.4311722227677538,-0.3570128608481358,0.11015276434530816,1.4324291686978239,0.19593857388228103,-0.6273179847649832,-0.1744114409524727,-0.19368236481589568,-0.274451286979382,0.028007053250808073,0.8896370071687766,0.6239776880961134,0.7963493776945739,0.5107155247015247,0.5905491518423013,0.1481033627877463,0.05786837879258892,0.015789096727154447,-0.7653650725046118,0.13457859832471253,0.22725763943494098
13,12883.671600644957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8228929926075421,0.0,0.27413643010546684,-0.9317792075070616,-0.6807380242316079,1.2024348433240726,-1.0666934247914264,0.324549834611591,-0.2126347244822941,-0.20902435566350316,0.0,-0.01579440616812683,0.0,-2.2933208876373694,-1.5984464954279338,1.3251828825968945,-0.03500884586071412,-0.3654796676920329,0.12235115055222956,-1.5237798489211456,3.795863597067422,-2.1184878005924244,-0.8164415713377358,-0.24641170977429896,-0.3521309560423278,-1.0828626022376133,-2.5607068664286237,-0.4941967595850857,0.3385345731871703,0.0,-0.5761408007812978,-0.82636598386155,-0.871555732805014,0.864648074828951,-0.859538333874958,-0.45632614782119496,-0.06972141063398396,0.25467035745749955,-0.32812601435813604,1.9267221663855187,-1.0188291294746956,1.322204819570382,0.0622489527819671,-0.5028707131172931,0.3064809913387226,-0.38902015954473357,3.3755647154571333,-0.4279894572950712,-0.4872664656255906,0.238956449373588,1.4425244846999827,0.15625919376850628,-0.5603050130372366,-0.1362125959571092,-0.16945020430581856,-0.26132476373048574,0.04407253761466082,1.262964597340762,0.3650368208598005,0.327812323379794,-0.04317742027460336,0.47810790389683056,0.22541844727855576,0.08177796880599335,-0.01212876310081049,-0.49620333764697294,-0.2672080692862984,-0.1250428367824465
14,12733.17759666314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8993907154578923,0.0,0.3171463280086233,-0.9150142282878261,-0.6424395647831557,1.28068272620871,-1.0637181832325984,0.5889165745827057,-0.17032891623770233,-0.26890902558738994,0.0,-0.05289915482959842,0.0,-2.5409715692912167,-1.7440133874179677,1.5448583674172263,0.07494015714784297,-0.5239019858257111,0.1177871314560654,-1.5866639912431002,4.0336185852767015,-2.236324937257996,-0.9207244887630706,-0.21471642056243423,-0.2858458336823206,-1.1888853129284656,-2.5970336142438115,-0.503937270928661,0.44227425532465536,0.0,-0.566604954522906,-0.7387329409603336,-0.9308922527535535,1.1788565969250722,-0.904935270048712,-0.5259162634761737,-0.04927279114993251,0.4156278109031024,-0.2606050868197008,1.9792154567912035,-1.2611908310820399,1.346153695685352,0.14574376150249407,-0.6276396841867911,0.3702917503792335,-0.3497486970168028,3.471674882860504,-0.3936095425250497,-0.5208759049197091,0.31282375748889446,1.4567754792450711,0.16786562010443326,-0.5130457710642531,-0.11907685221149547,-0.13720889174441817,-0.2551946803629781,0.05364906974040027,1.5845824500333396,0.24160209911065916,0.09571066852185756,-0.27984415338007096,0.4905484007075126,0.26160162824417776,0.09736999612916998,-0.01041168123334219,-0.5032936813363278,-0.2992341599875966,0.0224117224674783
15,12687.276239224353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2872686833486582,0.0,0.6403177375481692,-0.4295502269655723,-0.6584815871724179,0.9341070756725236,-0.796363186597274,0.7882661302494616,-0.026277517754128094,-0.17042713986307487,0.0,0.7520810076759421,0.0,-2.6967463660576394,-2.0744308867667023,2.0960365137675003,0.5740213139938466,-0.36259049460162956,0.7834326305039454,-1.4867268019546813,4.600613589740323,-2.227365499622036,-1.3128456398992916,0.05091176062826841,-0.12150951169817456,-1.1689255086568588,-2.9784850448034663,-0.9429409975716414,0.9543969158956835,0.0,-0.7228808604595107,-0.5321224767478748,-0.8645204030693553,2.4514110226648542,-1.0788175906149335,-0.8016361658704774,0.04200403971703462,0.8295769509535317,-0.016689373290573267,2.3204307424069404,-1.8281044093826893,1.5521864938762981,-0.1757306001517317,-0.952006331417194,0.28207200108997876,-0.38886962826555305,4.014531335432486,-0.33025006702480886,-0.6567189030591047,0.4956332365349516,1.4519283917929775,0.38562595168331965,-0.46700137041256495,-0.12266462603219563,-0.10116162660567675,-0.2511821932331106,0.08250071330173611,2.198596949835923,-0.27815315587297423,-0.7233119524174332,-1.1521495475438925,0.54996629398203,0.42573062876372736,0.12188387370511836,-0.018912448865371453,-0.5068872886730733,-0.4274075804241029,-0.0016674414909204002
16,12645.042025012475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.366977275744995,0.0,1.0795405765582566,-0.31800087942146826,-0.01575774399470342,1.0087314001884489,-0.8979822352390863,1.2396983805178021,-0.5304334804155749,-0.020929631583176622,0.0,0.8215978171331542,0.0,-2.906987882134285,-2.26185421769604,2.492397338317771,0.8768586107018645,0.052561334339247756,1.1770136210837117,-1.2625641538452528,4.645556555438119,-1.9354538430296768,-1.7094988834001967,0.41093505168170397,0.07649418233896935,-1.020320380242954,-3.3836442890546614,-1.5338268419860843,1.6114952151884994,0.0,-1.21369423578763,-0.65890365745129,-0.41843990715272433,3.58627655128379,-1.1225748359466245,-1.03731946905605,0.20198117599611853,1.2157975363257765,0.1577623209570159,2.4819772634791177,-2.2916432293147038,1.6781855312137757,-0.433322506203522,-1.416088968758406,0.12518807702316959,-0.4591982605398045,4.430951702100998,-0.19485909679478963,-0.7771763446242147,0.6451063308381264,1.7267402848704585,0.27290155954600714,-0.4758744584049818,-0.13534516110034944,-0.09818914055021209,-0.251017585600053,0.10604066097602907,2.3425414755337735,-0.4327452136082348,-1.3545694175326877,-1.3787135051717756,0.554386824456213,0.6183253789955302,0.13151095927372072,-0.028829609751911064,-0.4978358274665212,-0.41652027158884913,-0.11365792210177195
17,12584.439543041051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5139823892003224,0.0,1.3240027511380925,-0.13460455104895716,-0.0012965005220300103,0.9353596459277198,-0.7223979030223996,1.4922190478749606,-0.49062493062480417,-0.029924349379267016,0.0,0.7676345318386242,0.0,-3.0850117672536728,-2.343751220320984,2.727886855441626,0.937193811367794,0.3386079760078968,1.2206293130678008,-1.1895683298884352,4.747801488754313,-1.7867979760448596,-1.9528606833821027,0.6093921745304303,0.20852382314748627,-0.9260319534514698,-3.4433430227028854,-1.8846674337861975,2.0136527234626937,0.0,-1.5221880077047825,-0.7869200224928976,-0.004413180996759525,4.05089411753883,-1.050572457400984,-1.1283514090939224,0.330978006973339,1.4503604487979465,0.25067170480390527,2.5836461115343035,-2.570736237735768,1.6734591960363652,-0.44742985526922424,-1.6130203187777497,0.23846707889886468,-0.46865523680297644,4.563333941968642,-0.20237619836444737,-0.7983105022592265,0.6962115670630049,1.77917444562938,0.2711999035334893,-0.45923385557579155,-0.13400791408762514,-0.10837823016587163,-0.25113626391672317,0.11839823807778223,2.324341612073188,-0.348901631829728,-1.5114841336325238,-1.2176105579438012,0.5800880733639403,0.7410085383259958,0.13544428456523008,-0.03958825581568209,-0.5067559557510578,-0.4323048832950044,-0.13174371226765458
18,12545.285260491533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.677890599872754,0.0,1.4573441160111684,-0.10786818151036208,0.046633775364238295,1.0191341853174722,-0.6396860381909938,1.5571584238311127,-0.2914575556778808,-0.11312905073495017,0.0,0.658871450881613,0.0,-3.1986117163361203,-2.319562260565002,2.88590588979279,0.9594614239740327,0.5075099424020634,1.100395330255523,-1.1182664962746376,4.758866198515092,-1.6484499430994677,-2.1232476537101084,0.7595949392230477,0.30312479401453274,-0.8304543110214814,-3.6205000494925272,-2.192199588031164,2.219148314248809,0.0,-1.689013196450368,-0.8681959057595906,0.22205945873285474,4.207409794953114,-0.9831657756065808,-1.1941303976906468,0.4212212518388875,1.5207705679469918,0.2855340838300775,2.5662368026953484,-2.7202965348381407,1.6582008653695068,-0.5227760623453253,-1.669544741618809,0.1845815859240308,-0.5192104125577736,4.654122368150515,-0.3346017536392142,-0.7829537256969397,0.6783863641073825,1.7384446244008078,0.2964892766885178,-0.46841078638026235,-0.13694417339053236,-0.10353413784047683,-0.24927090527418802,0.12865952339947512,2.3459982988461183,-0.3901405843767404,-1.5735415337842742,-1.2764321276728343,0.5402531281545015,0.8330951987895733,0.13001239540931953,-0.05151490956919904,-0.4875559449813465,-0.43338785591330065,-0.10398543788723277
19,12530.693222850747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9383860069543388,0.0,1.6843811186401807,-0.1804092249168423,0.33677840068123,1.1965012319094304,-0.580337293750868,1.6978276306619846,-0.19042574116874134,-0.2752055874899716,0.0,0.7921969481579945,0.0,-3.304775102923551,-2.239621465770598,3.358501732374784,1.1547230380666054,0.7880469383609539,0.8310530220281525,-0.9672829424056835,5.21391203528802,-1.4249563149532936,-2.56391842320045,1.071392098681192,0.4778535808537746,-0.5830887208963678,-3.8507111217574836,-2.845848285318952,2.5051288226158137,0.0,-1.8965913294031673,-0.9781857861769518,0.6498957189495087,4.165784929801825,-0.6601833578219448,-1.3013962202261924,0.6453722460013374,1.5098011654919388,0.42934652664204964,2.5532957272838446,-3.0860871977115836,1.5974195384649241,-0.4921307665229138,-1.6807585198929478,0.06909843315337123,-0.3173033636715593,4.491827988755364,-0.2651158348506471,-0.7185394596106742,0.6908531128433598,1.6001444466420727,0.44401075629910736,-0.499673465615036,-0.1512895382705349,-0.11624048325345569,-0.2532495313151367,0.15320835443395045,2.2917438361611033,-0.5288008307775481,-1.3700787419425002,-1.4568872271539925,0.5290400565688275,1.0822059147548524,0.11231033171391304,-0.09340868878759509,-0.49377764174212985,-0.4419437605110269,-0.16578325773315458
20,12495.076084507567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1650766985015157,0.0,1.7521588824093548,0.14267081967729378,0.43546781822118635,1.3102655721871073,-0.41768558546086143,1.6351582454124212,-0.39916604466522115,-0.265796823056391,0.0,0.810292009678733,0.0,-3.622881130497201,-2.1356189814569992,3.6567644858281074,1.3301248298925687,0.9026291288421144,0.5337484651496207,-0.8518628634437995,5.314847746508986,-1.2752267682098715,-2.95213486230928,1.3009397292415978,0.49534582857896386,-0.4530172281694075,-3.901909116478684,-3.1891478034203407,2.5589919783626986,0.0,-1.8903331678461217,-1.0198070119554004,0.7309240594772378,4.0205485807510835,-0.32043280787456196,-1.382414798563712,0.8216303140219106,1.373788507882862,0.6145718093642141,2.538072311224049,-3.3342975987288064,1.717058549085547,-0.6123267608404477,-1.4779260543562782,-0.030804906090358297,-0.2339825298695405,4.511322697546231,-0.1543116034503865,-0.7042780812290416,0.6710110653921305,1.660607465643893,0.43645452729422074,-0.4879783214740565,-0.14482606750190713,-0.11178570808047156,-0.25201207342207166,0.1795971296407888,2.321641395861688,-0.4903895170627195,-1.3540680530687403,-1.5046201051915813,0.5111316592016404,1.316087960174043,0.0826806189426209,-0.1399428208334752,-0.497411508770319,-0.4191421410821879,-0.11502609287405753
21,12438.142359406911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1966573251336534,0.0,2.005338604134466,0.16619819767918598,0.7377681598247925,1.135277761412152,-0.35146252562521807,1.4189130202228986,-0.286557237968581,-0.23684976887431042,0.0,0.8024826811562531,0.0,-4.078499622944567,-2.0622170147325485,3.9056643437181626,1.5859176226230713,1.1750227182891984,0.4881491616662764,-0.7417053731822971,5.337880004835576,-1.2065884270484162,-3.469806208695283,1.524126432969116,0.3882470655960265,-0.3940719415907582,-3.8382870877248996,-3.4623842305406463,2.5099375069284062,0.0,-1.7483718366975474,-1.0498884084888127,0.558170122911323,3.89643030510733,-0.020631020019968915,-1.4715779413487018,0.9724050783416757,1.2081621504094253,0.7944805599154569,2.3725566454068985,-3.6239213371340004,1.8705314508850115,-0.4703907492022296,-1.2938682831924206,-0.09482633096233721,-0.22963901989265298,4.521411355172191,-0.16417755308996265,-0.7031481401720721,0.5953555655192613,1.7252866297060856,0.3468507800759392,-0.472817642348516,-0.13428143281222785,-0.10756506179526353,-0.24511295931422297,0.21744166900524647,2.3068695101832652,-0.33767271278386624,-1.3887873533884831,-1.4416787044580155,0.4556354993109599,1.6399748838216581,0.026848911605568043,-0.21181372933060216,-0.4565703529016344,-0.49400788875684387,-0.09177750227534463
22,12358.158725016396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3393947842022578,0.0,2.2677617419985623,0.36939608301619653,0.7913462780433915,1.2925366246670114,-0.33548797350708104,1.319986246503628,-0.2281408198029725,-0.23934700940328915,0.0,0.5236161228439293,0.0,-4.5344771421232855,-1.959014320188601,4.206427599240783,1.9065191451018233,1.78481184901862,0.7276883303992167,-0.6504338817308906,5.2954646562174945,-1.1743062690503991,-4.198030924428985,1.7457423876326599,0.23650404664973568,-0.4334682760364127,-3.7888271711217056,-3.7920998399817094,2.393637684852379,0.0,-1.48459540923358,-1.070998766872363,0.11589883579918286,3.8320559393010933,0.07375084297910907,-1.580770162698883,1.0499725568038902,1.1312788350083431,0.7729257932473905,2.2147925971540996,-3.636592987893823,2.0683954594742775,-0.21323388828528506,-1.144983882567685,-0.1828220472556879,-0.2892453483994082,4.2386550734187125,-0.06045408393210025,-0.6924612697665854,0.563680260138276,1.6819335647422,0.46705578732012865,-0.479934566872219,-0.13258822519356273,-0.10892870264530305,-0.2452224631066673,0.2746021076072551,2.2016530536845362,-0.27339166899165473,-1.3221902235434178,-1.3888146261824739,0.41354225546911644,2.1165795418889393,-0.0902479766345705,-0.3172523615339101,-0.46576079370863305,-0.4200354157897412,-0.09902726799979772
23,12315.802933102708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5002563077206834,0.0,2.424337436257167,0.41680883046016326,0.9552665881691123,1.5308797406894705,-0.5120369379926888,1.4465089755770397,-0.3052494227601022,-0.34022099481405144,0.0,0.764775991257153,0.0,-5.363001342309518,-1.711512729268225,4.6709678957158625,2.35783025685607,2.5335243002358454,0.8413155900558003,-0.6038452114000115,4.798128394667543,-1.1571559308355335,-5.32903201513305,1.9552512739951782,0.04136102615715004,-0.6237609585533703,-3.5674865337584523,-4.310853708447232,2.2595336573832596,0.0,-1.0801788834654715,-0.9455329440950168,-0.3896490663717876,3.767851517412034,-0.0023387371271880036,-1.7139806012757406,1.1056848781532902,1.195274256979089,0.5606878986153117,2.0280447132476906,-3.4157805764184674,2.391788827779432,-0.09857927078022032,-0.8311638658971072,0.17403855351389935,-0.46916832186098845,4.103797596358977,-0.15066995747382844,-0.7159322387853293,0.5193635964683803,1.24703133414971,0.6738673237057051,-0.45433308824786306,-0.10912595884628093,-0.10909792087820387,-0.23994101265015697,0.37318947541854586,2.0690024109156244,-0.35497233973490644,-0.9848276696156097,-1.1149650396533737,0.34837333514834257,2.895636540253551,-0.3133247741344999,-0.5012054360787869,-0.4621747920859955,-0.36737876631958416,-0.020600295721226916
24,12223.336086711613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.49738323073065,0.0,2.265945682763252,0.391897248968374,0.9793674155694155,1.5498713464999232,-0.4258394918180582,1.5403590921167922,-0.24779542824313405,-0.4345879813191726,0.0,0.7830544337930373,0.0,-5.56858786796329,-1.3474764539551254,5.111006250364989,2.7181065540407343,2.9158397647178442,0.9358585927754619,-0.6765763237635624,4.6024192513836395,-1.2441493021826333,-6.109420513152021,1.8954907869253337,0.05874530827173127,-0.7241177413910923,-3.4748926071103754,-4.608055695564273,2.169312312592131,0.0,-0.8414991589442943,-0.784781810143848,-0.5956645708808518,3.632388256099378,-0.24955390214917156,-1.7906225803794242,1.0951875852756003,1.2815410690412445,0.31730200833012656,1.8514725015961808,-3.0634714422812332,2.477513520146536,-0.16603576436628062,-0.6700911172758168,0.48751757582562794,-0.29202657949343147,4.021529835819134,-0.3421555756108501,-0.7553981246142696,0.5653694536937507,1.4741322137389383,0.2073500837987317,-0.45233302846787776,-0.10615043587909447,-0.11036539312211484,-0.23805737112996864,0.45331510880270853,1.9829627635290221,-0.6115231847574333,-0.8289573240855378,-0.9386446621254849,0.28116023896442677,3.4791364733890533,-0.5138826201443499,-0.6536617349036805,-0.4395174407318394,-0.303310566661558,-0.014409299871411036
25,12109.917461760397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3368159869506355,0.0,2.1468790779522853,0.21779115307611036,0.8523942997279987,1.5550810619166788,-0.26059013589711627,1.4432488761490527,-0.39535771793430585,-0.390137282640335,0.0,0.7875284555518203,0.0,-5.540673161252898,-0.6821772268814333,5.465479221334519,2.962748844104117,2.980009940288481,0.9016733056957682,-0.7606727812203745,4.540828306564419,-1.4340593565653617,-6.800091300274292,1.5939798308572004,0.3107391648006751,-0.8605415062336983,-3.3537823951686785,-4.630162715904882,2.1173259103034483,0.0,-0.7191235187005149,-0.7577500085085683,-0.5425844149411078,3.4223404925072973,-0.5730132625330748,-1.8500631506389993,1.079577914683839,1.438958496256075,0.07166094698753919,1.6295081681395058,-2.6312698896618256,2.3579297819322838,0.07387472906949458,-0.629134695869414,0.33302970920937547,-0.13921332755855834,4.285483426209322,-0.4742016985020664,-0.8623293313527335,0.6055101073510869,1.3825761489808697,0.1976467612142769,-0.45031265685951133,-0.10671571686830844,-0.11059140656451068,-0.2329177276135314,0.5460047436549653,1.937046653310919,-0.6414263077043785,-1.1160103960424292,-0.6775887596553376,0.21175871488378456,4.073310740976178,-0.7502489395315645,-0.8389663994109391,-0.426978124753181,-0.23807825993792195,0.017860483504476242
26,11994.669223773768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8529736628420692,0.0,1.9986444950141602,0.19127976539544694,0.5548105129327643,1.371852223515464,-0.762053004357506,1.526771978848646,-0.2828383420126994,-0.478010074544164,0.0,0.6812317085233344,0.0,-5.407383733142711,0.2217268020811637,5.4495932673618235,3.0562625225264513,2.9154863529204347,0.6872667386678442,-0.6762760702363042,4.690778036192052,-1.7117110774406532,-7.421255629445603,1.1767877363183605,0.41135956375754135,-0.8329591147483368,-3.1964503192726803,-4.523205001246366,2.1168284657148444,0.0,-0.6835074122444715,-0.8008708105712966,-0.30277527960961936,3.347677102183267,-0.9614694415509307,-1.9170641221965035,1.0214710158684837,1.4858282368137494,-0.0035585932080587634,1.4983708125426574,-2.267598319675125,2.4831425490600743,-0.02189148882236297,-0.46327059387415104,0.3015919769561486,-0.15742344493032037,4.314996792655932,-0.4292795480417991,-0.950325981155223,0.596478290050438,1.5039760112787293,0.4052594098838788,-0.4509157470292666,-0.10560307072733142,-0.11089022307877137,-0.22860448093521654,0.6558923374179714,1.9380475882628376,-0.5943065169528126,-1.474532661418806,-0.5466847426229159,0.1351594181313579,4.70507532241805,-1.0277577968025535,-1.06956143663233,-0.404587803903731,-0.21636100159331767,0.06930125533677824
27,11918.60729221418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4918177111080695,0.0,1.8187603399043986,-0.2756430590709049,0.0904421887238595,1.350576432397984,-0.6350661846369554,1.7532371957751487,-0.357419977606403,-0.5409275345072878,0.0,0.7441590984807477,0.0,-5.297331095338079,1.0062607654013385,5.137166602341992,2.721601097039773,2.82627524213056,0.5059546239606341,-0.5023030279758928,4.800420790047741,-1.8229297354264873,-7.785726220657894,0.8565545243502225,0.2119140482756527,-0.617656172686549,-3.0656669811496244,-4.320393176551209,2.1827280533325215,0.0,-0.7048494771011832,-0.84902258372395,-0.1578392866166247,3.4621610954280997,-1.2169999312940842,-1.985617086599748,0.9036228944600115,1.3217528454873944,0.18586747584108934,1.5476202065054145,-1.9873423212283827,2.6887425558699114,0.1291218201376181,-0.5220107228687971,0.27672399418089755,-0.46563734019717307,4.276200146913039,-0.3265583699295489,-0.9870123347637895,0.4685568378865155,1.685260092128075,0.36950744363955607,-0.43832261049834553,-0.09790022923998229,-0.10692890774612858,-0.22503037218825542,0.7590703880772579,2.0316943596638293,-0.5775140670160986,-1.5716378355932294,-0.7069097315934654,0.09334254574500327,5.20948804299484,-1.2911139777656375,-1.292913641325452,-0.3922272358571605,-0.19148802059580075,0.12692663470680146
