Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_bike_stressLink_o,g_walk_vgvi,g_walk_stressJct,g_walk_speed,g_walk_speed_c,g_walk_speed_o
67,10989.379959037473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1974487816842212,0.0,1.4433689021384697,-0.2200265066075901,-0.11399319122907733,1.2345042586957393,-0.5647807724575521,3.9471947612541745,-0.1520181990656261,-0.32438516649730603,0.0,0.43079891859150016,0.0,-2.714089594311128,-1.1789853734487172,2.574965461527181,0.5591738693570169,0.3630727690682176,0.49032601485611543,-0.5972129328730806,6.476282618504987,-0.7867320703442183,-1.2687954156117052,0.48229537177300075,0.3219687247268716,-0.5337465242119915,-4.188562996826099,-0.5704151844312304,2.5682082595393085,0.0,-1.9127116750407838,-0.993982657831699,-0.07021848799173457,6.269099394576644,-0.8901515679857839,-2.837235058059825,0.9252881176537948,1.69032400763153,0.46663356151983687,1.4685239562779722,-0.8818783409013671,1.8130073546783945,-0.16021611941107783,-0.9264027712453013,0.24350460168946664,-0.32385793727255774,6.255905470203382,-0.3740488984703642,-0.7463705679158762,0.3652838873908124,1.3233149151963428,0.15142774681669127,-0.22686680360554456,-0.04813324230713114,-0.19301315250163273,-0.1186287465932456,3.968720325568452,-0.5548350917176782,0.9207147818177135,-0.2796699387552241,0.5653115450318392,3.5243453404871246,-0.2009944731604941,1.306450557689048,0.2082598571743414
68,10987.51379907758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1892065215807897,0.0,1.4750029706664725,-0.22373450045933976,-0.1351152610826655,1.2355728846577967,-0.5760509651751553,4.107898604189603,-0.1541818376021436,-0.3318510183147935,0.0,0.42980400607984526,0.0,-2.7179399701081093,-1.166432808993049,2.605393821918539,0.605718915990678,0.3494841503975906,0.5166432866227353,-0.5976963875547558,6.614648556642866,-0.8066333711697443,-1.2924325733273123,0.4745219092847511,0.3219903426352824,-0.5410731600703538,-4.242016831301749,-0.524629317575183,2.6127111878516223,0.0,-2.026807464603753,-1.0208595184330167,-0.05108016319560905,6.447862414913449,-0.9248653796955879,-2.9167976883595452,0.9424422001688559,1.7379455407017699,0.5073731408212055,1.4439276357656916,-0.8124408316816824,1.8499501126568663,-0.13184343936663157,-0.9263907124143952,0.24421188573069524,-0.35082924752293115,6.4146448272711645,-0.37749114845907966,-0.756037166321859,0.3849782058848778,1.3248706945362083,0.15363850199690723,-0.2299915700785555,-0.04943134560102595,-0.19296811970360225,-0.11832809528561307,4.601613941699425,-0.5366166925903741,0.971883006330173,-0.2927670919558926,0.5955610125982023,3.3529073886324694,-0.21196822450404446,1.3602553813633067,0.22614959739849874
69,10985.646371649838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1873036233749343,0.0,1.4908950724527579,-0.21278336369901316,-0.12990720277924972,1.2354602905916112,-0.5733285331572516,4.213980732769152,-0.16302691441019956,-0.34027269519005915,0.0,0.426604767868234,0.0,-2.721825201688872,-1.1674476962647986,2.60839868683196,0.6093963693588781,0.36739012903643586,0.522715877292931,-0.6110826161270639,6.706001103697455,-0.8050366643563593,-1.3138735322799762,0.46250946738651816,0.3030594066431657,-0.5487562545119298,-4.268688304542125,-0.4746680605590766,2.6139951140691875,0.0,-2.106151466919202,-1.0093142190053366,-0.043162669129701896,6.572663432377614,-0.9468422699562502,-3.1581266174218614,0.9690712208645402,1.756029532894293,0.5257216096805315,1.4338596716531808,-0.7962063447206291,1.8616204026883385,-0.12289622846719062,-0.9196127701231636,0.25185410227629684,-0.3595907324961608,6.512821478369747,-0.38499567155059833,-0.7734128399076643,0.40119287996555325,1.3229816987848928,0.1431836383880272,-0.2290625665303728,-0.048955314527205404,-0.1910123978933425,-0.11726910220486816,5.247117897347665,-0.5241368013550415,1.052330747047996,-0.29974397451057494,0.6309995071752567,3.34005034328405,-0.2370317541859997,1.403481556319975,0.23921035658892031
70,10981.829959582523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1849409168339398,0.0,1.4772681261932754,-0.21212257728048356,-0.13506309517436935,1.2380293570577812,-0.5751217673058294,4.258652292199993,-0.1628918415023937,-0.3415917437548432,0.0,0.42614570307804195,0.0,-2.7187464489189606,-1.1622100360498204,2.5961313695657378,0.6081483373045938,0.3603519456910801,0.5247436545293739,-0.6215788568309595,6.750490183706108,-0.7927561227894644,-1.3135155219253785,0.45960244055089117,0.2983340420028981,-0.5609231625136,-4.257047798902261,-0.4066897815666379,2.589210767665468,0.0,-2.168290008004965,-0.9887289576121451,-0.04501831723045009,6.616109410712925,-0.9673412620490215,-3.457965969500366,0.9671286758626859,1.7642268502620746,0.5306438366825409,1.4341409504553562,-0.7517601594456262,1.8512397179074647,-0.12206706907177768,-0.9185431502852773,0.2558806798995591,-0.36539933329844027,6.557033391922177,-0.39109986647106165,-0.784467874534087,0.40940422386251296,1.3276335864316313,0.1408452401144791,-0.22570442389383852,-0.04814443761502646,-0.18742933928535035,-0.11681120239968636,6.059103041288164,-0.5178263178981629,1.1834164528253441,-0.29864295118442685,0.6393888208649788,3.670415024787783,-0.2600756989686381,1.461423090763291,0.2502752323098934
71,10981.78989492693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1774209771089397,0.0,1.4688165059732634,-0.21087674535390846,-0.13551329117995445,1.2335783960561684,-0.5731619445684544,4.249759393803682,-0.16188920932384498,-0.3441047891470501,0.0,0.42628461908858717,0.0,-2.716285981404666,-1.166421407654952,2.5834119589455242,0.6013359787969141,0.35712837835215605,0.5237607248068283,-0.6238015083131166,6.7370653282683595,-0.7828955227192429,-1.322122621095823,0.4511503911393127,0.29261054775959744,-0.5695200651672346,-4.172767994015391,-0.24390831584603415,2.524779358248143,0.0,-2.2121122832489064,-0.9410870110135666,-0.06327966314659217,6.566959867776394,-0.9986499552940753,-4.07800765506005,0.9521732682569589,1.7617545819189637,0.5372364884026499,1.4498547678329632,-0.6791213333407451,1.839182896284076,-0.1215414311110188,-0.9275425356674157,0.2591239221643617,-0.36491042908598315,6.5500237381064315,-0.3999790332796531,-0.8015399727977729,0.4059698092572616,1.3195873095697381,0.13095231552427353,-0.22287190790414968,-0.04737110361542875,-0.18384046130999007,-0.11672065141413135,8.326303469983301,-0.5144726086198833,1.5545036750897487,-0.2782481426206843,0.6738529362071631,4.767435307099741,-0.3499082956076911,1.5711935845358742,0.259490449286609
72,10979.76630971558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1820927300104465,0.0,1.4660932313501571,-0.2129553242749512,-0.13463682028076232,1.2377481669087609,-0.5734314775540279,4.190184648202391,-0.16204147617136225,-0.3461127304380885,0.0,0.4244804205196804,0.0,-2.713685433784968,-1.1730144524188093,2.5749457015242925,0.5950263340984563,0.35169547365521275,0.5245339341834451,-0.6255501381818476,6.674710950327709,-0.7873094019428379,-1.3135430208543746,0.4503278260274631,0.294464086108324,-0.5668221674940672,-4.145665547082595,-0.2716424590753291,2.4906784966829463,0.0,-2.198097466553049,-0.9308312794838398,-0.08723017959642723,6.491149222700423,-0.9904051508850774,-4.284658231454265,0.9362430733229138,1.7643504233505538,0.5306814815804077,1.448139586714346,-0.6599958020994242,1.8333173512003886,-0.12334582003931882,-0.9282742374089685,0.25561152603053,-0.36318964252541963,6.481101326688038,-0.3985960131437155,-0.7960608571867154,0.40808900489153876,1.3215600065291389,0.13369105900945358,-0.22312679619754786,-0.047323474888842455,-0.177508681171251,-0.11607455069065511,9.702622004557375,-0.5124454366471108,1.7171153785356155,-0.2621971281626973,0.6596719024098789,5.288073638529416,-0.34781415671005084,1.5945698938331523,0.2462749537211357
73,10976.194288941128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1877268602714588,0.0,1.466980232405183,-0.21487207637967012,-0.13325178253892017,1.2386572160576421,-0.5781218746190548,3.908834568096081,-0.16329068543542868,-0.3445886377244341,0.0,0.42271714587817466,0.0,-2.706783527869909,-1.1842404064182352,2.5778479160432295,0.5893661319002435,0.3426809965044427,0.5171795304924134,-0.6226155412998391,6.406698042105048,-0.7980167756969739,-1.2861226175346008,0.4428559860347865,0.30660531176106237,-0.5518437021641729,-4.091671330431061,-0.3674754986717003,2.445498271948574,0.0,-2.074471876406666,-0.9121958224786056,-0.13166097440035224,6.163584183878831,-0.9357880196492822,-4.483493172512419,0.8876085391904338,1.733988042296054,0.5033639381366062,1.4756374733949191,-0.6729045944167102,1.8282360936515363,-0.1329376477452905,-0.9414987224613095,0.2500486392265573,-0.3603155025226954,6.206057831242736,-0.393651911509713,-0.7778915644423475,0.4030637894088017,1.3321661106264429,0.14402689390327406,-0.22741352992613445,-0.04845015964482857,-0.15998544775337714,-0.11702693670214072,13.425021483035351,-0.5026869533239876,2.095459701349543,-0.22058218932463494,0.581491606052259,6.785625215071548,-0.30652334218734156,1.5886525211247018,0.2042917863544175
74,10975.99658568302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1844891037243617,0.0,1.4687065668323132,-0.21960734584752278,-0.13461713486477717,1.234292840537174,-0.5764616423544662,3.806345220310762,-0.15962512272886797,-0.3396571635878028,0.0,0.4239623228276026,0.0,-2.682070816832372,-1.187513195626864,2.56535201041886,0.5765837543454447,0.33125886297059276,0.5134135268625163,-0.6139476426345127,6.286682097134341,-0.7877131147967911,-1.2791068784365345,0.44752657196986667,0.31593240986420795,-0.5442176052707621,-4.093327673337857,-0.3624436782351704,2.4535424437035207,0.0,-1.989887592395724,-0.9369610588662893,-0.13556880959545148,6.04935606789404,-0.9048614249416647,-4.2360539111567945,0.8792156306047908,1.71792919752104,0.5015499324567546,1.4738287208435887,-0.6839180186830516,1.822486612023372,-0.13794039896703603,-0.9527467957981649,0.24345621942289644,-0.3547219064061399,6.087664642704068,-0.3887598481290486,-0.7688840322703576,0.3959123856930138,1.3225750104715133,0.1476934711952264,-0.2283883202397508,-0.048985658565085036,-0.1528801528374127,-0.11563364067588901,15.511133125022026,-0.48979088571959034,2.2837184484936532,-0.21213114836458624,0.5536595407670782,7.286233330478525,-0.2748942338375319,1.5625329440709699,0.18800659797818797
75,10974.801310505663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.18143840758887,0.0,1.4598820809924085,-0.22637699985733983,-0.13206385209516736,1.2312851664381057,-0.5743857217118298,3.5541865376175963,-0.1543096701946616,-0.3345398590908096,0.0,0.42255400583799246,0.0,-2.6844875698716857,-1.1691640683903493,2.5631818717861714,0.5769988125605156,0.3413551051628346,0.5091079079740942,-0.6071705923075179,6.031868522951123,-0.8070176590840183,-1.2931768508787982,0.4702325286098186,0.31864057291185266,-0.5365195467220757,-4.10263256488566,-0.36514443194607077,2.451157459672107,0.0,-1.7975546792764268,-0.9778460713514069,-0.13463451620598352,5.790486176741984,-0.8586250447247634,-3.492901415999693,0.9009828397047237,1.6864736014759738,0.5257042879619251,1.4914154349212185,-0.7318277377546566,1.8194913303253235,-0.14256933271873676,-0.9616847552471764,0.23898324487864298,-0.3487717800951244,5.836613863278114,-0.38392641788637094,-0.760880324950511,0.38579310854315946,1.3102794174464751,0.15197962817177124,-0.2292124551539188,-0.04928146589500878,-0.13567410224311918,-0.1144999286204063,21.06477919812989,-0.44248242812367605,2.7554119757119344,-0.20400475334256157,0.5089947343252058,8.791199326945042,-0.23764305504772007,1.4878495867740653,0.1692175715317335
76,10972.506928676283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1812788740091906,0.0,1.463573533948871,-0.22132717680920794,-0.12662302916917656,1.2279532496802978,-0.5713886103074431,3.6009237116044583,-0.15530958274177942,-0.33484823260823565,0.0,0.42657165908734673,0.0,-2.676808720246063,-1.1741193479103698,2.5597120177163672,0.5756625674656873,0.3430854311301136,0.5086731853485854,-0.6044937609987989,6.071922734746409,-0.7978329213323359,-1.2954815336297933,0.4671282507135397,0.31635699929395594,-0.5355897665349755,-4.117209170766529,-0.37657995782365505,2.4672174424041042,0.0,-1.800435317018854,-1.0078401819176956,-0.12335243210516145,5.856014039426094,-0.8860976769807567,-2.89765296502373,0.936402711448607,1.7136257743808714,0.5512940004616399,1.4982447611946557,-0.7784582748355193,1.8262016475920593,-0.14153986173815394,-0.9591475397231541,0.2406236805702265,-0.34873742604512503,5.8904697465022915,-0.38582312185605494,-0.7692508034476053,0.3865159243060003,1.3055655787613851,0.14851719533643518,-0.22828732493801637,-0.04915623697193655,-0.13572080373530981,-0.11290416682584273,22.87741115191985,-0.4065905530530615,2.846855405319649,-0.2278368600392804,0.5612217049662621,8.47362498552744,-0.23526555510396077,1.4464926847174047,0.18599818641592253
77,10970.429405645356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.184455317017398,0.0,1.4678637588371997,-0.21474943154940615,-0.12417555306465544,1.2297633510074903,-0.5712531131867725,3.6562904518066994,-0.1594538855672238,-0.3381686241714706,0.0,0.4277365473893322,0.0,-2.69056162006786,-1.1816536636225996,2.569341423581718,0.5806300337058061,0.3445382171095531,0.514355646134752,-0.6088359366942345,6.133985153099333,-0.7858898373970021,-1.2991617965773479,0.453408496154791,0.3064926346376072,-0.5471169312744093,-4.1429645574835785,-0.3574685762624023,2.460229553402288,0.0,-1.930338172199675,-0.9942221019821237,-0.11098509038572366,5.944213891956117,-0.9432425218615031,-2.76819252599059,0.9614448514637928,1.750844926086179,0.5636330556802251,1.5026255347332707,-0.8226815016694755,1.8317117563405418,-0.1326946385604692,-0.9485149943196535,0.24666172679324608,-0.35373717957819845,5.955129589988087,-0.39097328456582064,-0.7788648263779739,0.39033674158657905,1.305223837882522,0.14275014524620475,-0.225046402486263,-0.04816351989767874,-0.12626136325652765,-0.11026427161778447,25.385227884775194,-0.36422712435124704,3.030137479961656,-0.25808032511210754,0.6244861984102137,8.246782818218277,-0.23744967633556663,1.4256459497154463,0.212992250760452
78,10969.976409009363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1808536028421988,0.0,1.4538051064382933,-0.2183882394352986,-0.1335044163489705,1.2334154728864941,-0.5741117237942321,3.678464021723451,-0.16179699531190045,-0.3401229086390206,0.0,0.42696110494635314,0.0,-2.6925170695749268,-1.1697710505642305,2.5634348941566256,0.5776441397537389,0.342311010259819,0.5177453660750381,-0.6200200317156161,6.166249359053696,-0.7902521066640853,-1.3008803057355347,0.45759651360519793,0.303974522978377,-0.5502121145720856,-4.1109138414062825,-0.3799505162666054,2.4243945882685454,0.0,-1.9383618528982174,-0.9464425120209982,-0.1292279794685081,5.939110316122639,-0.9619934043143502,-2.9399438337695227,0.9369764269204476,1.744195694519832,0.5516678986970511,1.501928397206946,-0.8117050300936768,1.8201208419343307,-0.13556329174326592,-0.9385073427747407,0.24847525773196344,-0.3636702349358957,5.981610388966113,-0.393912175147732,-0.7791479279381758,0.3973053263408261,1.3134464609252394,0.14225539681757124,-0.22529931949305568,-0.04807947226498747,-0.12596799137366846,-0.10997392221957343,26.399146731763132,-0.3506773404375785,3.085147554557854,-0.2598658837280407,0.6483431438506063,8.228849715578242,-0.25283180729593346,1.4417166656684943,0.23271533320198018
79,10969.956628602367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1808564133904842,0.0,1.4539454511182177,-0.21836624879583114,-0.13362280002020208,1.2333869672674087,-0.5742279164521041,3.6775802488650315,-0.16184622026930415,-0.3400916260132735,0.0,0.427040585439146,0.0,-2.692762630922201,-1.1695253220523292,2.563825364357745,0.5779745353726888,0.34219605913099005,0.5177269724908922,-0.6199525551801601,6.165370028912127,-0.7899745259334298,-1.300555653471246,0.45756546704439305,0.3041833975701358,-0.550190367136897,-4.10940168966018,-0.3811358242709229,2.423157584847353,0.0,-1.9352301090823305,-0.9445158313696138,-0.13043647711657796,5.9366752253316255,-0.9621661181416935,-2.949186800988269,0.9356566668842785,1.743518704580289,0.5512424250868664,1.5023195191959404,-0.8118175441269578,1.820051558188564,-0.13535000795419153,-0.9383198270630724,0.24853378962246236,-0.36368937855498656,5.980441512302318,-0.3938729028292017,-0.7790069297260929,0.39737274307366244,1.3133373183287187,0.14236680245101135,-0.22532257929608285,-0.04808508134401023,-0.12554474480802819,-0.10990526761707681,26.579380109784786,-0.34888998294545454,3.0991769012821173,-0.25972640459631013,0.6489853342148155,8.255236104252262,-0.25255104578496895,1.4425854650721701,0.23355252557960457
80,10969.943181123475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1809475372452936,0.0,1.4541755746469094,-0.218347744948607,-0.13358265445794834,1.2333814077505507,-0.5742424160910188,3.678124805614425,-0.16185560914574573,-0.34003419071805063,0.0,0.4270719833927676,0.0,-2.692995745082701,-1.1695808086456738,2.564170277390397,0.5782589916375177,0.3422372060035882,0.5176756213748526,-0.6197825393580138,6.165867138400116,-0.7898889295905415,-1.3003562706822565,0.45764267486349874,0.3043229980088211,-0.5502036668562137,-4.108713636199952,-0.38224349555872156,2.4226208186835354,0.0,-1.9329672794178583,-0.9440539924333382,-0.13103794132695767,5.936657988475327,-0.9619490931025986,-2.9570902503696392,0.9350592267773666,1.7430676705411248,0.551002758945264,1.5024012879397957,-0.8120522517821995,1.8201449373122316,-0.13514964580938157,-0.9381590689325573,0.24849904791459576,-0.36364678301608294,5.980767486565775,-0.3937754462949264,-0.778846877427025,0.3972828834099077,1.3131922648898988,0.1424195089371413,-0.22533480406165618,-0.048086685954831995,-0.12531097686183346,-0.10984723774154877,26.68349151769426,-0.3477613327986932,3.1066846655667373,-0.2597415571211369,0.6494577170005738,8.261322472763666,-0.25181917403774295,1.4432278946484682,0.23407443674989395
81,10969.838632177692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1827691783833445,0.0,1.4588408557151915,-0.2194841268160954,-0.13416687108067535,1.2334118234518388,-0.5751019327826914,3.681211450727887,-0.16016970944510525,-0.33680354142830965,0.0,0.42679146468208307,0.0,-2.694489997680254,-1.1715550596648847,2.5700092975154543,0.5810040922154425,0.3413147654383619,0.516635949394295,-0.6149941766540841,6.16825526550013,-0.786937684185316,-1.2920577995167961,0.45942946780007,0.30655089307396777,-0.5499831801709386,-4.096485788057418,-0.41383372150418885,2.4191005974452464,0.0,-1.8436343329161657,-0.9390871967928025,-0.14144167416221487,5.929315284690322,-0.9419084362625723,-3.154392380721298,0.9183145465223254,1.7243894544728728,0.5392766468223068,1.5058086765185192,-0.8224650879252519,1.822502103400044,-0.13223397226434094,-0.9341993885934412,0.24617291487168413,-0.3623229549561912,5.978406893061599,-0.3907256808889161,-0.7735764367935939,0.39377920584284526,1.3073996575459288,0.14331266489088676,-0.22548755963999995,-0.04816007135872905,-0.11659445664830242,-0.10779815386486757,30.445602521784174,-0.30621135945135886,3.370631806351769,-0.26398071915586735,0.6559928454566286,8.512388520409234,-0.21734046791201692,1.4608339164894433,0.2486077491821422
82,10969.838423250592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1827691224710921,0.0,1.4588418342795617,-0.21948392381211265,-0.13416669734027803,1.2334115852696494,-0.575101907315989,3.6812181657499643,-0.16016947302082804,-0.3368033775960921,0.0,0.4267917982755801,0.0,-2.6944908691378173,-1.1715540588798625,2.5700109248948735,0.5810051093837441,0.34131473463943546,0.5166358859194529,-0.6149937138963717,6.16826145796443,-0.7869378201727157,-1.2920587905418754,0.45942972134513504,0.3065513738572544,-0.5499837580482709,-4.096482878891629,-0.41384064329918385,2.4191018516904497,0.0,-1.8436184622178873,-0.9390835071215828,-0.14144215456486187,5.929320681813893,-0.9419053427302243,-3.1544344340609887,0.9183135464781655,1.7243869084259764,0.5392758245429726,1.5058099259339945,-0.8224657834280498,1.822502948841816,-0.13223297451268234,-0.9341969870139517,0.24617310148729774,-0.3623233248790701,5.978413693564549,-0.3907255262129329,-0.7735765322891761,0.39377885132451274,1.3073984175395874,0.14331248350835116,-0.2254874316710968,-0.048160037768091295,-0.11659207323903302,-0.10779749131571781,30.446880239380988,-0.306195347352274,3.370718463232397,-0.26398566770167275,0.6560003365285593,8.512465346740072,-0.21733435137588278,1.460843076278783,0.24861400617190613
83,10969.82852477179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1828558007548722,0.0,1.4617268696270072,-0.21814072399022147,-0.1328218010217498,1.2327624966358015,-0.5748205591885664,3.694068872687103,-0.15996825362473927,-0.3372239541764422,0.0,0.4276317981463133,0.0,-2.697128414819693,-1.1701933607230472,2.573503048404158,0.5837098009931452,0.34229097040134987,0.5165688812581809,-0.6140194338847422,6.1794456585261,-0.7865375125655977,-1.294947698854069,0.45884012106877026,0.3074624252195149,-0.5504706684219586,-4.096566438967835,-0.41725830411696196,2.4256927208556145,0.0,-1.8273666304140255,-0.929634463497299,-0.1357116432616624,5.945489269753817,-0.935143609882517,-3.216135893830885,0.9190539966830095,1.722964958113487,0.5396574664851235,1.506887450754105,-0.8171033986915784,1.825408721227475,-0.12954136148421977,-0.9301288762776617,0.24663579121856272,-0.36255328567662676,5.990599510665103,-0.39069212230379,-0.7748090681274,0.3940624907253865,1.3052484037459942,0.14321377211564848,-0.22504994111687998,-0.04804701254662356,-0.11379461276415208,-0.10689076651382896,32.43133810422518,-0.27985593454915525,3.501433879980139,-0.27569490442148326,0.6664800570091045,8.654521775057821,-0.21007162767176965,1.4837017910004828,0.25746232237144395
84,10969.779886552767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.18288958846246,0.0,1.463103423664747,-0.21747017862968135,-0.13205022714656334,1.2325798690097818,-0.5743777152173997,3.7097884764023377,-0.1603058162959304,-0.3373033158724329,0.0,0.42825299899227565,0.0,-2.6973493331814846,-1.1702575071131587,2.574619503271895,0.5840745861371308,0.34189562743513413,0.5165937207149829,-0.6136090864437904,6.19458436750968,-0.7860807423238358,-1.2962172169641495,0.4599974292278767,0.3074328461471456,-0.5509000255508285,-4.097629975164664,-0.430897857641904,2.428441593669759,0.0,-1.816227213337709,-0.9230449592868957,-0.1314076776253316,5.967237786401913,-0.9282028218428613,-3.281376694613398,0.9218769644049573,1.7222343255364434,0.5407665200298649,1.507865250521121,-0.8060963124020433,1.8275938032394905,-0.12814929931198546,-0.9256682318162662,0.24654599454744477,-0.3640458704862644,6.007784354683685,-0.39037192773295587,-0.7757849078824878,0.3946028237860374,1.3041514767364795,0.14276671577375832,-0.22446979038030618,-0.04789089562618538,-0.10849202357180196,-0.10537668647739151,35.44098077833274,-0.23961337841030259,3.6999132701725888,-0.29373467926862934,0.6820257584225005,8.808565658554585,-0.19398738057002896,1.5212627445095273,0.2687602968259992
85,10969.776683012102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1828916893318535,0.0,1.4631240672323726,-0.21746539358069766,-0.13204871505869056,1.2325837636894372,-0.5743802526568962,3.710059033785491,-0.16031945587520324,-0.3373171045655759,0.0,0.4282583084573355,0.0,-2.697360406850274,-1.1702708826980643,2.5746511194926556,0.584091099483293,0.3418803137358164,0.5165871350391414,-0.6136135449785954,6.1948507075430586,-0.7860683461015501,-1.296216892690015,0.45999607288368793,0.3074355275269607,-0.5508969097301308,-4.09769212026653,-0.43118489893341716,2.4284667638748867,0.0,-1.8162637000330142,-0.9230516120151853,-0.13143408344421365,5.9675503620347214,-0.9281289748386596,-3.2813792676508187,0.9219240619511823,1.7222354191565683,0.540802481424908,1.50784334313333,-0.80613219645862,1.827610171949944,-0.1281158661062235,-0.9255752990252998,0.24655396507402597,-0.36406279258828583,6.008044213137644,-0.39036284732746934,-0.7757927363680668,0.394627433679904,1.3041768686326716,0.1427736277200329,-0.22446810773219117,-0.04789015095682424,-0.1084365650707624,-0.10535751514156835,35.47365781399542,-0.23913458251933453,3.701834492363666,-0.2939872736176868,0.6821592382445696,8.808127365125001,-0.19361295470086815,1.521584352703456,0.2689052605515241
