Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_p.disability_lot,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_p.disability_lot,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_p.disability_lot,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_p.disability_lot,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_p.disability_lot,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_stressJct,g_walk_stressJct_d,g_walk_speed,g_walk_speed_d
10,13891.369977525634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2616859931247727,0.0,0.21285407834244457,-1.003773015514463,-0.411883206618291,1.5003578684826742,-1.051704107664952,0.9333258501435646,-0.5465366633521829,-0.15100076066843576,-0.030037918413149324,0.0,0.26738450928363416,0.0,-1.7857631976844968,-1.3933266571305678,0.866174963160673,-0.28225947849139704,0.17904001286053803,0.20640020032473158,-1.5116317151542198,0.1514301920678514,3.512086021320295,-2.0642265255912453,-0.6215062058821157,-0.3808786166558922,-0.6037073153119854,-0.884807669169438,-2.0754882736866604,-0.3549515800678404,0.14503722064250624,0.0,-0.5331743626995006,-0.7710614979802377,-0.5813614511386919,-0.252869997810505,0.3419968360165015,-0.5400879654009909,-0.2845175543154217,-0.05099661434432368,0.0931885632554954,-0.3071692055534898,2.4055532878981714,-0.6717761671603453,1.85882918751808,0.09464622315423488,-0.7602824484988846,0.06229682176993201,-0.08140899790427575,-0.20279348975711545,4.436265571943166,-0.7245204530181228,-0.44034356313314227,0.08919076753193497,1.9204817430242815,0.24112965046179102,-0.9231366593683544,-0.21008751176480311,-0.3856355102216169,-0.337693923065041,0.038770524404532235,1.187913744276259,0.6576734319731126,0.30451472868189167,0.12010405208511235,0.049062058334081914,-0.4411013989203418,0.6021565391644994
11,13679.954440800062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4036429999471943,0.0,0.6609097885908479,-0.7543707190817708,-0.9535669282909893,0.8968399280008235,-0.493164379094302,0.9722191974890544,1.2053157495564975,-0.19160037380499187,-0.3243948957753013,0.0,0.5062870649751358,0.0,-2.415190869949117,-2.2618271471712705,2.04820103176033,0.4001347922441531,-0.46063935176235726,0.3150843657879501,-1.7164270095342842,-0.14180426660425188,5.618846708462429,-2.758330053927648,-1.084756054900088,-0.36735863023256876,-0.2404396463376149,-1.4158311864338589,-2.1965183183367047,-0.3013944980392143,0.6059121063316191,0.0,-0.6923475420127694,-0.3056639799748763,-0.7146632432709066,-0.35642352813155387,1.6490435859814379,-0.6105007996427596,-0.5399198326998618,0.06512877485846616,0.9421958942342413,0.007087322985725064,2.5193118832026067,-1.942649240771909,2.2096132087144413,0.5836761421952299,-1.679945830701201,0.632534765509786,-0.1911871149685284,0.05753755685437842,5.446452514893393,-0.5018111903623912,-0.6914211034660009,0.3627696419576797,1.6159493126094326,0.44984411411177416,-0.8184793988793594,-0.17416053421972655,-0.38476348908265734,-0.32692317827400036,0.07499208500180773,1.4362096787682261,0.2171722717341359,0.2235945039924761,0.23617597369165705,-0.004858074995446791,-0.19103669288284225,-0.2506948112860602
12,13438.812766953806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7060496968374136,0.0,0.9069391751619651,-0.44850939014315944,-0.7223111538350897,1.1200649154254632,-0.5547712439267422,1.0604836865617786,2.489727656544177,-0.25242739406288034,-0.5418662872457143,0.0,0.1159751140534348,0.0,-2.550908452682108,-2.5828849432209875,2.7496858322406954,0.931380965423189,-0.9244582383399527,0.29068191214361877,-1.509389446870095,-0.32442662767113134,6.396254353848771,-2.7400147972713675,-1.3406115761411839,-0.2339871130183725,0.12446259101832041,-1.5846256830812742,-2.583496442640468,-0.35167293401228283,0.9038834136849867,0.0,-0.8575377414818373,-0.1484147058719626,-0.8916096992117398,-0.44627100019510924,2.492749913872351,-0.7506526038149437,-0.7366755030357426,0.11839395270033252,1.4145331627973654,0.1413718795654331,2.7635757682284368,-2.319786141411888,2.2861092090607094,0.6054635530480967,-2.122891356112852,0.7588277680669352,-0.1435728002080904,-0.017585860641722628,5.801378332920955,-0.2131862732477361,-0.7983325329460309,0.6040373236450154,1.5847871986882862,0.5514404997764702,-0.7729600051405969,-0.17131557970621356,-0.3270625905511529,-0.328043806824777,0.1006450046900538,1.6522578611195906,-0.16981246416942347,0.16646572085922304,0.31741107966948146,0.015326904673238523,-0.0946185839911503,0.11458486825154379
13,13253.483979011418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1790324093985491,0.0,1.238864077706985,-0.2898595260769125,-0.48193222085510296,1.3681156380203752,-0.5083718713023948,0.8106319885728411,3.1469319884488254,0.08393804142570338,-0.6521420539122825,0.0,0.07033659938638318,0.0,-2.6356476460952125,-2.661002089292385,3.198684615179496,1.20703575269215,-1.1137774078866713,0.2432825772642938,-1.235747710713916,-0.49199368438000235,6.674155866890167,-2.469003772019151,-1.569312982760401,-0.05422465140717839,0.29926134390015857,-1.519291903815618,-3.0662643646469174,-0.5122372718065936,1.2000027096219297,0.0,-1.0222052155987182,-0.01023540318502053,-1.0643817652803051,-0.5348248478535285,3.3339114451691083,-0.9213351625635784,-0.9367210248259337,0.15682493581435814,1.7705768315580699,0.2658423121210085,2.9078706714883213,-2.4364329078856275,2.234555022636,0.3107872641606775,-2.214556428174263,0.5848296082457114,-0.4228668145125951,0.07776069063009586,6.383968398873906,-0.3157358503946879,-0.8956589554851443,0.7102442993753465,1.5377258513740784,0.5829252995280773,-0.7675398878877066,-0.1783949815674441,-0.29583174607224905,-0.3251447688045801,0.12441575033676153,1.7005520018797415,-0.6140628966001076,0.14099113665249408,0.3987471900799928,-0.0020282936408664784,-0.05391245738161001,-0.14514992987758757
14,13065.65284594054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.697136408575173,0.0,2.0571356455951024,-0.22181139652607423,0.13061797251755597,1.0820494677899732,-0.4058805074630463,0.35655548693791955,3.7492329072473756,0.4975211017634663,-0.545313145970177,0.0,0.8592931903699458,0.0,-2.7239742350993104,-2.572675829197332,3.821592739080862,1.2783183544235701,-0.771836266029635,0.29867743332679747,-0.8711188351621042,-0.6898137091115113,7.288826124255555,-1.7466817374583585,-2.0996620741791667,0.3309944580908146,0.2672258540273198,-1.05594380902934,-3.9166963962595434,-1.156785930029199,1.9632547624678351,0.0,-1.2899935123271369,0.5744474282198135,-1.2678109406136797,-0.6931396540089187,5.48265316256562,-1.2335700394807705,-1.3862608885068066,0.25064818764650143,2.418239362152933,0.7080899203569637,3.1701780538947975,-2.881034638882118,1.9209659043541758,0.1382724841203066,-2.287135350858745,0.5237042622919008,-0.41218528677176125,-0.07684306839111554,7.203487396942991,-0.29503872055619396,-0.985994257391027,0.9421557847854459,1.5114387153493198,0.47101815409813386,-0.7436163515080791,-0.18940989290827945,-0.2558213964943953,-0.3261788157309269,0.18319874480403198,1.89195029246133,-1.3786055117903846,0.2960093045241733,0.6016055510545286,0.028909197614782098,-0.24559375808540396,0.39942059894086346
15,13034.585536189465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9436081832646077,0.0,2.5165588955781097,0.4034758412938771,0.4114914528828134,1.1193458550825692,-0.1190169951028553,-0.00916742715410318,4.145568660670636,-0.08746398276723721,-0.24778731827015127,0.0,0.4935469775312206,0.0,-3.1145127864972837,-2.2823576055734884,4.262553654123544,0.8620667984594297,0.11652220700445204,0.1899015757027117,-0.7754824472733509,-0.9925298968622436,7.755811680358813,-0.9205477664859473,-2.7102946093203544,0.7342957053061463,0.1932952407620595,-0.6207140992308495,-4.977189267818751,-2.276174139076673,2.939917280750509,0.0,-1.5540999625548966,1.3742391790021355,-1.3666442217692325,-0.8868076704180252,8.128547795330604,-1.500343414368202,-1.9455490077961701,0.3816010833956448,3.0487626846827243,1.2651001715660164,3.3250942275174897,-3.4491624133356877,1.6541620049932544,0.04148145390085044,-2.197035704976977,0.45724188566987106,-0.33347765216182856,-0.04180258889071201,7.883006156885243,-0.0674874903525294,-0.9899481612917868,1.1366185432146148,1.806578956887443,0.2654569020323866,-0.6867411985497603,-0.18112891884561028,-0.21531793286222944,-0.3264374875669717,0.2569986232578458,1.9848941474339907,-1.7825258194312246,0.45417229138000553,0.8677869635241618,0.018546035818479092,-0.3813102184192769,0.2948659479508151
16,13014.904195813335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0192975969455995,0.0,2.49326595748632,0.48590228203154057,0.5406861905230739,1.044932163152496,-0.12457984672296665,0.057953224879682935,4.454586977273486,0.06986783374915773,-0.3531620472273971,0.0,0.35213537211966406,0.0,-3.207352333068638,-2.0556168579861422,4.3621406502141,0.8754593267657602,0.6424572861965528,0.2855006036757306,-0.7335762426432528,-1.1274560766473307,8.0723260844863,-0.5653092835058399,-3.0241467501656105,0.9274059127255478,0.293199982930042,-0.4640649768845386,-5.473706245507199,-3.086582074861856,3.3231475726328745,0.0,-1.6281364147990904,1.631368742829013,-1.062162885308469,-1.0505943595848983,8.999899908847693,-1.3974320049546118,-2.1943576281301382,0.530603890443081,3.2104923770053055,1.4866137043785645,3.2605849268346967,-3.726174852932454,1.6845545540111866,-0.23492820702412093,-1.9757421474091434,0.5705021168027805,-0.42788611320881154,-0.08288068604860116,8.079569208694823,-0.13972954043751817,-0.8857187026949648,1.1029907222534387,1.6837410119731786,0.47055038571321406,-0.7227847461725374,-0.19774963140076918,-0.23069241771488908,-0.32854838605336,0.2978868016427859,1.8408523595169757,-1.1612199365576514,0.21124657617402195,1.0303800394425704,0.018933534207412908,-0.13962074766252097,0.3784367497633752
17,12958.027570275823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0811179679438068,0.0,2.4702425055475152,0.27412531422586794,0.6745588303407773,1.2950145779832791,-0.10207789496266097,0.20517560020564893,4.573567510783564,0.0906053073220319,-0.39439173792272997,0.0,0.30536677435490683,0.0,-3.1364676976132504,-1.8409209595107108,4.362032181990973,1.0430964341780766,1.1629259424978653,0.5211016207228298,-0.7136978438288134,-1.1840261162252987,8.474660125789377,-0.3583739229957749,-3.273575953455185,1.0530848883058115,0.40072347268284453,-0.310686966886487,-5.888203958794761,-3.4959800566369075,3.3520435283753023,0.0,-1.6805741786212731,1.4415099110954839,-0.6668164252413071,-1.279050777174234,9.260752019789535,-1.116349918435655,-2.384337667735579,0.7513646185131152,3.2276658430690195,1.653423874354409,3.0115148976686843,-3.9443194259812944,1.7393667186365227,-0.2369223837853173,-1.8314944878817287,0.6565223199220765,-0.4094143804614789,-0.08753600457466001,7.996767275933125,-0.07848674550225529,-0.7539051276245134,1.0361380996733702,1.6395587648955294,0.5914195986831926,-0.7798283451746197,-0.22470348406280988,-0.2326032931694638,-0.330725152954186,0.3372569360330768,1.7648626191457495,-1.2998818816907605,0.17658920284815538,1.2065478614858507,0.007704202237583755,-0.12693692217468738,0.24250446852368893
18,12882.308380097924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3948594086629327,0.0,2.408423693872469,0.44401089705089974,0.4661411010522081,1.459262284215749,0.09173215416909268,0.3691527624014338,4.786463670380273,0.19889726463997537,-0.38045783881870315,0.0,0.35590985962904714,0.0,-3.4815859016145403,-1.551826292026462,4.320007791132526,1.2227245262267565,1.59663895173114,0.5753463325307944,-0.6781478577938336,-1.2657731323404906,8.618719387079329,-0.19133171520512537,-3.5896529316635624,1.1812114598397179,0.5123365302394002,-0.20216604183607778,-6.084926919747959,-3.900927301040632,3.207703107320169,0.0,-1.6050852565004075,1.1981617677382193,0.05640767845076933,-1.5948288527037398,9.329892203573529,-0.4682103477256703,-2.611639599040854,1.1553563040731696,3.2614085892778144,1.9441868532310433,2.826075781465756,-3.9983302113904315,1.8896713611891678,-0.24773122655987836,-1.5126284869309086,0.7185988274748281,-0.34344114086512817,-0.19876406291844967,8.125548629749414,-0.029358327600470746,-0.6011827728066372,0.9183475497026085,1.7041286461516054,0.6895255421791894,-0.757183430001302,-0.22079899732403654,-0.23836476087327585,-0.3285039136645062,0.39949973151071433,1.8440573628954342,-1.5606610357399413,0.23418227791201449,1.4749202341118628,0.010266653064814118,-0.21148305721547903,0.35243243730059826
19,12798.582075633043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4669686838875924,0.0,2.3534151288152887,0.3661297685739056,0.6382140223293503,1.4413833848587645,0.06776792879040124,0.5023757590871799,5.016245019210672,0.22598573895143298,-0.3535200148677474,0.0,0.412504948943014,0.0,-4.069045321232605,-1.3110782549586968,4.281922455122729,1.4098331967474618,1.8145710769415857,0.48895707888698203,-0.619330841781253,-1.3670365987191275,8.526158607479777,-0.1112980463346076,-3.8722786706116787,1.2721916738999384,0.5897654602172062,-0.19240877951561755,-6.3301404540490775,-4.311687529214313,3.032385849599571,0.0,-1.5039601878672226,0.9603021024740538,0.6886179798629527,-1.8968913892008046,9.35612787201058,0.1584599085971503,-2.8405156287809947,1.5400237576177935,3.270858616428917,2.1890059976312823,2.611503704296423,-3.9908056594772967,1.989036301602656,-0.09928719562874869,-1.2881247606639035,0.707319069264186,-0.20729832190636405,-0.25483145124509193,8.285228063489885,0.01659730856387942,-0.4739865755505228,0.8041727990903396,1.7496927055740048,0.7186332398538929,-0.7031654317390756,-0.19756027445202906,-0.20267704896085623,-0.31929910784725907,0.46340456220622017,1.959535764644503,-1.7497562085019949,0.25988998176749256,1.738067037977196,0.0012581977378617274,-0.23857320263993717,0.30037015431048075
20,12716.982446155802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5622031591935053,0.0,2.3326806245715477,0.5557930204891274,0.8725334973307663,1.3161693160073142,0.09919837579097748,0.2975732821107399,4.853647212619196,0.3413760533064277,-0.18642407174256667,0.0,0.36087750033064875,0.0,-4.558330343075204,-1.1547386572955298,4.483282092697042,1.763945361147997,1.9625184181861999,0.6200830893667448,-0.44090352193895865,-1.321068095446009,8.79195423420335,-0.25177102241483357,-4.195375248091561,1.2869600155701595,0.6370925227642183,-0.1699415319631557,-6.43059505912659,-4.682190272462343,2.7849027603082686,0.0,-1.2334058205872,0.6043400535789153,1.0582045399591986,-2.181263051782623,9.297726796439196,0.7455714669705128,-3.0633512109800987,1.8099241664239714,3.244929286767727,2.320977586271492,2.4142303505588645,-3.5459158613469994,1.892408534100072,0.032532859859271346,-1.1962172320678757,0.42143280352207096,0.07743861216041709,-0.3029568338894981,8.261846353805996,0.23242988781109844,-0.44175231811721793,0.8005168750191028,1.8836136354959265,0.6322009496614154,-0.6785385331886172,-0.188360076284816,-0.19118178593747276,-0.3155281151268667,0.5421919914650427,1.9524709726912084,-1.6634385669896676,0.19484480852232072,2.0544038889863008,-0.01592620589578956,-0.18651273592090478,0.20977612866364775
21,12592.131016605688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.567169461274995,0.0,2.3894898281056722,0.5438084070044779,0.806798751792213,1.5567017176941558,-0.03443280863155873,0.23660681258342106,4.5766776345555655,0.07478318463852757,-0.023154341657731864,0.0,0.47859248891975836,0.0,-5.155043960730108,-0.9890391270918808,4.82710284957747,2.1937760530459802,2.1437636372506192,0.6821109146830542,-0.06133648565833155,-1.216782288213967,8.760373094349916,-0.4213770596600176,-4.571821473136271,1.2768395112096875,0.6619545838571939,-0.2182451564168116,-6.126325965679626,-4.822600527446893,2.4833884784040228,0.0,-0.6334514422306374,-0.06924067620518704,0.7986025739140563,-2.4492486045354824,9.29734604400489,1.0184942973422297,-3.2656191992835915,1.6748879197615731,3.1578961487853308,2.2168146683832712,2.0751442538549765,-3.1990978418202465,1.7960666575756865,0.084839471963674,-0.8224612501637312,0.6862170499891151,0.12926601887456513,-0.42868642837963483,8.241033458484736,0.25393202681605753,-0.5310851109379066,0.8110545803898506,1.6247917349368186,0.6598218556745156,-0.6614532851373811,-0.17744075074627197,-0.1869878142534022,-0.309062449829839,0.659380673201839,1.9167708704916822,-1.4590389053949904,0.18022163948436312,2.5085561078404486,-0.03748733496646872,-0.21403137442184203,0.20492347545254636
22,12455.696075642536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4924201979622644,0.0,2.241659440790057,0.3808203459331282,0.6820087609091773,1.5159390542429936,-0.026755522912928327,0.3899048365266178,4.367813437008835,0.45865551355346657,-0.2598933026629813,0.0,0.14901327009424015,0.0,-5.772762636414654,-0.6624044706397013,5.2739794058175455,2.5396065019438887,2.7124763974955575,0.7893435861189144,0.2597294231082389,-1.0679661331670023,8.501823241513904,-0.7006501656394468,-5.038125687481434,1.1835582974401975,0.643149819981972,-0.29312006287017345,-5.578687018131873,-4.794835859165599,2.0646293718068884,0.0,0.2798648113171579,-0.7649973443906295,0.09447129806827281,-2.784348222269371,9.211790588846725,1.0610076706212,-3.511441459563011,1.273459316561188,2.902097573661303,1.9304895732988938,1.656911082887548,-2.9249262213127576,1.9912045271363317,0.3963904259595251,-0.5913492763852864,0.8288326111002045,0.22598724199456333,-0.6288420414910347,8.021764070125094,-0.05476424790596679,-0.5913138154486096,0.7841411366602622,1.748306375153903,0.47607560411324074,-0.6089759478503317,-0.15756724911194692,-0.15500046613568827,-0.29359908125551465,0.8387659920642039,1.9595377766812105,-1.408935420201654,0.21091613666783732,3.1593302575328313,-0.07308984882550024,-0.31686636928936623,0.249761869186674
23,12287.418491043585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.414580322503381,0.0,2.058936650157049,0.38220184565648146,0.827050755738122,1.3997429278295739,-0.037112037073016926,0.6797157258576332,4.555533844365182,0.1890976481138702,-0.442267623810914,0.0,0.4138479004993953,0.0,-5.90833111731289,-0.19163861400416105,5.673249156268359,2.738709028943103,3.416338028697818,0.8611271913166836,0.3633986125923582,-0.9561019980189273,8.245481451774488,-0.8121880551167254,-5.4256704618513965,1.0716799693126164,0.5548506602390515,-0.2617546688942296,-4.875926291938226,-4.562819031694278,1.8023960066967062,0.0,0.9417485007082412,-1.0140653103273407,-0.45852147381882435,-3.0802313303624254,8.637147993599182,0.9048414319713594,-3.669040388526246,0.8602797725703933,2.658076187135576,1.4202486050823737,1.7753746150784997,-2.564966596624867,2.4619529809365934,0.5236803310390041,-0.4490823074118296,0.47618770529376814,0.14734421582355967,-0.7233082330307173,7.847141037438411,-0.11860063321866443,-0.7116342213763355,0.7487876028136339,1.9309818380641828,0.5578350588485212,-0.5512665487728633,-0.14622045332336903,-0.13105553007003556,-0.28498204940124866,1.0185311675226851,2.0189753503834624,-1.3289381237895634,0.12945834716701488,3.769931337213423,-0.13049754183429307,-0.2359458366137982,0.07310269205855693
24,12112.629420626938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.192723470428195,0.0,2.3143642233110886,0.29122938172399826,0.8035157967448637,1.2747208546826452,-0.20697784162400612,0.5540875087602084,4.561025654024055,0.1920196636270418,-0.3429568122028341,0.0,0.2508982643379008,0.0,-5.901293247585424,0.30616195135927077,5.783286496721495,2.9441992243293225,3.7108098393278235,0.5135834818104912,0.11970460038596281,-0.7563489193480164,8.199640755222124,-0.9216873263051374,-5.67550215953327,0.9422751918712058,0.5726338613478269,-0.3664461436989669,-4.3540725472114215,-4.187300264210121,1.9430667144226985,0.0,0.7906337650987036,-1.0224864697273213,-0.5397047646369627,-3.26734215929895,7.78007698621315,0.4617173402094485,-3.731867427066433,0.609536235555124,2.423863630472494,0.9209783797394695,1.842238758420859,-2.5436877686509143,2.5725202825468223,0.45743311663184183,-0.20308891679273147,0.40842150661520277,0.05936650663105576,-0.8142804330665009,7.702141485970083,-0.09252771617209649,-0.9078930199567796,0.6767228588268333,1.909470624153361,0.3298762654482358,-0.52514685777537,-0.13635551398705983,-0.11699161367622025,-0.2766929280033523,1.1674694896510118,2.022149108858685,-1.2323491117274064,0.165509454613909,4.256205523023875,-0.1804992507438313,-0.31145826840136304,0.03296386128544131
25,11944.181858188302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2025796646034626,0.0,1.9487825544305015,0.28835278848907886,0.657857870252602,1.4228205943669567,-0.2879412341273924,0.5398234355414625,4.1222802346195895,0.18408330482218715,-0.3966975483613902,0.0,0.3376489167095975,0.0,-5.948016758814033,0.6965434769302811,5.878037327831772,3.1129342416472014,3.5909335230770587,0.3946573020466929,-0.21092293453319227,-0.6355693522165913,7.917182251523959,-0.9804026612377635,-5.821526354366655,0.8399898245053677,0.5087937651945281,-0.7272383317517301,-3.9213284526293304,-3.71359690591179,2.357189083944877,0.0,0.20173187835506634,-0.9882020441440788,-0.4352322611851024,-3.408794620974731,7.1119718625032124,-0.3172775982292149,-3.7790055481146383,0.4371494134009978,1.8767949498399672,0.6417628790911782,1.8135850166737106,-2.4722133463922136,2.654681660906333,0.5910119488613128,-0.5293478563074523,0.20810046065115728,0.10796364133654437,-0.9414620298218294,7.484963673846377,-0.1578681906539261,-0.9399531588121774,0.5608449594487452,1.5366398271057786,0.2661818228713962,-0.48738955585923893,-0.12067643909953674,-0.0977697136792542,-0.2633050114804841,1.3276948605135022,2.009346492910393,-1.167861794897131,0.11960106857704442,4.73034366744656,-0.24304452858860387,-0.3243839785652081,0.058927777795796235
26,11815.147557740349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8792231239955322,0.0,1.7400255054317983,0.11306158048277926,0.4088607484867078,1.3225033238278057,-0.31013400390971557,0.8702739620361644,3.740332337844405,0.057049627067534886,-0.3863149416329469,0.0,0.3538225150999132,0.0,-5.901397061280905,0.6837212555695322,5.977549089903785,3.3988874921615095,3.1127589997827583,0.9162651947862448,-0.20796257492032813,-0.6852088788126924,7.453633991910268,-0.9432262639506974,-5.85008520868262,0.8613196743609427,0.20589546596439923,-0.9719161875895821,-3.412137897337822,-3.1507816782147846,2.8114730281482325,0.0,-0.5975108493379987,-1.0412063528967443,-0.10124639522295198,-3.492575255265699,6.598153101408596,-1.0686246639468997,-3.7793400466993483,0.4432936710873627,1.3304161010964721,0.532236968108166,1.9798295969561872,-2.2526300316995047,2.6504374082524005,0.328442704170744,-0.7841212481765205,0.2863562875729696,-0.06676856288432623,-0.9975215597963986,7.155725151651376,-0.3015843789574749,-0.8792608471546153,0.46695079959030017,1.8231983668641334,0.06536137056683758,-0.46021852711977834,-0.11427122000421193,-0.10317837060314701,-0.2566558944421714,1.4838530053390055,1.9290749016502118,-0.9669189348919996,0.2683665573175086,5.187194796584676,-0.3221598906111831,-0.5266993899680951,-0.047431310140328045
27,11731.470004673643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6373685091039152,0.0,2.006862266164982,-0.20514133097346438,0.04254454363434512,1.3917456958219745,-0.3153974369780074,0.8685103592467599,3.5671213292450026,-0.02332935421171542,-0.45562433712025985,0.0,0.22098239582064988,0.0,-5.863108976511211,0.4410649160832997,5.979471744733318,2.878398979992361,2.8101331499515925,1.129533473327132,-0.20786366273407733,-0.7170880403865665,7.1658656157205165,-1.1238124950974924,-5.675159973347737,0.9040219225329189,-0.1007933235241133,-0.8413450123456031,-3.3221853512037667,-2.723998303001295,2.805401206440134,0.0,-1.0389069590759483,-1.0220450192673036,0.03359277914930228,-3.4621400475299886,6.320205714499805,-1.2309459273038155,-3.7565417876993856,0.6830149513375192,1.3240153681665268,0.4204097648022124,2.0890286398972417,-2.031134623056081,2.5259417813232976,0.15348364965507674,-1.1892400607452198,0.2691726510282354,-0.18757805132611313,-0.9799505974601715,6.77966415654224,-0.4972427705323835,-0.7286672695402557,0.4595241963947419,1.8256873638451228,0.3678804444518109,-0.4340012706269655,-0.09927647099196489,-0.09724499830067801,-0.2490069668915724,1.5739944070528853,1.9096075358599316,-0.9241001052036736,0.09368719752444174,5.360111369582748,-0.3785964187557692,-0.36820490074308176,0.051727659740466864
28,11665.372692024335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.466624257665743,0.0,1.872124027980914,-0.11875426875889207,-0.08039099533145218,1.375849546981866,-0.6272099650733332,0.8073920417087386,3.3347114805052556,-0.04871227578362096,-0.6143549782685718,0.0,0.2778027098713653,0.0,-5.550198337313363,0.20177531752524155,5.864700861216526,2.338866426324832,2.4253684684345598,1.1194075914767025,-0.11639908950675117,-0.6948408740579436,7.031115331097322,-1.3076352526329673,-5.393583813714138,0.9877081928896573,-0.13130924292669066,-0.6429489042813767,-3.4138150008413986,-2.3877195650429615,2.6442378874422983,0.0,-1.2374106442603456,-0.9889390917532911,-0.045352231434195436,-3.3900385027545674,6.136029285965572,-1.128669402379949,-3.7122958606758303,0.9698217155649209,1.4009965337545776,0.43393929158602806,2.0681986077856442,-2.177046694403845,2.6086252299157593,-0.11294925734475933,-1.4191253137594078,0.37775739692131355,-0.2096314973753524,-0.8669148354883612,6.572226078947907,-0.5786166708588638,-0.6657192985520046,0.49515941494871757,1.8374320607379755,0.3617228758261598,-0.4357848002665876,-0.09889172800558356,-0.09862293524707488,-0.24295946388873427,1.6369251804506502,1.8503669435888481,-0.8460423911724381,0.0945178286431117,5.428956809041193,-0.43482404115679374,-0.3962223728257595,0.04483678748617211
