Iteration,LL,asc_carD,b_carD_p.age_group_agg2_5_14,b_carD_p.age_group_agg2_15_24,b_carD_p.age_group_agg2_45_64,b_carD_p.age_group_agg2_65,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg2_5_14,b_carP_p.age_group_agg2_15_24,b_carP_p.age_group_agg2_45_64,b_carP_p.age_group_agg2_65,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg2_5_14,b_pt_p.age_group_agg2_15_24,b_pt_p.age_group_agg2_45_64,b_pt_p.age_group_agg2_65,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg2_5_14,b_bike_p.age_group_agg2_15_24,b_bike_p.age_group_agg2_45_64,b_bike_p.age_group_agg2_65,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg2_5_14,b_walk_p.age_group_agg2_15_24,b_walk_p.age_group_agg2_45_64,b_walk_p.age_group_agg2_65,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_stressJct,g_walk_speed,g_walk_speed_c,g_walk_speed_o
185,11008.247848750667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2072749215039134,0.0,1.5029442750317437,-0.1133127492842596,-0.15901534166374923,1.2297425312681143,-0.6109015816249302,3.654318658738605,-0.17279432572966727,-0.3603064691122886,0.0,0.42840360378757947,0.0,-2.713766208001968,-1.1919774319707561,2.571733063583623,0.5334385981874495,0.4828661590934022,0.5126740155543139,-0.512627351749035,6.131595808759525,-0.7578858059151682,-1.2968414225177198,0.4844902557025064,0.31115662394953797,-0.5615529671279832,-4.475400627078626,-0.036423979780163616,2.3894955263287025,0.0,-0.4897466491452144,-1.0060410365911696,-0.07380872226525603,5.915421033477703,-0.9412847469511291,-3.123717771119068,0.8742866824412767,1.742625691097073,0.611069053699688,1.2757915276219345,-0.5609068146972165,1.918289002160898,-0.048842169310455735,-0.202652978603511,0.2667817538512891,-0.2838371175946654,5.910944044321599,-0.35502439413058684,-0.7682216285328409,0.37023051840735244,1.3155519417481436,0.1301121644800725,-0.21576843285445038,-0.04582941773364638,0.01006772553620502,-0.09854782832724265,-373.4333377943083,-8.592082884426585,-32.208730911908745,0.6218735727486839,7.970861639786657,-0.030567757691777907,1.8437186300684552,0.616626438238711
186,11008.247747954238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2072636436869721,0.0,1.502934373010808,-0.1133241477315592,-0.159018965783498,1.2297355413485405,-0.6109133728751532,3.654214272943987,-0.17279031923523097,-0.36032813918134277,0.0,0.4283967124688776,0.0,-2.7137634191122135,-1.1920248290706041,2.5717461117776583,0.5334155639036045,0.4828269095737415,0.512618978465762,-0.5126568845744434,6.131492858908037,-0.757879367766808,-1.2968213571181273,0.4844186210164839,0.31115766764966857,-0.5615514666200405,-4.475645146482022,-0.03373581037436446,2.3896952448456963,0.0,-0.4898795588869007,-1.0059700014867752,-0.07377168407252035,5.915473469408736,-0.9411873436852175,-3.1233945243738424,0.8742497813269154,1.7425494624607352,0.6108206642999137,1.2757499016228575,-0.5605842630363866,1.918331763355731,-0.04883436496071979,-0.2023511413191676,0.2667827760670541,-0.2838397802745081,5.9108834666094925,-0.35502471057594565,-0.7682193708272148,0.3702052485992643,1.3155154502428041,0.13008375572234238,-0.21575197537190705,-0.045824228205640034,0.009976676743748289,-0.09854551999225583,-375.8488574220207,-8.636719265127187,-32.47692439658697,0.6219354372481654,7.975321170641183,-0.03086649948819282,1.84401871470764,0.617026799140022
187,11008.246514726337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2072758919030153,0.0,1.5029423623256215,-0.11331074585524832,-0.15901222885836572,1.2297446550618303,-0.6109014871056309,3.6543086978294497,-0.17279491779514436,-0.3603029653006985,0.0,0.42840211156377767,0.0,-2.713770745699628,-1.1919814705547302,2.5717250711990185,0.5334405551439727,0.4828698236869894,0.5126747309716833,-0.5126202251807351,6.1315861887434115,-0.7578838258280551,-1.2968307428065566,0.48448820448643953,0.31115689968504784,-0.5615517968564429,-4.475438679216358,-0.03555959766340956,2.38952582775935,0.0,-0.48975639139156835,-1.0060254291953108,-0.07381931221212573,5.915415342473162,-0.9412851848483286,-3.1236849980106345,0.874294454280674,1.7426106126428205,0.6110221088211353,1.275793548431727,-0.560840477141983,1.9182774845815769,-0.04884087099297721,-0.20268120578159826,0.2667833755449119,-0.28383712937881966,5.910927842298691,-0.35502432042522764,-0.7682196489778145,0.3702341970561117,1.3155558649125365,0.13011418225258822,-0.2157674448023788,-0.04582907741110385,0.010038130035066537,-0.09854742078516475,-374.5235042325798,-8.613131317580569,-32.33051821322711,0.621830596694658,7.970982994291496,-0.030510428359323775,1.8438194197716795,0.6165944366866918
188,11008.246459926804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2072644499772425,0.0,1.5029328311844834,-0.1133221310645078,-0.15901614674474862,1.2297373575015131,-0.610913056770116,3.6542077233235104,-0.17279100231860564,-0.3603247393173359,0.0,0.4283952716802035,0.0,-2.713767663590118,-1.1920282679574332,2.5717383557801243,0.5334175988512386,0.4828307081155794,0.512620419489943,-0.5126499845438462,6.131486644741979,-0.7578776580023446,-1.2968126644892026,0.4844185032279882,0.31115798919838855,-0.5615505492137135,-4.47567800230156,-0.03293322202490611,2.3897220792465665,0.0,-0.4898884600570421,-1.0059554995248232,-0.0737830114108459,5.915468452861292,-0.9411895377393802,-3.1233707797499886,0.8742560441891517,1.7425369735102234,0.6107789040203462,1.2757518654335747,-0.560523494707342,1.918320641233392,-0.04883325117997611,-0.20238096922557391,0.2667844660191109,-0.283839644035194,5.9108709052283075,-0.3550247019481049,-0.7682177340368745,0.37020915664348497,1.3155197537186112,0.13008593982047428,-0.215751214424715,-0.045823963758774386,0.009948997154633873,-0.09854526606407603,-376.88629541556185,-8.656804692833521,-32.59283963810124,0.6218948680989127,7.97534727832557,-0.03081171994939737,1.8441095911235963,0.616991159193364
189,11008.245236290662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2072767644690963,0.0,1.5029405852596154,-0.11330887720584369,-0.15900932787226724,1.229746613743355,-0.6109013958321046,3.6542998096206767,-0.17279548146313867,-0.360299712860976,0.0,0.4284006788142961,0.0,-2.7137749564886913,-1.1919853619980727,2.571717537931991,0.5334423772283677,0.48287323463051973,0.5126753650409182,-0.5126135909133549,6.131577656414147,-0.7578820303430523,-1.296820837532657,0.48448632771678446,0.31115714928559063,-0.5615507058431993,-4.475474546757552,-0.03474033231058299,2.3895547693134427,0.0,-0.4897658688940124,-1.006010519799818,-0.07382921155417961,5.915410490516861,-0.9412856274221715,-3.123655057047728,0.8743016776619754,1.7425966630128695,0.6109776435359691,1.2757952015957827,-0.560777492241691,1.9182667303570424,-0.048839663345463386,-0.20270729666988355,0.26678492657396935,-0.2838371182203066,5.910913246485396,-0.3550242687967973,-0.7682178249144093,0.3702376048516452,1.3155596290628957,0.13011605860255165,-0.21576654412563814,-0.045828764461019425,0.010009916339400049,-0.09854715647682923,-375.5678260702957,-8.633338037715609,-32.447185256578784,0.6217895034951602,7.971084245734374,-0.030459027861482517,1.8439121816659416,0.6165640839362532
190,11008.245226021963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2072651661436935,0.0,1.5029313816161347,-0.11332026288691698,-0.1590135160126771,1.2297390326439508,-0.6109127757947984,3.65420183502043,-0.17279164300958716,-0.3603216021704355,0.0,0.428393882708876,0.0,-2.7137716026132574,-1.1920316526835388,2.5717310557833897,0.5334194697012439,0.48283420886645,0.5126216592124865,-0.512643586492358,6.131481110782917,-0.7578761020535302,-1.296804542215597,0.4844183059511508,0.3111582795150561,-0.5615496839799368,-4.475709352109735,-0.03216841868554352,2.3897480314196744,0.0,-0.48989726131079336,-1.005941544750979,-0.07379352789552573,5.915464254750941,-0.9411914668648953,-3.1233486844875253,0.8742618705241346,1.742525295359237,0.6107389504476016,1.2757534300046558,-0.5604653722469427,1.918310292216164,-0.04883220655994339,-0.2024082384222596,0.2667860764135023,-0.2838395018912298,5.910859559288865,-0.35502470993186186,-0.7682162191294106,0.370212743038841,1.3155238292585811,0.13008794117304673,-0.21575050700999726,-0.04582371561653299,0.009922467961567306,-0.0985451407888668,-377.8837143174382,-8.67615410261897,-32.70428120651099,0.6218560320911984,7.9753653297008675,-0.0307629395067799,1.8441934662295238,0.6169578573570289
191,11008.24400797874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2072775547547716,0.0,1.5029389295364615,-0.11330712824524877,-0.1590066139942713,1.229748429372268,-0.6109013064243027,3.654291888207947,-0.1727960188309043,-0.3602966808211793,0.0,0.4283993028442523,0.0,-2.7137788741359157,-1.191989110968219,2.5717104158364115,0.5334440824490638,0.4828764314051757,0.5126759332967016,-0.5126073928002444,6.131570106338779,-0.7578804001729911,-1.2968116193137391,0.4844846075269935,0.3111573737629402,-0.5615496827937161,-4.475508409656238,-0.03396223032498605,2.389582454573503,0.0,-0.48977505742119204,-1.0059962550515236,-0.07383848376044266,5.9154063679973925,-0.9412860715034881,-3.123627641171515,0.8743084284824176,1.7425837190750573,0.6109354442218076,1.2757965344104396,-0.5607176229512745,1.9182566522037774,-0.0488385401185638,-0.20273153537170194,0.2667864112602177,-0.2838370871914571,5.910900086910425,-0.3550242373630911,-0.7682161396893238,0.370240769591251,1.3155632589396633,0.13011781474105721,-0.21576572639544922,-0.04582847747261978,0.009982965839979267,-0.09854702287948028,-376.5700468122663,-8.652771522401455,-32.559149202621654,0.621750063001447,7.971166219076805,-0.03041289792288896,1.843997591754422,0.6165351166116798
192,11008.243640117036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.207271809023245,0.0,1.5029345718435685,-0.11331270198656739,-0.1590087855680954,1.2297445926998496,-0.6109067914341492,3.6542452764075235,-0.17279417370120292,-0.36030744660943914,0.0,0.4283959975546263,0.0,-2.713777110810218,-1.1920115364639734,2.571717140886759,0.5334328933441134,0.48285737165058606,0.5126499175687993,-0.5126221806695891,6.1315241937340375,-0.7578776066215664,-1.2968044405244272,0.48445206133957336,0.31115794444783257,-0.5615492831749539,-4.475621294479775,-0.032728262707849225,2.3896756909132923,0.0,-0.4898390495616569,-1.0059629314017189,-0.07382128590848176,5.91543297325423,-0.9412406476554606,-3.123481179671531,0.8742883233283304,1.7425497996721167,0.6108206540087847,1.27577605131932,-0.5605670834569354,1.9182781579483417,-0.04883496385335999,-0.2025856938123408,0.266786999286085,-0.2838381954335368,5.910875261234054,-0.35502447949775834,-0.7682154917269579,0.3702286793527071,1.3155458754563816,0.1301041086847105,-0.21575796468470496,-0.04582603565161524,0.009940935189216724,-0.09854609872430235,-377.68185749261244,-8.673330505156107,-32.68256659861775,0.6217836421851795,7.973224104978926,-0.030562819553570306,1.8441312242034051,0.616726520870216
193,11008.243286487574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.207277940914919,0.0,1.5029381840767968,-0.11330603847565288,-0.15900515391476758,1.2297493329523255,-0.610901078706661,3.6542895366532093,-0.1727964084791465,-0.3602948762619056,0.0,0.4283985035762803,0.0,-2.7137810713804065,-1.1919909500591392,2.57170622184237,0.533445205077919,0.482878533838328,0.5126768247204323,-0.5126037223584854,6.131567997724396,-0.7578796122310216,-1.2968073579861443,0.4844849263596875,0.3111575567403445,-0.5615492178326498,-4.475525480567121,-0.03352990794309346,2.389596788159736,0.0,-0.4897799094109118,-1.0059882430460159,-0.07384470716404769,5.915404235326769,-0.9412875111607304,-3.1236172200191574,0.8743115980792489,1.7425776636711354,0.6109133889168237,1.2757973492743537,-0.5606851140867634,1.9182507167568528,-0.048837984024657145,-0.20274791909491752,0.2667873695962207,-0.2838369629574365,5.910894629369525,-0.35502425906148305,-0.7682153415476484,0.37024289798006155,1.3155657846185633,0.13011903338538233,-0.21576541484919212,-0.04582836356452736,0.009967856940895338,-0.09854704333575835,-377.14550675392974,-8.663968871709221,-32.62344953819986,0.621727636482244,7.971143139507608,-0.030385874088829288,1.8440429065898056,0.6165143086034666
194,11008.242948634666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.207272485492575,0.0,1.502934081770519,-0.11331139836139112,-0.1590072930548577,1.2297456656838366,-0.6109063123458593,3.654245366618341,-0.17279462358125078,-0.36030520085144485,0.0,0.42839541814852206,0.0,-2.7137792613996905,-1.192012152205815,2.571712845220917,0.533434515615461,0.4828603048132525,0.512652025114704,-0.5126179594018847,6.131524474785022,-0.7578770113255007,-1.2968006482586634,0.48445385306483996,0.3111580546938883,-0.5615488512246382,-4.47563181186313,-0.03238224530563139,2.389684646700506,0.0,-0.4898403897895585,-1.0059570828660638,-0.07382785569823604,5.915429762330643,-0.9412442436166694,-3.123478504037633,0.8742925120115231,1.7425456981288652,0.6108054950415385,1.2757778268009783,-0.5605441046493813,1.9182714868295376,-0.048834626188693164,-0.2026083487808085,0.2667878573085886,-0.28383803494898413,5.910871331501676,-0.3550244816606667,-0.7682147410413834,0.3702312318747189,1.3155491128964252,0.1301059344278893,-0.21575806229786856,-0.04582605074546892,0.00992876118486445,-0.0985461910043434,-378.1705911733341,-8.682901294747893,-32.73721572124164,0.6217607126531014,7.97309694617127,-0.03053044003543075,1.84416655695367,0.6166973295630019
195,11008.24262325266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.207278393660162,0.0,1.5029374621275609,-0.11330501989053703,-0.15900374990286914,1.2297502751977303,-0.6109008898123697,3.654287128739676,-0.17279674533611944,-0.36029313729050194,0.0,0.42839780228052793,0.0,-2.713783104147209,-1.1919925815406516,2.571702318600003,0.5334462939515131,0.48288055218698217,0.5126776376238741,-0.5126002352108886,6.131565810928622,-0.7578788905914173,-1.2968030094477492,0.48448490918745046,0.31115766432078673,-0.561548729550622,-4.475541167658841,-0.033135183008315465,2.389609935242029,0.0,-0.4897839570378801,-1.005981047315683,-0.07385009026002325,5.9154021970393025,-0.9412887581940098,-3.123607083866294,0.874315176525704,1.7425718686586102,0.6108931191003802,1.27579818167762,-0.5606558553341779,1.918245111721763,-0.04883748677896724,-0.20276331775609874,0.2667881987032062,-0.28383688386571526,5.910889232510138,-0.3550242616235926,-0.7682145280777786,0.3702447811756925,1.3155681295413872,0.13012019678891534,-0.21576516282117625,-0.04582826764984982,0.009954031385865732,-0.09854710186509542,-377.6735912254656,-8.674259747356015,-32.68245696134743,0.621706247188606,7.971120205129568,-0.030361113945715223,1.844083387317718,0.6164946962219732
196,11008.242307350602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2072731125570195,0.0,1.5029335742693015,-0.11331022140716657,-0.15900589202957652,1.229746684925737,-0.6109059188688823,3.654245009667064,-0.17279502117090625,-0.36030315287761644,0.0,0.42839486932755105,0.0,-2.713781246459091,-1.192012858272329,2.5717088748346626,0.5334359684608171,0.4828629405116336,0.5126538040966353,-0.5126141065475569,6.131524302964719,-0.7578764391284141,-1.2967969030978344,0.4844551718141622,0.31115813517376867,-0.5615484186804968,-4.475642317647463,-0.03205372051557149,2.3896936194260068,0.0,-0.48984189064031,-1.0059515040072047,-0.07383368664233397,5.915426902136462,-0.9412472336983202,-3.1234748530883403,0.8742965419796419,1.7425415676793876,0.6107906302763539,1.275779349801244,-0.5605219672601266,1.9182653680340773,-0.04883429900080905,-0.20262844398021118,0.2667886335538056,-0.28383790752100924,5.910867356312787,-0.3550244842818131,-0.7682140173212577,0.37023348134512196,1.3155520210698457,0.13010755775068372,-0.2157581195573999,-0.045826053207862774,0.009917180467059462,-0.09854630216021013,-378.6324467364489,-8.691949405539406,-32.78885295448759,0.6217391376586971,7.9729926195812855,-0.030501723935235054,1.8441994960410848,0.6166713574838008
197,11008.24200221896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.207278851515535,0.0,1.5029367767630977,-0.1133040560436823,-0.15900241161011147,1.229751197060621,-0.6109007152826244,3.6542848790153095,-0.17279705855618763,-0.36029146829135034,0.0,0.42839715837119197,0.0,-2.7137850061143456,-1.1919940617481226,2.5716986350809146,0.5334473470014212,0.4828825020759604,0.512678438713755,-0.512596930170292,6.1315637720371665,-0.7578782228547181,-1.296798835371128,0.4844848612258389,0.3111577448960042,-0.5615482528045489,-4.475555628357458,-0.03276860034113155,2.3896221222268648,0.0,-0.48978751969907197,-1.0059744204357988,-0.07385503821387779,5.915400218611448,-0.9412899732044891,-3.1235977686042267,0.8743187532749465,1.7425664466142547,0.6108743261927426,1.275798988039957,-0.5606288639794345,1.9182397835490526,-0.04883703676055561,-0.2027779590531518,0.2667889564019747,-0.2838368166340755,5.910884138117131,-0.35502426500036965,-0.7682137567122567,0.3702465313306977,1.3155703726968127,0.13012132298819734,-0.21576495620812303,-0.045828186197080026,0.009941155242161204,-0.09854719003315479,-378.16702250714906,-8.683889005691716,-32.73759315524601,0.6216857295779707,7.9710947609858716,-0.03033812241494717,1.8441203065648784,0.6164759058227147
198,11008.241702939145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.207273693086026,0.0,1.5029330691402523,-0.11330913626448962,-0.15900456984745834,1.229747647893705,-0.610905577400814,3.6542444643335243,-0.17279538501339936,-0.3603012553934665,0.0,0.42839434267235016,0.0,-2.713783103442052,-1.1920136083260475,2.571705154599398,0.5334373015556072,0.4828653640381584,0.5126553712992442,-0.5126105340170355,6.131523941645634,-0.7578758963859653,-1.296793286370141,0.48445623273295607,0.31115820228403396,-0.5615479971044414,-4.475652622617972,-0.03174004062368828,2.3897024725852285,0.0,-0.4898434885623788,-1.0059461420101121,-0.07383902486632662,5.915424316291006,-0.9412498500876257,-3.123470829827673,0.8743003740821844,1.7425375255475435,0.6107761714857887,1.2757806830178404,-0.5605006044087226,1.918259669019976,-0.048833983017817516,-0.20264674562071028,0.26678935691766825,-0.2838377953776446,5.910863492988808,-0.3550244897142154,-0.7682133305731725,0.37023552922469427,1.315554708406472,0.13010904059627187,-0.21575815605040832,-0.045826049318656144,0.009906096748308389,-0.09854643072616508,-379.07292147408845,-8.7005841398807,-32.83809571666563,0.621718606563799,7.972901763134226,-0.030475698207698562,1.844230411994849,0.6166475746866075
199,11008.241412957474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2072793039504133,0.0,1.502936129620372,-0.11330313308294909,-0.15900113152643325,1.2297520896737042,-0.6109005440103469,3.654282849200758,-0.17279735724113784,-0.36028985844103084,0.0,0.4283965555702473,0.0,-2.7137868057041006,-1.191995420316202,2.5716951244953465,0.533448374309903,0.4828844008625481,0.5126792455523976,-0.5125937705293289,6.131561948581556,-0.7578776050478212,-1.2967948590911575,0.4844848486931194,0.3111578122262166,-0.5615477929648712,-4.475569071048249,-0.03242386664556527,2.3896335299879414,0.0,-0.48979072872668933,-1.00596821299385,-0.07385969648972698,5.915398313780094,-0.941291206114136,-3.1235892825846143,0.8743222624939871,1.7425613765609402,0.6108567315171782,1.2757997643994088,-0.5606036202706858,1.9182346776558883,-0.04883662285565352,-0.20279207460196927,0.2667896675430481,-0.2838367513596336,5.910879379182001,-0.3550242705380672,-0.7682130285613901,0.37024819633644124,1.3155725534846747,0.13012242426379989,-0.21576478827086482,-0.0458281171099826,0.009929009729416453,-0.09854730353194287,-378.6341923290576,-8.693018616891877,-32.78979605612388,0.6216658936179099,7.971065219945119,-0.030316485389287356,1.8441544161217391,0.6164576217276626
200,11008.241126111185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2072742354503212,0.0,1.5029325730643703,-0.11330812038382494,-0.15900331220035652,1.2297485616051151,-0.6109052707162125,3.6542438435378624,-0.17279572469892127,-0.3602994747338968,0.0,0.42839383323813285,0.0,-2.7137848600470327,-1.1920143827414311,2.5717016304327016,0.5334385459273971,0.4828676300514034,0.5126567882033525,-0.5126071780253402,6.131523505752954,-0.7578753827803046,-1.2967898031314633,0.4844571312220756,0.3111582622141907,-0.5615475872378979,-4.475662696033115,-0.031438482882177064,2.389711183866258,0.0,-0.4898451511761993,-1.005940951405222,-0.07384400168397429,5.9154219576455285,-0.9412522095625819,-3.1234666748130655,0.874304029750187,1.7425336016971877,0.6107621024456203,1.2757818674591432,-0.5604799107249945,1.9182542988986246,-0.04883367602242576,-0.20266373483417036,0.26679004298682424,-0.28383769130120806,5.91085978266138,-0.3550244968959141,-0.7682126763653814,0.3702374325860876,1.3155572389875332,0.1301104201697562,-0.2157581814410588,-0.045826042084632146,0.009895413877848355,-0.09854657543161206,-379.49665448302164,-8.708896944281506,-32.88546414217422,0.6216988777953606,7.972819047740009,-0.030451714227158075,1.8442596363225947,0.6166253508024685
201,11008.240846975958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.207279752222246,0.0,1.502935518116652,-0.11330223836724257,-0.15899989745324233,1.2297529569303984,-0.6109003696642804,3.6542810550283216,-0.17279764675682122,-0.36028829123475636,0.0,0.4283959845260034,0.0,-2.7137885268923556,-1.1919966751809785,2.5716917447555616,0.5334493880875211,0.4828862708505612,0.5126800724675166,-0.5125907169768581,6.131560359126027,-0.7578770314631819,-1.2967910582807731,0.48448489691826885,0.31115787166160885,-0.5615473480874154,-4.475581661661421,-0.032096331585893825,2.389644295116142,0.0,-0.4897936484123335,-1.005962329343964,-0.07386415190737067,5.915396475909189,-0.9412924873216211,-3.123581578024559,0.8743257101150393,1.7425566190272213,0.6108401206771575,1.2758005189695558,-0.5605797821259126,1.9182297379457256,-0.048836237220422664,-0.20280588593324528,0.2667903462371121,-0.283836684339153,5.910874935076888,-0.3550242772436328,-0.7682123358061301,0.37024980824248793,1.3155747036151988,0.1301235142849191,-0.21576465582393947,-0.04582805930157509,0.009917433567477315,-0.09854743988134282,-379.08134860348355,-8.701769613185526,-32.83976412715034,0.6216465450840605,7.971030142890616,-0.030295824391700688,1.8441862493015193,0.6164395601546253
202,11008.240569595644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.207274748308422,0.0,1.5029320889066369,-0.11330715588363117,-0.15900210599934048,1.2297494355690564,-0.6109049865939031,3.6542432180380855,-0.172796046907549,-0.36029778289354736,0.0,0.4283933374316603,0.0,-2.7137865365247738,-1.1920151685064944,2.571698255988132,0.5334397262863476,0.48286977997631325,0.5126581003503998,-0.5126039854437237,6.131523067224173,-0.7578748970893551,-1.2967864368315902,0.48445792481208805,0.31115831727925897,-0.5615471886412835,-4.475672530179625,-0.031146660514894328,2.38971974985367,0.0,-0.4898468464383563,-1.0059358925362147,-0.07384870908898228,5.915419787798054,-0.9412543972941091,-3.123462510553877,0.8743075431712711,1.7425297951986987,0.610748377344989,1.275782938538233,-0.5604597828581867,1.918249176862025,-0.04883337812068182,-0.20267977006382107,0.26679070193020216,-0.28383759128942004,5.910856238104998,-0.35502450638898503,-0.76821205022281,0.3702392301243583,1.3155596598052959,0.13011172585737474,-0.21575820315972,-0.045826033750355426,0.00988504799429917,-0.0985467367225708,-379.90754605347325,-8.716964704510682,-32.93139520414669,0.6216797401643133,7.9727412332794,-0.03042932271036661,1.844287427463373,0.6166042191541569
203,11008.24029786851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2072802021965958,0.0,1.5029349394014875,-0.11330135818407439,-0.1589986958262252,1.2297538078689205,-0.6109001856661355,3.6542795139729845,-0.17279793194728232,-0.3602867452405276,0.0,0.4283954390651655,0.0,-2.7137901900472694,-1.1919978330635541,2.5716884522099503,0.5334504044760211,0.4828881399441996,0.5126809423209013,-0.512587725992989,6.131559022962197,-0.7578764972259473,-1.2967873994629027,0.48448502900776347,0.3111579250990558,-0.561546915303395,-4.47559350211996,-0.03178239374803559,2.3896545028988796,0.0,-0.48979629662108765,-1.0059567020692355,-0.07386847808297796,5.915394680882015,-0.9412938577612477,-3.1235746299257414,0.8743291284660885,1.7425521363202405,0.610824339030019,1.275801271774166,-0.5605571102283516,1.9182248968502267,-0.04883587666343818,-0.20281963560331837,0.26679100230948694,-0.28383661342042793,5.910870780985811,-0.35502428556978993,-0.7682116715169075,0.3702513946545326,1.3155768560251475,0.1301246117823844,-0.21576455987908325,-0.04582801295933713,0.00990630117964379,-0.09854759917895863,-379.5135540857266,-8.71024077093229,-32.888063527528104,0.6216274743240666,7.970988171507431,-0.030275803407710064,1.8442161882800583,0.6164214090787908
204,11008.240027053265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2072752397527065,0.0,1.502931615708808,-0.11330622838296615,-0.15900093797558948,1.2297502796994841,-0.6109047173697766,3.6542426208524295,-0.17279635681614963,-0.3602961556200482,0.0,0.42839285157821844,0.0,-2.7137881523910927,-1.1920159605504248,2.5716949902408888,0.5334408617464372,0.48287184857121007,0.5126593399754619,-0.5126009121165935,6.131522660130293,-0.7578744355509005,-1.2967831633890987,0.4844586506879112,0.3111583687071087,-0.5615467982183402,-4.475682160931649,-0.030862089583268238,2.3897282020064354,0.0,-0.48984856017485856,-1.0059309280001392,-0.07385321886810746,5.915417769217246,-0.9412564689475154,-3.123458399167838,0.8743109536749992,1.7425260930137785,0.6107349230772285,1.2757839222326388,-0.5604400920821285,1.9182442361968186,-0.04883308772873718,-0.20269513235267117,0.2667913418119545,-0.2838374930990515,5.910852846320858,-0.3550245178740396,-0.768211445777808,0.37024095180857824,1.3155620082470312,0.13011298023432158,-0.21575822562906646,-0.045826025608626225,0.00987491149588388,-0.09854691509554074,-380.30940755798406,-8.724862427064725,-32.97631557638731,0.6216609942791487,7.97266589077697,-0.030408147375498653,1.8443140458482796,0.61658381666212
