Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_walk_vgvi,g_walk_stressJct,g_walk_stressJct_c,g_walk_speed,g_walk_speed_c,g_walk_aadt,g_walk_aadt_c
10,13738.380897671486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6125863312929483,0.0,0.10610631848084444,-0.713407826321411,-0.42576724252310455,0.6448249416382776,-0.8475217553371864,-0.3887627887739923,-0.2371584805369346,-0.00635594912504883,0.0,0.06336947766267871,0.0,-1.0753057386747555,-0.8739318722871084,0.484120319174058,-0.2090852398370487,0.22367918282464427,0.22220360905254868,-0.9217615860922209,2.272864215931739,-1.1877135522978408,-0.41178352058241335,-0.2143040194428184,-0.39290215090874814,-0.5447772831374497,-2.0725915270882638,-0.4277789914882232,0.0820662564452865,0.0,-0.5394365255808219,-0.951553090795245,-0.5617593280072921,0.03799878852993985,-0.6460234638037485,-0.22358147814676727,-0.10735381166326953,-0.16794138875803444,-0.4372070106063578,1.698469997535272,-0.026274823459864795,0.9329258089597321,0.058873631586888374,-0.41037557104966915,0.18333264588689735,-0.027810885014160076,2.1733840497776997,-0.24204511767912956,-0.24116769538759403,0.11524018736854821,1.1600587092259018,0.21930616088718202,-0.6609620686760488,-0.21161126399335828,-0.3108841501199616,-0.24578851796575024,0.015743577576820215,0.5444723115050502,0.6738826624717318,0.9426378870054879,0.5008519945294024,0.10345180716891436,0.014396567555774314,-0.07765892304865393,0.18790852715443707,-0.006815962023439648,0.14240683605506058
11,13574.082363130421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6386728174752165,0.0,0.1251754444323846,-0.7043106297129752,-0.4203394105507152,0.5689467465603238,-0.8105238239225798,-0.16414003323584261,-0.20291845584566215,-0.05774572235377406,0.0,0.017073353223996925,0.0,-1.3824762258396142,-1.0149695638126102,0.6273921527091227,-0.13646538586887064,0.08085117392898286,0.1630409349157269,-0.9657237896382527,2.4243744544152346,-1.229783693573765,-0.49972814486561623,-0.1930504336048017,-0.34337708558868707,-0.6698206502169416,-2.563816483044736,-0.44466597304589317,0.13526956462436007,0.0,-0.7084438511794614,-1.2630671918375416,-0.7331587866907268,0.12780619018096,-0.8303080728249816,-0.2984242761146669,-0.12796517059256662,-0.16381245045045087,-0.5254622825139262,1.7108166465107146,-0.17376054102832236,0.9278948743026734,0.11538221241745676,-0.556264139454174,0.3380322184962354,-0.033357057175670085,2.261817056365054,-0.2554293236517297,-0.28440566597592776,0.15801794748320702,1.1243436008159295,0.21747432103174766,-0.5756283194362437,-0.18481929573978265,-0.13386842140963376,-0.2289302201192075,0.021823267208346736,0.8118944302188269,0.567211459689655,0.6973719110624648,0.6033741211769394,0.14645586988302417,0.022866036954951215,-0.0820167695909038,0.2839709003255853,-0.04213634804493187,0.1655293474901373
12,13538.51690752218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2261149540893295,0.0,0.2816841038143184,-0.5628044756717555,-0.24953743233994718,1.0610160047064356,-0.6123770549170734,0.794377065908802,0.04059761787784333,-0.3532666482803863,0.0,-0.4472754537616002,0.0,-3.152873755887433,-1.9102259130394774,1.509234997431599,0.3285682248012418,-0.6826276277359417,-0.12585141697779656,-1.310281679526211,3.6117516347134675,-1.6442930071780482,-1.0565850082014254,-0.09006212083034192,-0.09141447556043475,-1.367676574907363,-2.8629890631592727,-0.20662812003147832,0.7511803659982499,0.0,-1.2528151265986238,-1.6179509618536783,-0.8607059341833057,1.3916080805423987,-1.2071257450892963,-0.5911951378068996,-0.03697844178996841,0.5945678120320591,-0.34289018969730733,1.5156438520512658,-0.6648108553094313,0.8956487015233277,-0.006861605441193713,-1.5264846557139216,0.5736823965838012,-0.37372788974815596,2.8124280362572818,-0.4418181451907003,-0.5998996958340341,0.4157283564670486,1.0247802528608019,0.134830715907086,-0.5288300446135391,-0.12070456428083241,-0.12954203741945686,-0.2117104247890914,0.04005413811089738,1.225885181613613,-0.5522979836188974,-0.5611398931225657,1.130595134382479,0.3973193017486378,0.029142637686346326,-0.3824009930850202,0.10531658794417442,-0.3835543412564756,-0.30583979932919503
13,13408.303258767006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3779478913618712,0.0,0.3832041405115142,-0.5254559382771403,-0.24241944300550738,1.022851715261317,-0.5498365261993398,1.086782338123181,0.18348079444949014,-0.4283665265228828,0.0,-0.3095517071228023,0.0,-3.81862699042816,-2.263765598900521,1.890889878079663,0.5877977397150442,-0.9535337588778727,-0.14488174284575672,-1.3964288841956507,4.11759245551644,-1.7441552720191735,-1.313309993766417,-0.01363814759466192,0.03064229405483289,-1.607114332727474,-2.7394969980715294,-0.27963688384490276,1.0869071125423562,0.0,-1.4104595192745564,-1.6002110935005365,-0.7368027718699205,2.054994518066144,-1.2993779628941895,-0.7169601646700934,0.01505326607322971,0.9158583430076488,-0.16008812325910093,1.6210174100475137,-1.0451214871158265,0.8903995633376547,0.077710283689917,-1.8490018870864258,0.8356280267772902,-0.34548834566809883,3.0575759938355067,-0.45044676403005635,-0.7240155759911922,0.5335941684198294,0.9774967237987404,0.17191167141576225,-0.40541146161395913,-0.07745278509822112,-0.09645244724509305,-0.19535282549343988,0.05204970089713396,1.646208236074938,-1.1287127576719378,-0.7860266194607077,1.126284716992206,0.5073150325149451,0.0445402185842857,-0.5194190083439991,0.29334900630234884,-0.145382199435011,-0.19518748959075793
14,13314.542010304824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3787452196358903,0.0,0.4897385508258296,-0.48798014329076744,-0.24937946809094289,0.8947256403505721,-0.5604961092540065,1.1691567710405173,0.17825597806441484,-0.4206700058859443,0.0,-0.025284120938899257,0.0,-4.052737103782507,-2.38477249741629,2.0985274299419214,0.7948246863953736,-1.0336684639325564,-0.02445393473730738,-1.3224865202299407,4.29935820261629,-1.6412481417731124,-1.4710179223563125,0.08828812705150502,0.13510517726005739,-1.6556444927384757,-2.800615858672646,-0.6166739412020571,1.2813675957131787,0.0,-1.4647883975871827,-1.6301655410913976,-0.5748817884316959,2.369002349271138,-1.310103559593201,-0.8057913033047699,0.038820446056054655,0.9195045766389917,-0.045443146593932476,1.7208517772375107,-1.2358204373961093,0.8876492538567485,0.017434790064773782,-1.9291568779838806,0.8205078911744861,-0.32243503161292886,3.220522560851898,-0.44800962329049615,-0.7884350949802671,0.5934716917470433,1.018354182016454,0.1920567995720306,-0.3880720243458079,-0.07246507294647697,-0.08890851219745463,-0.19350283563617124,0.05641481393623852,1.719926299052932,-1.5003401645285674,-0.9215490415861782,1.2021223796753453,0.593392240684189,0.04331903513882514,-0.5155917809398941,0.20013784297637888,-0.19841719135360797,-0.3747020936254509
15,13222.763675519094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4457940861671923,0.0,0.8131651074542845,-0.2533014669816857,-0.21655573442550363,1.0325914839908248,-0.6105720178006964,1.4415595083252013,-0.2674451564538962,-0.3500760831040951,0.0,0.08624021250667252,0.0,-4.535051751121884,-2.5595260555964834,2.663751822475794,1.2647091538301607,-1.0007076706001732,0.45146974286616465,-0.9646605858530839,4.65958840736861,-1.0959662042242464,-1.9493685133701464,0.4711928551973279,0.45566336122118833,-1.631315705625054,-2.6538916928728353,-1.3525903028387058,1.6686722014643853,0.0,-1.5134668834177303,-2.122912423019936,-0.030986838582654164,2.8800022244238495,-0.9907731012791282,-1.040845882562109,0.1892357010046961,1.033507860709705,0.2154333585282686,1.9626524577002402,-2.06498178023108,1.0164525839205187,-0.1680340461398073,-1.9707719741236525,0.5109298497593762,-0.2481859422930548,3.675572873368642,-0.4325243931399371,-0.9308121993046657,0.6736727047646662,1.287529725709056,0.15964057215101377,-0.3293979933131357,-0.07033970092050873,-0.07322874075307079,-0.183102271979339,0.06780024505268473,1.9708768929343967,-1.4162989132064125,-1.6521227449921216,1.1170845695511336,0.8665767618168261,0.051428171370059096,-0.45015414952077426,0.2115796986339219,-0.10183015482203801,-0.4962735661519053
16,13161.784826035442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6170926323998684,0.0,1.1492315128905977,-0.22246581948145575,-0.2230851784687311,0.9524863757049911,-0.3294821833690336,1.6689581806993385,0.13637428687141845,-0.49078804885323984,0.0,-0.21024826323756723,0.0,-5.240782734679054,-2.6546834448716377,3.2901698636595422,1.4714777847592904,-0.8062572784460015,0.5891125848763018,-0.664231511121165,5.023951314609748,-0.5095215504410681,-2.5168492996614535,0.9065555827872043,0.7558497947286329,-1.5597125796982034,-2.465617392833665,-2.347583683407084,1.8818151134419006,0.0,-1.3758587770505855,-2.5629319199604645,0.4302740294320138,2.99831084850968,-0.708142265349119,-1.238707913518617,0.3222189999710794,1.1403816283689208,0.2594841340372988,2.0522193290593913,-2.9775917588161525,1.0951482892158126,-0.1621708011852474,-2.0320710567496385,0.3607829094855518,-0.3809997775478949,3.8854022832067274,-0.5316322345957271,-1.0023014424417795,0.6564445819407265,1.290465903963998,0.2311655813651567,-0.3160060142889684,-0.06691070811320653,-0.09217700778824911,-0.17632983822881526,0.07189292924394636,1.8821401827679116,-1.1477697832689826,-1.6140904783615255,1.0548255850738804,1.2117456893446144,0.04844478991460713,-0.3854258407469121,0.07949417232866063,-0.08034359849829548,-0.6425070611870394
17,13017.67156785912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.03230905339628,0.0,1.3976646567209123,-0.14805409742345813,0.21602095513164166,1.183986329188266,-0.14750156954719712,1.4754255371503966,0.3269917450811848,-0.5939334056051507,0.0,-0.10049565782663403,0.0,-5.750977669392032,-2.5780132578252886,3.7668570022769288,1.4617704952954933,-0.18932628227435955,0.5227100533531507,-0.5662388031985183,5.559752642758681,-0.0932170903859097,-3.094178471234412,1.2734849547217701,0.7254041531668458,-1.2790646078053425,-2.4417953720716907,-2.9760250028559314,1.8176624833883221,0.0,-1.1790396761023478,-2.6618788610374065,0.3310878109725667,2.9534908722941022,-0.4848014307928765,-1.4308295694924817,0.42368994525234993,1.0807347866675265,0.22952289805313275,2.075873621589005,-3.671849516136247,1.2228109150605802,-0.19402323004212998,-2.124218388249701,0.1196174633806911,-0.37667587325915003,3.697718541747566,-0.4075894278749026,-0.9999148602037912,0.6458151048603469,1.1720961757176525,0.3738516306273115,-0.30229217851464646,-0.06343548899580342,-0.08191784373249769,-0.16918534915758998,0.0797510467921195,1.9340053162604482,-1.2776698854149047,-1.861980094150954,0.8853882663733166,1.5753715580649612,0.030172203212326727,-0.33976738492092873,-0.15507004712600578,0.06507389240856157,-0.5857825101584906
18,12948.420467615857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4867233283435812,0.0,1.9001643094374723,0.45468004303206233,0.7605419596916324,1.4092276739392116,-0.08094025841061334,1.6710412038511333,-0.15238615610842426,-0.5952778678574763,0.0,-0.0035807133687760645,0.0,-6.970601665667384,-2.372799277120709,4.221062409157054,1.4595066360702251,0.9641744496635216,0.0353452803270482,-0.5223705469711278,5.884699331906944,0.4976739328547248,-4.104397437447527,1.8396461772624848,0.42485137204117923,-0.807684112863259,-2.2151924720977356,-3.8528979351376593,1.7292024208205472,0.0,-0.777913249130572,-2.4322964968905456,-0.14333972424973362,2.842518060930057,-0.24215349859298266,-1.7005891258220676,0.5343397680368036,1.0124954774665083,0.17836037432786364,2.205153881367364,-4.789214716399281,1.5218536548531467,-0.3534982975525207,-2.0413675771269753,0.2719550375364698,-0.41276862214537874,3.5181856775286104,-0.15024009871202387,-1.0090780682088654,0.649277297366437,1.3381053952747646,0.23032426264136352,-0.24511803375551824,-0.02823243439078405,-0.07767032404075072,-0.16107807094174223,0.09258998134975414,1.9623274339242085,-1.5548481327996377,-1.753379218402038,0.9744319422298392,2.2682392903463433,-0.007472316329928987,-0.2814584717360518,-0.5294596137755061,-0.10329956693645151,-0.3057624542582438
19,12912.982731985769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7539233860383012,0.0,2.408697100837948,0.9740590510204196,0.760062309641541,1.333153779458113,0.13034221273708607,1.633058622290494,-0.08283530160315145,-0.503466457705658,0.0,0.006429897388026852,0.0,-7.286985298524681,-2.1914687340553254,4.296166733461897,1.9711518658446323,1.8315924588879142,0.16253484965275794,-0.4607745661456546,6.048138330470633,0.6673275356454896,-4.736971506671606,2.055913426434105,0.23871172378893288,-0.5491349499434944,-2.1018162205917497,-3.959069766001993,1.7348032455355251,0.0,-0.6711134875459513,-2.18736631771263,-0.6608021006381121,2.7724474906576333,-0.3434121949418282,-1.827408909458756,0.5739013495588934,1.1406258583688458,0.11757999713265707,2.307144211590205,-5.110427608751465,1.5310443452020677,-0.4935230850146663,-1.6936213979335757,0.4796507928022275,-0.68914301347757,3.7590159753873986,-0.37090993511143633,-1.0077144842008143,0.5781868950479563,1.3611916747810096,0.10858636069279304,-0.216718975809827,-0.02709486167697732,-0.06842429063162866,-0.15481906440026638,0.10280284310227358,1.999000527857282,-1.6405886961658267,-1.9143436240013856,0.9661815811998056,2.7548240186792685,-0.058088632056937144,-0.3096779762735763,-0.9696093926999441,-0.01719355273258122,-0.051326777190277895
20,12817.105000288202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.744607830116277,0.0,2.7605821664625747,0.8838209804952764,1.1153396000429856,1.3281991931236168,-0.055380640879632875,1.8228671805808765,-0.04239307934599126,-0.4791093373798196,0.0,0.034767524243484206,0.0,-7.408103795613554,-2.036465225151289,4.358247404203316,2.518037797974257,2.395457534916259,0.35774019136979274,-0.40828284153564304,6.066719917276277,0.7022812631227542,-5.208649703415289,2.1441856924600162,0.16413589028280925,-0.4506902644598619,-2.0187829608424637,-3.962171290182614,1.767888434033318,0.0,-0.6496671588851025,-1.9519246583349537,-1.0108726557247871,2.7258478310534504,-0.523533284586845,-1.8929445184164961,0.5871205243369151,1.2432729584101143,0.0829516116803599,2.293855512325257,-5.251556680267186,1.4653703666039883,-0.40110051097307386,-1.5209340516950316,0.5201095441957064,-0.7801720032020993,3.8991121544805463,-0.5396532335643837,-0.9870632731380643,0.5471174616706906,1.35030933919865,0.007292400180329339,-0.22386875863864758,-0.03522184063035176,-0.07574819797630152,-0.152451753492579,0.10977627227348175,1.960835905584222,-1.6150817543402105,-1.9334572989726528,0.9808201241722831,3.141880519448968,-0.10275357213731057,-0.3644080504001404,-1.291048980186063,0.01412333393003943,0.2050080425209473
21,12647.125265798342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.82837734942964,0.0,2.4373795698700027,1.081457796152495,1.1218661794164313,1.325294459153285,-0.04318974529778266,2.0644444083484883,-0.033056276137817045,-0.49203136244308804,0.0,0.1788803295267344,0.0,-7.468464842658088,-1.651106457002997,4.704682200056045,3.0985764677709584,3.0392552419454963,0.6955642724575108,-0.5680936657444433,5.82670732396409,0.4061940500578785,-5.898050647070089,1.9739154457827657,0.24350352989322555,-0.6350061141795118,-1.9343790978677635,-3.902955000353362,1.8408438850300959,0.0,-0.7361984353509914,-1.6000692741866174,-1.2383532071612078,2.7270457914863018,-0.8824380518585688,-1.9359824301997026,0.5938222112815736,1.2518614287414382,0.12541468884440088,2.2536652383383786,-5.092046911607539,1.455850424470284,-0.08519720727460012,-1.4106975654046858,0.19037869000898472,-0.5210050982407584,4.029096484449073,-0.48535479426672296,-0.8975050288415084,0.6189506236478689,1.302679639474087,0.11851338249556385,-0.2218142172388774,-0.039235847967743494,-0.08548283486245645,-0.1534522951715534,0.12118609176662791,1.871596227854098,-1.4333728720434886,-1.9179750534709779,1.0235538168335563,3.750323199707586,-0.18519711609025608,-0.34339671877774847,-1.6567434039379958,-0.09676310467427052,0.6792150222325454
22,12484.417905229959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6326036212015764,0.0,1.9863970639010557,0.68070739907729,1.067098471474601,1.4042376074107115,0.006624838789342384,1.883722717103237,-0.19761522199323828,-0.32564389354213796,0.0,0.42466802851599883,0.0,-7.645839050593801,-0.8542294149560815,5.301989107042813,3.5911335939701554,3.4390386487759863,0.6102405537937645,-0.8412184446702198,5.190270968846276,-0.3398642020428982,-6.837422536098871,1.5470076643058492,0.33563125885726547,-0.9650855415547364,-1.9660646093296699,-3.8417969133284693,1.7732928797552947,0.0,-0.942685583513182,-1.2020018620680604,-1.1361991041505264,2.823913482416591,-1.1608550363462105,-1.9923504358443234,0.6675868596509544,1.1570665195991368,0.23031258895393233,1.8879463713019322,-4.671255424048232,1.6176557116093715,-0.29714844337177393,-0.9942987448903586,0.19257920456692162,-0.6111608712155893,4.413923249562707,-0.49847347756427757,-0.8423461688523467,0.575795712732047,1.2038428399490049,0.19524087176302762,-0.19654763490364524,-0.020949505065169766,-0.08314964588769094,-0.13861961238202114,0.14173546545036236,1.8206974295138798,-1.2250225844332086,-2.079556123800179,0.6955866578703132,4.593666180572597,-0.3180437955456896,-0.15455407202834898,-2.05532071974666,0.02767175307541532,1.1606274678056958
23,12390.828703061154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9371015151611632,0.0,1.7097733084048763,0.09715156170173755,0.4297751683877583,1.4827805240268108,-0.1563685096172227,1.5322780910207294,-0.26881121353223036,-0.06385713544155708,0.0,0.20161555994324498,0.0,-7.122625197564472,0.5518841896065833,6.311554913938441,4.130597494882813,3.9744026487721396,0.5331700833544396,-1.0451471262367114,5.030129278795246,-1.6874148108809308,-8.145922123246896,0.872223688704055,0.3780047039823233,-1.1347328878874663,-2.1347188944092688,-3.6766956506182304,1.6089539604873422,0.0,-1.2764958525878776,-0.6753698922710247,-0.7260800497310327,3.153438851073299,-1.3351426110249136,-2.0766505592790114,0.8347873706969511,1.1344804306150786,0.35304592552395914,1.329235527316266,-3.964673962417168,1.8139954529427875,-0.35603635349746915,-0.736163212115445,0.8009337760307513,-0.31702514508000734,4.132933220612355,-0.2011103720551286,-0.7352281596657272,0.575658481823346,1.8047610913771042,-0.13895901371539654,-0.18229317406152198,-0.022927518343508882,-0.08490820439201077,-0.13054946842246554,0.17629132876923226,1.7913561846555581,-1.1125853675038484,-2.4077287114117096,0.3817567134780688,5.824400472483939,-0.5180058641903355,0.15063272397923344,-2.4557078486081707,-0.004760365485539576,1.5191037735583035
24,12268.637634817454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6307485413825198,0.0,1.7868741086493682,0.10609035484148277,-0.0912162080853045,1.559459633174338,-0.6665251238807156,1.6157285034232811,-0.35528517479104965,-0.1965931643741563,0.0,0.3271112891207584,0.0,-6.7494727274376505,1.416905257845022,6.604949341751062,3.9765303884190586,3.921318327729694,0.3857436471049396,-0.7821309536438639,4.9109160980842015,-2.193134640576711,-8.652337190020065,0.6800344703244608,0.1755429398801569,-0.9622926104397729,-2.348222415984906,-3.383146198472327,1.541257424749205,0.0,-1.420236587962463,-0.4599754644794112,-0.49259669946954343,3.326421799572216,-1.1616764371421398,-2.1077724853744595,0.9571229009294653,1.388591513234513,0.23575971676143495,1.200222327567702,-3.4210827876439063,2.128088683085835,-0.13468525940258017,-1.016276187584938,0.8697023725355904,-0.36955469293317844,4.191602885092279,-0.41235346595311184,-0.7013947105459255,0.4338263751748723,1.669314607572703,0.05392864554550128,-0.18098478886841704,-0.025891343574518222,-0.08756097062454275,-0.12462640396877388,0.19741051666589507,1.7800370319284367,-1.1332026349788267,-2.4492746842479587,0.17400537974065794,6.380786004443668,-0.6231648473080327,0.3138353878700888,-2.4075847140745794,0.04125915591947889,1.4574247342262938
25,12183.30728589169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3851187972646992,0.0,1.838233050285604,-0.1330972657214158,-0.12890881192313874,1.304969975498733,-0.37430144196224574,1.69075785145427,-0.4456689858383689,-0.3661467054912751,0.0,0.32792340174337814,0.0,-6.510331746731602,2.0325805368257366,6.507549305172692,3.7072302458497615,3.5314166990689086,0.49431234545050584,-0.4992176439916947,4.882965601990892,-2.4485479768498037,-8.94039037093075,0.6451606482364128,-0.0917782390527711,-0.7537822930764331,-2.528491387907354,-2.9150112997235786,1.5658502370581222,0.0,-1.4661848421669235,-0.3336057847501285,-0.524147074899398,3.5919603786199676,-0.8768512890609113,-2.1241366527023002,0.9920846388026762,1.5408696597590148,0.23957964475737453,1.39172964736483,-2.857312569793318,2.541091063660674,-0.11751875255155525,-1.204793553124622,0.5839206480193881,-0.42839454325994597,4.191531340483233,-0.4622163740797404,-0.7540451688631873,0.37324486666479517,1.832332722464493,0.04774102731869373,-0.17633023143070442,-0.02604466404410734,-0.09033259550718241,-0.12507186693417552,0.21833809957759095,1.7714524385794383,-1.1705036234221649,-2.342709655987343,0.11945148028579161,6.773121496832207,-0.7061354635112125,0.34213494785774157,-2.0927944906787337,0.03888338169648202,1.3543855708200638
26,12102.678612703563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2061416238163174,0.0,1.7571428624775511,-0.0732814721729739,-0.04878245506163742,1.1844075059213897,-0.581357594631093,1.5573055747532083,-0.38284517823465,-0.4652304651128004,0.0,0.26480765441653203,0.0,-6.233629379984291,2.2565034863353755,6.2395537394960945,3.202717798007744,3.025287821018627,0.7186769367869483,-0.2964611255687756,5.002679110453225,-2.4910164179339715,-9.09380776965558,0.7286290485257767,-0.047295869003502355,-0.7989016008879573,-2.7357189490021705,-2.323564430653341,1.7501813223975113,0.0,-1.4333358633945898,-0.39627361196248256,-0.7074307800131842,3.9519540642831457,-0.5653939474673424,-2.131046400272377,0.9145696394663494,1.4964033905115142,0.4157113765722371,1.5452165266269455,-2.4010344161806154,2.589355777773638,-0.4446428952535747,-0.9669608232910263,0.5451838950862313,-0.25778773411824113,4.084784746431589,-0.40286040065767653,-0.934251156080978,0.40332477911126186,1.5890017423209812,0.03294260753181218,-0.19522731994052725,-0.03233846726591905,-0.10418875156320724,-0.12981761849502,0.2420624719320531,1.6542531044406548,-1.0766577190093245,-2.0337215674386337,0.18161897537056576,7.092906090655375,-0.7924577992050499,0.17984728901348954,-1.6153008707139591,0.07209998558161324,1.0373727571029276
27,12034.651767903337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1260841359067602,0.0,1.7872180950138596,-0.35721891464346767,-0.30839016180145273,1.3515366181680584,-0.5094157274040096,1.402772193469175,-0.4699872354502823,-0.3485773527604508,0.0,0.3897292220614984,0.0,-5.872915242980053,2.0922639205940112,5.667024209440641,2.483394442899401,2.7356237517509916,0.9041850104749489,-0.2688699644540092,4.951923757268905,-2.350344797313321,-9.156536141723793,0.8643903130615628,0.04286889269727723,-0.9218554795012696,-3.027291854980838,-1.6642825487014097,2.041239443639195,0.0,-1.3469539323849806,-0.45100001263233075,-0.815668199065076,4.269344218801814,-0.16707411841570197,-2.143354769346679,0.8228607388083207,1.3491487153529789,0.6486133730909256,1.5195369106550092,-2.021041837216026,2.3447699953231793,-0.25372207139420405,-0.8563876179921536,0.525316215349531,-0.1620441671728861,4.084938467937236,-0.35587448206439193,-1.1687743385339253,0.42723129679192073,1.3665451916529567,-0.12460839611795888,-0.2068407006024564,-0.0351343310101217,-0.11445662065252354,-0.13122424343356037,0.27385657423667464,1.5496420296576499,-1.015073185156235,-1.7437086481311042,0.30486133493545753,7.402128719306344,-0.8967693802059461,-0.07684785722395329,-1.0392936165962086,0.1586244665004211,0.4985481232360849
28,11947.379478946927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0906108191920785,0.0,1.3779333490188699,-0.393633281494815,-0.3170919486994694,1.4365752606199778,-0.6110113415340388,1.3674902107043188,-0.3547650192974868,-0.28206639234734016,0.0,0.3383297984245331,0.0,-5.325840827265454,1.502626632976617,4.945651719595561,2.0744706447343058,2.505284364046195,0.9567505901108376,-0.3629221919316368,4.841146474708829,-2.0981089330400366,-9.111537988280194,0.9835378790931816,0.06262066015441692,-0.9718162353418477,-3.41611320782264,-1.2060519293830168,2.2952769727836126,0.0,-1.2078882001023517,-0.34810573159609626,-0.6528435193965272,4.324110816125592,0.2131768243450194,-2.154463465342978,0.7717308600506716,1.2199407257701327,0.6912003910705682,1.3428063409016646,-1.735863212039842,2.3237528360579947,-0.27838636935784106,-0.9250232465549103,0.5275441071311957,-0.2319658547865177,4.141751146949721,-0.4305945056350815,-1.258009909402406,0.4305741703481451,1.5703256979177869,-0.1474259567074092,-0.220435160120641,-0.04308660451024783,-0.11629537337210887,-0.12882462076606696,0.3105409308726665,1.512472998188801,-1.1264320578354248,-1.527697744407518,0.33080774339079844,7.637218832476491,-1.0024980091810267,-0.35197594712870894,-0.4172968283994104,0.3676464658303207,0.023608862159877286
