Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_walk_vgvi,g_walk_speed
413,6215.6377159970525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737928527877156,0.0,-1.1013482471796057,-0.022171130495135423,0.4510526857190703,0.20949976053707112,0.02981635603612686,0.49372182664745806,-4.13387055249372,-1.8960970047008159,-1.3405785342983443,-1.2774010564058607,0.41315431329075547,0.8759289199041733,-1.1458775633764289,-0.1873939727848034,-2.0092156634410974,-1.9202574749287589,0.06259265447635627,-1.356539777279576,-1.2883129041028445,0.24366509676307826,-2.4803146138073116,-1.6206169238439752,0.8936407665638597,-1.7587941361551638,-0.23170773862290198,-0.5600593054898378,0.42949566047979115,0.12079203445555786,-0.6463681378947661,-0.6067341823065076,-0.002621603116815776,-6.325649098874301E-4,-0.03564639073908326,-0.16905804857336063,202.61305790915915,9.449122145734226,0.0964499576467368,0.029136570158177263
414,6215.637709538921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073792756904701,0.0,-1.1013479870319933,-0.022170972117717805,0.4510526181714615,0.2094992257505946,0.029816336018442368,0.4937216384084282,-4.13386878783984,-1.8960975791991534,-1.3405774948036224,-1.2774025442035084,0.4131541035945202,0.8759288044549274,-1.1458784305704475,-0.18739360208923855,-2.0091979956811987,-1.9202687037492856,0.06258425036072422,-1.3565451220414328,-1.2883137024228744,0.24366765629788492,-2.4803201917950837,-1.6206200265839632,0.8936424595892304,-1.7587945610347655,-0.23170834800036527,-0.560059621861311,0.4294955456009633,0.12079201289421712,-0.6463681037497399,-0.6067335970538541,-0.002621611343929318,-6.325673228508264E-4,-0.035566745671459385,-0.16905659957884028,203.00553490568484,9.470420961168518,0.09647125500861327,0.029129435685063387
415,6215.637703646617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737929543968456,0.0,-1.1013485466291206,-0.02217131387686056,0.4510528562093148,0.20950034188644426,0.029816190265110634,0.49372194136427483,-4.133872375818416,-1.8960957774954716,-1.340579394093121,-1.27739911849307,0.4131549125781692,0.8759290969750023,-1.1458763285576996,-0.1873943240980079,-2.009212713087141,-1.9202558367520726,0.06258784150565667,-1.3565448003734109,-1.2883153337097666,0.2436647351606445,-2.4803048562001764,-1.6206127048286423,0.8936398336913209,-1.758793848125633,-0.23170679660294252,-0.5600592516611858,0.42949575840363263,0.1207921753360376,-0.6463686703871769,-0.6067351188137043,-0.0026215974178176523,-6.325632676694796E-4,-0.03562980392181116,-0.16906257197927188,202.71168510900347,9.454518780730629,0.09640792699117033,0.029135487519457756
416,6215.637697479972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737928317591505,0.0,-1.101348213276265,-0.022171112837634954,0.45105276256969423,0.2094996691173598,0.02981617637108649,0.49372171515584123,-4.133870119204202,-1.896096637826221,-1.3405780721284886,-1.2774010908325693,0.4131546177848976,0.8759289404732404,-1.1458774892284482,-0.1873938607807037,-2.00919239100474,-1.9202690272058196,0.06257848479438931,-1.3565503368512684,-1.2883160455043285,0.2436676776179425,-2.4803123847497277,-1.6206167113502083,0.8936418401728855,-1.7587943234901855,-0.23170751828477182,-0.5600595699182697,0.42949561352445764,0.12079212879256943,-0.6463686154068893,-0.6067343196779629,-0.0026216075589836642,-6.325662387715413E-4,-0.03553880366152877,-0.16906073101306346,203.1587706990082,9.478773194115478,0.09643420029390766,0.02912723636836281
417,6215.637691929262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737928929391756,0.0,-1.1013484515596983,-0.02217128421556653,0.4510528173212241,0.20950019440057216,0.02981619060732565,0.4937218964758718,-4.133871799038562,-1.8960961436262425,-1.3405791611218842,-1.2773995328088674,0.41315484113374573,0.8759290028872255,-1.1458766341202304,-0.18739423126762783,-2.009209518729641,-1.9202584654177592,0.06258638551806336,-1.3565455142599652,-1.2883153162886134,0.24366504334641817,-2.4803063595550605,-1.6206137232661806,0.8936401563529164,-1.758793860947143,-0.2317069330300142,-0.5600592319176801,0.42949572514312034,0.12079212266066211,-0.6463686303555229,-0.6067349441850881,-0.002621599395150451,-6.325638585619936E-4,-0.03561537503427361,-0.16906182030542033,202.79824936244688,9.459363872812139,0.09641493362749083,0.0291358668559958
418,6215.637686305451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737927589918996,0.0,-1.101348079950195,-0.022171055316904338,0.45105271466565555,0.20949943128332177,0.029816173684543396,0.4937216374288188,-4.133869261194357,-1.8960970600782052,-1.3405776711620876,-1.2774017455443507,0.41315451533048914,0.87592883566514,-1.1458779226089382,-0.18739370474945966,-2.0091859158111545,-1.9202736621022178,0.06257546161629635,-1.3565521300373593,-1.2883161994675163,0.24366848196509044,-2.4803147888597006,-1.6206182076680917,0.8936424704666255,-1.7587944228824657,-0.23170776282592234,-0.5600596195024083,0.42949556052236754,0.12079207855693369,-0.6463685715086065,-0.6067340556931744,-0.002621610955559857,-6.325672452944655E-4,-0.03550957669509411,-0.169059776346692,203.31659229953257,9.48746926083038,0.09644467267514231,0.029126129213600048
419,6215.637681972498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073792853062398,0.0,-1.1013483350056228,-0.022171246426812265,0.45105279640724866,0.20950010411672398,0.029816194526888103,0.4937218657587493,-4.133871528262537,-1.8960963665990656,-1.3405787870229509,-1.2773996933949663,0.4131547176760257,0.8759290329251099,-1.1458768119080307,-0.18739418147358725,-2.009207590582984,-1.920259879965843,0.06258535266334034,-1.3565455626908727,-1.2883154298259967,0.24366527020252401,-2.4803075446953895,-1.6206151612571773,0.8936402302995445,-1.7587938013547408,-0.23170697966901407,-0.5600591635560787,0.4294957123217967,0.1207920775537142,-0.6463685951189484,-0.6067348434157774,-0.0026216006587714063,-6.32564219735404E-4,-0.03560650953229885,-0.16906122054782333,202.85776470300064,9.462743326780368,0.09641891285468075,0.029137899914852987
420,6215.637677309001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737926950293044,0.0,-1.1013478922662776,-0.02217096756716579,0.45105267428889523,0.20949917305770124,0.029816171997881676,0.4937215482009798,-4.133868446834373,-1.896097437185643,-1.3405769913245198,-1.277402385519245,0.4131543335387118,0.8759288304684651,-1.1458783635234673,-0.18739353809709583,-2.009178322962301,-1.920278622842739,0.06257177503082353,-1.3565539297712084,-1.288316563558464,0.24366955282799316,-2.4803177292981466,-1.6206205098574171,0.8936430931961129,-1.7587945104098492,-0.23170800206187556,-0.5600596617245845,0.4294955105491473,0.12079203114789566,-0.6463685296228993,-0.6067337715089927,-0.002621614795325893,-6.325683614593678E-4,-0.03547528706049382,-0.16905878058161292,203.4985706313037,9.497468261331104,0.09645507545653936,0.029125603901110155
421,6215.637675132156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737928264096124,0.0,-1.1013482678285997,-0.02217123515184645,0.45105278626377765,0.20950008485071328,0.029816197172542143,0.49372185721529405,-4.133871501423153,-1.8960964555517534,-1.340578612438386,-1.2773996217555783,0.4131546501622254,0.8759290635755901,-1.1458768429986057,-0.1873941797757232,-2.009207222560923,-1.9202602367473622,0.0625849764792077,-1.3565454800173593,-1.2883155292902462,0.24366526010979472,-2.4803076909718467,-1.6206159758904821,0.8936401345801626,-1.7587937097359947,-0.23170696273462255,-0.5600590849193249,0.4294957125670094,0.12079203957957933,-0.6463685701362847,-0.6067348512056249,-0.002621600844201243,-6.325642691428551E-4,-0.035604564693078294,-0.16906081837609294,202.88372353355695,9.46430553788403,0.09642023402843786,0.029140647118006353
422,6215.63767234934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073792628897147,0.0,-1.1013477056536314,-0.022170875376127108,0.45105263233836085,0.20949888746401307,0.02981616665617537,0.4937214479496217,-4.133867551798639,-1.8960977989889194,-1.3405763072843022,-1.2774030878561604,0.4131541632950347,0.8759288083928916,-1.145878827052967,-0.18739335138200272,-2.009169263352388,-1.920284449170258,0.06256735454737754,-1.3565564076851984,-1.2883170273529347,0.24367083564879988,-2.480320766181543,-1.6206227810078853,0.8936438449490769,-1.7587946404494599,-0.23170828301261207,-0.5600597444013746,0.42949545272301975,0.12079198695744238,-0.6463684925116215,-0.6067334757078053,-0.0026216190563938314,-6.325696038067841E-4,-0.03543438537859412,-0.16905774273305613,203.7122027930941,9.50917564465344,0.09646652843268066,0.029124431116407175
423,6215.637652812194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737927208192404,0.0,-1.1013479737312992,-0.02217105725026358,0.45105271028820065,0.20949950571417753,0.029816179171364844,0.4937216559444906,-4.133869595983505,-1.8960971270690046,-1.3405774549400653,-1.2774012702675501,0.4131544089847178,0.8759289560506613,-1.1458777866988852,-0.18739378316498326,-2.009188523585646,-1.920272264548742,0.0625761064994169,-1.356550902025658,-1.288316413766607,0.24366797165971033,-2.4803139725448182,-1.6206194096245867,0.893641922644493,-1.7587941229089261,-0.23170758779002137,-0.5600593729624919,0.4294955910504373,0.12079199420476691,-0.6463685298948542,-0.6067342101408265,-0.002621609723099614,-6.32566868421801E-4,-0.03552021252130456,-0.16905918634224695,203.30229986107312,9.487049506463068,0.09644290451464523,0.029134041631643137
424,6215.637650808398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073792327686089,0.0,-1.1013472965552182,-0.022170683568818475,0.4510524503853827,0.20949787287951072,0.02981610998869648,0.49372108587011865,-4.133864009773242,-1.896098934880021,-1.3405752467400764,-1.2774055214044684,0.4131540343571165,0.8759282523501853,-1.1458802799946863,-0.18739269555257088,-2.0091321074013746,-1.920309319147244,0.06254889580460599,-1.3565707350242087,-1.2883188781732944,0.24367552130431436,-2.480327616998597,-1.6206269746160853,0.8936471449614257,-1.7587953233010463,-0.23170949514523395,-0.5600602936364264,0.42949519738028286,0.12079181708140159,-0.6463683781271862,-0.606732716451386,-0.002621633855977985,-6.325740347123267E-4,-0.035265411843906816,-0.1690537782749524,204.61365793563098,9.558728735089492,0.09651221958218585,0.029117596179821126
425,6215.637590134498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737925497873575,0.0,-1.101347927718676,-0.022171087791800905,0.45105266284335627,0.20949922498379986,0.029816069647959423,0.49372151365502237,-4.133868434947913,-1.8960972201532564,-1.34057770363265,-1.277401525736049,0.4131547289207366,0.8759285729255554,-1.1458779339304896,-0.18739360773083935,-2.0091661349134973,-1.9202862657042008,0.06256322086488714,-1.356562544814917,-1.2883185820527496,0.24367017157041376,-2.4803116215619143,-1.6206189644583247,0.8936432894441593,-1.758794295083031,-0.2317078449420478,-0.5600596119139437,0.4294954829833248,0.1207919043320396,-0.6463686738960756,-0.6067343768519078,-0.002621614615249775,-6.325684058776696E-4,-0.03541650773114741,-0.16905846015827133,203.88883074136095,9.51952820482624,0.09645138106855358,0.029133240636583162
426,6215.637580808815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737922734685714,0.0,-1.1013474486207313,-0.0221707627142032,0.45105251743567537,0.2094980794475407,0.02981591904672362,0.4937210758871642,-4.1338641526514275,-1.8960986226673244,-1.3405762000137746,-1.2774054335578275,0.4131548005766524,0.8759282048787796,-1.1458794731759259,-0.18739285069872416,-2.009117602236142,-1.9203185143619768,0.06253808960210266,-1.356580365293178,-1.2883230577733638,0.24367643753802404,-2.4803218511541054,-1.6206220020791662,0.893648085112124,-1.7587952348242653,-0.23170911509557995,-0.5600602869285903,0.42949524736336353,0.12079169744349434,-0.6463687575285043,-0.6067334270036558,-0.0026216344559058264,-6.32574279933417E-4,-0.03519088896038072,-0.16905525923208514,205.05542565435732,9.583314638609252,0.09649703207889519,0.029120060316760617
427,6215.637533172775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073792467356275,0.0,-1.1013479944595577,-0.02217111553074493,0.4510527048634213,0.2094992531450821,0.029815881552252337,0.49372144671797474,-4.1338680051420384,-1.896097123806783,-1.3405783007873113,-1.2774019246436326,0.4131554031994944,0.8759284797121245,-1.1458774505783427,-0.18739363557053063,-2.0091467149783115,-1.9202986144019019,0.06255028618068663,-1.3565734208369573,-1.288322809743849,0.24367182304257,-2.4803078937215757,-1.6206151300866445,0.8936447032057604,-1.7587943269226733,-0.23170765397940493,-0.5600596858621193,0.4294954932511659,0.12079177985153886,-0.6463690315553641,-0.6067348612219492,-0.0026216177603403477,-6.325693958793717E-4,-0.03532048698712306,-0.16905945534957348,204.43387851840276,9.549697622413467,0.09644306744217239,0.029133538987838953
428,6215.637517820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073792184244684,0.0,-1.1013474729889048,-0.022170841685567322,0.45105253476377194,0.20949803837249079,0.029815810763574556,0.4937210353956612,-4.133863864576393,-1.8960986730053186,-1.3405764370375326,-1.2774050831324286,0.4131552169684263,0.8759279179274604,-1.1458794979667644,-0.18739276141836378,-2.0091016190611093,-1.9203277317458465,0.06252819341554998,-1.3565892743719437,-1.2883251043292268,0.2436774035964601,-2.480318282162295,-1.6206207725424067,0.8936483242085453,-1.7587949406428578,-0.23170868472870043,-0.5600600934576504,0.42949520173320394,0.12079165191419862,-0.6463690918297598,-0.6067335908077965,-0.0026216358702315992,-6.325747709873843E-4,-0.03511913535334493,-0.16905657394332926,205.48074697280694,9.606992287659885,0.09648247150049213,0.02912313080524429
429,6215.637480369869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073792356251278,0.0,-1.1013479542865683,-0.02217115214372409,0.4510527023360858,0.20949907577677934,0.029815774241978506,0.49372136133650435,-4.133867264465326,-1.896097333366482,-1.3405782815008562,-1.2774019838060127,0.4131557524183228,0.8759281691872643,-1.1458777012367989,-0.18739345565232782,-2.0091268341779407,-1.9203103629314222,0.06253867429780391,-1.356583328807211,-1.2883249606522478,0.24367338658595525,-2.4803059109451184,-1.6206147125166102,0.8936453486516388,-1.7587941370192781,-0.23170737809831987,-0.5600595621510868,0.4294954175150748,0.12079172469188511,-0.6463693462123147,-0.6067348656364567,-0.002621621214335224,-6.325704833486579E-4,-0.03523137339693897,-0.16906037858095288,204.94260486320988,9.577884339467134,0.09643406749797857,0.02913485740881112
430,6215.63745977092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737921114566915,0.0,-1.1013475262254662,-0.02217088863158016,0.45105253801572615,0.2094980491399778,0.029815722148543052,0.4937210109779796,-4.133863641004382,-1.8960986435587845,-1.3405769457854986,-1.2774050195937603,0.4131556049502728,0.8759278507756322,-1.145879168555271,-0.18739283162301465,-2.009087665729029,-1.9203363004892693,0.0625192593611922,-1.3565969943314324,-1.2883275498584417,0.24367839809102493,-2.4803150474029505,-1.620618990649728,0.8936486682996095,-1.7587946354688475,-0.2317081708254047,-0.5600598133160152,0.42949516521601183,0.12079150127834952,-0.6463693723593623,-0.6067339467797339,-0.0026216371768444015,-6.325752117820015E-4,-0.035052235279237676,-0.1690580710897513,205.87923374814068,9.629192106397259,0.09646569007051002,0.029126975834425816
431,6215.637431186703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073792212973485,0.0,-1.1013478240554577,-0.02217109322569619,0.4510526223462175,0.20949872558782334,0.029815740265100792,0.4937212418803053,-4.133865884147761,-1.896097908269818,-1.3405782101153954,-1.2774029958548407,0.4131558679609536,0.8759279878838515,-1.1458780607226293,-0.18739329277948233,-2.0091089912169715,-1.9203227363871325,0.06252909268863432,-1.3565908680086722,-1.2883267332158301,0.2436752064219516,-2.480307592777126,-1.6206153448859082,0.8936464950375662,-1.7587940511180855,-0.23170739112719926,-0.5600593942816627,0.429495312730178,0.12079151442000242,-0.6463694145035411,-0.6067347322507054,-0.002621626829569759,-6.325721810714304E-4,-0.03514811651821444,-0.169059712637945,205.41922308929094,9.604342972919243,0.09643921774232406,0.029137483698041197
432,6215.6374110701245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073792027644199,0.0,-1.1013475291930745,-0.022170919253283242,0.451052517063164,0.20949789513411135,0.029815679422083904,0.4937209460166779,-4.133863198917226,-1.8960984725026215,-1.3405772508232785,-1.2774048618412879,0.4131558645062736,0.8759276000131311,-1.1458791453722412,-0.18739270426693835,-2.0090714861842263,-1.920346116262792,0.06251014113806058,-1.35660617582902,-1.2883292178538386,0.24367996731462604,-2.480312526762702,-1.6206185272076183,0.8936491333772462,-1.7587944854370356,-0.23170801925241954,-0.5600597487082172,0.4294950891389476,0.12079140927860185,-0.6463695010959164,-0.6067341342665018,-0.0026216394397924722,-6.325759397732397E-4,-0.03497962749416082,-0.16905818302275777,206.30241483771925,9.652733800873703,0.09646174795419177,0.0291308217977835
433,6215.637384847583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737921192011757,0.0,-1.1013478278771287,-0.022171120830204036,0.4510525935660891,0.20949853149968956,0.02981569412051043,0.4937211642244263,-4.133865267982574,-1.8960977944289974,-1.340578533090676,-1.2774029880624473,0.41315614250214094,0.8759276913570759,-1.1458781064716506,-0.18739313766871418,-2.0090914560755326,-1.920333499636588,0.0625193833606509,-1.3566006080561064,-1.2883284178120065,0.2436769367608156,-2.4803053502374897,-1.6206148153140398,0.8936471284659322,-1.7587939510685657,-0.23170729726583217,-0.5600593677960584,0.42949522419440217,0.12079142088007042,-0.6463695437890906,-0.6067348775158502,-0.0026216296833067977,-6.325730896775179E-4,-0.03506950169466497,-0.16905973935979152,205.87117962216422,9.629438684982501,0.09643707415439928,0.029140324727159692
434,6215.6373646807115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737919307485453,0.0,-1.1013475409249835,-0.02217095923607589,0.45105249397198366,0.20949778597861698,0.029815605969770353,0.49372090380919886,-4.1338626693849445,-1.8960985501332355,-1.3405775976802743,-1.2774050374092243,0.41315613491313985,0.8759273694114218,-1.1458791209476276,-0.18739267775287172,-2.0090559548221947,-1.9203550910099851,0.06250141747871088,-1.3566143978360365,-1.2883310177173757,0.24368127655347088,-2.480309767506207,-1.6206179228543047,0.8936495240493927,-1.758794292826804,-0.2317077777036695,-0.5600596112003693,0.4294950032443568,0.12079127964250755,-0.6463696990143644,-0.6067343109449503,-0.0026216413642631453,-6.325765639022945E-4,-0.03491137622939546,-0.1690586186801304,206.70239626904274,9.674999780717545,0.09645456367860455,0.029134867935803565
435,6215.637341004629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737920158211933,0.0,-1.101347817636348,-0.022171146398888248,0.4510525650388134,0.20949837732212662,0.02981561998924975,0.49372110664019336,-4.133864592366065,-1.8960979213967324,-1.3405787854327806,-1.2774032957432253,0.41315639212704336,0.875927454166946,-1.1458781579162904,-0.18739307839509015,-2.0090745455026107,-1.9203433465908772,0.06251003203916279,-1.3566091905187254,-1.2883302674574506,0.243678452541337,-2.4803031200787706,-1.6206144805046574,0.8936476549960976,-1.7587937925138102,-0.23170710360867955,-0.5600592536972819,0.4294951288062282,0.1207912900637665,-0.6463697389641047,-0.6067350001586505,-0.0026216322999663712,-6.325739159564015E-4,-0.034995118833038054,-0.16906006726120623,206.30054123713435,9.653291688305435,0.09643157105061236,0.02914374551901965
436,6215.637321998501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737918423213566,0.0,-1.101347536668416,-0.022170983919231592,0.45105247230177503,0.20949766228150016,0.029815540225518213,0.49372085536047916,-4.133862152565162,-1.896098604813232,-1.3405778241324458,-1.2774052453396512,0.41315637008052564,0.8759271842374653,-1.1458791061780418,-0.1873926121177241,-2.009040423910406,-1.9203639843056601,0.06249283071016898,-1.3566221533098677,-1.2883327813093597,0.243682602942664,-2.4803075781424377,-1.6206175566129106,0.8936498849283162,-1.7587940732444705,-0.2317075044517192,-0.560059438301043,0.42949491663415956,0.12079115385007287,-0.6463698997825105,-0.6067344668052583,-0.0026216435792509683,-6.325772673570043E-4,-0.034843954316137876,-0.16905912589461564,207.09632059017983,9.696921857320946,0.09644658835194356,0.029139099206336908
437,6215.637299374698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073791923704407,0.0,-1.10134780096143,-0.02217116299416013,0.4510525401386204,0.20949822815319732,0.029815554069622746,0.4937210497170242,-4.133863991557303,-1.8960980064255395,-1.34057895889784,-1.2774035793736445,0.4131566150474905,0.8759272643875007,-1.1458781878635234,-0.18739299478881274,-2.0090582650206463,-1.9203527184884195,0.06250110988466047,-1.3566171359645445,-1.2883320535884175,0.24367989242846688,-2.48030123571421,-1.6206142677734277,0.8936480909817738,-1.7587935916557549,-0.231706857281966,-0.5600590933315738,0.42949503681862927,0.12079116311886127,-0.6463699378541617,-0.6067351241926442,-0.0026216349020064885,-6.3257473237097E-4,-0.03492437541547279,-0.1690605114290585,206.71030623451833,9.67606890235693,0.09642455407697167,0.029147635438394496
438,6215.637280662775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737917617693356,0.0,-1.1013475335150085,-0.022171004053215197,0.4510524492202844,0.20949754126125564,0.02981548365433474,0.49372081293466064,-4.133861653631881,-1.8960986823752042,-1.3405780295129006,-1.277405466963927,0.413156580693195,0.8759270153563978,-1.1458791021129195,-0.18739255860702064,-2.009025779424468,-1.92037235881349,0.0624848148998582,-1.3566293583937896,-1.2883344222616264,0.2436838550569772,-2.480305635465428,-1.6206172692037142,0.8936501669156379,-1.7587938245261046,-0.23170719819239313,-0.5600592271080858,0.4294948308259188,0.12079101703304884,-0.6463700959589208,-0.6067346039499046,-0.002621645669493859,-6.325779284396506E-4,-0.03478090020153838,-0.1690596648147168,207.46725190942033,9.71758744069398,0.09643780410944655,0.02914387548850428
439,6215.637259792689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737918384342153,0.0,-1.1013477824363636,-0.022171173007958154,0.4510525130579372,0.20949807488505318,0.029815497038399225,0.4937209964098912,-4.133863387295918,-1.896098119809616,-1.3405790990436868,-1.2774038956709317,0.4131568111550806,0.8759270897508121,-1.1458782384625548,-0.18739291853509216,-2.009042639451521,-1.9203617170054554,0.06249264818424032,-1.3566246047635617,-1.2883337285841745,0.24368129296309907,-2.4802996657257483,-1.6206141697420888,0.8936484708817725,-1.7587933679958876,-0.23170658626136967,-0.5600588995839829,0.4294949441589479,0.12079102525928484,-0.6463701316758371,-0.606735222566372,-0.002621637483166605,-6.32575536872205E-4,-0.034856945729015994,-0.16906097014382646,207.10219209655074,9.697866344028876,0.09641700320469933,0.02915196181351225
440,6215.63724930573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737915630687707,0.0,-1.101348212709141,-0.02217133427957724,0.4510523138621713,0.20949734644186055,0.029815403206444255,0.49372077959175636,-4.133859781885428,-1.8960989107560302,-1.340581658212937,-1.2774064315099092,0.41315785712980696,0.8759254939225477,-1.1458791528508905,-0.18739239968267402,-2.0090084813382396,-1.9203864613087611,0.062476932551757194,-1.3566444055445719,-1.2883345253336809,0.24368441937911173,-2.4802982117228316,-1.6206069203167124,0.893652066237402,-1.758794277227185,-0.2317075456812422,-0.5600596493263104,0.4294946207586333,0.12079090356525084,-0.6463702361800717,-0.6067349267952978,-0.0026216472198965233,-6.325787096801968E-4,-0.034705786598792664,-0.16905984310876043,207.8952399476908,9.741338631831681,0.09644551008100524,0.02913402923275458
441,6215.637221992149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.07379165117133,0.0,-1.1013484734763737,-0.022171516253432107,0.4510523880544282,0.20949794690123547,0.029815419860755324,0.49372098485993526,-4.133861747479943,-1.8960982781300375,-1.3405827748095083,-1.2774046536106274,0.4131580885350338,0.8759256104483413,-1.1458781861715979,-0.18739280338709696,-2.0090275502237906,-1.9203743453985866,0.062485776789991544,-1.3566388567905456,-1.2883337664038148,0.243681540001841,-2.4802916750088984,-1.6206037176675807,0.8936501340892817,-1.7587937555931983,-0.23170685122426884,-0.5600592738925675,0.42949475164218176,0.12079091771284234,-0.6463702726537776,-0.6067356120943451,-0.0026216380937415366,-6.325760380343039E-4,-0.034791763764016916,-0.16906132353512113,207.48207288561943,9.719014633062184,0.0964219996781123,0.029143130556148613
442,6215.637204475028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073791563454125,0.0,-1.101347637335294,-0.022171114264905097,0.4510523829750042,0.20949732068063454,0.029815396027170368,0.49372073078806883,-4.133860136315045,-1.8960987968645648,-1.3405792558890715,-1.2774060261356794,0.41315721765178715,0.8759264647435505,-1.1458790429644903,-0.1873924051712337,-2.0089980861795134,-1.92038925564259,0.06247009063125527,-1.356645320970652,-1.2883371119102152,0.24368562901013194,-2.480300507814437,-1.6206153617990553,0.8936512889360998,-1.758793673032477,-0.23170688238945772,-0.5600591390131238,0.4294946561554763,0.12079091540627901,-0.6463703421750032,-0.606734900680644,-0.002621650703254875,-6.325795960401875E-4,-0.03466028401970381,-0.16906118458744396,208.1782461129143,9.75721478520188,0.0964272585061577,0.029141009422459202
443,6215.637185720425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073791634125592,0.0,-1.1013478605608669,-0.022171266929525667,0.4510524419641165,0.2094978078327142,0.02981540792446938,0.493720898247794,-4.1338617174707855,-1.8960982877730141,-1.3405802109977742,-1.277404593452673,0.41315742182757853,0.8759265345259364,-1.1458782609888678,-0.18739273133417492,-2.0090135403457556,-1.9203794847215885,0.062477274439431026,-1.3566408992627315,-1.28833647669432,0.24368328843517484,-2.480295102293683,-1.6206125734494952,0.8936497303453066,-1.7587932512846085,-0.2317063188651713,-0.5600588357315918,0.42949476037799994,0.12079092210390298,-0.6463703768902649,-0.6067354602893653,-0.002621643252024923,-6.325774181277616E-4,-0.0347301067959089,-0.16906238239997112,207.8429492964444,9.739100851741949,0.0964081493846048,0.029148461097304745
444,6215.637169858348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737915206880873,0.0,-1.1013475051664947,-0.0221710576108086,0.45105238410793763,0.20949716074401578,0.02981532942086197,0.4937206725571514,-4.1338595606259725,-1.8960989409288809,-1.340578695825582,-1.277406419953128,0.41315719796980044,0.8759264356640294,-1.1458791923849634,-0.187392294259165,-2.008983936498278,-1.920396646890044,0.062462244459103144,-1.3566504674510895,-1.2883389022733769,0.24368726946917113,-2.4803002347031686,-1.6206166430264035,0.8936514460796906,-1.758793372901413,-0.23170650314537547,-0.5600588718612962,0.429494588208645,0.12079076455255687,-0.6463705958839342,-0.6067348760175861,-0.0026216540599176465,-6.325805812208922E-4,-0.034601563667146513,-0.16906188456310553,208.52345996401652,9.776452095704654,0.09641631504405693,0.029146645352411366
