minute,arrival_HBW,arrival_HBE,arrival_HBA,arrival_HBS,arrival_HBR,arrival_HBO,arrival_NHBW,arrival_NHBO,duration_HBW,duration_HBE,duration_HBA,duration_HBS,duration_HBR,duration_HBO
41,7.59827184872311e-06,0,6.66316569526264e-06,1.01879625823385e-06,2.28624897910947e-06,1.47697466110338e-06,7.35461863893651e-06,2.15491938428312e-05,0.000289884759644293,0.00013157239143494,0.00339027671008427,0.00870115794435408,0.00258507273538295,0.00741171119749785
42,7.60354644005113e-06,0,6.67023312514392e-06,1.0248294283827e-06,2.28823945221612e-06,1.48810227250135e-06,7.3738268077751e-06,2.15167048423165e-05,0.000292667574588422,0.000135370683048493,0.00324002218576633,0.00867074036613449,0.00264022655990355,0.00736316991320803
43,7.60977184334871e-06,0,6.67670391795816e-06,1.03070601712171e-06,2.28989772573407e-06,1.49908131728384e-06,7.39224542560129e-06,2.14801419141864e-05,0.00029542313126093,0.000139281599435228,0.00310336323085526,0.00863586907061626,0.00269537030994365,0.00731215580646501
44,7.6170199028336e-06,0,6.68258728543574e-06,1.03642553569671e-06,2.291226747554e-06,1.509916985136e-06,7.40985993996758e-06,2.14395751520392e-05,0.000298151604101931,0.00014328864431412,0.00297983027061523,0.00859695041334481,0.00275045644376064,0.00725896298809597
45,7.62519396059365e-06,0,6.68789285243049e-06,1.04198758304562e-06,2.29222966238634e-06,1.52060687547628e-06,7.42668016284696e-06,2.1395077174602e-05,0.000300855867992869,0.000147368192638031,0.00286914343499204,0.00855375336117699,0.00280541753003298,0.00720372533557013
46,7.6341891980232e-06,0,6.69263065198508e-06,1.04739184113357e-06,2.2929098078993e-06,1.53114871913314e-06,7.44271430157724e-06,2.13467230084561e-05,0.000303536635939861,0.000151507395473096,0.00276856989963369,0.00850618899434158,0.00286020696262137,0.00714637606315465
47,7.64394553821983e-06,0,6.69681112015673e-06,1.05263807018533e-06,2.29327071073798e-06,1.54154038213187e-06,7.45796425520626e-06,2.12945899686098e-05,0.000306194634682472,0.000155685683770697,0.0026777925282941,0.00845478788226072,0.00291477906311081,0.0070873770139353
48,7.65447337222937e-06,0,6.70044509061414e-06,1.057726103835e-06,2.29331608243232e-06,1.55177986938665e-06,7.47243229195661e-06,2.12387575371602e-05,0.000308828939765609,0.000159877918136447,0.00259625903237393,0.00839947343299219,0.0029690841380822,0.00702687194745901
49,7.66562904882529e-06,0,6.70354378901071e-06,1.06264123649857e-06,2.29304981520277e-06,1.56186532829214e-06,7.48612104551202e-06,2.11793072402824e-05,0.000311440677361362,0.00016406207296044,0.00252201111879872,0.00833990796574973,0.00302305095563342,0.006964893284612
50,7.67730388624059e-06,0,6.70611882714794e-06,1.06739682876877e-06,2.29247597767442e-06,1.57179505220791e-06,7.49903351107386e-06,2.1116322523786e-05,0.000314032068792018,0.000168210260228079,0.00245480856392503,0.00827674718300775,0.0030766053560534,0.0069015868751314
51,7.6894159496391e-06,0,6.70818219693476e-06,1.0719941351909e-06,2.29159881050525e-06,1.58156748382947e-06,7.51117304119549e-06,2.10497208322551e-05,0.000316603865233773,0.000172302402344377,0.00239397910756314,0.00821006757962861,0.003129729768802,0.00683719679657195
52,7.70191917740109e-06,0,6.70974626415295e-06,1.07643324547749e-06,2.29041344784477e-06,1.59118121844014e-06,7.52254334140089e-06,2.09796693676736e-05,0.000319156815871966,0.000176312726474602,0.00233814836871186,0.00813934132485885,0.00318237470557024,0.00677183593814992
53,7.71467768660385e-06,0,6.71082376204074e-06,1.08071429645784e-06,2.28892664855134e-06,1.60063500703668e-06,7.53314846559693e-06,2.09063573085133e-05,0.000321689999589932,0.000180203494115246,0.00228710764500086,0.0080653345638203,0.00323449107430014,0.00670549674727106
54,7.72759882719699e-06,0,6.71142778470302e-06,1.08483746718067e-06,2.28715075915449e-06,1.60992775932506e-06,7.54299281128916e-06,2.08298747735886e-05,0.000324205118180011,0.000183967262350075,0.00224018655743785,0.00798816028942719,0.00328593781556595,0.00663839892454996
55,7.74060180284193e-06,4.8632441554632e-20,6.71157178035861e-06,1.08880297408344e-06,2.28509068613251e-06,1.61905737700399e-06,7.55208111460843e-06,2.07503131332927e-05,0.000326703781646072,0.000187581547658912,0.00219645520900375,0.00790747695139896,0.00333674221269077,0.00657065850842738
56,7.75359775755386e-06,1.26475483120048e-21,6.71126954443583e-06,1.09261106625119e-06,2.28275148426907e-06,1.62801457960264e-06,7.56041844515759e-06,2.0667764881646e-05,0.000329186700722911,0.000190998325985176,0.00215572275377316,0.00782382192199286,0.00338686204429048,0.00650234541173409
57,7.76650324543112e-06,2.03647347296238e-20,6.71053521252783e-06,1.09624762976727e-06,2.28013835195464e-06,1.63680840270404e-06,7.56801020068793e-06,2.05823235086418e-05,0.000331654570918098,0.000194229210661557,0.0021174163026142,0.00773743979611815,0.00343625145661295,0.00643350866304358
58,7.77925060612858e-06,2.01044368228218e-19,6.70938325321781e-06,1.09972612741585e-06,2.2772566264674e-06,1.64543844817314e-06,7.57486210161545e-06,2.04940833731143e-05,0.000334106509535626,0.000197260785394831,0.00208094558455129,0.00764818638250827,0.00348479793690805,0.00636429884811573
59,7.79177731015378e-06,0,6.70782846078622e-06,1.10304816950571e-06,2.27411177924112e-06,1.65390448986256e-06,7.58098018538532e-06,2.04031395763451e-05,0.000336544449670064,0.000200040223441769,0.00204614779703382,0.00755639323406249,0.00353245671600526,0.00629478790115058
60,7.80397118020694e-06,0,6.70588594781095e-06,1.10621409321429e-06,2.27070941112866e-06,1.66220647566171e-06,7.58637080069549e-06,2.03095878366267e-05,0.000338969469008391,0.000202598367732595,0.0020126075247651,0.00746240812348918,0.00357924349104725,0.00622502701843951
61,7.81582416693045e-06,0,6.70357113767283e-06,1.10922424545995e-06,2.26705524766961e-06,1.67034452937852e-06,7.59104060158859e-06,2.02135243649887e-05,0.000341382172582206,0.000204931904949033,0.0019799887791871,0.00736625071810726,0.00362511794371754,0.00615509993029495
62,7.82729441442533e-06,0,6.70089975697915e-06,1.11207897915139e-06,2.26315513436933e-06,1.67831895244755e-06,7.59499654142249e-06,2.01148633740474e-05,0.00034378313943157,0.000207001598285084,0.0019481780445538,0.00726811270038509,0.00367002443714367,0.00608508306513607
63,7.83834002579142e-06,0,6.6978878279145e-06,1.11477864965579e-06,2.25901503199739e-06,1.68613022546046e-06,7.59824586673086e-06,2.00138971558223e-05,0.000346171515727041,0.000208843073588504,0.0019169323594555,0.00716839324795657,0.00371379975000857,0.0060150335901707
64,7.84886588228749e-06,0,6.69455166053455e-06,1.11732361149896e-06,2.25464101191408e-06,1.69377900951616e-06,7.60079611098179e-06,1.99107237963507e-05,0.000348549202819237,0.000210468337734798,0.00188609571382755,0.00706722768136605,0.00375654247671548,0.00594501844113794
65,7.85891814828262e-06,0,6.69090784501259e-06,1.11970016091123e-06,2.25003925143072e-06,1.701266147386e-06,7.60265508824691e-06,1.98054402379654e-05,0.000350916831463286,0.000211857631660626,0.00185562305171388,0.00696474635375179,0.00379821974392381,0.0058750923401923
66,7.86848328560196e-06,0,6.6869732438539e-06,1.12192141544102e-06,2.2452160292129e-06,1.70859266449165e-06,7.60383088679141e-06,1.96981432898826e-05,0.00035327484877249,0.000213046713839515,0.00182541482647262,0.00686133872948846,0.00383880060084928,0.00580530372656757
67,7.87753934494952e-06,0,6.68276498408776e-06,1.12398904867579e-06,2.24017772073202e-06,1.7157597696929e-06,7.60433186259387e-06,1.95889295157106e-05,0.000355623629705802,0.000214060830777172,0.00179543010735665,0.00675719814861836,0.00387813230729754,0.00573571219489489
68,7.88603027450435e-06,0,6.67830044945147e-06,1.12590338046563e-06,2.23491935474906e-06,1.72276826369139e-06,7.60416663280919e-06,1.94778951234588e-05,0.000357962395006676,0.000214900485218525,0.00176570015204756,0.00665247722698468,0.00391625019822615,0.00566638603025387
69,7.89403109981374e-06,0,6.67359727257938e-06,1.12766471677954e-06,2.22945957103893e-06,1.72961063712245e-06,7.60334406918304e-06,1.93651358582018e-05,0.000360292756168536,0.00021559907406173,0.00173620972865964,0.00654749200110128,0.00395318495788625,0.00559734323782065
70,7.90155226776645e-06,4.65099813370288e-20,6.66867332720941e-06,1.1292733481708e-06,2.22380509130164e-06,1.73629857391155e-06,7.60187329143011e-06,1.92507468975375e-05,0.000362615002711153,0.000216189108675229,0.0017069797094505,0.00644243694649444,0.00398891464659991,0.00552862376849857
71,7.90858929769527e-06,0,6.66354672042002e-06,1.13072954855335e-06,2.21796264530695e-06,1.74283405310483e-06,7.59976366058699e-06,1.91348227499768e-05,0.000364929385012188,0.000216687419873634,0.00167811060406612,0.00633755529298298,0.00402336741009951,0.00546031412650809
72,7.9151289000858e-06,0,6.6582357849102e-06,1.13203357429707e-06,2.21193903706223e-06,1.74921923810376e-06,7.59702477234943e-06,1.9017419172572e-05,0.000367235947855618,0.000217124950787289,0.00164960380084783,0.00623304115029396,0.0040564334454231,0.00539243349295146
73,7.92125252834541e-06,0,6.65275907133682e-06,1.13317189519716e-06,2.20574114071758e-06,1.75545647621634e-06,7.59366645040566e-06,1.88986077845989e-05,0.000369534124784887,0.000217533405257202,0.00162150239570104,0.00612906757799972,0.00408823815826778,0.00532499483979465
74,7.92698679187472e-06,6.21044939001098e-21,6.64713534072191e-06,1.13415713907591e-06,2.19937589656362e-06,1.76154829801007e-06,7.58969873977694e-06,1.8778553057617e-05,0.000371824967722901,0.000217939083281387,0.0015939551991953,0.00602592159386158,0.00411876914046422,0.00525803464023524
75,7.93234189833906e-06,1.57660169556704e-19,6.64138355694245e-06,1.13499090019589e-06,2.19285030712901e-06,1.76749741646359e-06,7.58513190017691e-06,1.86573456375136e-05,0.000374108549326326,0.000218372287269772,0.00156692455618486,0.00592373886008914,0.00414801617217626,0.00519166869571534
76,7.93733841605955e-06,0,6.63552287931608e-06,1.1356733579012e-06,2.18617143338247e-06,1.77330672591982e-06,7.57997639939661e-06,1.85350750202213e-05,0.000376384900174968,0.000218856107430658,0.00154045652443864,0.0058226233900255,0.00417579964386202,0.00512584303523253
77,7.94204922684332e-06,0,6.62957265529693e-06,1.13620467467183e-06,2.17934639104252e-06,1.77897930084167e-06,7.57424290673206e-06,1.8411829471099e-05,0.000378653716170238,0.000219418908402054,0.00151469714132695,0.00572284392807915,0.00420225366604761,0.00506058327646861
78,7.94650942462783e-06,0,6.62355241329379e-06,1.13658499728916e-06,2.17238234699984e-06,1.7845183943702e-06,7.56792931675843e-06,1.8287695947957e-05,0.000380914450695132,0.000220093193297817,0.0014895608316298,0.00562455029279697,0.00422740569450557,0.00499595856578672
79,7.95074259540606e-06,1.35990396724243e-19,6.61748185562362e-06,1.13681445832325e-06,2.16528651585782e-06,1.78992743668996e-06,7.56105767593433e-06,1.81627600277813e-05,0.000383167757503267,0.000220887886522716,0.00146507853411296,0.00552773528064327,0.00425125474169472,0.00493201272516987
80,7.95478964107771e-06,0,6.61138085161381e-06,1.13689317793738e-06,2.15806615659353e-06,1.79521003320242e-06,7.55364181804536e-06,1.80371058372092e-05,0.000385413485353093,0.000221827468253735,0.00144135189347371,0.00543259983071196,0.00427371517519423,0.00486870314484314
81,7.95870869963554e-06,0,6.60526943086723e-06,1.1368076809786e-06,2.15072856934337e-06,1.80036991631997e-06,7.54569316715629e-06,1.79108159867971e-05,0.000387651442182237,0.000222949674526405,0.00141825932836894,0.00533936003764888,0.00429476195781922,0.0048060467115818
82,7.96253873854981e-06,0,6.59916777670179e-06,1.13657021095823e-06,2.14328109231702e-06,1.80540351543733e-06,7.53722331631253e-06,1.77839715091115e-05,0.000389880915321392,0.000224246850923147,0.00139580754556124,0.00524787311900482,0.004314516508296,0.00474415324515124
83,7.9663188937932e-06,0,6.59309621977788e-06,1.13618232533173e-06,2.13572874994213e-06,1.81032304905827e-06,7.52824402144229e-06,1.76566292393481e-05,0.000392101333077734,0.000225736048247327,0.00137403767900637,0.00515824034032138,0.00433298615708928,0.00468296938430923
84,7.97009866848133e-06,0,6.58707523192694e-06,1.13564411926502e-06,2.12807881680321e-06,1.81513283020544e-06,7.51876719537567e-06,1.75288902528546e-05,0.000394313078311436,0.000227462890289922,0.00135281604743744,0.00507077034722685,0.00435017835490415,0.00462247949680677
85,7.97392304269638e-06,1.18075300414556e-19,6.58112542019451e-06,1.13495569016655e-06,2.12034201277875e-06,1.81983733459176e-06,7.50880490198939e-06,1.74008405115165e-05,0.000396515793402989,0.000229403466866411,0.00133212890722608,0.00498518130819943,0.00436591190757681,0.00456271071947941
86,7.97783473899069e-06,1.58634423581641e-19,6.57526752110945e-06,1.1341171413279e-06,2.11252580392539e-06,1.8244411976831e-06,7.49836935048705e-06,1.7272553817403e-05,0.000398709086317791,0.000231566661244814,0.00131196908105826,0.00490148356149391,0.00438039633944853,0.00450375684530872
87,7.98189603273354e-06,6.27766809354404e-20,6.56952239519253e-06,1.1331285858125e-06,2.10463768053573e-06,1.82894921160126e-06,7.4874728898255e-06,1.71441021331294e-05,0.000400891749364478,0.000234006019476271,0.00129222002804897,0.00482001665069435,0.00439364593469373,0.00444551516147096
88,7.9861573556924e-06,2.36606497379554e-19,6.56391102171774e-06,1.13199015057942e-06,2.09668515491403e-06,1.83336632187564e-06,7.47612800329721e-06,1.70155555442297e-05,0.000403063297550134,0.00023668503068763,0.00127286358379466,0.00474043823888735,0.00440567634856833,0.00438798688319908
89,7.99065746382834e-06,0,6.55845449373796e-06,1.13068855806826e-06,2.08867575930165e-06,1.83769762404872e-06,7.46434730327819e-06,1.68869822253268e-05,0.00040522392937677,0.000239608447813789,0.00125387765740165,0.0046626990510963,0.00441639616828929,0.00433123702625407
90,7.99544687466858e-06,3.09179531667394e-19,6.55317401338744e-06,1.12923590658171e-06,2.0806170439487e-06,1.84194836014494e-06,7.45214352615125e-06,1.67584484100688e-05,0.000407373127242602,0.000242824012182402,0.00123518566929252,0.00458701508776987,0.00442586008188002,0.00427525696005945
91,8.00062534189063e-06,2.05646994344188e-19,6.54809088747448e-06,1.12763392750174e-06,2.07251657533776e-06,1.84612391500859e-06,7.43952952741448e-06,1.66300183647852e-05,0.000409510351177374,0.000246298925730388,0.00121678870351771,0.00451314930004838,0.00443416463401707,0.00421998127509894
92,8.00623818332028e-06,4.10251956344512e-21,6.54322652337521e-06,1.12588285842482e-06,2.0643819345582e-06,1.85022981252191e-06,7.42651827698357e-06,1.65017543658126e-05,0.00041163381119337,0.000250029360206341,0.00119868482397335,0.00444095758768591,0.00444133040264482,0.00416540360446552
93,8.01232759765151e-06,1.16982908653708e-19,6.53860242524142e-06,1.12398297606342e-06,2.05622071583361e-06,1.85427171170795e-06,7.41312285469748e-06,1.63737185770509e-05,0.000413743359015262,0.000254055053332158,0.00118084428213504,0.00437054048775187,0.00444735029910002,0.00411162347424555
94,8.01895828378505e-06,7.07203564052298e-20,6.5342401905341e-06,1.1219346014915e-06,2.04804052520272e-06,1.85825540272964e-06,7.39935644603747e-06,1.62459927280994e-05,0.000415839055208814,0.000258349142943637,0.00116330883721638,0.00430176544423784,0.00445213714310733,0.00405853474408682
95,8.0262887207784e-06,2.40095166841317e-21,6.53016150689517e-06,1.11973810550191e-06,2.03984897935739e-06,1.86218387008184e-06,7.38523233806666e-06,1.61186155749464e-05,0.000417920298252589,0.000262898292574049,0.00114611164896657,0.00423442038776032,0.00445585826667332,0.00400611279021129
96,8.03434900638753e-06,2.83844984399225e-19,6.5263881493673e-06,1.11739391405599e-06,2.03165370463497e-06,1.8660666975453e-06,7.37076391559985e-06,1.59916408582557e-05,0.000419986481514726,0.000267731303372271,0.00112925794773107,0.00416851409892476,0.00445853745233302,0.00395437462940494
97,8.04319516280216e-06,3.11123058773285e-19,6.52294197797601e-06,1.11488942643641e-06,2.02346233616751e-06,1.86991022005609e-06,7.35596465761236e-06,1.58651202677008e-05,0.000422035179619378,0.000272826961940506,0.0011128383340643,0.00410400016062217,0.00446019898477162,0.0039033599478911
98,8.05291219845726e-06,5.54427315936883e-19,6.51984493568377e-06,1.11223682020951e-06,2.01528251718993e-06,1.87372072975806e-06,7.34084813389555e-06,1.57391034408747e-05,0.000424066917929039,0.000278161390242532,0.00109690524197777,0.00404063338242815,0.00446075496263551,0.00385296845340388
99,8.0637440676791e-06,2.89370198445767e-19,6.51711904672754e-06,1.10943831523132e-06,2.00712323990804e-06,1.87750462774815e-06,7.32542800196733e-06,1.56136379653247e-05,0.000426081633965504,0.000283748985634519,0.00108147395469887,0.00397836282357114,0.00446031098341993,0.00380318519300304
100,8.07568521815592e-06,6.41147293980781e-19,6.51478641535088e-06,1.10649463484189e-06,1.99899178651545e-06,1.8812684196581e-06,7.30971800424649e-06,1.54887693836166e-05,0.000428078743201539,0.000289571528394672,0.00106667226931671,0.00391720189325821,0.00445893130195239,0.00375405842265875
101,8.08881547096956e-06,3.27295517092318e-19,6.51286922494336e-06,1.10340658720578e-06,1.99089568340808e-06,1.88501871121217e-06,7.29373196549677e-06,1.53645412013318e-05,0.00043005767685443,0.00029559455446449,0.00105253297923742,0.0038569072333698,0.00445664146265182,0.00370554286113618
102,8.1032434588666e-06,3.64368264156314e-19,6.51138973759514e-06,1.10017507088135e-06,1.98284260356904e-06,1.88876220377057e-06,7.27748379055054e-06,1.52409948978961e-05,0.000432015393678911,0.000301815307995859,0.00103905441171673,0.00379740071137689,0.00445342342588973,0.00365758276256901
103,8.11932785811802e-06,3.86968195625105e-19,6.51037029407978e-06,1.09680108033445e-06,1.97484022706798e-06,1.89250568987101e-06,7.26098746231763e-06,1.51181699401322e-05,0.000433953433657784,0.000308213679186354,0.00102637145405938,0.00373873113127912,0.00444926139030493,0.00361016160028677
104,8.13699276203499e-06,5.40042691286452e-20,6.50983331427511e-06,1.09328571137767e-06,1.96689624136658e-06,1.89625604878131e-06,7.24425704008719e-06,1.49961318882264e-05,0.000435871610935445,0.000314747132959917,0.00101445708412158,0.00368068472365408,0.00444427302201154,0.00356335186864506
105,8.15635099515596e-06,6.29341469102929e-19,6.50980129803229e-06,1.08961784535417e-06,1.95901834178559e-06,1.90002024207567e-06,7.22730665813055e-06,1.48749265727896e-05,0.000437769472552767,0.000321395508105597,0.00100327427329226,0.00362320008830588,0.00443848381472474,0.00351704389878903
106,8.17754364766295e-06,2.82316710968087e-20,6.51029682650392e-06,1.08580980695014e-06,1.95121423213399e-06,1.90380530924746e-06,7.21015052460879e-06,1.47545536866107e-05,0.000439646563165226,0.000328130121454835,0.000992925382653222,0.00356629393744985,0.00443191909722203,0.00347122072675855
107,8.20104135958276e-06,3.55760102336011e-20,6.51134256394097e-06,1.08186462821508e-06,1.94349162550228e-06,1.90761836337106e-06,7.19280292079592e-06,1.463504444191e-05,0.000441499470935594,0.000334906680456693,0.000983306039062512,0.00350985039193446,0.00442450150731398,0.0034258953381963
108,8.22667956427651e-06,1.27063727550103e-19,6.51296125996799e-06,1.07778389449256e-06,1.93585824521898e-06,1.9114691359142e-06,7.17527820061945e-06,1.45164281502244e-05,0.000443330872887424,0.000341691305846711,0.000974340020066282,0.00345381358136619,0.0044163542084528,0.00338107187329584
109,8.25460241303086e-06,3.09805086954837e-19,6.51517575234794e-06,1.07356931928543e-06,1.92832182597122e-06,1.91536346405244e-06,7.15759079052873e-06,1.4398732250569e-05,0.000445140505987672,0.000348439342974695,0.000966061391610122,0.00339819524439716,0.00440751243225592,0.003336682761232
110,8.28500788814614e-06,0,6.51800897024448e-06,1.06922274877982e-06,1.92089011509223e-06,1.9193084378839e-06,7.13975518969376e-06,1.42819823394975e-05,0.000446928160555297,0.000355114905951523,0.000958307028026726,0.00334295102122725,0.00439800026628828,0.00329271397987201
111,8.31840735356687e-06,3.84559115549151e-19,6.52148393799345e-06,1.0647461661607e-06,1.91357087401393e-06,1.92331143205996e-06,7.12178597054123e-06,1.41662022029424e-05,0.000448693244163036,0.000361678279074353,0.000950972148559229,0.00328804193555211,0.00438779424929193,0.00324920306601048
112,8.35458275400138e-06,0,6.52562377938946e-06,1.06014169570369e-06,1.90637187988646e-06,1.92737987350004e-06,7.10369494064139e-06,1.4051413849718e-05,0.000450433304878597,0.000368062607529217,0.000944003737299165,0.00323349130560337,0.00437691973154549,0.00320610270215205
113,8.39368632013725e-06,1.05447523144321e-19,6.53045172250136e-06,1.05540073827877e-06,1.8993009273663e-06,1.93152123766469e-06,7.08550038662095e-06,1.3937637546571e-05,0.000452151117854524,0.000374252779295849,0.000937230893855826,0.00317931189485419,0.0043654506935342,0.00316338192326492
114,8.43598127204685e-06,5.63272975437523e-20,6.53599110502236e-06,1.05053557694684e-06,1.8923684210055e-06,1.93574304497927e-06,7.06721719082574e-06,1.38248918546631e-05,0.000453846738869592,0.000380213632642661,0.00093054046730176,0.00312548058911127,0.00435340935986678,0.00312103630075912
115,8.48197330917454e-06,0,6.54226538016556e-06,1.04555028890235e-06,1.88558577260767e-06,1.94005285741408e-06,7.04886023749224e-06,1.3713261724927e-05,0.000455520291350164,0.000385854351906412,0.000923798548143279,0.00307203576105522,0.00434081198903471,0.0030791065242388
116,8.5313911546731e-06,0,6.54929812311116e-06,1.04044763830039e-06,1.87895552544338e-06,1.94445827523756e-06,7.03044449232079e-06,1.3602712234897e-05,0.000457171155906775,0.000391191054056648,0.000916890004741532,0.00301904746702841,0.00432761171961036,0.00303752557350599
117,8.58438239526605e-06,0,6.55711303801904e-06,1.03523054776339e-06,1.8724855699648e-06,1.94896693395615e-06,7.01198500519086e-06,1.34932408957247e-05,0.000458798136647239,0.000396196597144887,0.000909712681811898,0.00296649533833631,0.00431390829907712,0.00299628629754065
118,8.64127999944872e-06,0,6.56573396561046e-06,1.02990210074621e-06,1.86618382618831e-06,1.9535865014514e-06,6.99349691324548e-06,1.33848595288159e-05,0.000460403946703179,0.000400781857720046,0.000902090988231424,0.00291442427938804,0.00429972174056337,0.00295540963628302
119,8.70252863378491e-06,8.73393911383959e-20,6.57518489132996e-06,1.02446554359061e-06,1.86005824656036e-06,1.95832467532724e-06,6.97499544435297e-06,1.32775784608598e-05,0.000461989019649167,0.000404978038330807,0.000894005677777415,0.00286297384673039,0.00428507152435528,0.00291489396531736
120,8.76781100351689e-06,1.89960043502352e-19,6.58548995409458e-06,1.01892428726229e-06,1.85411681900293e-06,1.96318918047989e-06,6.95649592094577e-06,1.31714065667379e-05,0.00046355386252684,0.000408778977454157,0.00088537868196992,0.0028121040140702,0.00426993374514139,0.00287470362016427
121,8.83725677788008e-06,1.55188934192621e-19,6.59667345564136e-06,1.01327336929026e-06,1.84836757014028e-06,1.96819580512416e-06,6.93801376424473e-06,1.30663513130606e-05,0.000465098004438667,0.000412112766960262,0.000876058747701105,0.00276186552425688,0.00425435019583186,0.00283483580506819
122,8.91126856421479e-06,1.37279430014991e-19,6.60875987047805e-06,1.00752455180045e-06,1.84281856870919e-06,1.9733465751245e-06,6.91956449886697e-06,1.29624188022312e-05,0.000466621575443871,0.000415018241682834,0.00086611401353529,0.00271243556777984,0.00423836283651577,0.00279533577207672
123,8.99017487564987e-06,1.80464046081108e-20,6.62177385644658e-06,1.00168301985329e-06,1.8374779291546e-06,1.97864796872483e-06,6.90116375782327e-06,1.28596138169405e-05,0.000468127081277589,0.000417515154855153,0.000855505169920939,0.00266377773999704,0.00422198879877114,0.00275616507512536
124,9.07362634342717e-06,2.88872284412097e-19,6.63574026590834e-06,9.95752895799951e-07,1.83235381541417e-06,1.984107803829e-06,6.88282728790722e-06,1.27579398649967e-05,0.000469615342944411,0.000419559342415477,0.00084415049847575,0.00261592919172663,0.00420523225209038,0.00271731425635133
125,9.16172341432752e-06,7.49033354974707e-20,6.65068415755847e-06,9.89738470252883e-07,1.82745444489397e-06,1.98973391704439e-06,6.8645709554798e-06,1.26574146729808e-05,0.000471087250715827,0.000421191198354809,0.000832175999507086,0.00256906419378204,0.00418808179122217,0.00267879563647434
126,9.25493357383012e-06,4.97398953957281e-19,6.66663080887664e-06,9.83644201700242e-07,1.82278809263844e-06,1.99553416290019e-06,6.84641075264959e-06,1.25580982007509e-05,0.000472542712379848,0.000422454357241733,0.000819586086394493,0.00252318168991704,0.00417059688784025,0.00264064601183237
127,9.35342385279125e-06,3.49980705736122e-19,6.68360572922324e-06,9.77474715780987e-07,1.8183630956965e-06,2.00151641336658e-06,6.82836280385192e-06,1.24599159093076e-05,0.0004739829779452,0.00042333525711272,0.000806380894496845,0.00247827641189319,0.00415279237776236,0.0026028222201636
128,9.4568318180295e-06,8.30710326167733e-20,6.70163467358718e-06,9.71234804225061e-07,1.81418785768856e-06,2.007688557682e-06,6.81044337283013e-06,1.23628664442391e-05,0.000475410248979894,0.000423872357412271,0.000792705661105763,0.002434494455225,0.00413468258775818,0.00256532740308674
129,9.56522149678725e-06,8.22492636059386e-20,6.72074795623363e-06,9.64924164433123e-07,1.81027085357721e-06,2.01405850249643e-06,6.79266887001979e-06,1.22669474138642e-05,0.00047682568993829,0.000424124317500975,0.000778604474717956,0.00239188461920206,0.00411624646244842,0.00252819899257752
130,9.67911680993759e-06,1.95506953845663e-19,6.74097462619307e-06,9.58553306696452e-07,1.80663250578787e-06,2.02063417233833e-06,6.77505586033661e-06,1.2172155434199e-05,0.000478230520673928,0.000424103103914376,0.000764141881074291,0.00235037948595061,0.004097526960121,0.00249143420207392
131,9.79849523456801e-06,1.16926620569992e-19,6.76233473655138e-06,9.52128377355409e-07,1.80327422159367e-06,2.02742351041199e-06,6.75762107137092e-06,1.20784861736674e-05,0.000479625287037409,0.000423844276250667,0.000749448186805884,0.00231007454967829,0.00407854549589293,0.0024550117290093
132,9.92300279891061e-06,4.97308868572449e-19,6.78485518517753e-06,9.45654854133669e-07,1.80020102788701e-06,2.03443447973214e-06,6.74038140199026e-06,1.19859343974884e-05,0.000481011886342542,0.000423408305682516,0.000734597469106699,0.00227107749798802,0.00405931428758906,0.00241893619615587
133,1.00526653915105e-05,0,6.80856319506998e-06,9.39138369723687e-07,1.79742175216724e-06,2.04167506459929e-06,6.7233539313497e-06,1.18944940116782e-05,0.000482392190282756,0.000422821911249609,0.000719684995289373,0.00223324778187451,0.00403983152421352,0.00238327140969896
134,1.01880532683314e-05,5.20497716199945e-19,6.8334863322201e-06,9.32584708711687e-07,1.79494532149448e-06,2.04916635617751e-06,6.70655592831162e-06,1.18041581066113e-05,0.00048376761538159,0.000422118138287848,0.000704804820601761,0.0021966166089654,0.00402010253529062,0.00234796870936195
135,1.03289471433473e-05,0,6.85965252418324e-06,9.25999804215194e-07,1.79278076861128e-06,2.05690745226389e-06,6.69000486127634e-06,1.17149190000836e-05,0.000485139612338714,0.000421345757275574,0.000690049488217657,0.00216134890865218,0.00400016057123359,0.00231302861684478
136,1.04750228841656e-05,1.23475103930669e-19,6.88709007936504e-06,9.19389734245661e-07,1.79093723829722e-06,2.06490327393732e-06,6.67371840842288e-06,1.16268139663445e-05,0.000486509618564657,0.000420533659816019,0.000675509847400899,0.00212723304723745,0.00398001594972822,0.00227847556766241
137,1.06262724119738e-05,0,6.91582770703267e-06,9.12759632527328e-07,1.78942399395956e-06,2.07316191847798e-06,6.65771446836204e-06,1.15398268144849e-05,0.000487879507684208,0.000419712503687994,0.000661236602337971,0.00209424882144764,0.00395967858506229,0.00224434103676061
138,1.07833034802191e-05,1.03785161300897e-19,6.9458945380559e-06,9.0611787607281e-07,1.78825042446397e-06,2.0816915179084e-06,6.64201117120012e-06,1.14539076638887e-05,0.000489250873513236,0.00041890982245361,0.000647329821377006,0.00206256217188832,0.00393913182010413,0.00221058326977571
139,1.09457126295994e-05,1.71395128685572e-19,6.97732014638844e-06,8.99471227224993e-07,1.78742605121002e-06,2.09050024268713e-06,6.62662689001418e-06,1.13690460460264e-05,0.000490625261825557,0.000418146462586509,0.00063384940915096,0.00203194883518613,0.00391841238112938,0.00217720589055619
