Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_f,g_bike_stressLink,g_bike_stressLink_f,g_walk_speed
115,10981.689338033186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6325288360487487,0.0,-0.8032234837697991,-0.5700579636792152,0.8072621031775985,0.24716128470769022,-0.2805164717166941,-0.3531769507289873,0.10863031192884233,-2.9976115985870777,-0.5251953917296583,-0.7648899985716232,0.07720645600478641,0.5965914690192756,-0.6771742617687065,-1.1385414016762994,-1.0191637770618256,-3.366275017232596,-0.46337372474532,-0.8075196924632886,-0.47598063567855475,0.5749548902181256,-1.0642275458953314,-1.227537475133865,1.4946347721458364,-3.2445565736498962,-0.8461354153669751,-1.1580887618075646,0.23121015857688182,0.7891556118197258,-0.6553023987792881,-1.462842007554863,-0.003328947618270435,-0.0010080114492992153,-0.0703805403259669,-0.2150387875350311,0.0,7.844406537576483,0.7977194762975814,0.224037263525862,-0.731038866153948
116,10981.353652643513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6351358567307495,0.0,-0.8206236732056666,-0.5374620868233314,0.8141421692867157,0.22597653239980853,-0.297003714690439,-0.3768359231441159,0.10475056213979016,-3.002257583905377,-0.5226570909370483,-0.7562472977603825,0.07659331448915403,0.5929749022795595,-0.6774225116922388,-1.134792719381442,-0.9922900169803668,-3.6329279526617406,-0.4756888517331155,-0.8068847905758225,-0.494813271760724,0.5610984683160997,-1.092076918196028,-1.234923292299108,1.4788741062861028,-3.66263682108204,-0.8543561656507882,-1.1646652396743757,0.2515991960381487,0.7861289477120991,-0.6687154354738352,-1.4459295682239708,-0.0033131737544951083,-0.0010021129164499783,-0.07046019734602527,-0.2148517367731821,0.0,7.831387937437257,0.8021974013814266,0.19302729842926902,-0.732137717567796
117,10980.965052573585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6328461258749156,0.0,-0.8035063649572265,-0.5701814313276947,0.8074284754964706,0.24714029062752707,-0.2806161931901995,-0.3532392772792631,0.10847423834343292,-2.9978391620631535,-0.5251731962259966,-0.7648866417525177,0.07724791116707568,0.5966464599284662,-0.6771567241700661,-1.1385550641290083,-1.0190955730813498,-3.3691796850569147,-0.46345008644653857,-0.8076893894083265,-0.4741744967697965,0.5749478084835162,-1.0643807631369149,-1.2277039292792256,1.4905291324447176,-3.2432450674602276,-0.845277462107949,-1.1566017851894168,0.23104076522293515,0.7886662660041219,-0.654463307907116,-1.4612943926088497,-0.0033284499471249373,-0.00100784130919317,-0.07034076905438813,-0.2139901111228866,0.0,7.909238905812763,0.7997516706156025,0.2264706780785442,-0.7287457926643934
118,10980.639735994555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6354632298314815,0.0,-0.8208055422488768,-0.5378059841672725,0.8142815582174922,0.2261981910232706,-0.29693186895699863,-0.3766874588280332,0.10467851709867312,-3.002991624329631,-0.5226951648295667,-0.756338030327088,0.07662416702142923,0.5930645576886339,-0.677375408213584,-1.1348168793344047,-0.9921465920299208,-3.634004740018419,-0.4756752216870493,-0.8070544320116949,-0.4933563913738023,0.561194903134458,-1.0920072168597577,-1.235006205748876,1.47482315150441,-3.6576156777198765,-0.8536112534936148,-1.1631047196737312,0.2512462148269701,0.7856408314455066,-0.6677008195657582,-1.444326784547953,-0.0033127829093409535,-0.0010019916081533368,-0.07041732935449255,-0.21381156899326,0.0,7.895503160087767,0.8044677147868223,0.19504239548221347,-0.729868297039883
119,10980.255574821113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.633244101810127,0.0,-0.8039923891107454,-0.5699197291139549,0.8077240810082339,0.2468743239990882,-0.2808920568119404,-0.3535858826736747,0.10828441040967825,-2.9982998707470307,-0.52514160966616,-0.7648000585505788,0.07727331085098603,0.5966544501556947,-0.6771125113076308,-1.1385093310822652,-1.0184942017860061,-3.375773681253051,-0.4636769835976081,-0.8078388899790008,-0.47315366935720476,0.5747586490041577,-1.0648992319032184,-1.2279973947027392,1.4862618932429372,-3.2467466482455376,-0.8445804876760559,-1.1552068493530485,0.23109998064258927,0.7881226926587657,-0.6537212984449032,-1.459434315447687,-0.003327709628406285,-0.0010075859510381413,-0.07030086377804083,-0.2129658986187758,0.0,7.972035142121196,0.8020092948526214,0.22778957599555327,-0.7265171718967001
120,10979.934589270453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6358543365507643,0.0,-0.8211537510180092,-0.5378338613812021,0.8145276433814247,0.22614413681438414,-0.2970447432305762,-0.3768200288713067,0.10453803680222458,-3.0035701064070017,-0.522699726155224,-0.7563392253742299,0.07664765930873804,0.5931072994161505,-0.6773216961432992,-1.1347973320251912,-0.9916652327623009,-3.6382159618841854,-0.47578787209977635,-0.8072019719480537,-0.492351287523827,0.5611203335119664,-1.0922753135002807,-1.235228295369852,1.470616171001025,-3.6572157481860006,-0.8528771450792149,-1.1616203122483941,0.2511039143795332,0.7851107402539045,-0.6668092303452615,-1.4425336191725358,-0.0033121706729406044,-0.0010017858405308644,-0.07037532297384805,-0.21277615334225816,0.0,7.959080063817337,0.8068364654630862,0.19638308537981158,-0.7275998957154404
121,10979.550458738546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6336503497462185,0.0,-0.8044102462390065,-0.5698599581051029,0.8079937727988252,0.24685106648520108,-0.28099737611588005,-0.353740459799758,0.10818856609353622,-2.9993296951196,-0.5251735679509368,-0.7648060587051936,0.07727984341707023,0.5966992270023926,-0.6770448853500416,-1.1384691898031378,-1.0177332876616496,-3.3805559562972327,-0.46380276368353834,-0.8079676112126022,-0.4725057568126783,0.5746526377413925,-1.0651858601486999,-1.2281810554539108,1.4819549249402089,-3.2466471609460776,-0.8439975875183013,-1.153703494551965,0.23096326281865068,0.7875785011717595,-0.6528057447911456,-1.4574763913505175,-0.0033270895343412944,-0.001007382064064473,-0.07025700573238089,-0.2119276718100638,0.0,8.035312063938886,0.8046380271602576,0.2286216124367691,-0.7242626430110263
122,10979.232880194833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6362432998298844,0.0,-0.8213711262361767,-0.5381165032820743,0.8147517702122168,0.2261421250178144,-0.2970842516334949,-0.3768576235780397,0.10438768298233915,-3.0036889337469863,-0.5226986094284092,-0.7563888411714147,0.07666946148842124,0.5931701135023787,-0.677277952382889,-1.1348058701622414,-0.9913644649129726,-3.6408588124724863,-0.4757851693174894,-0.8073048108314962,-0.4912631968000936,0.5610940415006332,-1.0923698400700208,-1.2354328578994613,1.4665296539453498,-3.65480937367054,-0.8519272128877207,-1.1600865986052071,0.2508223696881636,0.7846279253148393,-0.665852976950002,-1.4409132223411611,-0.003311662707785823,-0.0010016091026164584,-0.07033398156174457,-0.21174415126591162,0.0,8.022255876785474,0.8091909746426985,0.19785199819703597,-0.7252978566441808
123,10978.851670095639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.634058959975323,0.0,-0.80473948031264,-0.5699221337287832,0.8082651217490362,0.24666947260103914,-0.2811667037310133,-0.35395423847247204,0.10798564120677243,-2.9993060721825353,-0.5251426813943358,-0.7647860097289267,0.07730442340728964,0.5967279029966827,-0.6770038684676927,-1.1384525685199038,-1.0173047466847083,-3.3850791342828153,-0.46389526518910723,-0.8080725365707414,-0.47153044799469523,0.5745267985951868,-1.0655014221354142,-1.228467494240112,1.4778252639343417,-3.2473668957918838,-0.8430631669837891,-1.1522439162424958,0.23083319041835695,0.7870681394003397,-0.6519676378291571,-1.4557949032659427,-0.003326441960483598,-0.0010071516966167393,-0.07021711604256717,-0.21090413381983106,0.0,8.097803082945465,0.8069426286995119,0.22989099075846817,-0.7219718467983379
124,10978.543132501267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6366446584308374,0.0,-0.8216446046704872,-0.5383564768477365,0.8149734082406616,0.22628640901277752,-0.2970492581054774,-0.37682108636466455,0.10431330808992502,-3.004602832945684,-0.5227517947704967,-0.7564714193302787,0.0766781170877703,0.5932398738201842,-0.6772034246316709,-1.1347920230124569,-0.9907444211812199,-3.643223801662421,-0.47579540439640755,-0.8074212406878377,-0.49069690888599404,0.561086024164513,-1.0924262324503384,-1.2355685441889397,1.46238785563452,-3.6512953677858917,-0.8512500743584648,-1.1585310137785785,0.25049163532188967,0.7840971994281052,-0.6648303263699739,-1.439095291796471,-0.003311148370637942,-0.0010014425450470708,-0.07028949963271758,-0.2107156043442843,0.0,8.084646642769474,0.811882739887057,0.19858556173203012,-0.7230200508670804
125,10978.172113696244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6344023853818594,0.0,-0.8048031982249957,-0.5705505420773695,0.808398087756141,0.24692707669671862,-0.2810146447048669,-0.3537332058241332,0.10789677530981692,-2.999476682059899,-0.5251765203470935,-0.7649311270271257,0.07732224075020461,0.596832464590125,-0.676966922230287,-1.1384950462379213,-1.017215900461743,-3.384368846923479,-0.46373591695126787,-0.8081551051372401,-0.47028116660148983,0.5746388765819662,-1.065247531142048,-1.2285300529162617,1.4739418694364812,-3.240309483798519,-0.8420673766347554,-1.1506323328356693,0.23030232495171368,0.7866303265932729,-0.6509002719965244,-1.4543645476294325,-0.003326140862858872,-0.0010070487578027183,-0.07017495518116973,-0.2098801155882712,0.0,8.160289164392736,0.8093452045971742,0.2315930152279475,-0.7196519283956062
126,10977.874685140727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6369813190817193,0.0,-0.8215678660990662,-0.539195356756771,0.8150749877787618,0.2265906571123654,-0.2968405339553135,-0.3764902536514223,0.10419618177794898,-3.004351470386275,-0.5227749301391837,-0.7566503801891397,0.0767130185515699,0.5933510398914299,-0.6771640223832778,-1.1348622152107517,-0.99093196911621,-3.641161141592836,-0.47558022019397034,-0.8075163179791877,-0.4893512767822168,0.5612713380564346,-1.092067011793181,-1.2356616492852175,1.4587638868362052,-3.6425526948241616,-0.8501094791914815,-1.1569480912164287,0.24987526748837854,0.783679645370147,-0.6637285480249344,-1.4378785332144837,-0.0033108887420753926,-0.0010013522387560764,-0.07024920905815264,-0.20972841605420534,0.0,8.14524575435365,0.8140661940143168,0.20044810972569996,-0.7207423569517285
127,10977.52163776295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.634695613606963,0.0,-0.8048475690384468,-0.5711951966372948,0.8084934462710996,0.24708234769567064,-0.28092644598018274,-0.35356769941624544,0.10774800099907735,-2.998976210947421,-0.525161043532837,-0.765036053644217,0.0773492764836251,0.5969258440375508,-0.6769713824781838,-1.13855189297009,-1.0174287331473546,-3.3831256932156815,-0.46355881067459387,-0.8082171226577977,-0.46850997035924125,0.5747339711009902,-1.0649884829468976,-1.2285893276974755,1.470332174188296,-3.234388625805107,-0.8409073248097798,-1.1491083977066616,0.229811979062351,0.7862553728434124,-0.6499953098540666,-1.453219538392217,-0.0033258762887254526,-0.0010069445858132365,-0.07013787048971494,-0.2089000377154433,0.0,8.219599585128423,0.8113477133230542,0.2340008789238813,-0.7173788799476728
128,10977.225677746883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6372505603005996,0.0,-0.8215583060550662,-0.5399243339867389,0.8151359184572317,0.22677351134193086,-0.2967352692278559,-0.3762712695540821,0.10403268701146873,-3.0036371681504623,-0.522749226947448,-0.7567616926127908,0.07675022797424179,0.5934479197357261,-0.6771778618285005,-1.1349337031042979,-0.9913534717872485,-3.6390347732736474,-0.475379999134539,-0.8075904167030205,-0.48732004208263585,0.5614075268958779,-1.0917442634633208,-1.2357080119452983,1.4553155391895163,-3.6359960493659274,-0.8488947599044417,-1.1554466966126395,0.24935708780192953,0.7833264914213313,-0.6628477031219174,-1.4368763314043258,-0.0033106592572870993,-0.0010012582614029567,-0.07021375194389379,-0.20877077253827017,0.0,8.20326405783798,0.8158605548555488,0.20323755586514616,-0.7184918530255976
129,10976.88345361625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.635011990677595,0.0,-0.8052176340365302,-0.5712093542346954,0.808691406608626,0.246829614877634,-0.2811695544201599,-0.3538409406800826,0.10750563682342129,-2.998436627455247,-0.5250832105835436,-0.7649591893685762,0.07737635102340326,0.5969424775477399,-0.6769892584479281,-1.1385406468568169,-1.0173013844676166,-3.386539999806094,-0.4636329958947908,-0.8082905035667011,-0.46684055973514904,0.5745847761064832,-1.0652573798062637,-1.228777291100364,1.4666156780615536,-3.236583162652876,-0.8399166838249944,-1.1477734741156733,0.22973797830555925,0.7858340699269395,-0.6494200379617818,-1.4518746535312281,-0.0033253063514266734,-0.001006725134740251,-0.07010460367840562,-0.2079544623841861,0.0,8.276282593976923,0.813171858649744,0.2361915331539138,-0.7151790471369325
130,10976.592799799831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.637566861194076,0.0,-0.8217647522071782,-0.540232927872913,0.8152832567978301,0.22672395838735632,-0.296826194682524,-0.37630993121560097,0.10381390785207789,-3.003126048452499,-0.5226976458983373,-0.756764422102517,0.07679271372723527,0.593491684002339,-0.6771765051841473,-1.1349532456579619,-0.9914805486891822,-3.6401973891744523,-0.4753720497401433,-0.8077039788061455,-0.4855760486948588,0.561402023238682,-1.0917943150401912,-1.2358634754912423,1.4517283869877757,-3.6341293648676825,-0.8478581797270309,-1.154054617030685,0.24911000136490197,0.782898929581909,-0.662118886894851,-1.4356386313211238,-0.0033101686051186644,-0.001001074686765266,-0.07017904073542382,-0.20782732452935976,0.0,8.260028972356132,0.8176229675185906,0.20560477073543734,-0.7162696009161281
131,10976.256315827644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6353449155474995,0.0,-0.8055453123967035,-0.5713045811937759,0.8088789808749965,0.2466918369986798,-0.28134227209626056,-0.3540029748062424,0.10728291770248136,-2.9981703365328,-0.5250299828007235,-0.7649162772718308,0.07741222122407994,0.5969665877741653,-0.6769826734437158,-1.1385314474166885,-1.0172136662282278,-3.389266201476233,-0.46370766993236573,-0.8084093963599063,-0.4652859387852551,0.5745055547192927,-1.0654677941089643,-1.22895809016729,1.46293462289515,-3.2369312727599633,-0.8390105486600827,-1.146419374720837,0.22960607912246023,0.7853838332190188,-0.6487583962910559,-1.4504910007751308,-0.0033247176073536344,-0.001006508672131163,-0.07006971439381814,-0.20701429620656936,0.0,8.332462346958486,0.815001483225478,0.23828067546802842,-0.7129732959415962
132,10975.970832142126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6378984235722402,0.0,-0.8219482870686715,-0.540585845150023,0.8154311950544749,0.22674437409998432,-0.2968738094000162,-0.3762860047516206,0.10360893916244529,-3.002816057111192,-0.5226642301129495,-0.7567892328978868,0.07683825017108185,0.5935401342356983,-0.6771581312114996,-1.1349712759352484,-0.9916100700223537,-3.641049523536456,-0.47536889429934054,-0.8078457584317428,-0.48396633183114407,0.5614371360853898,-1.0918211108072537,-1.2360242718002696,1.448175212046021,-3.6312220275509897,-0.846890308306311,-1.1526548650063997,0.24882893285024035,0.7824602486077552,-0.6613340955533868,-1.4343630046676397,-0.0033096563782426137,-0.0010008899822246768,-0.07014327107233248,-0.20689359419341194,0.0,8.316087997727646,0.8193926003572138,0.2078310397471947,-0.7140528903350056
133,10975.638823159477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6357201661288134,0.0,-0.8059588232970053,-0.5712225785001125,0.8091245227134958,0.24644785215795537,-0.2815971209868732,-0.35428057361224113,0.10703113391249287,-2.9980216823687105,-0.5249705569792122,-0.7648317022623798,0.07745013368370794,0.5969653781940152,-0.676958352846818,-1.1384954730648469,-1.0169567217213893,-3.3937234785080506,-0.46387914252622353,-0.8085540675371946,-0.4640502928537491,0.5743648384260059,-1.0658767727700942,-1.229229516540038,1.4592033998792509,-3.2393490833252083,-0.838195406653045,-1.1451193741898626,0.2295917998424849,0.7848979743571306,-0.6481357943271674,-1.448969459645484,-0.00332397449583186,-0.0010062410390981645,-0.07003473118288998,-0.20608865527384848,0.0,8.387657967574327,0.8168393984384988,0.23993659824250568,-0.710788995680967
134,10975.354601494544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.638248802849098,0.0,-0.8222243662096269,-0.5407906605632875,0.8156131535013076,0.22670608688205957,-0.29697706254960493,-0.3763527200729745,0.10339998532433722,-3.002703595072887,-0.5226320566322575,-0.7567831077325605,0.07687666010960699,0.5935760458848148,-0.6771363324693138,-1.1349662818182518,-0.9915797542525924,-3.643015776159135,-0.475426739372616,-0.8079943820938674,-0.482517441202844,0.5614204173705432,-1.0919706007774412,-1.2362121909365644,1.444536709418578,-3.629857235878127,-0.8460209717502803,-1.1512719585839095,0.24862591996697453,0.7820104312514766,-0.6605916264370978,-1.432963214272524,-0.003309059386703601,-0.0010006767721335663,-0.07010704219689529,-0.2059594464469077,0.0,8.37175352640556,0.8212180775860847,0.20983853723794457,-0.7118281832625164
135,10975.026564495587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6360880823106836,0.0,-0.8063005373260518,-0.5712997046433451,0.809341032175309,0.24631852258413095,-0.28176802301641424,-0.3544441142046281,0.10680089492973188,-2.997909602631328,-0.5249277873494036,-0.764790953454881,0.07748720298389347,0.5969847450884844,-0.6769339725705461,-1.1384740016663408,-1.0168235598060655,-3.396865562117336,-0.4639919687929207,-0.8087043212460131,-0.4627229267316595,0.5742937609430616,-1.0661524408355119,-1.2294646048534144,1.4555238268258046,-3.2396591445327165,-0.8373571953804978,-1.1437701966800928,0.22947127927971295,0.7844360245971741,-0.6474414481557931,-1.4475037589820086,-0.0033232971250274617,-0.0010059985864075054,-0.06999887392328688,-0.2051596749275233,0.0,8.44293699227021,0.8186649321773152,0.2417648144268067,-0.7085719567344146
136,10974.747163966636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.63860817110608,0.0,-0.8224126904330826,-0.5411446179295317,0.8157836455335323,0.22672611844057144,-0.2970245994411515,-0.3763324264448822,0.10318146797786881,-3.0024440110291315,-0.5226033909080013,-0.7568091793019058,0.07692326707837627,0.5936208403572475,-0.6771069092355534,-1.134975869522807,-0.9917034793761844,-3.6441259167007587,-0.4754500532709645,-0.80816027945036,-0.4810647573420494,0.5614626214048781,-1.092051144051386,-1.2364275144743875,1.4410035573071767,-3.6269326897244403,-0.8450828122412103,-1.1498780716660781,0.2483486574312944,0.7815700334088042,-0.659786343555716,-1.4316464749472844,-0.0033084740937840197,-0.0010004691489442108,-0.07007077549045163,-0.205036168454617,0.0,8.426949815777078,0.8229539805508997,0.2118954591904786,-0.7095942984840253
137,10974.424418695566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6364724707986076,0.0,-0.8066665264952447,-0.5713290843662991,0.8095774979815228,0.24615770304087395,-0.2819620874480289,-0.3546417893027544,0.10655757880329228,-2.9978288615973847,-0.5248837822679788,-0.7647382540306279,0.0775249735441655,0.5969955411448286,-0.6769029670507031,-1.1384427197662168,-1.0166477662048217,-3.4005231444087713,-0.46413857903720124,-0.8088678264990853,-0.46153113782582567,0.5742068350906457,-1.0665006493064033,-1.2297437120002321,1.4518590844728798,-3.240587173510776,-0.8365516901823049,-1.1424459922863321,0.22938377484450187,0.783966371175562,-0.6467603936747072,-1.4460033142908846,-0.003322557967156579,-0.0010057355604270457,-0.06996310311912692,-0.20424204841661422,0.0,8.497514335510973,0.8204683775198943,0.24341763587211912,-0.7063625560881315
