Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_vgvi,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_speed
138,10920.529236938022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6831449482786502,0.0,-0.8555580317902179,-0.5795995059604037,0.8410236343092515,0.228879419958777,-0.3056514231303007,-0.3741884265346327,0.0714786127102876,-3.0225067642876016,-0.5196989068727578,-0.7553728472381198,0.0825448135443422,0.5985258754994521,-0.6713236745110841,-1.1334568504055127,-0.9814115368283718,-3.700190711035426,-0.48351042770781083,-0.8305107966556798,-0.24740569426281953,0.5747779646267979,-1.113974065760561,-1.2770654941458852,1.2705597969093945,-3.432221416814824,-0.7151871315994864,-0.9519797115591303,0.1896602687346352,0.6985202676383622,-0.4989875943986933,-1.24254799261006,-0.003203542959132388,-9.65646107266016E-4,-0.06166531490928423,-0.02995061976746603,0.08374644616170455,1.189502832031429,1.4058051710631658,0.8864368016304641,3.468040509168712
139,10920.502263915329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.683703722719777,0.0,-0.8557653733529462,-0.5803488387862886,0.8415247781449381,0.22921866559807008,-0.30509530556689785,-0.3746789626815977,0.07202094403675828,-3.020145263809865,-0.5202577624298121,-0.7561484787497394,0.08189405920905708,0.5982508137290544,-0.6714529080572527,-1.1341224472069598,-0.9809538466496027,-3.7004034234754344,-0.4831602745229766,-0.8307333911759655,-0.24690842425608367,0.574578437421842,-1.1141413742698871,-1.276971386890795,1.2706468777704631,-3.430904199491133,-0.7147341641884232,-0.9520411122108898,0.18946109351874849,0.6964289738318671,-0.49880114863757236,-1.242201166433899,-0.0032039432304427325,-9.656860379582429E-4,-0.06126260565200288,-0.02924894147667074,0.09661817289516889,1.198980638884907,1.4091343088865742,0.9278945588056579,3.5728880168935246
140,10920.478360123856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.683403280045658,0.0,-0.8555239983268167,-0.5799431325635553,0.840954446251729,0.22913284363358397,-0.30530070140079146,-0.37455617156277893,0.07172413840046997,-3.021608033572024,-0.5199080767586747,-0.7559998157436252,0.0823043031341125,0.5983005637387122,-0.6713937629288713,-1.1336497800231262,-0.9813406782425713,-3.7011591707605787,-0.4833412142188147,-0.8306612954607892,-0.2466859191471427,0.574735610909857,-1.1137525173506653,-1.276852237526514,1.2730318497771578,-3.4314860384118315,-0.7151423097172114,-0.9521826648066708,0.1893695520138175,0.6973220496412732,-0.4978959928811358,-1.2417583652869497,-0.0032036355733194508,-9.656452310298013E-4,-0.06123833364782747,-0.028365936143859734,0.09588315751752857,1.1984888778052507,1.4094516772461254,0.9857490013920885,3.700733607584414
141,10920.433071087622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.681848736601241,0.0,-0.8541803411541181,-0.5776583989117783,0.8382660328140307,0.22870694433979116,-0.3063328474579115,-0.37369797909776664,0.07000111973301167,-3.0306760157713,-0.5179562191175114,-0.7547970684913778,0.08452391913608534,0.5988707021873991,-0.6710784892910252,-1.1312698522502078,-0.9769691231253006,-3.703889893592161,-0.4844048142361491,-0.8303265323510248,-0.2522560064217887,0.575470957554178,-1.111336968542297,-1.2752404451102035,1.2821007669770856,-3.434883646456514,-0.7182236446686151,-0.9537392361345164,0.1894208371032205,0.7033205185499739,-0.4957616852140027,-1.2419607871105962,-0.0032012098333480204,-9.652236333160624E-4,-0.060059052433682245,-0.026937894684438163,0.11713979666823246,1.237690455517494,1.4355020970516872,1.0989385223141026,3.938037642818035
142,10920.389553417996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682755879732491,0.0,-0.8548053688215873,-0.5786418497475899,0.8399897732588567,0.2289823939296348,-0.30579082449713857,-0.37386098282868263,0.07055434983022572,-3.028245521410088,-0.5187336775222927,-0.7549947223647947,0.08359881050790557,0.5989576212912792,-0.6712119770129604,-1.132465663206569,-0.9732426842060876,-3.702294106004483,-0.4844297366710498,-0.8312277523786398,-0.25682736316296173,0.5753209526999016,-1.1125071919974228,-1.2756909436293375,1.2814020439117557,-3.4357811000970444,-0.7169081064251641,-0.9542697226234008,0.18922077649511768,0.7010236342044891,-0.49702318221688585,-1.2420246645313802,-0.0032011558040589225,-9.651202990577643E-4,-0.058733661337055876,-0.026860240773005098,0.155540852128789,1.2703061771681046,1.459927670385932,1.1152330698165467,3.95853242437851
143,10920.37194210706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6834256286942284,0.0,-0.8553570434784306,-0.5795423841222965,0.8412702595946595,0.22916295266768955,-0.30536393989605987,-0.3741108814687087,0.07108831520283833,-3.0253128440960015,-0.5194603574332434,-0.7553009621416703,0.08277688343098605,0.5988691954905174,-0.6713495780427597,-1.133438847540932,-0.9722112230529761,-3.700895931700119,-0.4843388262547666,-0.8319603712221076,-0.25802437593722444,0.5751278522877734,-1.1136136368735803,-1.276380266318256,1.2799889765510724,-3.4357878705586398,-0.7156300449456348,-0.9542371019878948,0.18899423831380804,0.6986976770409812,-0.49766043655171427,-1.2417143489301719,-0.003201367659418393,-9.650831650900398E-4,-0.058001180440355425,-0.0263764205415313,0.17892887248721526,1.284502936913137,1.4750565557748794,1.152183727228759,4.026228315570633
144,10920.35516691868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6825928100205227,0.0,-0.8555341740602931,-0.5793087723139169,0.8402812219787931,0.22872692741242526,-0.30591886931941115,-0.3740205340797485,0.07082866383747197,-3.023792365625691,-0.5193421063608656,-0.7551411429983517,0.08306053258046896,0.5985116818310897,-0.6714256665782284,-1.1327236798995055,-0.9729598362951929,-3.7018461905325015,-0.4848121751858772,-0.8332061644785879,-0.2575687983066494,0.5751506467141523,-1.1145598628717874,-1.278125755761619,1.2767665923220268,-3.43393788433841,-0.7157054490951269,-0.9531397191687966,0.18855117741580718,0.6996744693851668,-0.4972899462015861,-1.2416359738261251,-0.003201357324917118,-9.650429884474498E-4,-0.057049192063587065,-0.026086437346629972,0.21011313484752747,1.2996530106434114,1.5016734742856168,1.1882292347452892,4.057116229194966
145,10920.347560049404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6827032125421177,0.0,-0.8555389531048516,-0.5790707451385851,0.8405332176530106,0.22869916236167911,-0.3060883694570351,-0.37381574018190067,0.07056375395998815,-3.02480864583673,-0.5191358736527976,-0.7549146523700377,0.0831575525981153,0.5986115654014943,-0.671218366011917,-1.1326083167931866,-0.9725241609459848,-3.704154856467759,-0.48521140660863255,-0.8335207977561404,-0.25783273368176185,0.5754657741638946,-1.1147689120186401,-1.278873244432016,1.2768306881086813,-3.435010388016642,-0.7157860920151751,-0.9536722747943778,0.1885363657510869,0.7000107653054116,-0.49770694752184536,-1.241641599181826,-0.003200842660544762,-9.649187796687062E-4,-0.05670778931068615,-0.02590328916208133,0.22082735248671967,1.3103352896025495,1.5097159127769695,1.2180519580209173,4.071846330292686
146,10920.333366667362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682666933729548,0.0,-0.8552521662024528,-0.578854515878814,0.8402628875600862,0.22871261300489573,-0.30606077206169713,-0.37382321943591035,0.07038555096154682,-3.025356122807286,-0.5189468634743664,-0.7549400440080288,0.08334681528146975,0.598680732084819,-0.6712032523739772,-1.1324460079327927,-0.9729336403021711,-3.7061455420527714,-0.48547047837045726,-0.8337401811846643,-0.2556923080721627,0.5756507287720055,-1.1145676089537364,-1.279270777277351,1.27811879283986,-3.435623320960459,-0.7166558275667089,-0.9549959905941126,0.18872380602841185,0.7006470215230396,-0.4983688889956177,-1.242291976780104,-0.0032005055303352,-9.648393568917723E-4,-0.05626764669967983,-0.02547055335935655,0.23450950201402504,1.3201907712992327,1.5277816640575286,1.2790881005510264,4.117491228297211
147,10920.321783666242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6826635963901837,0.0,-0.855230350760911,-0.5787285464226207,0.840226243309242,0.22871557263069503,-0.3061204881499902,-0.37375267362064396,0.07030576820324229,-3.0257733353928433,-0.5188483296086492,-0.7549060221698017,0.08342319152875503,0.5987099298883545,-0.6711585381516019,-1.1323449259395921,-0.9724895605478563,-3.707567349674839,-0.4857050282046675,-0.8340361215251781,-0.2564153678855853,0.5758039430749275,-1.1146389194260682,-1.2796743981743999,1.279456361093755,-3.4363468383832747,-0.7172414485692676,-0.956197345436444,0.18873982061502867,0.7011365414528644,-0.4990585434128917,-1.2429503409873714,-0.003200396012416801,-9.64824821627259E-4,-0.05582390459380745,-0.024972186636220903,0.24809022480497928,1.3311881714067861,1.5360687286750676,1.3453211242821035,4.174227512217703
148,10920.296159321642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6828505335106567,0.0,-0.8553682029581494,-0.5789452317572842,0.8404477902188529,0.22882389257186495,-0.3059626613982369,-0.3738608673431328,0.07064921434892589,-3.0247151683125737,-0.5190622770998523,-0.7551780949987738,0.08316790874269277,0.5986357537341747,-0.6712359782425456,-1.1326368184964695,-0.97197533591754,-3.708246914549311,-0.4855702072594806,-0.8340742590762822,-0.2587552011831145,0.5757256896978158,-1.114795152440472,-1.2799324033733708,1.2812603068026462,-3.4371356292926176,-0.7188045830342155,-0.9596219291139066,0.1889667120416079,0.7013644673903163,-0.5019923458754455,-1.2458072584692625,-0.0032011071433245553,-9.650158100017052E-4,-0.05580497835129897,-0.024225573191730927,0.2530598455805375,1.337243252279744,1.5249366772039985,1.494585007597712,4.220221529853262
149,10920.278835852489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.68298600923866,0.0,-0.8552330382444966,-0.578913441543498,0.8405939869254985,0.22899566969763746,-0.3058021970134472,-0.37391845813828184,0.07074051750737465,-3.025787290170773,-0.5190174066510974,-0.7551965320450145,0.08308652262733826,0.5986585577172118,-0.6711179336794619,-1.1328333355307558,-0.9698525916132832,-3.7054595080261743,-0.485299017191814,-0.8337745286381915,-0.25996884385016156,0.5755548698818976,-1.1139692337596252,-1.278443940511136,1.2816476652611193,-3.437629449224568,-0.7202882307493313,-0.9622270952404844,0.18931585470988985,0.7012035988745707,-0.5040478715835993,-1.2482343785488652,-0.0032012062526777982,-9.650521491521539E-4,-0.055524403960588886,-0.02339186242552222,0.2587363647036526,1.3481105825375628,1.529231987240256,1.6346839873972856,4.302794716604976
150,10920.269173664403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.683056915865954,0.0,-0.8551737002632264,-0.5788340948848165,0.8407663715675682,0.22905736918367176,-0.3057734939242103,-0.3737871763471934,0.07072940641414402,-3.0271565636750046,-0.5189358243946218,-0.7549854021388025,0.08307891916102489,0.5987797551314425,-0.6709716755459906,-1.1329217436178254,-0.9711781066995689,-3.7010956906380863,-0.48495349827886053,-0.8330040847613471,-0.2559236250307283,0.575390634505862,-1.1133199471232165,-1.2766883405239304,1.279940018836455,-3.437454364397134,-0.7204004926583856,-0.9622840760841861,0.18962682750168594,0.7010030244716013,-0.5043305250360336,-1.2485574398780863,-0.0032014246395685826,-9.651292465299569E-4,-0.056237442022441214,-0.023446034655054532,0.23402326688549008,1.3246068312064978,1.5265107879070101,1.654273225773296,4.291192820997329
151,10920.24640050921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682778069075049,0.0,-0.8552113244491362,-0.5788524653692985,0.8404323058037992,0.2287945040994487,-0.30596015946057203,-0.3737273556915356,0.07058249743190226,-3.0264270721920274,-0.5189146962833845,-0.7548619401830796,0.08322574204648063,0.5987914026333715,-0.6710909262401084,-1.1327027309868383,-0.971498866109216,-3.7014026543191245,-0.48501775976048955,-0.8329466343816596,-0.2574690421389094,0.5753424327231477,-1.1138424606653643,-1.2772674891828235,1.2788552511443059,-3.437200712579313,-0.7199025913861549,-0.9614599283741619,0.18921618265940648,0.7016831727987192,-0.5037522003451328,-1.2475810863994548,-0.003201405568409533,-9.651087421767835E-4,-0.056814891739075446,-0.02316484107900365,0.2164171734567093,1.3121061956210147,1.5066780884878803,1.679900338914923,4.336748122912461
152,10920.236308221358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682706370934682,0.0,-0.8554264307245428,-0.5789791178192218,0.8404168764265654,0.22866073654943622,-0.3060655886450685,-0.37379865574223087,0.07065215651018715,-3.0251579580934767,-0.5190631159289869,-0.7548980373278269,0.08314298119440112,0.5986726760760634,-0.6712123087235717,-1.1326074972334121,-0.9751122563432664,-3.7045465116508365,-0.484929162422498,-0.832713993389365,-0.2547015202181334,0.5753552345246444,-1.1144659905522745,-1.2782504687538019,1.2776652210996826,-3.4369745471240987,-0.7192360455501183,-0.9609001606657291,0.18900326362959083,0.7016512201284533,-0.5033969692838102,-1.2465258143601676,-0.0032018969361535055,-9.65220270456069E-4,-0.05797578915887468,-0.022781839738875636,0.18179397284958349,1.274827673464944,1.4816980446915222,1.7179499396730995,4.411262610123005
153,10920.229873609842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6827915277152967,0.0,-0.8554481812865172,-0.579255208937246,0.8404332404595384,0.2287216826412552,-0.30589465471002714,-0.37404966324198047,0.0709025683729276,-3.023747327390013,-0.5193007023733086,-0.7552100080878726,0.08295851741024796,0.5985290950948603,-0.6713482488890956,-1.1328048769629608,-0.9751376543693765,-3.7051441629179416,-0.48480752637910945,-0.8328785744283869,-0.25395600913409977,0.5752637852318321,-1.114605238482096,-1.278712751462587,1.2782500923917142,-3.4364798546645225,-0.719053740033026,-0.9606896979997168,0.1890197746913144,0.7010640676309035,-0.5032647263969978,-1.2464787162859314,-0.003202199826157865,-9.65278254787684E-4,-0.057837743893710915,-0.022925876080188413,0.18730348302918598,1.2783564203821514,1.4858968361515832,1.690091256209645,4.407016571279039
154,10920.220184095744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6829846166848563,0.0,-0.8553773134359924,-0.5794576743931904,0.8405878800625747,0.22888309835693832,-0.3056827517181343,-0.37421859726431017,0.0711606531793058,-3.023000736136535,-0.5194854540716675,-0.7554998099581025,0.0827661960712438,0.5984339016172288,-0.6713771928660967,-1.1330754536326557,-0.9748943457958615,-3.7045377500676167,-0.4846351418893856,-0.8328887102326362,-0.2522545439027142,0.575199299894977,-1.114442569679856,-1.2787367334046662,1.2793634046236309,-3.4363203411207,-0.7191265519347282,-0.9609665216512449,0.18920488527108917,0.7003433738647671,-0.5033673917795846,-1.2468290310590147,-0.003202514525938832,-9.653547057043561E-4,-0.057719010965843434,-0.02279825054654499,0.1919554902250644,1.2822759371447505,1.4932227814919192,1.7005676729013115,4.451807805976348
155,10920.212879887968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682948653701433,0.0,-0.8553464752299073,-0.5794162021036886,0.8405113925842295,0.22889482254681573,-0.30566992936266807,-0.37420359357224525,0.07114200674252655,-3.022930309721461,-0.5194788968127544,-0.7555054123866669,0.08277820479059562,0.5984523812864784,-0.6713712964815339,-1.133070176568475,-0.974690012367611,-3.7048356876358133,-0.484667388826428,-0.8329028338207547,-0.25277220292104574,0.575210323598734,-1.114434692432474,-1.2787737646467567,1.2797745474278044,-3.4361985660026875,-0.7188798031755473,-0.9605239761345129,0.18908959015376123,0.7002033029128812,-0.5027960703289502,-1.2463352560300438,-0.0032024597938651463,-9.653393166481531E-4,-0.05772690537969015,-0.022660993094646233,0.19155624603387514,1.282507378190119,1.4899086476852426,1.707508041390781,4.499650158053174
156,10920.197868266587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6829422617095466,0.0,-0.8550243421546406,-0.579187631207378,0.8403865307295812,0.22901217150492295,-0.30552156790034873,-0.3741275632955327,0.07100355900526557,-3.024005382045324,-0.519337479682898,-0.7554317016198452,0.08288594736003367,0.5986304202058982,-0.6713018201540794,-1.1330656165310942,-0.9735842688102152,-3.704628761327013,-0.48477655895615696,-0.8328053793100794,-0.255150552979723,0.5752629084649232,-1.1139602785010474,-1.2781214443017872,1.2827303469750506,-3.4370538366442953,-0.7187530142674811,-0.960560341402281,0.18888345684751529,0.6998568234924485,-0.5015361289557562,-1.2454572449261916,-0.003201930901445517,-9.652145968693022E-4,-0.05753963413909442,-0.021219823592461592,0.19746839802836727,1.2892009547471441,1.4878131917857478,1.8666135877713481,4.853328031020555
157,10920.171475152842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6829107699851806,0.0,-0.8550796921166022,-0.5789082148128621,0.8405283481026978,0.22894208474503694,-0.3057717011114046,-0.3738118007785146,0.07071276315786902,-3.0260535486675213,-0.5190466920602815,-0.7550495628154998,0.08313167955637638,0.5987791914606634,-0.6711323834716199,-1.1328240785571506,-0.9730349635953066,-3.7028159003247536,-0.48483813716899593,-0.8325082396248344,-0.2561687512712247,0.5753593994147543,-1.113706406755133,-1.2773516036202137,1.2823577896592058,-3.4376768849107795,-0.718439223072084,-0.9596589437596229,0.18889164806351727,0.7003028172906169,-0.5007599800223075,-1.2447535407890662,-0.0032013545759084394,-9.650984733041117E-4,-0.05764622991951589,-0.021648184465393093,0.19277730029280718,1.2896219566595326,1.487734235489418,1.8046377036683203,4.801685099346841
158,10920.15320998982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6828439179534107,0.0,-0.8552396193412616,-0.5788669407337305,0.8405471640430937,0.2288588888127112,-0.30587583186810574,-0.3737314610106209,0.07058151690186922,-3.026438544860398,-0.5189864274807464,-0.754923747190555,0.08322547454202124,0.598820426464664,-0.6711311428316783,-1.1327297819797544,-0.9728855257957593,-3.7015393128399996,-0.48477870215731195,-0.832339797803449,-0.2565339124383815,0.5753075520467578,-1.1136693814970744,-1.2768999814214996,1.283220315032081,-3.4378333640036733,-0.7175176097359381,-0.958081924912483,0.1885667987337212,0.6998121193992483,-0.49889390115352256,-1.2429359747291298,-0.0032008564001289774,-9.649633872043283E-4,-0.057706935129693486,-0.02110226043954392,0.19036898686034548,1.2895395757645485,1.4879541826038978,1.8437580868072898,4.998687633692806
159,10920.144451822818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682804085956855,0.0,-0.8553127215352156,-0.5789864586845003,0.8404693685404253,0.22882664224402446,-0.30585136349113873,-0.37384712064629216,0.07060871905773371,-3.025813457066548,-0.5190822692985079,-0.7550047219624749,0.08317420768239907,0.5987623547156339,-0.671194026130286,-1.1327691852707145,-0.9730122484067273,-3.701765179761772,-0.4847422191729836,-0.832398087581321,-0.2563744945814215,0.5752527421903374,-1.1137759138143901,-1.2769984719588217,1.2836546139638148,-3.437485570172988,-0.7169931703921509,-0.9573518210310191,0.1883412022700526,0.6993570473151484,-0.49800207519972345,-1.2419651069882651,-0.0032007946201001764,-9.649249204227215E-4,-0.057726714155041305,-0.020662722746439485,0.1899153365728145,1.2889208292910883,1.4866225930142019,1.8850404480577276,5.14094878306922
