Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_shopping_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_shopping_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_shopping_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_shopping_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_shopping_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_shopping,g_bike_stressLink,g_walk_grad,g_walk_vgvi,g_walk_speed,g_walk_speed_c
273,15401.979103113817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4938981729863654,0.0,-0.5341948721108076,-0.2227781289287319,1.0590873782199228,-0.36072758401644534,0.3333696925600774,0.08581398216825616,0.2673656632003538,-2.646193238803011,-2.009222336193601,-0.5731993260262079,-0.18881965463437994,0.4479941336417322,0.3064489748451545,1.20408008567283,-0.5578880624560453,-0.7126645388886832,-2.128031266139959,-1.7006194135245603,-0.21091093141381748,-0.5385951394277334,-0.5698986907949931,-0.37812714883391885,0.45343426604778897,-0.6686169710059218,-0.9492396532123724,1.4437042011052819,-1.441938692026771,-0.19469790002208331,-0.19523616914189396,0.26697764783587435,-0.6051411689967955,0.6969265830126028,-0.23698234039068675,-0.26806337819459436,-0.002211799672314927,-5.625425474346748E-4,-0.024708579402807587,-0.03790598518864802,220.01979775111803,-52.0276865672641,6.7858130439692905,23.116231773680955,2.7561183469188943,0.0,0.7882515132083867
274,15401.741550056975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4939283076568117,0.0,-0.5340812101520557,-0.22283524261699414,1.059034325601302,-0.3607660972277373,0.3333250235205636,0.08582955204906696,0.2673991163881511,-2.6480980733764907,-2.0090748220935466,-0.5731851872915699,-0.18875993447643036,0.44803253006602023,0.30685430145315684,1.2040696472236199,-0.5577314385043508,-0.7127206334677977,-2.1224998576811194,-1.700757520626856,-0.2095222725514149,-0.5359739672688845,-0.5701431338219318,-0.3815180944260474,0.4522881771216216,-0.6690085582071035,-0.9510753977735523,1.44416121894415,-1.4462875987047799,-0.19485696479322184,-0.19540331137165137,0.2671431177733202,-0.6046735876145242,0.6969300748339686,-0.23703243264500234,-0.26839492359671085,-0.0022059986125903945,-5.606382650500226E-4,-0.023483129928118712,-0.03652665492826426,235.45237094093105,-56.80050875140422,7.231847895520035,23.943847683951866,2.8970695586655535,0.0,0.8012960320543605
275,15401.604165585442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4939250781021485,0.0,-0.5339305301286905,-0.22288393556778271,1.0589441210459893,-0.3608192455579094,0.33328458181445175,0.08586297771575273,0.2674279617518343,-2.649402274312085,-2.008863419729756,-0.5731352423652533,-0.18871638988265976,0.44804500734444797,0.307157919305896,1.2040346751473823,-0.5575303473768007,-0.7127861435195076,-2.1196612833077917,-1.7011577138824985,-0.20858050725466118,-0.5342917800852135,-0.5706287438491482,-0.3834746483961963,0.4514645794264108,-0.6695602666777374,-0.9531097177273317,1.4445051219071197,-1.4491959361947915,-0.19491014137984006,-0.19549396865875543,0.26729821044068347,-0.6044477151419757,0.6969396886562144,-0.23708153274084404,-0.26854818141421044,-0.0022021328909101927,-5.593576932979194E-4,-0.02276155904839569,-0.03567589018499339,246.68200678477186,-60.30315349329423,7.555148433264758,24.54413988849703,2.997660608387966,0.0,0.8101013372490184
276,15401.525450283154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4938834260943121,0.0,-0.5337752644272945,-0.22298339573272385,1.0588897284898153,-0.3608313269985514,0.33326812277483164,0.08593731058817812,0.26745932340073547,-2.6500510831999713,-2.0088019026701165,-0.5731298866812935,-0.18862486288656843,0.44806614435367054,0.30732414685166826,1.203949170941599,-0.5573953610522846,-0.7127265436676388,-2.1192942628468225,-1.7013958091209893,-0.20827211599986364,-0.5335028010402281,-0.5705310753294672,-0.38389140620003637,0.4509671072169468,-0.6694536277852786,-0.9532797013616303,1.4441113927660933,-1.4499726995402389,-0.19494402772253774,-0.19548251101451186,0.2673799261443242,-0.6043706762238908,0.6969337284942317,-0.23713554875218487,-0.26855453175055183,-0.002199810188058515,-5.58597205088046E-4,-0.02258164966229255,-0.03543702514155857,250.95950631281184,-61.65667547441292,7.67741613252118,24.788210055168772,3.0342551125536215,0.0,0.8133394127312841
277,15401.470853605211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.493951893522527,0.0,-0.5340442332640035,-0.22287515258886711,1.0590042034368152,-0.3607374287011022,0.3333065784911043,0.08583244705005853,0.2674304357006991,-2.6502880609405652,-2.0088109252391013,-0.573108138034731,-0.18856447280271368,0.44806767885842497,0.30714274016328935,1.2039704131124134,-0.5575979336970447,-0.7128041286968521,-2.1164251447244573,-1.7014322119251402,-0.20765579458888966,-0.5322193236607724,-0.5704361236944063,-0.3855323729633026,0.4505803307279784,-0.6691753189252255,-0.953261239050539,1.4444392270596513,-1.4519339302684902,-0.19505107493510382,-0.19560853950541146,0.2673011927166035,-0.6040693420982853,0.6968530980498425,-0.23707883645770692,-0.26872219629439387,-0.0021978692521495997,-5.580380039207502E-4,-0.022050169171992193,-0.03481641388474755,258.91897414214185,-64.13679207161698,7.907231976244102,25.232158854507148,3.105542714939455,0.0,0.8200384734774304
278,15401.437336866222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.49388143641144,0.0,-0.5336112813252563,-0.22313857493780243,1.0588696486468177,-0.36084670194730867,0.33326727234839665,0.08604090876532719,0.2675110542855151,-2.650765492243159,-2.0089062950671317,-0.573179668590965,-0.18860206961603054,0.4480898835548507,0.30753002246193817,1.2038785541874268,-0.5572418899586776,-0.712635151974424,-2.116383552782323,-1.701669305605597,-0.20780968530493363,-0.5322233952191233,-0.5699868096175195,-0.38537274891607565,0.45030789799378956,-0.6687475292964804,-0.9526409846512304,1.4440831225571353,-1.4514629991233516,-0.1950323860455685,-0.19549363624172608,0.26745161097056275,-0.6042376327860466,0.6969613497622149,-0.2371918223521407,-0.26865657001961185,-0.002197464945050044,-5.578371742417356E-4,-0.02223654611725245,-0.03497205388142414,258.6277074181469,-64.08097856675178,7.898162770285445,25.246070911716117,3.1004452077055547,0.0,0.8197141732426392
279,15401.326763375444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4939183381130197,0.0,-0.5336509283896954,-0.22310602160434084,1.0589062030454885,-0.36081021166029226,0.3332540307247414,0.08600730525387776,0.2675213997407091,-2.6515629122903746,-2.008906910622749,-0.5731662819815964,-0.18858621510476856,0.4481584855453431,0.3075859300639358,1.2038795290706246,-0.5572728758558075,-0.7126774466629756,-2.112178199460378,-1.7016526964170051,-0.2071316401553237,-0.5305864474083968,-0.5694353159307188,-0.38748396456061823,0.44964588395517313,-0.6681619589022225,-0.9520957270087829,1.4444926724608265,-1.4536664660864962,-0.19517304759298504,-0.19561799219680207,0.2674793357626332,-0.6039735253779127,0.696916909505786,-0.23720859133536737,-0.2688009856494574,-0.0021944503810558138,-5.568579098112045E-4,-0.021614446963425047,-0.03421587929725324,269.446786074931,-67.48100027173022,8.210596305453086,25.876436060661103,3.1957088632281043,0.0,0.8290989702812743
280,15401.245805626568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.493900441545777,0.0,-0.533701959453634,-0.22304735849670349,1.0588957589377803,-0.3607492585630856,0.3332555963064594,0.08595161775328944,0.26749775481754295,-2.651966937115468,-2.0087538651581363,-0.5730863957677413,-0.18853292243757935,0.4481425090894972,0.3074700641062323,1.2037291349695167,-0.5572524797666725,-0.7126180421525379,-2.1090391543847207,-1.7015456045604842,-0.20659376121155001,-0.529299800471866,-0.5688108211082314,-0.3890281144881439,0.4492015223684911,-0.6674944029495773,-0.9511331241621301,1.4444064357841262,-1.4552681902583324,-0.19522247800422043,-0.1956805352602926,0.2674907184756112,-0.6037461089867849,0.6968347205309613,-0.23720604409771998,-0.2688555932077215,-0.0021913090235541233,-5.559000544582921E-4,-0.02113359573636547,-0.033620090515361675,278.409636616896,-70.3053471421105,8.468989667721882,26.41713534645161,3.2736400081849393,0.0,0.8371370147554951
281,15401.183877544612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4938966765450914,0.0,-0.5337389348488701,-0.22306960015017172,1.0589176842765544,-0.36071450804040844,0.3332670703549222,0.0859446850143767,0.2674922584316117,-2.652343670106404,-2.0088248383813507,-0.5730973504738825,-0.1884760903682264,0.4481646134733955,0.30745944428983396,1.2036853120639923,-0.5573233914792707,-0.7125464509558292,-2.1059180308815617,-1.7015415715259543,-0.2062255946498221,-0.528334005208317,-0.5682104221557625,-0.3904623908555553,0.44893051197802264,-0.666800716700418,-0.9500499350432033,1.4445170035352937,-1.4566988273826638,-0.19529572283168561,-0.19574667020535147,0.26749268401698956,-0.6035801090628187,0.6967934996625988,-0.23721548588733035,-0.26893229748795033,-0.002189362296962057,-5.552999556053531E-4,-0.0207654496057764,-0.0331477717189759,285.9401268695265,-72.68677668681926,8.686279253393375,26.882417829211004,3.338670512359667,0.0,0.8439495928013339
282,15401.137711099851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4938818965669383,0.0,-0.5337453695106351,-0.22304091153007646,1.0589162456435859,-0.36067927562961005,0.3332607084495157,0.08592324006374993,0.26748271033489324,-2.6526363790786815,-2.008803112811175,-0.5730665130942891,-0.18846990114052087,0.44820861379501536,0.3073979840259728,1.2036060261493478,-0.5573149310761886,-0.7124948584477995,-2.1036541391336843,-1.7014587940898291,-0.20598864014192328,-0.5276579545167533,-0.5676679729464965,-0.39148774366539124,0.448752079771225,-0.6662066051841637,-0.9489506940401728,1.4444974552648713,-1.4576179392528994,-0.19535099101559172,-0.1958058737432234,0.26750214276005835,-0.603470204818465,0.6967349286375318,-0.23723094601724712,-0.2689639312077688,-0.0021874388444059496,-5.54695368258467E-4,-0.02048446422754198,-0.032791921968042086,291.8924253808834,-74.57325666557203,8.857783908342324,27.26044842399473,3.389545105999294,0.0,0.8495947677791406
283,15401.103293447268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4938650692659436,0.0,-0.5337641862145047,-0.22303932994284092,1.0589060636037106,-0.36064510613187045,0.33327191652831445,0.08590659604654936,0.26746336639411433,-2.652686213254943,-2.008735151782114,-0.5730160482481013,-0.18845715196396007,0.4481400383514794,0.30733074562223245,1.2034853890522328,-0.5572773940219906,-0.7123923908833918,-2.1014293641160826,-1.701261301313117,-0.20572769937775362,-0.5270471184199094,-0.5670908875675188,-0.3923408838755615,0.44856144706411544,-0.6656221067747656,-0.9480205019483999,1.4443353548008062,-1.458247709399557,-0.19532515754556298,-0.19577547541589244,0.26750212403698465,-0.603372208167945,0.6967141787070564,-0.23721236120566225,-0.268959253897059,-0.002186042459385102,-5.543055298427536E-4,-0.020289656475376536,-0.032514713199561514,296.6296273639153,-76.07855395271909,8.994413117322427,27.584185248395023,3.4295465917686756,0.0,0.854283698959643
284,15401.078567129844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.493842622669681,0.0,-0.5337067798646346,-0.2230394454320697,1.0589054368306414,-0.36063132608109716,0.33323361552989056,0.08590714299083618,0.2674688519038356,-2.65320195689208,-2.00876896489045,-0.5730262984220671,-0.18843531076426093,0.44828372953218076,0.3073821357799443,1.2034866076647,-0.5573082254831062,-0.7123597594535659,-2.10060710998555,-1.7010280237679856,-0.20569999192342686,-0.5266641251392936,-0.566574622717925,-0.392719803211102,0.4484981451645898,-0.6652458596013638,-0.9469753391803073,1.4442820131134932,-1.4586770225497345,-0.19541269017956403,-0.19582834555014736,0.26754042000746475,-0.6033307722954526,0.6966615969843049,-0.237254676165214,-0.2689501416577217,-0.002184332938998925,-5.536929781785267E-4,-0.020101171671200072,-0.032307418757663214,300.35289207023675,-77.26213365366868,9.101436636258759,27.844534506050504,3.4606782295806178,0.0,0.8582335125206404
285,15401.059883788588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4938297760081547,0.0,-0.5338172092370528,-0.2230596660029038,1.0588960726902281,-0.36059767848443147,0.3333266178405348,0.08589382316781113,0.26743156188480455,-2.6526452402060734,-2.008836790077792,-0.5729999942498133,-0.18839468658433267,0.4480368717366717,0.3071815543876435,1.203331090135433,-0.557316442436207,-0.7121940780359799,-2.0976089389583734,-1.7012687894447762,-0.20540886440746012,-0.5263617115043618,-0.566359856694672,-0.39391314228972196,0.44851518469763546,-0.6646780558191013,-0.9463788932186261,1.444027345453089,-1.45920597875557,-0.19529608081394,-0.1957495243537151,0.2674649833868212,-0.6032118046762498,0.6966632107984428,-0.23718289868969608,-0.26896439564158736,-0.00218437654135783,-5.538970336784886E-4,-0.02001574812874266,-0.032103178351542735,303.7638352967543,-78.34983659442292,9.200133956172465,28.087182985363054,3.4893965052872074,0.0,0.8616834457087235
286,15401.04778407258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4938292873288856,0.0,-0.5335605520244912,-0.22303375884138565,1.058922428831344,-0.36061580767491414,0.3331254143150224,0.08591457720067283,0.26749806560103967,-2.6543352636937243,-2.008788273299823,-0.5730561168662542,-0.18846911723746654,0.4486292893373353,0.30755512891661857,1.203517854985025,-0.5573007876180396,-0.7123859522630327,-2.099955724428133,-1.7006497621534389,-0.20580636453794876,-0.5261984159659875,-0.565838102423774,-0.39315979233636594,0.4484399704144255,-0.6648142184414304,-0.9452820950572146,1.4443120681002048,-1.4590225906999832,-0.1956327721908853,-0.19595997933409617,0.26762677745544117,-0.6032943977879769,0.6965598603600057,-0.237359897885549,-0.2689388731548611,-0.002181131054740013,-5.524810045930424E-4,-0.019776845962940073,-0.03198851741090832,306.2734098793438,-79.14560437006119,9.271224185218758,28.265150568751753,3.5098529034112778,0.0,0.8651108429267892
287,15401.038956605276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4938212037553964,0.0,-0.5338222020783875,-0.22306274935597012,1.0589006445120315,-0.36057368077235846,0.3333329061551254,0.08588616707189332,0.2674237608184643,-2.6527848580651336,-2.0088643885570834,-0.5729898157757803,-0.1883829038105514,0.44804261567255543,0.3071468673952496,1.2032661726176088,-0.5573277920851696,-0.7121282727066419,-2.095820793952668,-1.701252864501663,-0.20531612240047856,-0.5260678434340486,-0.5659983593001535,-0.3946855639876611,0.44850249066970016,-0.6642620435377417,-0.9454790085293616,1.443881374573962,-1.4594599284669687,-0.19531825288765675,-0.19574883172726407,0.26745683326084635,-0.6031347475696396,0.6966265366322693,-0.23718344714986223,-0.26895818959306267,-0.0021832417569608614,-5.53559556417379E-4,-0.019860637703985058,-0.0318884680684299,307.63770433060057,-79.58622970053104,9.311635383439699,28.369749082871337,3.5215542189230127,0.0,0.8662230225500749
288,15401.031465388933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4938178469521004,0.0,-0.5335297867833311,-0.22304613391077086,1.058925042910053,-0.36060603769425364,0.3331050483535906,0.08591562001591461,0.267497345764099,-2.6547009917994937,-2.0088528894972595,-0.5730816128755741,-0.18847960348716236,0.44870586426713416,0.30760476976354584,1.2035040309803011,-0.5573223935820042,-0.7123623892548183,-2.0989331747283244,-1.7005310622361116,-0.20576622213285645,-0.5259110308721998,-0.565483690338174,-0.3936548459784863,0.4484487960221481,-0.6644984535229014,-0.9444559122973075,1.444252794203413,-1.4592862239854516,-0.19567443695455855,-0.19597682124503069,0.267655195234194,-0.6032417489922779,0.6965230688029508,-0.23737749025888186,-0.2689290183206932,-0.0021798063641734785,-5.520304890819891E-4,-0.01961394485091539,-0.03179540931862982,309.7942260150245,-80.2702631620918,9.372449856595411,28.522694171760648,3.5390453927873726,0.0,0.869362039907848
289,15401.022788867986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4938134197765027,0.0,-0.5337890093703634,-0.2230612849825944,1.0589031671445668,-0.36056333025014653,0.3333072432345818,0.0858835456930641,0.2674246049141013,-2.65313232879371,-2.0088812584597218,-0.5729924189234881,-0.18839370750611506,0.4481233683826325,0.30718382669646765,1.20325062207191,-0.5573277333327036,-0.7121183270039971,-2.094982816019261,-1.7011013293326294,-0.20528080667106208,-0.5258003740366158,-0.5656660875463594,-0.3950807199282193,0.44848030949270107,-0.664000885579854,-0.9447635484502136,1.443819798095429,-1.459619382270426,-0.1953599511082471,-0.1957640886266516,0.26748376162328746,-0.6030988480112375,0.696590502748153,-0.2372021742616264,-0.2689389215478473,-0.0021819854355652917,-5.531233876021868E-4,-0.019716168097293357,-0.031719537350752225,310.76592014447607,-80.58642649463206,9.401527937643841,28.604043914404357,3.5473425074151677,0.0,0.870127820259719
290,15401.015348538172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4938140715936143,0.0,-0.5335806963755478,-0.22304493621723726,1.0589192734060342,-0.3605805537200412,0.3331463543292659,0.08589992381110764,0.2674759252633472,-2.654443300837073,-2.0088018436488966,-0.5730289297603147,-0.18844995994163538,0.44856791618208847,0.3074781041504376,1.203379853841729,-0.5572861656334772,-0.7122571825742663,-2.0970646178326455,-1.7005527733234944,-0.20557519017224568,-0.5256438440338446,-0.565277268370454,-0.39440088238323107,0.44839690331847976,-0.6641661948099958,-0.9440285343584658,1.4440317941006522,-1.4593115665527432,-0.19561374826090175,-0.19590952877932427,0.26761104649833006,-0.6031630684004984,0.6965166950986604,-0.2373356308888537,-0.268901090810113,-0.0021793990262858535,-5.520035043468404E-4,-0.019530646116961786,-0.03163698874637508,312.6175534947891,-81.17539886494275,9.453867695118902,28.745261942616605,3.5622072014271233,0.0,0.8730556192079889
291,15401.009520199377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4938093720659396,0.0,-0.5337895169813591,-0.2230651829645541,1.0589039177625952,-0.36054919426963794,0.3333105203846711,0.08587793060640472,0.2674188995865653,-2.653218149566526,-2.0088585963673764,-0.5729728002690878,-0.1883781945015412,0.44811083774414723,0.30715614236228184,1.2031909244342307,-0.5573135577604268,-0.7120608312036651,-2.093773351360577,-1.7010444813524856,-0.20518567956374026,-0.5255496124282228,-0.5654292628310597,-0.39560956685791515,0.44843221344887113,-0.6637622864323177,-0.9442648357872474,1.4436967070175792,-1.4596152123347423,-0.19536465809876402,-0.1957412011929128,0.2674757249006539,-0.6030441045089574,0.6965699903513664,-0.23719642038727198,-0.26891039321977883,-0.00218115131028016,-5.528790943974063E-4,-0.01960331776865665,-0.0315632989703874,313.61995261874455,-81.50038916999341,9.483622889776639,28.82725593150998,3.5707219076296326,0.0,0.8739903105862348
292,15401.004273156666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.493806167845997,0.0,-0.5335612769587273,-0.2230464547064415,1.0589210250727912,-0.3605749959958922,0.33312602147280107,0.0858969083074911,0.267474371916316,-2.65472378060253,-2.008810963585735,-0.5730364854339733,-0.1884600238061354,0.44863053322708984,0.3075135719993785,1.2033703991826352,-0.5572963963012053,-0.7122445968504073,-2.0964839781141356,-1.7003835983177271,-0.20551863355471317,-0.5253771261872522,-0.564997616435012,-0.3946794005387409,0.4483608025208432,-0.6639697265072887,-0.9435315215676228,1.4439768550322132,-1.4593526010992863,-0.19563025733682998,-0.19590331939810382,0.26763658773479426,-0.6031378158595173,0.6964900257040395,-0.23734356306410725,-0.26886226829094173,-0.0021783783627737016,-5.516521875311557E-4,-0.019413060948165303,-0.031500588431410896,315.2003900346031,-82.00335126306652,9.528044405638024,28.954198815033504,3.583180731053419,0.0,0.8766841637547537
