Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_23,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_23,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_23,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_23,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_23,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_f,g_bike_grad_c,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_walk_vgvi,g_walk_speed
145,13607.007955049681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1337615564842116,0.0,-0.6997873379356939,-0.4160803481004674,0.7096850272169806,0.20255373817910655,0.0,0.14281332706165087,0.0,-1.48847187676103,-2.421250021794758,-0.9038413468508736,-0.5637054344941792,0.3205513504320574,0.6277228916301703,-0.3882423835139578,0.0,-0.5981754761959014,-1.7349067370143887,-0.0038559268625291236,-0.1896589925008025,-0.6571332821797614,-0.048661088558948615,0.47400802693730304,-0.1882710103420743,0.0,-0.36719365109209673,2.8805458984682693,-2.007645247171399,-0.22220171401822092,-0.2119201583695503,0.25104540843609474,0.26754019832073284,0.0,0.0,0.2014668779283977,-0.0027566370062010585,-6.97758179903546E-4,-0.05658350580016647,-0.04776423046785434,1.7067277673146268,40.02579794066159,57.97121860928017,0.0,0.6079676238091063,3.5545325876580516,1.1053923789330085,0.9973751450997702
146,13607.00021440651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1335601634275139,0.0,-0.699946764675619,-0.4164367627994643,0.7097095583621263,0.20264706789809514,0.0,0.142865123860947,0.0,-1.4891768402124104,-2.419989768209898,-0.9045266217700952,-0.5652311646163782,0.32099115485870494,0.6284026433792537,-0.3877002234448613,0.0,-0.597971515434761,-1.7340556854711693,-0.006178668524005473,-0.19017190662744016,-0.6575868309697908,-0.04960034519038314,0.4742088037702097,-0.1875971182985213,0.0,-0.3674339555826326,2.8807232093127935,-2.0075479037664046,-0.22227996691900503,-0.21204222719028054,0.25095008518133505,0.2672265442372684,0.0,0.0,0.20182062942058177,-0.0027558604248044106,-6.971418787947273E-4,-0.05674748655067657,-0.04794424174788831,1.5456861532573707,39.72823732275487,57.55147352852912,0.0,0.6065394725024582,3.5386282520280616,1.0970148932203132,0.9956127163861519
147,13606.9915680578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1338043530724198,0.0,-0.6997658988451562,-0.416040422780365,0.7097099962163501,0.20253298808911735,0.0,0.14281012642484014,0.0,-1.4883077536537905,-2.421380742561071,-0.9037438050692393,-0.563519439896394,0.3205269992246492,0.627609010080201,-0.3883064414427596,0.0,-0.5982240083410345,-1.734902940551519,-0.004503021648088115,-0.18965172086326082,-0.6571723741821449,-0.048190572880973906,0.4739798590778579,-0.1883668862991608,0.0,-0.3672244925033702,2.880493451539727,-2.0076976440002614,-0.22216527289019414,-0.21188053448969552,0.2510810359798682,0.2675633435214798,0.0,0.0,0.2014388815198461,-0.002757053433726634,-6.979479095211995E-4,-0.056600712417486675,-0.047782064813319106,1.6809703280258974,39.921549122216064,57.887347831704176,0.0,0.610520047974272,3.5517670133899886,1.104736085104018,0.996298861095436
148,13606.983973928232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1335435968460137,0.0,-0.6999764693022735,-0.4164755196214749,0.7097175739227408,0.20266142964803663,0.0,0.14286736321659177,0.0,-1.4891619272047731,-2.4198598928812456,-0.9046628430522499,-0.5654480383701093,0.321045437130219,0.62850541058371,-0.38765727039172093,0.0,-0.5980057780767097,-1.7339189331789808,-0.006999554611633008,-0.19021974150852433,-0.6576478298597257,-0.04924469651923286,0.4742452713466692,-0.1875933495878512,0.0,-0.3674164450012963,2.8807849206432175,-2.0076090560631545,-0.22232622277994588,-0.21209411359488342,0.25094984996702546,0.2672076012993235,0.0,0.0,0.20184805403660053,-0.0027563217292408074,-6.972216951823595E-4,-0.056770287539829004,-0.047975921246964016,1.5260715761770918,39.61631567479207,57.46010046234363,0.0,0.6089425497483428,3.5351224949707,1.0957716420490498,0.9947441351661439
149,13606.975695126699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.13387329003298,0.0,-0.699719698678941,-0.4160045306094433,0.7097751232720163,0.20251695115619828,0.0,0.14282534874294067,0.0,-1.4882266202034788,-2.421461233193673,-0.9036087569371262,-0.5633432043409572,0.320500707117963,0.6274968362358748,-0.38832548710055903,0.0,-0.5981590870322863,-1.734854685323219,-0.00488968149168944,-0.1896302197172665,-0.6571986075811095,-0.04761745380361124,0.47403308942295364,-0.18832572599983974,0.0,-0.3671069850930017,2.8803816946038063,-2.0076524700709397,-0.22204774874818778,-0.2117692341777606,0.2511436447905532,0.26755797347914884,0.0,0.0,0.20145094841847971,-0.002756907484694408,-6.979767892930224E-4,-0.05658007858970052,-0.04777362026415729,1.7062250828211591,39.87592485933797,57.89983634907552,0.0,0.6135636779348359,3.5520043123838327,1.1042716892604707,0.9971428042101095
150,13606.9685140281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.133497927923289,0.0,-0.7000147637932568,-0.4165088281592826,0.7096934283616226,0.20268753657158523,0.0,0.1428628173171715,0.0,-1.4891617382618128,-2.4197963314249367,-0.9048350993994875,-0.565679248580024,0.3210964686110101,0.628654362709922,-0.3876294193237184,0.0,-0.598047255397447,-1.7337897806535407,-0.0076942733210005896,-0.1902301013419046,-0.6576385636685655,-0.04889915235065285,0.47425090248969665,-0.18754693359696775,0.0,-0.36746670908219264,2.88087191446303,-2.007662203655518,-0.22240250708809858,-0.21216550252599095,0.2509217104774087,0.26721501225784206,0.0,0.0,0.20188647271867174,-0.002756911027923823,-6.973260855735173E-4,-0.05678886057745603,-0.048003270359628994,1.5250958607929659,39.52301479426737,57.3987963071399,0.0,0.6114255238356242,3.5324324036904025,1.0944301122105144,0.9945823665215646
151,13606.960596065102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.133889298395678,0.0,-0.6997192279865443,-0.41596657208812177,0.7097638378496816,0.20250218016850652,0.0,0.14281760292179763,0.0,-1.48801576680721,-2.421773499604925,-0.9035927990601308,-0.563130564682644,0.32039013626795043,0.6273850252560623,-0.38845011455662914,0.0,-0.5981591780004601,-1.7348592577198707,-0.00520060209115191,-0.1895376844066553,-0.6571011691692331,-0.04704942903987838,0.4739202170009052,-0.18847946575277064,0.0,-0.3672487500926501,2.880445704684034,-2.0077372075734723,-0.2220878256236367,-0.2117953896709939,0.25116077599298037,0.26760737521062483,0.0,0.0,0.20138473510852245,-0.002757200747102072,-6.981204826887771E-4,-0.05656699056182246,-0.047768836602297006,1.7239870131373252,39.822278395534674,57.89652238353742,0.0,0.6164703401060666,3.551735533328706,1.1050712696412854,0.9962562196965462
152,13606.953884966395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1334933548279724,0.0,-0.7000404270320085,-0.4165572893395522,0.7097250991924606,0.20270442298565097,0.0,0.1428640433165252,0.0,-1.4892138279845824,-2.419535767692605,-0.9048767380495244,-0.5658865357649057,0.3211800575241253,0.6287876302882047,-0.3875655583113802,0.0,-0.5980490570797927,-1.7336667839998956,-0.008571783971555775,-0.1902888974733253,-0.6577026540648647,-0.048485846977987426,0.47428770945679194,-0.1874737329443703,0.0,-0.36750802632507507,2.8809077504216187,-2.0077082256297802,-0.2224215730093679,-0.2121988131970953,0.2509439633297045,0.2671806745969898,0.0,0.0,0.20192595645557973,-0.002757171560882216,-6.973507623752286E-4,-0.056820026563181775,-0.04804166753382476,1.4978656687298724,39.404673017997155,57.29451142429812,0.0,0.6136972088693676,3.5285169428082654,1.0930501857730672,0.993481701635228
153,13606.945843502657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1339599627999424,0.0,-0.6996664900074528,-0.41592477594233973,0.7098316114482459,0.2024793653127373,0.0,0.14283148237028967,0.0,-1.4879510672889282,-2.4218465187735028,-0.9034280761332985,-0.5629184919647894,0.3203834732284445,0.6272270186001837,-0.38846580057543,0.0,-0.5981213131721133,-1.7348490400954815,-0.005551006935971619,-0.1895235302859439,-0.6571401498220365,-0.04646180099597524,0.47398028036771855,-0.18845845139015044,0.0,-0.36710232145199123,2.8803040115183225,-2.007685921927674,-0.22195332398442189,-0.2116691608993739,0.25122381449692194,0.2675999838671012,0.0,0.0,0.20139136343834904,-0.0027570061355588777,-6.981505718137235E-4,-0.05654505193707156,-0.04775801331269405,1.7458552865818167,39.78014418724879,57.90984793827979,0.0,0.6194990691256431,3.5522073793612683,1.1047708505754994,0.9969846600816469
154,13606.939992260568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1334337318737033,0.0,-0.7000827336704069,-0.41659948074154063,0.709693255430515,0.20273624815383162,0.0,0.1428647818318854,0.0,-1.4892451109199882,-2.41943346666276,-0.905076445374453,-0.5661663808588504,0.32123499052761334,0.6289769220264864,-0.3875095156707821,0.0,-0.5980970749049326,-1.733518599633564,-0.009245454380826934,-0.19031344807426478,-0.6576987674955205,-0.0482364144580699,0.4742991936962761,-0.18741589801176411,0.0,-0.3675872809709354,2.880998927926099,-2.007755482110103,-0.2225087693814316,-0.21227987400734669,0.25090214357668933,0.2671821275031993,0.0,0.0,0.20197169123888054,-0.002757749118840547,-6.974353029473642E-4,-0.05684283611843153,-0.048072907288825,1.4923280178043004,39.3086337772542,57.224190384448114,0.0,0.6160375190635617,3.5255860522783267,1.0916407351715012,0.9931553015512076
155,13606.932510102766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.13401675892279,0.0,-0.6996351218878164,-0.4158769228157917,0.7098692190921864,0.20245039313461943,0.0,0.14283508777936044,0.0,-1.4878200690103542,-2.4220528934383987,-0.9032885273058202,-0.5626293631612602,0.32030010631142647,0.6270476358191287,-0.38855413952713097,0.0,-0.598080223093877,-1.7348583791045193,-0.005793880418216297,-0.1894606429392258,-0.6570984665302398,-0.04583975219209661,0.47394234213430425,-0.18853972492845825,0.0,-0.36707064672702583,2.8802575884978974,-2.0076929186822774,-0.22188905902029937,-0.21159707894925955,0.25128033453002,0.2676225629863726,0.0,0.0,0.2013563939356388,-0.0027568242403211486,-6.981835887908295E-4,-0.056512891437072846,-0.04773983499997204,1.7801894083500136,39.75395017757944,57.945712383135266,0.0,0.6225931993367345,3.5533941672033165,1.1052721063951456,0.9973609585729509
156,13606.927284010979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1333805748951777,0.0,-0.7001267084114646,-0.41665637805319156,0.7096801162804514,0.20277168360741238,0.0,0.14286129217763757,0.0,-1.4893219711495744,-2.4192218755905057,-0.9052365217339869,-0.5664846998711716,0.32132047278709835,0.62919228796765,-0.3874329181693367,0.0,-0.5981312224162232,-1.7333708785159978,-0.01000801364160555,-0.19034799823604315,-0.6577093940259683,-0.047997178267628046,0.47432061074767295,-0.18733120645828308,0.0,-0.3676829634025891,2.8810728359267035,-2.007792038101132,-0.2225763342380875,-0.21234992714917406,0.25087500807686935,0.2671665813372384,0.0,0.0,0.20202757773295948,-0.0027582321294706523,-6.97488032921921E-4,-0.056870744838172636,-0.048109625289262443,1.481401772543431,39.205738719111935,57.14082049441445,0.0,0.6182469847841465,3.5221750267843945,1.0901016208568353,0.9926215257090609
157,13606.919802401677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.134074240021839,0.0,-0.6995930967146556,-0.41582232129973756,0.7099050156991626,0.20241633300173859,0.0,0.14284058608114386,0.0,-1.4876820009545983,-2.422267677202914,-0.9031157890294071,-0.5623039708907633,0.32021927383534216,0.626837440925854,-0.38863776487566554,0.0,-0.5980369163000344,-1.734863288701672,-0.006154063797077294,-0.18941192624621214,-0.6570842921143625,-0.04529077927565617,0.47390182668234127,-0.1886179790865771,0.0,-0.3670643913155253,2.880176022363859,-2.007691925470485,-0.2218043540473965,-0.21150474497494656,0.25133591610856837,0.2676410543693023,0.0,0.0,0.20131874854215795,-0.002756639693402399,-6.982313877544693E-4,-0.05648840442155309,-0.04772767389921634,1.8035756893468546,39.715601399697135,57.95912974921154,0.0,0.6255103746654346,3.553853968653375,1.1055278637558807,0.9974954956118658
158,13606.915226996794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1333196149302813,0.0,-0.7001770055540151,-0.4167176549306132,0.709661904180303,0.20280977782559936,0.0,0.1428584434966604,0.0,-1.4894175638338136,-2.418977397796304,-0.9054117661352691,-0.5668261677487517,0.32141963615974295,0.6294278274932907,-0.38734780593352675,0.0,-0.5982009121734319,-1.7332219833235076,-0.010741719628676108,-0.19038228188788273,-0.6577190324530965,-0.047829326425214744,0.47435122619851555,-0.1872635945860813,0.0,-0.3677656158069076,2.8811538017607328,-2.0078341765785055,-0.2226547861126645,-0.21242934974887995,0.2508390594631072,0.26715243055128096,0.0,0.0,0.20208570967772344,-0.002758755950322285,-6.975423303714136E-4,-0.056897859178909285,-0.04814618932046059,1.47066544253464,39.10379849894307,57.05565153986562,0.0,0.6203779305736261,3.5187112934941105,1.0886268339600351,0.991986051395049
159,13606.907752830983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.134131595842315,0.0,-0.6995499553646183,-0.41576621123331003,0.7099379391025846,0.20238062686170488,0.0,0.1428463532167645,0.0,-1.4875123946673896,-2.422527630750975,-0.9029563749429135,-0.5619765874387626,0.3201182911659524,0.6266113338745724,-0.3887299702186922,0.0,-0.5979696249009245,-1.7348495021777053,-0.006561039418712876,-0.18936836455284442,-0.6570775995332123,-0.04478726578226031,0.47384384632550036,-0.18869709771376142,0.0,-0.3670925433555894,2.880101138056371,-2.0076931159957843,-0.22172324779938113,-0.21141534723841074,0.25138956549153085,0.26765852879016133,0.0,0.0,0.20127584719716418,-0.002756489999003983,-6.982931084211499E-4,-0.056466297402030914,-0.04771794407647349,1.8255299625212444,39.67512402792287,57.9659848491449,0.0,0.6283149837140899,3.554049067490716,1.1057750372166735,0.9974733405074606
160,13606.903819118133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1332642421471237,0.0,-0.7002271390586091,-0.4167776543900983,0.7096473708240155,0.2028466504545767,0.0,0.14285427096685238,0.0,-1.4895214215357933,-2.4186999969123244,-0.9055636647615156,-0.567155253122378,0.3215307513760365,0.6296706243014407,-0.3872631704535248,0.0,-0.5982849609769012,-1.733086466228597,-0.011495353480935725,-0.19041461463636575,-0.6577322312009429,-0.047651001913513624,0.47439127783304913,-0.18719968494376354,0.0,-0.3678217388383008,2.8812331872570804,-2.00788577114971,-0.2227320792810162,-0.21250899592137612,0.2508095258144475,0.2671396899816167,0.0,0.0,0.20214162288665483,-0.0027592930052691097,-6.976004983177429E-4,-0.056924836240204085,-0.04818272807562257,1.4591526819003038,39.00238017534777,56.96838790344284,0.0,0.6224569116784754,3.5151991812433683,1.0871950772831604,0.9912679077995136
161,13606.895771351836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1341800924213876,0.0,-0.6995056792295137,-0.4157173118489839,0.7099683382658323,0.20234869600659391,0.0,0.14285537652362576,0.0,-1.487352931505046,-2.4227858457829474,-0.9028143075861718,-0.5616789786319364,0.32002187722331693,0.6263892614614576,-0.38880719235354716,0.0,-0.5978863706905001,-1.7347928085081996,-0.0070021985651664495,-0.18933517434167008,-0.6570841327810161,-0.04440593150652732,0.4737869206238769,-0.18874819712288066,0.0,-0.36715814496390536,2.880010560118861,-2.007672935428506,-0.22163096332209145,-0.21131506958182888,0.2514320851217746,0.26766655072151907,0.0,0.0,0.20124519077559974,-0.0027563002999164005,-6.983425634499638E-4,-0.056450312558449935,-0.04771409556276416,1.8420590747086523,39.62670771846299,57.95672525295767,0.0,0.6309231251374862,3.553650647288417,1.1057166156660743,0.9973776930136342
162,13606.891281109158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.133205619716409,0.0,-0.7002768985315196,-0.41682833474410264,0.7096236489226494,0.20288198047106612,0.0,0.14284760977102948,0.0,-1.4896330614841298,-2.4184233183022528,-0.905701157831439,-0.5674494297894854,0.321629562584528,0.6299054516678407,-0.38718725906859375,0.0,-0.5983939933937606,-1.7329720460503035,-0.012105937010825064,-0.1904138198318934,-0.6577063328982136,-0.04747673906591539,0.47443592062180584,-0.18717172669026297,0.0,-0.36781682247782543,2.881315054602718,-2.0079423706877373,-0.22282125326908064,-0.21259773489788633,0.2507743641819148,0.267143037878987,0.0,0.0,0.20218069002955652,-0.002759850228467345,-6.976632341561456E-4,-0.05692891325963569,-0.04820179819722722,1.4781083988357662,38.935142415187016,56.93356493381734,0.0,0.6247370451550355,3.513285210911572,1.0865354704598091,0.9909229409204254
163,13606.879508220562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1342515268528701,0.0,-0.6994396376084768,-0.4156710184814039,0.7100222771779615,0.20230507384538526,0.0,0.14286489757468226,0.0,-1.487147430476329,-2.4229647083477635,-0.9026098238047371,-0.5613962271020696,0.3199461309052456,0.626167084905405,-0.38885755887816864,0.0,-0.5977342763259735,-1.7346317433373546,-0.008239684921479074,-0.1894187241182516,-0.6572452970455548,-0.04416834069099282,0.4737322655092811,-0.18868635190958347,0.0,-0.3672855723630871,2.8798468144622684,-2.0076495475383385,-0.2214796193230313,-0.21116200419142617,0.25150886082990703,0.26763164060756317,0.0,0.0,0.2012352196966731,-0.002756168771732891,-6.984183702651762E-4,-0.05649690265482157,-0.0477626369989817,1.7812540065362277,39.478024904418334,57.79070558194769,0.0,0.6326819193042991,3.5480599326225764,1.103140586757033,0.9963557612967606
164,13606.875202288466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1331860655061603,0.0,-0.7003240934556992,-0.4168448566912447,0.7096175421588619,0.20290757955276625,0.0,0.1428308873279095,0.0,-1.4896638670384599,-2.41822079542479,-0.9057864844161859,-0.5676052304090361,0.32176407470497803,0.6300711654866744,-0.38718656438972904,0.0,-0.5986603282141212,-1.733005910920706,-0.01249013589191434,-0.19037843194767065,-0.6576838620395666,-0.04711336129990579,0.47451998178905735,-0.18729170550574062,0.0,-0.36762787480423326,2.8813795043194603,-2.0080412458628163,-0.22289860010282875,-0.2126691908062467,0.250758876331182,0.2671847194701632,0.0,0.0,0.2022014423235844,-0.0027607080140346603,-6.978568989923899E-4,-0.05693813230094693,-0.04821565990414932,1.4680486624944307,38.85363724214142,56.87301056038218,0.0,0.6271212777089861,3.5114308079145276,1.0858856106152197,0.9903629913296483
165,13606.86410580546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1342703098182754,0.0,-0.6994188415926567,-0.4156722989825441,0.7100442020027069,0.20229417320171356,0.0,0.14288364057137806,0.0,-1.4869445129560508,-2.423231400320796,-0.902710439134192,-0.5614082836985024,0.3198249114127323,0.6260492274706078,-0.38887900133653286,0.0,-0.5975335075203227,-1.7344074856055247,-0.009091999672783482,-0.1894756252108165,-0.6573261842339584,-0.04389755745893375,0.47367433766934103,-0.18863468442705986,0.0,-0.36744023965849243,2.8798475649093636,-2.0076337120508936,-0.22143964292050258,-0.2111205394138022,0.2515279339592943,0.26759701405299946,0.0,0.0,0.20124339917460254,-0.002756174324595922,-6.984547470826256E-4,-0.05651588258511832,-0.04779219706512565,1.765523909017568,39.37921854682238,57.70407253630381,0.0,0.6347794023327955,3.5448676849369836,1.1015478737874664,0.9959845109103869
166,13606.8576798427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1331660732698954,0.0,-0.7003617303651416,-0.41682662016914784,0.7095848170344796,0.2029323491842837,0.0,0.1428129769264613,0.0,-1.4895995252177623,-2.4182293365254646,-0.9058048194984364,-0.5675736060615725,0.321793045360699,0.6302100219174457,-0.38726861711950805,0.0,-0.5988671848744925,-1.7331204411351413,-0.012438450828112981,-0.1902259361673127,-0.6575023098179422,-0.04656340420253997,0.4745149731912132,-0.18745442163830967,0.0,-0.3676006685179549,2.881519803010006,-2.0081660517087703,-0.22302092883229171,-0.21278008279997462,0.25074496453668216,0.2672726248307316,0.0,0.0,0.20215597113113948,-0.0027615924474380313,-6.980925355332607E-4,-0.05691088557741948,-0.04819680183778246,1.5138868719071255,38.83885095765386,56.9185166658635,0.0,0.6300072068418723,3.5128792528198955,1.0874021449913367,0.9898454615359893
