Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_23,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_23,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_23,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_23,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_23,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_f,g_bike_grad_c,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_walk_vgvi,g_walk_speed,g_walk_speed_c,g_walk_speed_e
404,13605.192589565733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181959595916546,0.0,-0.4404335621222656,-0.20876110220681116,0.7191538239666638,0.18278931416544106,0.0,0.18211504874913687,0.0,-1.7305744037878315,-2.367664027642928,-0.6828677768773437,-0.1880843501448301,0.32482413142655014,0.608924643099382,-0.34385199536444533,0.0,-0.4660245418088035,-1.8146693317375004,-0.13637492005351712,-0.10344430301529257,-0.8475710354120997,0.0553354079138661,0.4552295226756435,-0.18868974521784582,0.0,-0.425348428747456,2.7455760815033754,-1.5228663164594773,0.016226007293369624,-0.3945921806923556,0.23885801985878444,0.26186146489434764,0.0,0.0,0.15204564581817098,-0.0027439469345778844,-6.922311960706602E-4,-0.05724474078774842,-0.044793438500234116,-0.4420418650060836,45.87537814676677,65.57753908406181,0.0,0.9298566452642726,3.0600917594804313,1.23456617774609,1.0106416703467314,1.2807149604320707,-0.19936512593134098
405,13605.184316202547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.318133534238599,0.0,-0.44042151669603113,-0.20884324975273882,0.7190210292108964,0.18282054296815017,0.0,0.18207517121054645,0.0,-1.7301426837987715,-2.367589133297082,-0.6830459584193461,-0.18777595244205608,0.32507158333767705,0.6091611115615073,-0.34402290330321234,0.0,-0.46584030665990195,-1.8136112247316,-0.1409194847699218,-0.10344786553514193,-0.8475399676198359,0.05379705346868319,0.45507083066398923,-0.18868015385492642,0.0,-0.42540187379203764,2.7460138909615908,-1.524608396986341,0.016163281335556872,-0.3940435682395641,0.23874205564351972,0.26178899561187763,0.0,0.0,0.15219503993414768,-0.0027457094380593486,-6.928164418212267E-4,-0.05737901398388974,-0.0449969374891606,-0.48970068037988956,45.41513150176973,65.0119350629183,0.0,0.9270770995127587,3.0435704890536623,1.2261473814966282,1.006823642237057,1.2743221913614475,-0.19902006939522585
406,13605.176257548585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181538513432096,0.0,-0.4404279508602097,-0.208768694125682,0.7191070000190106,0.18278142325686203,0.0,0.1820923654834246,0.0,-1.7302984838653872,-2.367673261314384,-0.6828607890237365,-0.1880205001349568,0.32482829470231916,0.6090501131756263,-0.34389414681252,0.0,-0.46595955908340564,-1.8141472266009913,-0.1382471028015128,-0.10346224786458892,-0.8477277234693097,0.054735509962912494,0.45521969068031937,-0.18861578066996007,0.0,-0.42545653450642096,2.7456926759649805,-1.5234099784453878,0.016238965415852867,-0.39471533602847675,0.23879813747400622,0.26183390460770684,0.0,0.0,0.15209117490979016,-0.0027452341783075437,-6.926476492821739E-4,-0.05733763589326129,-0.04488769347185062,-0.4878058131043967,45.56624848149677,65.23446612322576,0.0,0.9298064438156916,3.053847879569953,1.2299239947078322,1.0090088295229307,1.277552016513448,-0.1995171804374118
407,13605.170374281726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181090309798038,0.0,-0.4403964489836934,-0.20886031015005205,0.7189821101694579,0.18282668965997578,0.0,0.18205644011942704,0.0,-1.730053682013017,-2.3675711922893967,-0.6830802911127639,-0.18771810812389778,0.3251364118694188,0.6092078529793374,-0.34403951192196774,0.0,-0.4658339590401688,-1.8133885711652427,-0.14172863554862647,-0.10340504589514561,-0.8476667593291904,0.05339223826134503,0.45509880988317175,-0.18866153701394534,0.0,-0.42551047853833135,2.7460873260052567,-1.5248519231488555,0.016167522570508734,-0.394151041547523,0.2387139345004267,0.26177522670369563,0.0,0.0,0.15224289930959245,-0.00274608013103245,-6.929482874925797E-4,-0.05741534076840077,-0.04504670156847138,-0.5121984306793652,45.20403205972778,64.79170689077478,0.0,0.9276726569962181,3.0415441466270394,1.2233827096686676,1.0060877667825099,1.2725671526606799,-0.19921504642480267
408,13605.166127029885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181872275009465,0.0,-0.4404422970450391,-0.2087474783078254,0.7191548041327049,0.182763778007516,0.0,0.1821186899527409,0.0,-1.7303551166699236,-2.367741264515429,-0.6828389886307782,-0.18814197401664545,0.3247422306623227,0.6089543378853508,-0.34388661633175555,0.0,-0.4660487543190797,-1.8143228859086993,-0.13678934809817805,-0.10346539629656543,-0.847774334938433,0.05504963603034251,0.4552465420273481,-0.18864259794762486,0.0,-0.42552202939911893,2.7456055783817352,-1.5230715652959306,0.016260730909741193,-0.3950226674722153,0.2388177316893086,0.26187747964709307,0.0,0.0,0.15203711001832398,-0.002745039040295505,-6.925598547078296E-4,-0.05731217954176011,-0.044841069465926295,-0.4766670480033263,45.57730296206361,65.28779965606506,0.0,0.9317362246059997,3.060250848587303,1.2314904953428842,1.0098948612200696,1.2787983466009551,-0.19978791997010734
409,13605.156937253614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.318120895044934,0.0,-0.44040948022384857,-0.20884696558401958,0.7189999906223169,0.18281725715317376,0.0,0.18207121159576756,0.0,-1.7300149759422416,-2.367608708938938,-0.6830645194963593,-0.18777552591344332,0.32508838413921637,0.6091820426698142,-0.34403537645066473,0.0,-0.4658651071623146,-1.8133781045447384,-0.14116791608659499,-0.10341842357451508,-0.8477042640083788,0.05345207783392496,0.4551016966900661,-0.1886749484501737,0.0,-0.42554311714833554,2.746058063268195,-1.5247535179476392,0.016187214570204538,-0.3942947469304161,0.23871498492076182,0.26179278906522285,0.0,0.0,0.15222269505749156,-0.0027463160245418637,-6.930095739543386E-4,-0.0574182481152712,-0.04503844442221894,-0.5116390708855302,45.13978193341093,64.74808709074016,0.0,0.9289468899841278,3.0445180246585126,1.2233692242285963,1.006298741578355,1.2726845763829704,-0.19936218137859543
410,13605.14966127449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181617229058058,0.0,-0.44042448126050004,-0.20878270603465263,0.7190961217531783,0.1827773426911739,0.0,0.1821044009539363,0.0,-1.7302107029313674,-2.3676560512677267,-0.6829188433634424,-0.18802021607186953,0.3248764021684588,0.6090078355479059,-0.34393863746232745,0.0,-0.4660022730288287,-1.8138795499287328,-0.13820807275936267,-0.10346678256814892,-0.8477227984026275,0.05434599415377197,0.45517903589284886,-0.188685369517195,0.0,-0.42551298765951,2.7457663329774236,-1.5236060306147599,0.016244952160638138,-0.3947902175221753,0.2387861026586206,0.26186074188071545,0.0,0.0,0.15210935297185338,-0.0027456464862035098,-6.927642717781604E-4,-0.057349668107492216,-0.04491711459218768,-0.4814293771526869,45.34041427434164,65.02734955256695,0.0,0.9315623283713333,3.0562364871952408,1.228052841168756,1.0086081744219217,1.2764198716405972,-0.19967690785985995
411,13605.144490456963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181073515022643,0.0,-0.44040848683765327,-0.20884984710421092,0.7189849094621992,0.1828064211426314,0.0,0.18206752647072844,0.0,-1.729879898007181,-2.367581760229369,-0.6830714745427415,-0.18777460841406643,0.32509022161360296,0.6091861612200916,-0.3440696843455172,0.0,-0.4658650171839208,-1.813066350390457,-0.14177742714151273,-0.1034521568608044,-0.8477011715627303,0.053093955518878744,0.45507090570177944,-0.1886807925925835,0.0,-0.42556668117066543,2.7461195566241123,-1.5249482116482962,0.016193718715318463,-0.39441324306603637,0.23869703802676692,0.26180111920483695,0.0,0.0,0.1522397007815218,-0.002746949906294486,-6.932043210062548E-4,-0.05745178412994744,-0.04507805977008567,-0.5196372970866211,44.964701426245206,64.57099753870894,0.0,0.9294571296836109,3.0432154705676226,1.221256843205237,1.0056383620921818,1.271329812417353,-0.19946983220919756
412,13605.13948669904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181754885154848,0.0,-0.44042019339814753,-0.20877617116315944,0.7191179506722214,0.18277249734895173,0.0,0.18211151469989756,0.0,-1.7302636752321439,-2.3676701560339213,-0.6829114498094677,-0.18806247327921524,0.3248500053269805,0.6089600302656801,-0.3439367462167318,0.0,-0.46605401288205245,-1.8139632367139686,-0.13722974193221177,-0.10346148096099454,-0.8477206966788355,0.054472462476839276,0.45521356046571326,-0.188700401921495,0.0,-0.4255392200809757,2.745714727947509,-1.5232981079615253,0.016247921278087205,-0.3949498882835346,0.2387955048787403,0.26187997839915,0.0,0.0,0.15208539589588516,-0.0027454135464357148,-6.926841293454028E-4,-0.057327592983157726,-0.04488870148722892,-0.4672398731468345,45.31948923014471,65.04101247552514,0.0,0.9330300833682094,3.0608367432519166,1.2289457986665295,1.0090754467756267,1.2772093680962644,-0.19981992203588642
413,13605.13216656747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181114710264472,0.0,-0.44041139744525987,-0.20884962572398755,0.7189879632694121,0.18280359029030302,0.0,0.18207301322674274,0.0,-1.7298429656865204,-2.3675901411570686,-0.6830775395082336,-0.18778372251723513,0.32508831739465277,0.6091766712406805,-0.34408095473695655,0.0,-0.46587949014578744,-1.812989590949325,-0.14149713167058403,-0.10345938446827531,-0.8476878111930859,0.05301294387014719,0.4550675490942822,-0.1886957345867745,0.0,-0.425579178614191,2.7461270388046692,-1.5249224790477944,0.01619652662592489,-0.3944529482894713,0.238689390076926,0.2618082115287157,0.0,0.0,0.1522354438596193,-0.002747128054426773,-6.932564607910756E-4,-0.05745245319314944,-0.045080149041028555,-0.5118590683019004,44.883748214542365,64.50793085674532,0.0,0.9304265662841587,3.0452390241504412,1.220942331423608,1.0055594568211375,1.2711874634371156,-0.199518611050189
414,13605.12585240869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181644937528156,0.0,-0.44042241030488183,-0.2087851459670527,0.7190950615521942,0.1827745514910969,0.0,0.18211083877576606,0.0,-1.7301439531545058,-2.367641616081288,-0.682936556895641,-0.1880334307975536,0.3248823019377158,0.608980920094302,-0.3439672918948094,0.0,-0.46603235712619495,-1.813697805360116,-0.13776334240384638,-0.10347409356771449,-0.847676010718774,0.054100875724675694,0.4551711380604298,-0.18872068658184887,0.0,-0.4255256673763116,2.745795794361248,-1.5235348049073125,0.016246921822438302,-0.3948975156049973,0.23877333700865283,0.2618777212563879,0.0,0.0,0.15211055934395146,-0.002745942256720838,-6.928512256245677E-4,-0.05734809041507761,-0.04492567007358234,-0.4614136852741054,45.17025331267835,64.89150749720876,0.0,0.9334092159775641,3.0600657433589484,1.227294605127101,1.0083576625063844,1.2760684819087256,-0.1997774764534359
415,13605.119965492422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181112000212483,0.0,-0.4404196415351965,-0.20885196468428185,0.7189797334607045,0.18280654159838514,0.0,0.18208009783424847,0.0,-1.7297757478846774,-2.3675813326223794,-0.6830899368943123,-0.18776052278891622,0.32511375856467817,0.6091945669744945,-0.34407621922581494,0.0,-0.4658585690198849,-1.8128641407177453,-0.14140216740437175,-0.10348085967434935,-0.8476329502081871,0.052862941790596245,0.45503289171782,-0.18872813784997927,0.0,-0.42552237188011366,2.7461376671465834,-1.524967110801107,0.016200892258251463,-0.3942590441399295,0.2386814319895678,0.26180175353086377,0.0,0.0,0.1522455517079584,-0.0027474664123793954,-6.933652587931615E-4,-0.05745410829418525,-0.04509098941160921,-0.49612034740125616,44.79396650457918,64.43319203898959,0.0,0.9312307055365819,3.046942923290809,1.2203786420524438,1.0054070611729478,1.2709013723400076,-0.1993649986363127
416,13605.114946247333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.31817334926909,0.0,-0.4404274107754754,-0.20876699671323784,0.7191148451483419,0.18277663177886694,0.0,0.18211837518964055,0.0,-1.7301488171377424,-2.3676451916795274,-0.6829097421039515,-0.18809364815946494,0.3248206725387972,0.6089572070076811,-0.34397587765807697,0.0,-0.46606179276157855,-1.8137392560906855,-0.13699279122969074,-0.10347519822989121,-0.8476469835762578,0.05416701377795208,0.4551920321970726,-0.18872486009300518,0.0,-0.4254762086634939,2.7457630034604903,-1.523137710270313,0.016256265767810772,-0.39504552266142917,0.2387811366754354,0.26189480232598444,0.0,0.0,0.15209261970178847,-0.0027459327183333893,-6.928391668680019E-4,-0.057330129279908756,-0.044905683881171075,-0.4381010010702123,45.15101450482008,64.9037128713458,0.0,0.9346739977493649,3.064476238190203,1.2281337467929412,1.0086918604845632,1.2769473285035537,-0.19978857352563298
417,13605.108112685133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181091597390293,0.0,-0.4404183138211634,-0.20884620366631637,0.7189843057035248,0.18280535268981196,0.0,0.182077881982034,0.0,-1.7297345140949443,-2.3675755582230877,-0.6830855337699052,-0.18779790165792362,0.3250685547304766,0.6091786339698241,-0.34411294369382395,0.0,-0.4658794411805868,-1.812777401080325,-0.141190779917894,-0.10347502459396389,-0.8476200903155461,0.05274704871493774,0.45504662408621127,-0.18871946416897872,0.0,-0.4255399981307347,2.7461653187497785,-1.5248204546614232,0.01619574023516689,-0.39447480740358415,0.23867155824449857,0.26181653636105773,0.0,0.0,0.15223940163038185,-0.0027475845838146828,-6.933952764959502E-4,-0.05745351146020323,-0.045094029379951085,-0.4821953750370961,44.72221827305091,64.37941100989264,0.0,0.9321297388379439,3.049185141156138,1.220290422086174,1.0051975309178718,1.2709768730867754,-0.1994533377969695
418,13605.10281526076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.318165747503014,0.0,-0.4404253646121161,-0.20877988965473354,0.7190975236191737,0.18277767843786188,0.0,0.18211548858777857,0.0,-1.7301095027775204,-2.3676358327533005,-0.6829360180476312,-0.18805406256830554,0.32486062442977276,0.6089685843546837,-0.34397052259197197,0.0,-0.4660468372838776,-1.8136357265956404,-0.13690220487996962,-0.10347398749049322,-0.8476331630493135,0.054012532462234,0.45518254463784014,-0.18873641982121636,0.0,-0.42550896335323307,2.7457727626751316,-1.5232093579137513,0.016242358195575297,-0.39488411829188114,0.23876221221019084,0.2618845848038276,0.0,0.0,0.15209883234473331,-0.002746049252793152,-6.92883983473348E-4,-0.05732927847800632,-0.044914477838738406,-0.4236515318165131,45.068867285481424,64.83626685587056,0.0,0.9354687833483444,3.06628785125707,1.227800962314587,1.0083950232695307,1.2767489948402002,-0.1997041594622008
419,13605.09617616682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181083006391652,0.0,-0.4404236128189508,-0.208850043553473,0.7189744977811082,0.18280876856758363,0.0,0.18208380558698056,0.0,-1.729710835361245,-2.3675741822642444,-0.6830949664924375,-0.1877689755655772,0.3251046265938246,0.6091930732463383,-0.3440849695415045,0.0,-0.465861121268836,-1.812737802541927,-0.14084526799005567,-0.10348195531051028,-0.8475932429085824,0.05268188414365716,0.45502923646309545,-0.18874424670802753,0.0,-0.42550947437069064,2.7461378237359977,-1.5247757933787294,0.016198707631653073,-0.3942254212328047,0.23866343407728707,0.26180564813277213,0.0,0.0,0.1522426347022223,-0.0027477217191194856,-6.93445937481741E-4,-0.05744465436012875,-0.04509262248231881,-0.46163326199629356,44.66649220668919,64.34443416821478,0.0,0.933076682236124,3.0520448606498096,1.2203423392756645,1.0052326869608865,1.2711641775975289,-0.1992781299130351
420,13605.09054738739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181665174137485,0.0,-0.4404298275692734,-0.2087688963696565,0.7191048282838659,0.18277477111700108,0.0,0.18211861785647113,0.0,-1.7300516810521083,-2.367645616732829,-0.682918701836384,-0.18808017788450374,0.32482588583111077,0.6089865029510332,-0.3439932021114454,0.0,-0.46604292772466827,-1.8135239765569753,-0.13690521581658313,-0.10347567139270253,-0.8476418235376332,0.05388572448480516,0.4551820093156324,-0.1887292450318755,0.0,-0.4254918735741177,2.7457970908237783,-1.5231293624306292,0.016254893831461593,-0.39501669562125397,0.2387542341909761,0.2618916145211739,0.0,0.0,0.15210029450603485,-0.002746369022355818,-6.929800364722166E-4,-0.05733764460911739,-0.04492645700126272,-0.41343377346530624,44.97873067681218,64.76014540338595,0.0,0.9362952240983888,3.067890884324825,1.2272507990573218,1.008173811337968,1.2765564849951347,-0.1997123123948946
421,13605.08425424192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181062569437603,0.0,-0.44042040938663346,-0.20884896087133314,0.7189725284553761,0.18280907406965372,0.0,0.18208332684539413,0.0,-1.729681039142289,-2.3675709009592736,-0.6830945945278348,-0.1877700776231726,0.32509587754785607,0.6092021613825086,-0.3440951200504599,0.0,-0.4658589741783944,-1.8126560274440466,-0.1407120813032849,-0.10347644386182567,-0.8475977879180335,0.052567018704481244,0.45503170857300385,-0.1887488449831489,0.0,-0.42550715284646573,2.7461449040603436,-1.5247032846396655,0.016200333435224677,-0.3942438524926881,0.2386546964659727,0.2618080606772443,0.0,0.0,0.15224662399960837,-0.0027478540575532886,-6.934877260469564E-4,-0.057444780441396365,-0.04509912108586403,-0.4483725114713749,44.58829686272272,64.28293344344038,0.0,0.9339624707426752,3.054129346190935,1.2200138372481497,1.005101029631833,1.2711090636843827,-0.19923903372043064
422,13605.078512350643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.318162369496609,0.0,-0.44042881355821784,-0.20876992585439252,0.7190995844504551,0.18277684247997095,0.0,0.18211623105767977,0.0,-1.730007853723892,-2.3676655125273407,-0.68292259762678,-0.18807109565664146,0.32482012356027645,0.6090125294010617,-0.34399836917624654,0.0,-0.466036588227389,-1.8134524094608218,-0.136807118787863,-0.10346281362539739,-0.84769004342812,0.05380164179027132,0.45519825045848467,-0.18871805110773265,0.0,-0.4255297392201235,2.7457952969431676,-1.5231148127008622,0.016254810445652614,-0.3950107623040122,0.23873680830072017,0.26188665902264907,0.0,0.0,0.15210289296633892,-0.0027465438735690337,-6.930385342491868E-4,-0.05734497258164684,-0.044935271920236636,-0.408614190008058,44.88915857465798,64.68487933261571,0.0,0.9372305871998065,3.069671277098843,1.226751808310889,1.007970116349247,1.276339696263423,-0.19968798971194657
423,13605.072229629297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181027918072026,0.0,-0.4404161031519414,-0.2088517773494158,0.718966231835261,0.18281032541168088,0.0,0.18208062233827962,0.0,-1.7296497024835753,-2.3675826146120538,-0.6831012686602913,-0.18775483190320522,0.32510474331547723,0.6092272807298452,-0.34410041938707403,0.0,-0.46585301108384813,-1.8125831603940232,-0.14066377514475703,-0.10345877496354867,-0.8476478530383246,0.05246213123670565,0.45504675419566537,-0.18874318897663997,0.0,-0.4255489739195746,2.7461550961173162,-1.5247069079023599,0.016200882243074772,-0.3942339914614964,0.23863969659836723,0.26180360415486315,0.0,0.0,0.15225334062849477,-0.002747994489803158,-6.935361584085333E-4,-0.05745104595784111,-0.04510997375199962,-0.44406563473557487,44.493986256397406,64.20233656182043,0.0,0.934887464983451,3.0557783861517525,1.2194394277355605,1.0048613200441243,1.270827415512075,-0.19921666717724257
424,13605.067184279978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181645787531715,0.0,-0.44042410415571215,-0.20876848916306676,0.7190983088309633,0.18277696847669944,0.0,0.1821208913121524,0.0,-1.730021075867728,-2.367658599951742,-0.6829220936058984,-0.18809049750781268,0.3248152595408994,0.6089852889568702,-0.343994379351325,0.0,-0.46606030794053427,-1.8134540364384741,-0.13633503534675193,-0.10344568893516434,-0.8477035149142579,0.05376051472707186,0.45520543671591845,-0.18873854259019432,0.0,-0.42554585819784235,2.7457709456550283,-1.5229691114351422,0.016261640560988826,-0.3950373384397301,0.23873497616133837,0.2618993634217643,0.0,0.0,0.15209815509159935,-0.0027464872528106007,-6.930171219992151E-4,-0.05733318697254272,-0.044928250878456935,-0.3936145321935791,44.839170759356186,64.65716414131415,0.0,0.9383278801831234,3.072908182302364,1.2269802516212474,1.008059763473348,1.2766546459132995,-0.19967964160487142
425,13605.060393493073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181020030898256,0.0,-0.44041741694345005,-0.20885206526332523,0.7189613040319272,0.1828122533086088,0.0,0.18208367819100305,0.0,-1.7296125824149924,-2.367587901068731,-0.6831098872312859,-0.18775912476999537,0.32510293542233937,0.6092286272138986,-0.3441081664352732,0.0,-0.46585759141286126,-1.8125115226742585,-0.14050970048209485,-0.1034495498579104,-0.8476658242831103,0.05235156684959844,0.4550457909822047,-0.188752961351934,0.0,-0.4255684103462542,2.7461571982996236,-1.5246866546243618,0.016203446897843424,-0.39423538606193476,0.2386291331832791,0.26180750473024234,0.0,0.0,0.15225525355557148,-0.0027481522901574157,-6.935844303890255E-4,-0.05745331588629216,-0.04511715743744166,-0.435333336233375,44.41229486018707,64.13470697296246,0.0,0.9357962247381603,3.0577808204517956,1.2190672800247404,1.0046844784787392,1.270682960674775,-0.19919025085055306
426,13605.055860626326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181676491018857,0.0,-0.4404234751428279,-0.20876689346016802,0.719101212128841,0.18277682738283715,0.0,0.1821244520770043,0.0,-1.7300208916607678,-2.367657554312682,-0.6829267533711789,-0.18810158454682677,0.3248147178960068,0.6089735621929608,-0.343992461882013,0.0,-0.4660722202550199,-1.8134433730335473,-0.13590757818198942,-0.10343737983765941,-0.8477056332688216,0.05373039613766082,0.45521219068161245,-0.18875480404706027,0.0,-0.4255569022547723,2.7457594888331056,-1.522851220001073,0.016262460485042658,-0.3950430078470738,0.23873429637730142,0.2619047427435845,0.0,0.0,0.15209501225854866,-0.0027464838110523174,-6.930155176553413E-4,-0.05732377804247611,-0.044923076222632044,-0.3789302604952158,44.78822130568061,64.62666088703372,0.0,0.939390563976033,3.076039164756026,1.2271728379971953,1.0081135974135904,1.2769234985014681,-0.19965628796776225
427,13605.048692242182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181021355702924,0.0,-0.44041868749881435,-0.2088522493095159,0.7189591750887581,0.18281245928989115,0.0,0.18208639699086113,0.0,-1.7295846213035864,-2.3675859785051467,-0.6831177806320365,-0.18776233746847332,0.32510544949016873,0.609226292496948,-0.34411244970072713,0.0,-0.46586049704890026,-1.8124480336649715,-0.14028908503356474,-0.10344677620310257,-0.8476628066600126,0.05226017295214225,0.45504266788849423,-0.18876695025531054,0.0,-0.42557679079063054,2.7461611160787314,-1.5246452749561634,0.016203622900119122,-0.3942210678688646,0.23862252474889276,0.26181043246948765,0.0,0.0,0.1522567876534474,-0.00274826968976612,-6.93621067404322E-4,-0.05745131475172284,-0.0451209320257079,-0.42296601206572315,44.34230651530554,64.08014163534136,0.0,0.9367173878800733,3.0601369289453495,1.218884036159536,1.0045786317372325,1.2706706433493749,-0.1991512474763331
428,13605.044353387799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181675697685435,0.0,-0.4404238776550777,-0.20876627446830234,0.7190991892632201,0.18277766271114046,0.0,0.18212743888582308,0.0,-1.7300029142661717,-2.367652234090831,-0.6829296634763923,-0.18810887131953075,0.3248097796139208,0.6089650324034594,-0.3439955633945118,0.0,-0.46607832669217936,-1.813393505961832,-0.13559552170229333,-0.10343491299752691,-0.8476934152645981,0.05365378851969088,0.45521015537402565,-0.18876897337171328,0.0,-0.4255572263165207,2.7457511331816256,-1.5227639070108854,0.016263100358673947,-0.3950355219407108,0.2387280886042871,0.26190995775565934,0.0,0.0,0.1520933893807848,-0.0027465501182646515,-6.930351998423907E-4,-0.05731829258018628,-0.04492285455834756,-0.36383923255909667,44.72887568923649,64.58412635205306,0.0,0.9403326139759709,3.078743082734581,1.2271712228728477,1.008074989408914,1.2770533036148168,-0.1996177850997899
429,13605.037128452179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181011696347165,0.0,-0.4404198526870889,-0.20885251924671439,0.7189561133836833,0.18281264531034713,0.0,0.1820886091450376,0.0,-1.7295556200498345,-2.367582070235452,-0.6831231554836554,-0.187764364045144,0.32510530363728446,0.6092244343209324,-0.3441181878297182,0.0,-0.4658619749732638,-1.8123755778590331,-0.14007800949893548,-0.10344664453389765,-0.8476521618683858,0.05216021427582843,0.45503788248287963,-0.18877842179652476,0.0,-0.4255799691352932,2.7461622410784607,-1.5245975228148292,0.016203307918200707,-0.39420503722311684,0.23861438410495173,0.261813413840215,0.0,0.0,0.15225748170399092,-0.0027483892601790644,-6.936583815806214E-4,-0.05744926813063374,-0.04512477741317845,-0.40921720640340054,44.27398058038711,64.02642339132824,0.0,0.9376012320278816,3.062485635156307,1.218707126417005,1.004470034576754,1.2706673625167277,-0.19910820363814513
430,13605.033165127246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.318169896208448,0.0,-0.4404246026911232,-0.20876430014086003,0.7191024639263505,0.182775878944009,0.0,0.18213034155707286,0.0,-1.7299974949543102,-2.3676531190486796,-0.6829295180598358,-0.18811742587540592,0.324805486960569,0.608959146205092,-0.3439961896599069,0.0,-0.4660840502179575,-1.8133645193783015,-0.1352176049008023,-0.10343218618753469,-0.8476857755734651,0.05361592432085967,0.4552138683954842,-0.18877892265565155,0.0,-0.425563813828102,2.7457435731293294,-1.522659342225652,0.01626300517708894,-0.3950376219997786,0.23872413497027256,0.2619137663782272,0.0,0.0,0.15208901497231195,-0.002746576321696882,-6.930430716973935E-4,-0.05731025356233578,-0.04491896641798871,-0.3477236252275843,44.678817681866235,64.55285980827546,0.0,0.9413288406617233,3.0817758606721912,1.2273412156021424,1.0081031010404606,1.2772961100972768,-0.1995882801530634
431,13605.025639817433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3181017056829019,0.0,-0.4404210355363119,-0.2088521982345388,0.718956398155044,0.18281105630474015,0.0,0.18209014059865677,0.0,-1.7295337546114053,-2.3675842840540247,-0.6831263390515867,-0.1877636930808575,0.3251071534790096,0.6092300690992676,-0.3441217480836806,0.0,-0.46585927739509386,-1.8123151718643564,-0.1398600807531304,-0.10344491441695934,-0.8476490626523266,0.05208705702684601,0.4550383887411662,-0.1887850867364715,0.0,-0.42559102118826664,2.746169732834731,-1.5245548604075647,0.016202210258134554,-0.3941913921102065,0.23860668131918072,0.26181353611273045,0.0,0.0,0.15225784965064648,-0.0027484906776896268,-6.936913093349448E-4,-0.0574468648624368,-0.04512771725350554,-0.3960038691431415,44.208611094441935,63.97642169624538,0.0,0.9385161336090482,3.0649391053678983,1.21858941760773,1.0043756627535687,1.2706888288704365,-0.19907128733179746
