Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_16_24,b_carD_age_gr_40_54,b_carD_age_gr_55_69,b_carD_age_gr_70up,b_carD_female,b_carD_shopping_trip,b_carD_recreation_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_16_24,b_carP_age_gr_40_54,b_carP_age_gr_55_69,b_carP_age_gr_70up,b_carP_female,b_carP_shopping_trip,b_carP_recreation_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_16_24,b_pt_age_gr_40_54,b_pt_age_gr_55_69,b_pt_age_gr_70up,b_pt_female,b_pt_shopping_trip,b_pt_recreation_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_16_24,b_bike_age_gr_40_54,b_bike_age_gr_55_69,b_bike_age_gr_70up,b_bike_female,b_bike_shopping_trip,b_bike_recreation_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_16_24,b_walk_age_gr_40_54,b_walk_age_gr_55_69,b_walk_age_gr_70up,b_walk_female,b_walk_shopping_trip,b_walk_recreation_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_shopping,g_bike_grad_c,g_bike_grad_e,g_bike_stressLink,g_bike_stressLink_c,g_bike_stressLink_e,g_walk_vgvi,g_walk_speed,g_walk_speed_c,g_walk_speed_e
222,28836.349486543208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6227092878540865,0.0,1.1180270905104575,-0.3596967238166364,-0.19422407395747865,0.060619322543296474,0.9396969048044164,-0.31425484306536267,0.05195209457192698,0.32885011086956356,0.05702537208926989,-0.012773070903714689,-2.7992003590904644,-2.1740636755729628,1.3974153733936117,-0.5194392454062003,-0.16881102442508392,0.0230822115828014,0.4208956741150423,0.3717931682928042,0.7810122195747657,1.0383473786520778,-0.5516990886458585,-0.9549175188107971,-3.3443621846234577,-0.48773723008055414,0.24018866767739314,-0.1854801417072215,-0.338552562075413,-0.9691856518606669,-0.5066271548711602,0.21191353572747157,1.7890456913919786,0.5423713769294759,-0.37297022028143917,-0.6366659790752376,1.2043911777592486,-1.593978714365837,0.4077979080667583,-0.22619758667008671,0.04770974496387966,-0.1191681612616684,0.2624951252394776,-0.5883702846403267,1.6035472681476304,0.5140807462697459,-0.14383790625362303,-0.07717635489067788,-0.0024802180517893885,-6.283723957663983E-4,-0.05269742585711343,-0.08349395570465915,13.263261071686225,41.70292989220323,3.7335324752158763,30.389149087692438,0.06444469472669252,2.3954759805972388,-0.18760775872719526,0.5106207357466429,-0.12133916837747599,0.6767137777409273,0.1643473384761485
223,28836.3489289735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6225720600015852,0.0,1.1177747054598803,-0.3596264839302367,-0.19417677738063596,0.06049948090070209,0.9394141091111543,-0.3141937270801132,0.05223536376720772,0.3288290907252902,0.05694170156661738,-0.012866683432504916,-2.7983660445619902,-2.1736004743572708,1.3973807627633348,-0.5195255609628054,-0.1685563926767279,0.023487349075564757,0.4211333332868692,0.371026352530382,0.7794005292791238,1.0381030679442549,-0.5520959711426675,-0.9551505932724744,-3.345406220902675,-0.4856848561886813,0.2403830566579523,-0.1851665061643667,-0.338374561071104,-0.9697625785337994,-0.506731569663273,0.21305946963700031,1.789380345410543,0.5422810233523118,-0.3730130400259622,-0.6368650520000388,1.2045043884203372,-1.593840659850759,0.4078066883447958,-0.22618686195834425,0.047527511959762354,-0.1195259730910125,0.2624681279906667,-0.5883827396062259,1.6035172594865106,0.513993008790961,-0.1438840044628888,-0.07743292450879054,-0.0024802875375486712,-6.283690064131082E-4,-0.052399701986592204,-0.08354858038429432,13.282150859879454,41.979562375612474,3.757323561258582,30.58990898617693,0.06847840154620602,2.407179353999997,-0.18941896589280866,0.5096889762758343,-0.12165255131583601,0.6761204209376998,0.1637822984944714
224,28836.346575137115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.622674271025481,0.0,1.1179634364116915,-0.35967921367771105,-0.19421257759199337,0.060588530967908685,0.9396252846763112,-0.314239303029692,0.052024187820320734,0.32884491474952676,0.05700386519156777,-0.012797175645919964,-2.798993262871893,-2.1739455508513785,1.3974056456034785,-0.5194603666197707,-0.1687467657454146,0.023184834012812943,0.4209559161855906,0.3715989606289263,0.780603694287964,1.0382850395132737,-0.5517989476031646,-0.9549752614565707,-3.3446278223045653,-0.4872583376258344,0.2402368305613611,-0.185399959121331,-0.3384991259487688,-0.9693091817047983,-0.5066510135427276,0.21223367035378338,1.7891264260963466,0.5423475088626788,-0.372978141944906,-0.6367114741594384,1.2044134840550518,-1.5939404112447204,0.4077985030309172,-0.22619650797369317,0.0476687035372954,-0.11925338118776795,0.2624888483557646,-0.5883686359949303,1.6035364068381286,0.514058322822274,-0.14384975292647695,-0.07724417837538672,-0.0024802165680471947,-6.28365479076919E-4,-0.0526153930955099,-0.08349735519359396,13.27158087889562,41.787228028709954,3.7526904894897872,30.455559918337695,0.06560275880002507,2.398469377055821,-0.18817582784423656,0.510558927425361,-0.12136593032629596,0.676656086687412,0.16423429633238085
225,28836.345026243933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6226303101552781,0.0,1.1178830808432088,-0.35965667881751445,-0.19419704320009631,0.060550520834010135,0.9395347189880104,-0.31421992168913676,0.05211433817309014,0.3288383411607076,0.05697724998079297,-0.012826948784899312,-2.7987298047876283,-2.173798509266629,1.3973953467777658,-0.5194891215767858,-0.16866404045232386,0.02331385347185792,0.42103100349321704,0.3713545640674492,0.7800881090925638,1.0382073101866065,-0.5519259844111115,-0.9550515193521839,-3.3449765999273633,-0.4866050055077014,0.24030110873589036,-0.1852965877292535,-0.3384366532788552,-0.9694888840532224,-0.5066796391692937,0.2126299795850798,1.7892307582577687,0.542320304136383,-0.3729887520710405,-0.6367702162897538,1.2044496119922175,-1.5938963722463289,0.4078009573947596,-0.22619442037567286,0.04760428768099084,-0.11937321842555876,0.26248040093997926,-0.5883710174504257,1.6035231158355354,0.5140303495925953,-0.1438641741489065,-0.07732710442297012,-0.002480224186811471,-6.283595759432305E-4,-0.05251193096278036,-0.08350991269538223,13.27975468028085,41.888630678159466,3.768102741648962,30.532100070468612,0.06704210107274526,2.402425266734846,-0.1888492160938813,0.5103417489505251,-0.12143778778256743,0.6765065403497739,0.16405616282595448
226,28836.343731126588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.622707693881709,0.0,1.11802561882798,-0.3596963569982689,-0.1942240075437715,0.060618204993161375,0.9396939156542312,-0.3142540040852232,0.051954798240776846,0.3288503476948194,0.057024179039841985,-0.01277470156139219,-2.799208403018303,-2.1740587353652145,1.3974132012292622,-0.5194380738962832,-0.16880845549337503,0.023086373640189756,0.4208971324556582,0.371788232717669,0.7809998994690197,1.038344477343209,-0.5517001971789336,-0.9549165793707669,-3.344393858698635,-0.48781358850696555,0.24018943841090465,-0.18547248809748387,-0.33852568292645435,-0.9691328051731471,-0.5066176227473407,0.21202748709312355,1.7890375398066143,0.5423701596070796,-0.3729611657053048,-0.63665200194199,1.20437851398566,-1.5939711024995324,0.4077938513051027,-0.22620220522832749,0.04771169368457756,-0.11916603208277042,0.26249641426447173,-0.588357237192984,1.6035366648376674,0.5140794632131558,-0.14383834589505573,-0.07718543632511353,-0.0024801562235294786,-6.283528344283786E-4,-0.05267002872076095,-0.08346561300504633,13.273655617007497,41.753130264183994,3.7721881059754154,30.440691858780028,0.06497353667549541,2.395924795621573,-0.1879815503990601,0.5110924789155815,-0.12119123865567825,0.6769589229817138,0.16441031407881318
227,28836.34316401049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6225732367244328,0.0,1.1177787415163751,-0.3596275924189037,-0.1941775186701399,0.0605007726440254,0.9394172419340289,-0.3141943353990906,0.05223193462138955,0.32882984072680244,0.056942269379395165,-0.012866136470466463,-2.798391803795243,-2.173605035554215,1.3973800828951983,-0.5195232518392117,-0.16855864002515733,0.023482394152846604,0.4211293084149215,0.37103760823695386,0.7794216056531776,1.0381056725026605,-0.5520888258900377,-0.9551459678959446,-3.3454196776508844,-0.48579824873576427,0.24038003429338245,-0.18516527589315104,-0.33835161663340546,-0.9697001013892502,-0.5067192135682711,0.21315326405621862,1.7893653137659051,0.5422825099444275,-0.37300258147143406,-0.6368468969861968,1.2044895407490896,-1.5938366573390599,0.40780254348107736,-0.22619205399082853,0.047531048167645945,-0.1195183482578812,0.26246995182349325,-0.588369846434834,1.6035060866483588,0.5139937134610086,-0.14388332537225196,-0.07743666674315625,-0.0024802235365576435,-6.283490644276023E-4,-0.05237762768404521,-0.08351913175511154,13.291959307472682,42.02494792459943,3.795604488980269,30.637971266769178,0.06893788143974537,2.4074258979194876,-0.18976240201373581,0.5101792194690044,-0.12149736422640278,0.6763765504222923,0.16385455511932764
228,28836.3408708675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6226738278645687,0.0,1.1179641672203595,-0.3596794270486101,-0.1942128393524366,0.060588419847139134,0.9396247578628083,-0.3142390302005149,0.05202441299553073,0.3288453460881735,0.057003393993542366,-0.012797941474862476,-2.799008402329274,-2.173944524230254,1.397404006612492,-0.5194586994593304,-0.16874619567887955,0.02318539130658869,0.42095523526949824,0.37160055926599855,0.7806048857403506,1.038284319112011,-0.5517967459913021,-0.954972749287293,-3.344652067444433,-0.48734764476530174,0.24023582992681752,-0.1853950871265439,-0.3384741048963988,-0.9692527000025118,-0.506640524439098,0.21233916129609243,1.789115731702231,0.5423473095993606,-0.37296864325650747,-0.6366961177045262,1.2043999283807607,-1.5939336397511699,0.4077943942680672,-0.2262013415640007,0.04767137250960769,-0.11924896502399944,0.2624903500745972,-0.588355550166421,1.603525725644847,0.5140578292843573,-0.14384975464386088,-0.07725110982767962,-0.002480154097560334,-6.283458622900635E-4,-0.05259045276368272,-0.0834685340154288,13.281430819556252,41.83510376017374,3.791024396481392,30.50535635868797,0.06609986090338275,2.398832945981187,-0.18853531556790334,0.5110389202906522,-0.12121500316850686,0.6769066298290827,0.1643011547991334
229,28836.339343138538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6226298519811866,0.0,1.1178838824180035,-0.35965689140315465,-0.19419725452793057,0.0605503923884019,0.9395342778365252,-0.3142196947016722,0.052114475517073815,0.32883879315543846,0.0569767849452388,-0.01282764513128067,-2.798745075797635,-2.1737974261862587,1.3973939103331467,-0.5194875848502345,-0.16866338392961389,0.02331422315086182,0.421030185419634,0.37135627098315893,0.7800894143330938,1.0382067253955234,-0.5519237345836616,-0.9550492558598611,-3.3450015811924256,-0.4866914969183505,0.24029996987800725,-0.18529189407194332,-0.3384119566468572,-0.9694332454974562,-0.5066691242060126,0.21273598768710095,1.7892202507646742,0.5423202975069706,-0.37297919310853767,-0.6367551157089121,1.2044360093025952,-1.5938894771464147,0.40779686095946016,-0.22619933820054264,0.04760646579555102,-0.11936920563996994,0.2624818945673946,-0.5883580207281531,1.6035121589757266,0.514029905111347,-0.14386413667398407,-0.07733402948447805,-0.002480161748691858,-6.283399220898592E-4,-0.05248705678201582,-0.08348111238082405,13.289322748284127,41.93635993958584,3.8062831176796554,30.581724059387035,0.06753887394813163,2.4027946352480862,-0.189208342488479,0.5108214363621815,-0.12128679753899176,0.6767570091280896,0.16412251353480506
230,28836.338075250027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.622707556146256,0.0,1.1180267899662768,-0.3596966981217594,-0.19422440209737699,0.0606183471294647,0.9396939310330321,-0.3142538184784142,0.05195449346909039,0.32885079508625437,0.05702387300758338,-0.012775325590727093,-2.7992249737684105,-2.1740586857695408,1.397411455096346,-0.5194361370017482,-0.16880852216161127,0.02308627520002436,0.42089615072959236,0.3717912624512612,0.78100422130932,1.038344130785623,-0.5516972608919422,-0.9549133959314099,-3.3444152538961416,-0.4879039710102684,0.24018753940024984,-0.1854686714378965,-0.3385015400844038,-0.9690753714160567,-0.5066073507995142,0.21212954969003733,1.7890265930111384,0.5423699025451363,-0.37295183529499343,-0.6366368638757159,1.204364521997243,-1.5939632829666466,0.4077896683104652,-0.22620702492069159,0.04771528096835911,-0.1191604007885078,0.2624979683987123,-0.5883439025623438,1.6035263532556643,0.5140791106467292,-0.14383830114845733,-0.07719193259546021,-0.0024800942463195463,-6.283334655736583E-4,-0.052646438843006654,-0.08343655576597084,13.282890440852086,41.7995298913213,3.8101568984184353,30.48930352369145,0.06545238083891629,2.3962495392343737,-0.18833231739304138,0.511576966850394,-0.12103941896512613,0.6772132856442854,0.16447927214430907
231,28836.337559962256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6225719848284483,0.0,1.1177782366052071,-0.35962741227220457,-0.19417738277634847,0.060499951237590555,0.9394153509009096,-0.3141938506115537,0.052233507336440034,0.328830203454283,0.05694135516400584,-0.012867241253551829,-2.7984024733936668,-2.1736013635223013,1.397378796051238,-0.5195224935101933,-0.16855637904240686,0.02348471508472737,0.42112960145851625,0.37103516189846214,0.7794139468707754,1.0381039326560186,-0.5520887966788964,-0.9551455142297809,-3.3454518105276176,-0.48586740883742086,0.24037983188195428,-0.1851590756037723,-0.33832655543613915,-0.9696495176416977,-0.5067091725791435,0.21326633464432002,1.7893569935168283,0.5422823228449117,-0.3729931627372938,-0.6368333163333775,1.204476595751979,-1.5938285264393468,0.40779853659644066,-0.22619705442502674,0.0475312609077588,-0.11951715230392228,0.2624712719221716,-0.5883570933410771,1.6034945188354126,0.5139928584315165,-0.1438834798984603,-0.07744501373496686,-0.0024801617947010704,-6.283294012241756E-4,-0.05235125073145892,-0.08349072628240323,13.301075184136305,42.07384455317689,3.833550685450047,30.688287120646663,0.06945551697840915,2.4078713138197645,-0.19013028584822048,0.5106523355929418,-0.12134832235916557,0.6766233914599437,0.1639165857938643
232,28836.335236370705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.622672975818475,0.0,1.1179641021372542,-0.35967940629289996,-0.19421294340628065,0.06058794304439218,0.9396234060357879,-0.3142385770665974,0.052025459165259386,0.3288457020515421,0.05700267274541593,-0.012798975935881052,-2.7990207598593653,-2.173942096788157,1.3974022689854806,-0.5194573370774026,-0.16874488482971695,0.023187194030414526,0.42095534780024874,0.3715997716431284,0.780601091369666,1.038282852305471,-0.5517958075697015,-0.9549709958915263,-3.3446794107064104,-0.48742368255519847,0.2402347801956176,-0.18538988045170118,-0.3384495310154989,-0.9691993759045066,-0.5066307764906529,0.21244711575901865,1.7891067327663375,0.542346760488292,-0.37295951398948146,-0.6366823251881599,1.2043865090545531,-1.5939247332646238,0.4077902767779612,-0.226206172094428,0.047673526376628715,-0.11924557975445577,0.262491751573106,-0.588342380723301,1.6035150442980655,0.5140570746626026,-0.14384991045846443,-0.07725889597564049,-0.0024800927865420283,-6.283265358588569E-4,-0.052565577409996886,-0.08343983974190235,13.290354576111858,41.88249177693869,3.8287963617961474,30.55455556794766,0.06659606598498609,2.3992207215834678,-0.18889324660979245,0.511517381363716,-0.12106508952909092,0.6771576513547933,0.1643665552432444
233,28836.33372350146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6226300563709017,0.0,1.1178858754861327,-0.3596574210381597,-0.19419766787500617,0.06055084215658042,0.9395352236957608,-0.31421977823427427,0.05211320620918602,0.32883933514233893,0.05697673329588299,-0.012827868407600482,-2.7987640704069845,-2.1737986332999415,1.3973926878927254,-0.5194857694337015,-0.16866392032114713,0.023312633833492594,0.42102827170874585,0.37136158587579615,0.7800982364332574,1.038207310280536,-0.5519196948608134,-0.9550460537084557,-3.3450219266788093,-0.48678050341411955,0.24029739859772709,-0.1852891895220011,-0.33838900208041184,-0.9693764173469838,-0.506658377419995,0.21283604215841503,1.7892087430588306,0.5423207182107334,-0.37296959102255717,-0.6367398666907993,1.2044217559947112,-1.5938815712544507,0.407792700393011,-0.22620437095759102,0.047609285839722626,-0.11936368654615648,0.26248349590697884,-0.5883448580285325,1.6035013467330432,0.5140298907383042,-0.14386387984869223,-0.07733980482261667,-0.002480099769890863,-6.283205166997136E-4,-0.05246436755257898,-0.08345198214220884,13.29787221151615,41.981697269397266,3.843816831550611,30.62940431176771,0.06800645294636087,2.4031031745768883,-0.189553534053892,0.5113073370544184,-0.12113411559460745,0.6770127561002297,0.164191524293621
234,28836.332464749055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.622706280011128,0.0,1.1180258131479854,-0.3596964160256357,-0.1942243563818725,0.06061751271354509,0.9396915921181127,-0.3142531263379517,0.05195650249858004,0.3288510567802442,0.057022882214009425,-0.01277670692655782,-2.7992343533347372,-2.1740548001927507,1.397409464304886,-0.5194349860017828,-0.16880644779798046,0.02308959351614832,0.42089720158758864,0.3717878478875178,0.780994996690763,1.0383417542057616,-0.5516977047059128,-0.9549122640214008,-3.3444457907643477,-0.4879696023249503,0.24018677310921374,-0.18546272126806415,-0.33847686517663617,-0.9690245018354285,-0.5065982605582462,0.21224043621213456,1.7890191047381583,0.5423688942938786,-0.3729430726500092,-0.6366242606453163,1.2043514488394678,-1.5939527802441098,0.4077855514814554,-0.22621177702572398,0.04771702962650693,-0.11915804160818497,0.2624992711715896,-0.5883306131280556,1.6035158511510033,0.5140780321226406,-0.14383864264700408,-0.07720060503259088,-0.002480033708676558,-6.283143439680966E-4,-0.05262116856664217,-0.08340801178437461,13.2913384086799,41.84705358566336,3.847653229597403,30.538467538516073,0.06595400615640405,2.396667730684849,-0.1886918934270199,0.5120533205596276,-0.1208906011057711,0.6774638860127998,0.1645430510917795
235,28836.331948964278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6225727287564793,0.0,1.1177813506264174,-0.3596282162876823,-0.19417789746343525,0.06050087575731864,0.9394175544015302,-0.31419425128582706,0.052230959554131075,0.32883085660245376,0.05694165977611337,-0.012866980457435593,-2.798424972499523,-2.1736044212823775,1.3973780371515714,-0.5195205851658511,-0.16855777225915788,0.023481221798298358,0.42112652566470354,0.371043711132533,0.7794293351453434,1.0381056915306273,-0.5520831407640979,-0.9551418293215039,-3.3454694425282714,-0.4859594300440437,0.24037631448615232,-0.18515785125558354,-0.3383048317418694,-0.9695919438469746,-0.5066979073772796,0.21336282181667302,1.7893444515414387,0.5422834336372373,-0.3729832924118912,-0.636817643959406,1.2044619328457358,-1.5938208502696687,0.40779437179441563,-0.2262022734303082,0.047533831846706516,-0.1195110452863264,0.26247296455524466,-0.5883440041919512,1.6034834025171982,0.5139932697143694,-0.14388297163530372,-0.0774497443671492,-0.0024800995865686955,-6.283099466134934E-4,-0.052329787224902294,-0.08346140566049598,13.3090678389734,42.11791747675699,3.8707479324680496,30.73494312728833,0.06990778995970405,2.408146429327343,-0.19046822265823415,0.5111416179780285,-0.12119418682129864,0.6768815462388043,0.1639867538942388
236,28836.329669245028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6226724963518815,0.0,1.1179646681769424,-0.35967952653250546,-0.19421311411489608,0.06058780643389657,0.9396227936778322,-0.31423828771865975,0.05202572689754739,0.32884610248047874,0.05700218544949058,-0.012799741918851568,-2.7990350875226366,-2.1739409249563693,1.3974006913486692,-0.519455869592481,-0.16874417923286317,0.023187973337144004,0.4209548851484468,0.37160091804224965,0.78060127756545,1.0382820189752677,-0.551793944046876,-0.9549688230058722,-3.3447049366519948,-0.48749764755949987,0.24023276673792276,-0.18538589364012753,-0.33842622435572217,-0.9691461977371821,-0.5066210121688502,0.21255215139553316,1.7890975150611745,0.5423464999113886,-0.3729504351065429,-0.6366688152147848,1.204372822306613,-1.5939147849173612,0.40778612924572427,-0.22621108756603803,0.04767565762843128,-0.11924173147736437,0.2624931995534302,-0.5883290895685456,1.6035044369509348,0.5140565544167497,-0.14384993935070786,-0.07726606810373085,-0.0024800318410889443,-6.28307378929784E-4,-0.05254203183010384,-0.08341098263579529,13.298365193147712,41.928346713382304,3.866012433429423,30.60244405177108,0.06707543641350011,2.3995811358983596,-0.18924261004587062,0.5119991750959287,-0.12091423747329617,0.6774118755263939,0.164432871994877
