Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_16_24,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_shopping_trip,b_carD_recreation_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_16_24,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_shopping_trip,b_carP_recreation_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_16_24,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_shopping_trip,b_pt_recreation_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_16_24,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_shopping_trip,b_bike_recreation_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_16_24,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_shopping_trip,b_walk_recreation_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_bike_stressLink_e,g_walk_vgvi,g_walk_speed,g_walk_speed_c,g_walk_speed_e
68,28875.58404743225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7234567278879425,0.0,1.2196188246577555,-0.17369123313896648,0.07623961618333361,0.9334660518327959,-0.31075827575434684,0.048531150947376915,0.31991822554376637,0.05593206018655876,-0.008477661574544701,-2.953891680358664,-2.1125264622742717,1.5480243914465184,-0.2346372675582547,0.1678261394209155,0.4205807926945618,0.37873787653955454,0.7831140268046628,1.0284477346054999,-0.5381121493410175,-0.9213826890420829,-3.3464366288303946,-0.4306307765041256,0.3586527452167149,-0.09587969315284346,-0.6408692727390992,-0.49477243727373327,-0.012883064470032483,1.7601548357407018,0.5456915014017015,-0.37619565859074433,-0.6332535980864861,1.097210418072998,-1.5825871319988705,0.5346393346902069,0.020980589419081007,0.1054487348899438,0.2618246076721739,-0.5906761983561745,1.6091502515206872,0.5135910734989061,-0.14577210583588376,-0.095664291419918,-0.002525017718393903,-6.398105331653078E-4,-0.08839094635482511,-0.09024407145447491,10.10276640982278,-0.3904094083355391,1.9768919028669427,0.018943997584440427,0.36065676104162875,-0.10101204138442896,0.6569253958355064,0.24492025207416399
69,28873.425393993373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7320694352094306,0.0,1.225871895694037,-0.17150661870930123,0.07414324093901965,0.940656515012004,-0.3111659116015467,0.04766745749318222,0.3225146751181665,0.0592672887248548,-0.005547238843397894,-2.923357953171931,-2.127114179308661,1.5445755185900887,-0.24417799837395665,0.15484213424989407,0.4119715339110433,0.35273332147967873,0.7509796444239694,1.0375305382266622,-0.5518979342950934,-0.9274008110075246,-3.307580049549822,-0.2821999636164656,0.35919781226731634,-0.08408102586624065,-0.6751962835190424,-0.47430074229457697,-0.025963200211478916,1.7125888732870476,0.5253560442717257,-0.36449133924459765,-0.5729996951407647,1.0954225421932038,-1.5779043493752676,0.5417415647117974,0.025786223785787703,0.10197211634092146,0.25880043032349576,-0.5944852011963107,1.5980174670333693,0.5146420553683223,-0.14368637029715087,-0.08755117847593502,-0.0024704553893518284,-6.2576724984138E-4,-0.08340886203186407,-0.08179772731343836,13.85160214205925,-0.3906819727080598,2.6961411408615232,-0.0673722298467509,0.4214675588371089,0.0061608405304808544,0.7372094465578429,0.27793094469732804
70,28871.294572836683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7387243105460084,0.0,1.2297818009997785,-0.1692618301042077,0.07481033468514409,0.945934094099967,-0.31094646067047654,0.0486362888208054,0.3236708887863698,0.06083240320568962,-0.0037673661259124973,-2.9322729694338148,-2.1141249108494913,1.5422489858414827,-0.23991166205607123,0.16167970781055638,0.41662045101490375,0.35025785836987244,0.7405309920222068,1.0393774921076941,-0.5427857800901023,-0.9280730163501258,-3.3245062694203433,-0.29365266986895855,0.36068584539742143,-0.07308534917781762,-0.6423637939504837,-0.47429643806218325,-0.01373263900583804,1.7206556302205274,0.5346608565270654,-0.36011887957599786,-0.5802906535072575,1.1007452929543746,-1.5811668897286724,0.5394552398265763,0.02568425490740947,0.09011259762190664,0.25737476847333973,-0.5960194187222629,1.5976666255585532,0.5136399628045646,-0.14357028213161108,-0.08966127580673758,-0.0024714846251968426,-6.247802992982673E-4,-0.08035070462282067,-0.08205092589881277,14.831116294238724,-0.3645551409022033,2.880672344751864,-0.04846834711827731,0.4800792016456483,-0.027792660891978856,0.7408241089633754,0.27501173442840077
71,28868.088896544512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7332401550859369,0.0,1.2274251829822935,-0.1692825714311313,0.07937402291856564,0.9396703039907741,-0.31067843840147036,0.04794038722300539,0.32402962636909627,0.05789387709691562,-0.00679089646572395,-2.93207147273076,-2.11591394585422,1.5486034489627671,-0.2205427667537202,0.1637532983975831,0.4243052939319591,0.3601289645177198,0.760403241189871,1.028534254749916,-0.5185032758737483,-0.9301365470573453,-3.3270708378374856,-0.28705200235016143,0.3615060900117721,-0.07184049404064802,-0.6139156064716135,-0.47699598404234916,-0.01714103772504138,1.720892799779508,0.5403538538349578,-0.3625306756819139,-0.6013272769234719,1.1040913587860988,-1.5797771800983371,0.5341381788805626,0.02223406678424175,0.090527295453685,0.25921521276652515,-0.5898100958220543,1.5969966108056943,0.5116581945306258,-0.1485881590974489,-0.10094046062365913,-0.0025068516930163943,-6.431351440370718E-4,-0.07666276842887318,-0.07774447214780535,16.326182122651417,-0.3291938292829009,3.174596919302905,-0.026231822163232346,0.6058950025908321,-0.06303664076584717,0.7833642412859332,0.28541305744162027
72,28866.339459006296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7292316893845154,0.0,1.224830839401609,-0.17191027272910633,0.07425210486667842,0.939682013211595,-0.31219586271699334,0.04664701367048372,0.3223551307577585,0.058726581564897753,-0.0064314283842394114,-2.9372880971083792,-2.114235822461653,1.550957744625885,-0.24027056746413988,0.16967697630037853,0.41190351067663505,0.3497266765512237,0.7591189491068062,1.03741464248012,-0.5303620893794305,-0.9299065821358422,-3.3393178831936785,-0.2560180830623735,0.36646003804076743,-0.07579373777819691,-0.6313509403988204,-0.47677984870315604,-0.0077120179959267975,1.7359118127774376,0.5359995923909925,-0.36196152385359637,-0.5941625437098393,1.0969470034124693,-1.560829740181304,0.5378554319824386,0.021935423844226982,0.09802968883247871,0.25908922069097295,-0.5905293007809088,1.599026030078571,0.5141275740246745,-0.14545003089497083,-0.09724170752182883,-0.0024652647687424764,-6.231196077230109E-4,-0.07371063300886943,-0.07577254853471577,17.19902485581975,-0.30970460883597273,3.3757758971857963,-0.030116382020525065,0.6117886463520685,-0.02157737228050427,0.8156808279222513,0.29700407491928665
73,28865.15504658331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7276029662937942,0.0,1.2254344824646886,-0.17261536748254455,0.0762913825196008,0.9376232539869451,-0.312313587157963,0.045772694670420756,0.3209863021491982,0.05754400411254027,-0.006617642776741664,-2.932121421200757,-2.1275642051040733,1.547071870973104,-0.22674440943635726,0.16153797362990457,0.42020891451214576,0.36392845282032027,0.7665774449186188,1.0270044325391392,-0.5276298106074151,-0.9269487335888472,-3.3224910960551415,-0.29218203102968177,0.36534029186115397,-0.08133694648450086,-0.6295563183236953,-0.48340344009903446,-0.026059923251020363,1.727458097843772,0.5382982175264142,-0.36676131375929627,-0.6072723728945736,1.0990187810543803,-1.5745890404385914,0.5355587021227745,0.02138414803672665,0.09380548940648886,0.26038781640045305,-0.5883792593458858,1.599207247065827,0.5136762969937393,-0.1458921602205374,-0.09638784741954658,-0.002498658553294215,-6.392771178174301E-4,-0.072751961607169,-0.0751672826642604,17.444579784851257,-0.2856782708555583,3.424503789723108,-0.01474152959821383,0.6299550037855123,-0.015228452156257354,0.8200677965307223,0.2959440424755753
74,28864.249892324166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7280187454437406,0.0,1.2245600807120078,-0.17229008325313253,0.07486496548768906,0.9385806541422149,-0.31309190358507133,0.046120014155912985,0.32172575442850593,0.05798059367457719,-0.00713835539958872,-2.941704236587813,-2.1129736092564575,1.5521281857323421,-0.2381146051896753,0.1688043322036936,0.4161392657855046,0.35371408883149796,0.7594377484729324,1.0381611823599488,-0.5356779401155332,-0.9296274672464682,-3.341823827761295,-0.2738638326270574,0.3666453603290025,-0.07986138166969342,-0.6268507319769607,-0.4841727035779048,-0.017524111017640735,1.7411814548262,0.5408953705536205,-0.3667140751677841,-0.6086175367723665,1.0973830386118166,-1.5609344931296854,0.5357372455212327,0.02134327490243828,0.09089970772762816,0.2600717447724483,-0.5883579576321027,1.5993397761607233,0.513619661486561,-0.14578936302365372,-0.09805676629617516,-0.002467454221548739,-6.242482947362189E-4,-0.07109629155690968,-0.07418690082219719,17.786355089292826,-0.2749283695539152,3.5151973709149353,-0.008077544951994028,0.6397308527715474,-0.002203996737148089,0.8381551991872278,0.2969573155144781
75,28863.726672985336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7266476476241346,0.0,1.2250137386521875,-0.17307691477002632,0.07590777326097473,0.9371115983624427,-0.31273011248793187,0.04521683135221474,0.32036967658705584,0.0574791092716479,-0.006805542901644886,-2.9349240341852214,-2.127947669115689,1.5474195462112135,-0.2286639544261228,0.16218640963109768,0.41870639482369215,0.36625266671141155,0.7688566221375293,1.0271927496932736,-0.5320759716793062,-0.9272776541783663,-3.3333393442694517,-0.2976153816723587,0.366771479336313,-0.08400652764210148,-0.6247884947740433,-0.48922969285318796,-0.026238402765366396,1.7394588820395838,0.5414749011900302,-0.3698771306030445,-0.6162716856129312,1.09737081114059,-1.571665149701391,0.5356046346848039,0.02124454396045883,0.09523833642720864,0.2606849005104969,-0.5873884666313519,1.6003714107031621,0.5141295414550408,-0.14529337494347255,-0.09636790528131975,-0.0024995725129581758,-6.384206465439202E-4,-0.0708394792618316,-0.074010094977556,17.854896669064978,-0.2582507290174057,3.5334925867778284,0.003872954640445155,0.6465550801100651,0.003793181560191367,0.8385350196752827,0.2995228800977872
76,28861.97510364954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7262465406804133,0.0,1.2252036372874107,-0.17368121667007708,0.0763322551726417,0.9364926566600931,-0.313080635411107,0.04476139832789048,0.3196178585731125,0.05716751370715257,-0.006738419454316698,-2.938346074803728,-2.1319944308091987,1.5469922920863235,-0.2258420303916078,0.16089005060538586,0.42234421278816825,0.3729267739694201,0.7722024404041068,1.0250603342074178,-0.5335458454198749,-0.9262629146723772,-3.341305308885803,-0.30756809556697634,0.3669717274089196,-0.08748770937203412,-0.6164305543473151,-0.4977312203979865,-0.0311067055877666,1.7505199990703062,0.5455951638368967,-0.3745670680541748,-0.6296130706073632,1.096674195034152,-1.573346979059105,0.5347544486020327,0.021425437386308234,0.09332872646985878,0.2611801940042532,-0.5858532335011553,1.6007510567672179,0.5142499110030968,-0.14501269406062875,-0.09576695250152625,-0.002511021967175685,-6.429123200930043E-4,-0.0680968902819998,-0.07200663725741427,18.59770434654502,-0.21692075681495387,3.7152883402129975,0.030271437443344033,0.6765227566677894,0.03327641902662642,0.8659011892708955,0.30481257918578564
77,28861.57430102752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7246152175155387,0.0,1.2244228043433298,-0.1741665804959076,0.07474998010998311,0.9362307847014443,-0.3142266007322558,0.04407905801739737,0.3193428797827218,0.0572229704241192,-0.007246828967235351,-2.941705374350633,-2.1289458818484377,1.5486486008237714,-0.2340618372335528,0.16287326038638245,0.41839627430413934,0.36867117566266333,0.7719153732207763,1.0304049063630716,-0.5437660899387874,-0.9272279321175749,-3.349423533429825,-0.3142041102221994,0.36800341829795796,-0.08959910652288415,-0.6289530781599498,-0.5023300747684133,-0.028419233080905493,1.7616194232664855,0.5482989065882649,-0.3763978596171574,-0.6348722960244649,1.0946525475607,-1.566169865220944,0.5348999711501768,0.021331774832073887,0.09641145904838619,0.2616983784298298,-0.5854337464627155,1.6024211875415444,0.5147327683191517,-0.1442241035336566,-0.09527577033582149,-0.0024947152548289247,-6.348882685109599E-4,-0.06760507338168771,-0.07230143180764105,18.534649475896924,-0.2054506464893284,3.7149247723256473,0.03449661823234418,0.6648398988695766,0.045540650539185705,0.8696974240287391,0.30665034575464245
78,28860.520750623553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7216130170594166,0.0,1.2230591548089673,-0.175790040399172,0.0700771006041745,0.9366017784099037,-0.3170433937745181,0.04265428124429488,0.3183384332879826,0.057534609868517404,-0.007683237654213806,-2.9583670720513333,-2.121044754656013,1.5536689343653367,-0.2517944904523275,0.1713560757376837,0.40974235202456005,0.36162104288619273,0.7716805551313852,1.043176708511935,-0.559158582103593,-0.9297004203822948,-3.379294188265101,-0.3159190290939287,0.3719553194356,-0.09680340941633823,-0.6748982752670558,-0.5192877296252187,-0.02037304585257567,1.8024115725007788,0.5569235363175452,-0.3821159111072354,-0.6468001756058234,1.090524163626793,-1.5559489730113163,0.5365217895174157,0.022022546018259082,0.09159817729983795,0.26197447749164987,-0.585297583214884,1.6054590020296584,0.5159013494609216,-0.1418144374980759,-0.09217428081595927,-0.0024513494973610593,-6.137130192479844E-4,-0.0625169923791651,-0.06949693127870785,19.92680337592669,-0.12944056116781766,4.038218337995565,0.04497710344309507,0.6461235667365759,0.1629213785396972,0.9196026230783372,0.3177227600200488
79,28859.36442159955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7255013000866022,0.0,1.224056599276367,-0.17454618979203415,0.07318148958369242,0.9372501887859246,-0.3148820644783653,0.04414065960249795,0.31903636613644526,0.05731790640721666,-0.007398352514318363,-2.952351165709681,-2.1214928532942228,1.5518038175726738,-0.24140180282937124,0.16639750641094977,0.4186133169154034,0.3648805428959702,0.7691904490158175,1.0386880840604906,-0.5544123858244882,-0.9299501386125244,-3.372426228435784,-0.32666138047249005,0.3689833175528717,-0.09322990049788499,-0.6452812688485347,-0.5189163318218644,-0.030064642389081554,1.7930141703374385,0.5561020996639124,-0.3828498279200051,-0.6488554327936225,1.093896027366135,-1.560984026042799,0.5352740941751999,0.0224915702225082,0.0850296589826603,0.26204909570819035,-0.5846720374464689,1.6025920142129308,0.5153912523403051,-0.14297209418330442,-0.09303211656343958,-0.0024789144167162297,-6.265418502697538E-4,-0.060788861501576086,-0.0677395455725843,20.767235769268176,-0.09867500958798119,4.217166034419672,0.06038805782876,0.6756061430165418,0.18743110713993336,0.9413156414644961,0.3185889055118639
80,28858.81544193417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.724116856016223,0.0,1.2233091344764575,-0.17626368466205536,0.07086843932365157,0.9376100033514668,-0.3150428176249329,0.04372834933386323,0.31816316966173225,0.05769785134327726,-0.00650873550602622,-2.9560895474254862,-2.122252485549819,1.5541708716444549,-0.24597041025537883,0.1715236171243321,0.41302151873725074,0.3652350624703036,0.7723650393348512,1.0395602456168842,-0.5484247424824672,-0.9305706472345155,-3.3739978551288474,-0.3332363511314663,0.37267573543707005,-0.09643526639869784,-0.6490530922008637,-0.5213097625272308,-0.031628184410193584,1.799831330035796,0.553229269072332,-0.3838088238588271,-0.6428818044265041,1.093755255790659,-1.5696430259543304,0.5398959149225334,0.02368637621126901,0.08413847392170709,0.26166977759491566,-0.5878371389252112,1.6031863881880082,0.5172200714590276,-0.1408353300635369,-0.08891927116874462,-0.002474132640591196,-6.229697343959319E-4,-0.05997560742017439,-0.06748949660106676,21.05423571882267,-0.07146909466182158,4.300957277012621,0.06667726426785175,0.6237406768204296,0.2667535487591015,0.9461056257357655,0.3190649423951557
81,28858.180818148736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7258086484239228,0.0,1.2241987583601737,-0.174574337311235,0.07279940477795892,0.9374683268194001,-0.3148572003665605,0.04433886024626541,0.31913391997488294,0.05744130794147599,-0.007116295483290208,-2.9534353757744873,-2.125156041838618,1.550214927641481,-0.2425262893687317,0.16513264798279242,0.4177590659865871,0.3652913064869984,0.7697576824550967,1.0375561010333556,-0.5567113392214036,-0.9288839215056038,-3.3752823596143497,-0.33540862395860427,0.36969474730733687,-0.09383691722491788,-0.6439002532024808,-0.520290029611288,-0.02954528879689234,1.7989697238790703,0.5556172074399289,-0.38327300850955653,-0.645398243289505,1.0926398456845554,-1.562571048908293,0.5370992622106496,0.024811396653326972,0.08664466860537477,0.26216922203213266,-0.585834746297089,1.6019973744449172,0.5155843617489019,-0.1421239562997059,-0.09004069184435198,-0.0024689927462128334,-6.232416397016598E-4,-0.05818292124540422,-0.06611669391666278,21.870313140457053,-0.049654331086088244,4.460629348037488,0.06713988159010148,0.6308631355835443,0.30230225662937515,0.9679296089563191,0.3245608643547338
82,28857.861021230525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7259011227150642,0.0,1.2236633296218526,-0.17588686388298663,0.0728506438445184,0.9376515279383015,-0.3134821174476743,0.04464265595118018,0.3187329234765758,0.05762645653060129,-0.006166589941427601,-2.951701302848635,-2.11993353358164,1.55510519252024,-0.23894580262873905,0.17037995325124042,0.4173608958317652,0.36737162116834604,0.7708111162610802,1.036993064099353,-0.5416585541528268,-0.9323483563240171,-3.364059719231534,-0.34454783765571295,0.3723362187964915,-0.09349910275100688,-0.5990492049292752,-0.5176462886904338,-0.042054912240804834,1.786009681300052,0.5496137247562798,-0.3837186172109999,-0.6415751132916747,1.0995282536573132,-1.5826137817231734,0.5416745262440532,0.025197468062666914,0.07484155788789539,0.26163108461108947,-0.5899246605342173,1.6004762886976176,0.5170798384028247,-0.14126153253437895,-0.08821706525604504,-0.0024931935212930806,-6.317637355332851E-4,-0.0592952991389814,-0.06676591054148437,21.61619331428116,-0.04588832726653737,4.434301714725635,0.09516609768881892,0.5981514904084615,0.3336600062542573,0.9502740165856159,0.3123952446871755
83,28857.3662621767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7263219181129426,0.0,1.223884382147489,-0.17547125094249935,0.07355655501853244,0.93742701569717,-0.3134132293959975,0.04490666026306101,0.3192767630637196,0.05766879375568432,-0.006174997674726519,-2.9514401412971756,-2.120419309559239,1.5541519337493763,-0.2378657613358857,0.16896251924889916,0.4168252978929939,0.36903358889728277,0.7708088278044464,1.0355457957267298,-0.5426748006821717,-0.9328525273604324,-3.371814483898411,-0.3430389525368575,0.3709859921568553,-0.09159042986847361,-0.5617799675380643,-0.5168658863289607,-0.03880952884257911,1.7894308762678863,0.5505639677912431,-0.38390338381428474,-0.6470067729778516,1.1022539784459306,-1.5898330863783445,0.5425013164806961,0.02620933698023078,0.0711297589419389,0.2614325953522839,-0.5904738029075586,1.5993826884453881,0.5169331509872513,-0.14145923487734863,-0.08797037561021474,-0.0024911139001939837,-6.313157953004691E-4,-0.057193519924243263,-0.06542457701464069,22.437285374241284,-0.014059487592029109,4.630444129390161,0.12819155484516376,0.6002009417192331,0.38484341022155705,0.9620081095522542,0.31101985635954515
